Admitidos,Año,Codigo SNIES del programa,ID Sexo,Semestre
10,2015,1060,1,2
20,2015,1061,1,2
13,2015,1062,2,2
7,2015,1063,2,2
21,2015,1074,2,2
4,2015,1077,2,2
91,2015,1078,2,2
50,2015,1079,2,2
127,2015,1080,2,2
76,2015,1081,1,2
7,2015,1082,1,2
107,2015,1083,1,2
158,2015,1084,2,2
38,2015,1085,1,2
69,2015,1086,2,2
58,2015,1087,1,2
8,2015,1088,2,2
16,2015,1091,2,2
13,2015,1092,1,2
3,2015,1094,1,2
30,2015,1096,2,2
75,2015,1097,1,2
87,2015,1098,1,2
11,2015,1099,2,2
4,2015,1101,1,2
17,2015,1102,2,2
68,2015,1103,2,2
36,2015,1104,1,2
18,2015,1111,1,2
254,2015,1112,1,2
37,2015,1113,2,2
127,2015,1114,2,2
95,2015,1115,1,2
26,2015,1116,1,2
28,2015,1117,2,2
73,2015,1120,1,2
21,2015,1121,2,2
76,2015,1125,2,2
39,2015,1126,2,2
5,2015,1130,2,2
19,2015,1131,2,2
33,2015,1138,2,2
95,2015,1143,2,2
95,2015,1144,1,2
77,2015,1146,1,2
79,2015,1147,1,2
34,2015,1148,2,2
12,2015,1149,1,2
10,2015,1150,2,2
47,2015,1151,1,2
34,2015,1152,2,2
1,2015,1153,1,2
51,2015,1155,2,2
22,2015,1156,2,2
26,2015,1158,1,2
15,2015,1166,2,2
239,2015,1169,1,2
352,2015,1170,2,2
83,2015,1172,2,2
166,2015,1173,1,2
82,2015,1175,1,2
31,2015,1176,1,2
31,2015,1178,2,2
48,2015,1179,1,2
23,2015,1180,2,2
56,2015,1192,2,2
42,2015,1193,1,2
64,2015,1195,2,2
55,2015,1196,1,2
8,2015,1197,2,2
5,2015,1199,2,2
25,2015,1200,2,2
11,2015,1201,2,2
27,2015,1202,1,2
43,2015,1203,1,2
3,2015,1204,2,2
101,2015,1205,2,2
2,2015,1206,1,2
2,2015,1207,1,2
4,2015,1208,2,2
5,2015,1210,1,2
3,2015,1211,2,2
4,2015,1212,2,2
3,2015,1213,2,2
3,2015,1214,1,2
1,2015,1216,2,2
1,2015,1219,2,2
2,2015,1220,2,2
13,2015,1224,1,2
77,2015,1227,1,2
5,2015,1228,1,2
11,2015,1229,1,2
47,2015,1236,1,2
156,2015,1237,2,2
138,2015,1238,2,2
110,2015,1239,1,2
138,2015,1240,2,2
5,2015,1241,1,2
28,2015,1242,2,2
211,2015,1244,1,2
487,2015,1245,2,2
23,2015,1246,1,2
119,2015,1247,2,2
58,2015,1248,1,2
50,2015,1249,2,2
71,2015,1250,1,2
16,2015,1251,1,2
89,2015,1252,1,2
74,2015,1254,1,2
28,2015,1256,2,2
2,2015,1259,1,2
17,2015,1261,1,2
1,2015,1263,1,2
18,2015,1264,2,2
61,2015,1265,2,2
8,2015,1266,1,2
21,2015,1267,2,2
43,2015,1268,1,2
222,2015,1269,2,2
103,2015,1270,2,2
129,2015,1271,1,2
144,2015,1272,2,2
101,2015,1273,2,2
42,2015,1274,2,2
16,2015,1275,1,2
147,2015,1276,1,2
48,2015,1277,2,2
5,2015,1279,1,2
5,2015,1280,1,2
41,2015,1281,1,2
77,2015,1283,2,2
17,2015,1284,2,2
20,2015,1285,2,2
74,2015,1291,2,2
72,2015,1293,1,2
13,2015,1294,2,2
234,2015,1295,2,2
13,2015,1296,2,2
365,2015,1297,1,2
76,2015,1298,1,2
199,2015,1299,1,2
6,2015,1300,2,2
8,2015,1301,1,2
5,2015,1303,2,2
4,2015,1305,2,2
6,2015,1307,1,2
2,2015,1308,1,2
2,2015,1312,2,2
6,2015,1315,1,2
1,2015,1317,1,2
122,2015,1323,2,2
10,2015,1324,2,2
23,2015,1325,2,2
16,2015,1326,2,2
21,2015,1328,1,2
36,2015,1329,2,2
31,2015,1330,1,2
24,2015,1331,1,2
16,2015,1332,1,2
160,2015,1335,2,2
71,2015,1336,2,2
74,2015,1337,2,2
149,2015,1338,2,2
56,2015,1339,2,2
16,2015,1340,2,2
30,2015,1347,1,2
59,2015,1348,1,2
20,2015,1349,1,2
99,2015,1350,1,2
86,2015,1361,2,2
13,2015,1363,2,2
19,2015,1365,2,2
7,2015,1371,1,2
3,2015,1372,2,2
210,2015,1380,1,2
383,2015,1381,2,2
344,2015,1383,1,2
48,2015,1384,1,2
98,2015,1385,2,2
288,2015,1386,1,2
16,2015,1389,2,2
58,2015,1394,2,2
62,2015,1395,2,2
62,2015,1396,2,2
56,2015,1399,2,2
53,2015,1402,2,2
89,2015,1403,1,2
34,2015,1409,2,2
15,2015,1412,2,2
18,2015,1415,2,2
528,2015,1422,1,2
46,2015,1423,2,2
206,2015,1425,1,2
202,2015,1426,1,2
182,2015,1430,2,2
13,2015,1431,2,2
10,2015,1432,2,2
134,2015,1433,2,2
20,2015,1434,2,2
38,2015,1439,2,2
65,2015,1441,2,2
55,2015,1442,1,2
53,2015,1444,2,2
16,2015,1445,2,2
114,2015,1446,1,2
14,2015,1447,1,2
48,2015,1448,2,2
156,2015,1450,2,2
121,2015,1451,2,2
11,2015,1455,1,2
54,2015,1464,1,2
125,2015,1466,2,2
419,2015,1475,2,2
143,2015,1476,1,2
169,2015,1477,2,2
250,2015,1483,2,2
69,2015,1485,2,2
108,2015,1487,2,2
61,2015,1488,2,2
58,2015,1489,1,2
52,2015,1490,2,2
37,2015,1491,2,2
77,2015,1492,2,2
227,2015,1493,1,2
168,2015,1494,2,2
19,2015,1496,2,2
93,2015,1497,2,2
93,2015,1498,1,2
98,2015,1499,1,2
80,2015,1503,2,2
32,2015,1504,2,2
307,2015,1512,2,2
17,2015,1513,1,2
134,2015,1514,2,2
162,2015,1516,2,2
16,2015,1519,2,2
9,2015,1520,2,2
1,2015,1524,1,2
50,2015,1527,1,2
35,2015,1529,1,2
38,2015,1531,1,2
150,2015,1532,1,2
151,2015,1533,1,2
124,2015,1534,2,2
147,2015,1535,2,2
143,2015,1536,2,2
13,2015,1537,2,2
35,2015,1538,1,2
125,2015,1539,2,2
75,2015,1540,2,2
17,2015,1541,2,2
277,2015,1542,2,2
124,2015,1543,2,2
128,2015,1544,1,2
55,2015,1545,1,2
28,2015,1546,2,2
12,2015,1547,2,2
27,2015,1548,2,2
44,2015,1550,2,2
31,2015,1551,2,2
40,2015,1552,2,2
36,2015,1555,2,2
50,2015,1561,2,2
13,2015,1569,2,2
18,2015,1573,2,2
53,2015,1574,2,2
187,2015,1575,2,2
27,2015,1576,1,2
52,2015,1578,2,2
11,2015,1579,2,2
6,2015,1580,1,2
27,2015,1581,1,2
9,2015,1582,2,2
6,2015,1585,1,2
4,2015,1587,1,2
33,2015,1591,2,2
127,2015,1592,2,2
55,2015,1593,1,2
9,2015,1595,2,2
15,2015,1596,2,2
42,2015,1597,2,2
290,2015,1598,2,2
59,2015,1605,2,2
30,2015,1606,1,2
2,2015,1607,1,2
61,2015,1614,2,2
12,2015,1620,2,2
31,2015,1621,2,2
42,2015,1622,2,2
47,2015,1626,2,2
37,2015,1627,2,2
57,2015,1628,2,2
73,2015,1630,1,2
39,2015,1635,2,2
49,2015,1636,1,2
87,2015,1640,1,2
59,2015,1641,2,2
35,2015,1642,2,2
20,2015,1643,1,2
30,2015,1644,1,2
23,2015,1645,2,2
20,2015,1646,1,2
28,2015,1647,1,2
16,2015,1649,1,2
16,2015,1650,1,2
94,2015,1651,2,2
16,2015,1652,2,2
21,2015,1653,2,2
172,2015,1654,2,2
76,2015,1655,1,2
81,2015,1656,1,2
45,2015,1657,2,2
14,2015,1658,1,2
75,2015,1667,1,2
89,2015,1668,2,2
250,2015,1676,2,2
2,2015,1677,2,2
3,2015,1678,2,2
2,2015,1679,1,2
4,2015,1680,1,2
6,2015,1681,2,2
2,2015,1682,1,2
3,2015,1683,2,2
5,2015,1684,2,2
3,2015,1687,1,2
31,2015,1688,1,2
3,2015,1689,1,2
46,2015,1690,2,2
25,2015,1691,2,2
28,2015,1692,2,2
46,2015,1693,1,2
45,2015,1694,1,2
43,2015,1697,2,2
27,2015,1698,2,2
33,2015,1703,1,2
22,2015,1705,1,2
57,2015,1706,1,2
240,2015,1708,2,2
30,2015,1715,2,2
55,2015,1716,1,2
73,2015,1717,2,2
130,2015,1718,2,2
94,2015,1719,2,2
153,2015,1724,1,2
62,2015,1725,2,2
130,2015,1730,2,2
93,2015,1731,1,2
45,2015,1736,2,2
20,2015,1737,1,2
20,2015,1738,1,2
37,2015,1739,2,2
32,2015,1741,1,2
19,2015,1742,1,2
17,2015,1743,2,2
116,2015,1749,2,2
191,2015,1751,1,2
24,2015,1752,2,2
73,2015,1755,2,2
88,2015,1758,1,2
51,2015,1760,1,2
96,2015,1762,2,2
26,2015,1763,2,2
30,2015,1764,2,2
257,2015,1765,1,2
11,2015,1766,1,2
11,2015,1767,1,2
12,2015,1768,2,2
95,2015,1769,1,2
167,2015,1770,1,2
160,2015,1771,2,2
57,2015,1774,2,2
36,2015,1775,1,2
15,2015,1776,2,2
109,2015,1777,2,2
71,2015,1778,1,2
119,2015,1779,2,2
74,2015,1780,1,2
2,2015,1781,1,2
1,2015,1783,2,2
2,2015,1784,2,2
9,2015,1786,2,2
1,2015,1788,1,2
12,2015,1790,2,2
5,2015,1791,2,2
5,2015,1792,1,2
4,2015,1793,2,2
6,2015,1795,1,2
4,2015,1796,2,2
2,2015,1797,1,2
1,2015,1799,1,2
12,2015,1801,1,2
1,2015,1802,1,2
4,2015,1805,2,2
5,2015,1806,1,2
209,2015,1807,2,2
4,2015,1810,2,2
112,2015,1813,1,2
57,2015,1814,2,2
6,2015,1815,2,2
5,2015,1816,2,2
3,2015,1817,2,2
7,2015,1818,2,2
2,2015,1819,1,2
6,2015,1820,2,2
5,2015,1821,2,2
2,2015,1822,2,2
5,2015,1823,1,2
10,2015,1827,2,2
18,2015,1832,2,2
181,2015,1834,2,2
1,2015,1836,1,2
30,2015,1837,1,2
321,2015,1838,1,2
34,2015,1840,2,2
24,2015,1841,1,2
25,2015,1846,2,2
109,2015,1847,2,2
4,2015,1850,1,2
5,2015,1853,2,2
35,2015,1854,2,2
31,2015,1855,2,2
36,2015,1856,2,2
133,2015,1870,1,2
14,2015,1872,1,2
14,2015,1874,2,2
28,2015,1875,2,2
109,2015,1877,1,2
33,2015,1878,2,2
23,2015,1881,2,2
49,2015,1883,2,2
13,2015,1884,2,2
114,2015,1886,2,2
55,2015,1890,2,2
213,2015,1892,2,2
85,2015,1893,2,2
225,2015,1894,2,2
73,2015,1895,1,2
164,2015,1902,1,2
10,2015,1914,1,2
69,2015,1915,2,2
45,2015,1916,2,2
11,2015,1918,1,2
18,2015,1919,2,2
42,2015,1928,2,2
11,2015,1936,1,2
19,2015,1937,1,2
35,2015,1942,1,2
5,2015,1943,2,2
11,2015,1944,1,2
17,2015,1946,1,2
19,2015,1950,1,2
45,2015,1953,2,2
42,2015,1956,2,2
157,2015,1958,1,2
227,2015,1976,2,2
77,2015,1977,2,2
310,2015,1980,1,2
68,2015,1981,1,2
49,2015,1982,2,2
106,2015,1983,1,2
38,2015,1984,2,2
22,2015,1985,2,2
4,2015,1987,2,2
18,2015,1988,1,2
24,2015,1989,2,2
84,2015,1991,1,2
113,2015,2004,1,2
10,2015,2009,2,2
30,2015,2016,1,2
8,2015,2026,1,2
2,2015,2028,1,2
8,2015,2034,2,2
14,2015,2037,1,2
36,2015,2039,2,2
60,2015,2040,1,2
15,2015,2046,1,2
14,2015,2049,2,2
341,2015,2051,1,2
62,2015,2052,2,2
12,2015,2053,1,2
133,2015,2054,2,2
51,2015,2055,1,2
19,2015,2063,2,2
52,2015,2065,1,2
70,2015,2068,1,2
36,2015,2069,2,2
139,2015,2070,1,2
24,2015,2071,2,2
223,2015,2076,2,2
81,2015,2078,1,2
34,2015,2093,1,2
24,2015,2094,1,2
16,2015,2095,1,2
69,2015,2098,1,2
329,2015,2114,1,2
14,2015,2115,1,2
119,2015,2119,2,2
84,2015,2131,1,2
170,2015,2134,2,2
180,2015,2145,1,2
7,2015,2153,1,2
6,2015,2162,1,2
37,2015,2168,2,2
12,2015,2180,1,2
13,2015,2187,1,2
69,2015,2189,1,2
47,2015,2190,2,2
72,2015,2191,1,2
23,2015,2192,1,2
14,2015,2199,1,2
39,2015,2205,1,2
110,2015,2206,2,2
22,2015,2217,2,2
6,2015,2218,2,2
82,2015,2234,2,2
50,2015,2249,2,2
27,2015,2258,1,2
5,2015,2264,1,2
30,2015,2265,2,2
64,2015,2268,2,2
18,2015,2296,1,2
18,2015,2314,2,2
3,2015,2322,2,2
9,2015,2324,1,2
97,2015,2337,1,2
31,2015,2345,2,2
2,2015,2354,2,2
8,2015,2361,2,2
11,2015,2362,2,2
42,2015,2377,2,2
227,2015,2381,1,2
260,2015,2382,1,2
160,2015,2384,1,2
44,2015,2414,1,2
191,2015,2425,2,2
5,2015,2434,1,2
23,2015,2435,2,2
11,2015,2437,1,2
5,2015,2438,2,2
39,2015,2445,1,2
71,2015,2446,1,2
5,2015,2450,2,2
19,2015,2453,2,2
1,2015,2458,2,2
58,2015,2459,1,2
150,2015,2460,2,2
54,2015,2469,2,2
138,2015,2470,2,2
20,2015,2479,1,2
42,2015,2484,2,2
29,2015,2497,1,2
4,2015,2501,2,2
1,2015,2503,1,2
9,2015,2504,2,2
1,2015,2505,1,2
18,2015,2506,1,2
1,2015,2507,1,2
1,2015,2513,2,2
145,2015,2518,2,2
81,2015,2519,2,2
23,2015,2520,2,2
23,2015,2521,2,2
23,2015,2522,2,2
22,2015,2523,1,2
121,2015,2524,2,2
32,2015,2525,2,2
28,2015,2526,2,2
32,2015,2533,2,2
19,2015,2534,1,2
3,2015,2535,1,2
10,2015,2537,1,2
14,2015,2538,1,2
29,2015,2539,1,2
96,2015,2540,1,2
63,2015,2541,2,2
39,2015,2542,2,2
33,2015,2543,2,2
12,2015,2546,1,2
5,2015,2547,1,2
4,2015,2548,2,2
66,2015,2555,1,2
50,2015,2561,1,2
161,2015,2562,1,2
206,2015,2563,2,2
12,2015,2564,2,2
3,2015,2566,2,2
6,2015,2568,1,2
17,2015,2572,1,2
274,2015,2579,2,2
42,2015,2584,1,2
68,2015,2586,2,2
40,2015,2588,2,2
7,2015,2603,2,2
1,2015,2604,2,2
43,2015,2611,1,2
35,2015,2612,2,2
60,2015,2616,1,2
57,2015,2617,1,2
9,2015,2618,1,2
4,2015,2621,1,2
44,2015,2623,1,2
28,2015,2628,2,2
58,2015,2631,1,2
58,2015,2633,1,2
94,2015,2634,1,2
72,2015,2636,2,2
2,2015,2637,1,2
62,2015,2648,2,2
105,2015,2652,2,2
48,2015,2654,2,2
12,2015,2671,1,2
11,2015,2674,2,2
5,2015,2675,1,2
17,2015,2677,2,2
47,2015,2683,2,2
5,2015,2684,1,2
62,2015,2686,2,2
49,2015,2689,2,2
12,2015,2690,1,2
137,2015,2692,1,2
32,2015,2693,1,2
13,2015,2699,1,2
7,2015,2706,1,2
2,2015,2708,1,2
1,2015,2709,1,2
6,2015,2710,1,2
166,2015,2713,1,2
58,2015,2714,2,2
60,2015,2715,2,2
9,2015,2718,2,2
91,2015,2721,1,2
318,2015,2722,2,2
74,2015,2723,2,2
8,2015,2730,1,2
30,2015,2731,2,2
17,2015,2738,1,2
31,2015,2743,2,2
21,2015,2744,2,2
15,2015,2746,1,2
33,2015,2750,2,2
25,2015,2754,1,2
54,2015,2760,2,2
59,2015,2761,1,2
43,2015,2762,2,2
25,2015,2767,2,2
20,2015,2768,2,2
21,2015,2769,2,2
7,2015,2775,1,2
3,2015,2776,1,2
45,2015,2777,2,2
6,2015,2778,2,2
24,2015,2784,1,2
41,2015,2799,1,2
96,2015,2801,2,2
35,2015,2806,2,2
84,2015,2807,2,2
15,2015,2817,2,2
5,2015,2818,1,2
42,2015,2821,2,2
45,2015,2822,2,2
8,2015,2825,2,2
57,2015,2826,2,2
76,2015,2829,1,2
39,2015,2830,2,2
96,2015,2831,1,2
21,2015,2833,1,2
21,2015,2840,2,2
33,2015,2842,2,2
30,2015,2845,1,2
36,2015,2848,1,2
251,2015,2850,1,2
19,2015,2851,1,2
59,2015,2858,1,2
45,2015,2859,2,2
54,2015,2861,2,2
63,2015,2866,1,2
5,2015,2870,1,2
54,2015,2883,2,2
50,2015,2888,2,2
27,2015,2889,2,2
26,2015,2890,1,2
61,2015,2891,2,2
23,2015,2894,2,2
27,2015,2896,2,2
14,2015,2901,1,2
24,2015,2903,1,2
23,2015,2909,2,2
57,2015,2914,1,2
61,2015,2919,1,2
16,2015,2922,1,2
23,2015,2923,2,2
79,2015,2929,1,2
20,2015,2935,2,2
137,2015,2937,1,2
21,2015,2949,2,2
2,2015,2964,2,2
11,2015,2965,1,2
64,2015,2971,2,2
58,2015,2972,2,2
10,2015,2973,1,2
68,2015,2977,2,2
22,2015,2978,1,2
3,2015,2980,1,2
43,2015,2989,1,2
65,2015,2990,1,2
84,2015,2992,1,2
141,2015,2993,1,2
20,2015,2995,2,2
236,2015,2998,1,2
12,2015,3004,1,2
30,2015,3006,2,2
40,2015,3015,1,2
150,2015,3020,1,2
1,2015,3026,1,2
11,2015,3040,2,2
49,2015,3046,2,2
44,2015,3048,2,2
74,2015,3054,1,2
45,2015,3055,2,2
1,2015,3060,1,2
3,2015,3061,1,2
16,2015,3062,2,2
5,2015,3069,1,2
96,2015,3078,1,2
83,2015,3079,2,2
1,2015,3085,2,2
193,2015,3087,1,2
15,2015,3093,1,2
4,2015,3096,1,2
75,2015,3098,1,2
38,2015,3101,1,2
45,2015,3103,2,2
70,2015,3104,1,2
102,2015,3127,2,2
37,2015,3134,2,2
76,2015,3136,2,2
29,2015,3137,1,2
19,2015,3139,1,2
90,2015,3140,2,2
39,2015,3141,1,2
7,2015,3143,1,2
137,2015,3147,2,2
24,2015,3149,1,2
30,2015,3165,2,2
11,2015,3167,2,2
21,2015,3173,2,2
35,2015,3174,2,2
26,2015,3175,2,2
57,2015,3177,1,2
81,2015,3182,2,2
20,2015,3190,1,2
83,2015,3193,2,2
16,2015,3194,1,2
213,2015,3203,2,2
