Admitidos,Año,Codigo SNIES del programa,ID Sexo,Semestre
48,2020,181,1,2
48,2020,188,2,2
79,2020,189,2,2
96,2020,190,1,2
54,2020,191,1,2
36,2020,192,2,2
50,2020,193,2,2
34,2020,194,2,2
14,2020,195,1,2
7,2020,197,2,2
21,2020,210,1,2
35,2020,212,1,2
47,2020,213,2,2
35,2020,215,1,2
39,2020,216,2,2
45,2020,217,1,2
25,2020,218,1,2
118,2020,257,2,2
3,2020,260,1,2
5,2020,263,1,2
75,2020,267,1,2
110,2020,268,1,2
213,2020,269,2,2
130,2020,270,1,2
246,2020,271,1,2
128,2020,272,1,2
12,2020,275,2,2
25,2020,310,2,2
8,2020,312,1,2
65,2020,320,2,2
52,2020,325,1,2
78,2020,326,1,2
60,2020,327,1,2
205,2020,340,2,2
26,2020,341,2,2
21,2020,342,1,2
58,2020,347,1,2
33,2020,351,1,2
3,2020,354,1,2
7,2020,358,1,2
239,2020,361,1,2
54,2020,362,1,2
92,2020,363,2,2
46,2020,364,1,2
68,2020,365,1,2
54,2020,395,1,2
6,2020,406,1,2
9,2020,412,2,2
165,2020,413,1,2
71,2020,452,1,2
97,2020,453,2,2
31,2020,454,2,2
25,2020,455,2,2
8,2020,458,1,2
4,2020,460,1,2
6,2020,462,2,2
3,2020,463,2,2
12,2020,464,1,2
4,2020,465,1,2
3,2020,466,1,2
3,2020,467,2,2
3,2020,468,2,2
5,2020,469,1,2
4,2020,471,2,2
13,2020,472,1,2
6,2020,473,1,2
5,2020,474,1,2
3,2020,476,2,2
2,2020,477,1,2
4,2020,479,2,2
9,2020,484,2,2
3,2020,485,1,2
23,2020,494,2,2
15,2020,515,1,2
16,2020,516,2,2
4,2020,517,2,2
10,2020,519,2,2
23,2020,522,1,2
19,2020,523,1,2
30,2020,530,2,2
162,2020,531,1,2
87,2020,532,1,2
121,2020,535,1,2
122,2020,536,2,2
81,2020,537,2,2
80,2020,538,1,2
70,2020,539,1,2
54,2020,549,1,2
1,2020,551,2,2
59,2020,555,1,2
7,2020,557,1,2
2,2020,559,2,2
46,2020,565,1,2
57,2020,566,2,2
47,2020,568,2,2
41,2020,569,1,2
19,2020,570,1,2
52,2020,571,1,2
49,2020,572,2,2
4,2020,573,2,2
26,2020,574,1,2
7,2020,575,2,2
1,2020,576,2,2
8,2020,577,2,2
61,2020,578,1,2
74,2020,579,1,2
68,2020,580,2,2
70,2020,581,2,2
56,2020,582,1,2
58,2020,583,1,2
78,2020,584,2,2
56,2020,585,2,2
69,2020,586,2,2
55,2020,587,1,2
48,2020,588,1,2
54,2020,589,1,2
60,2020,591,1,2
3,2020,592,1,2
6,2020,593,1,2
53,2020,594,1,2
4,2020,595,1,2
10,2020,596,1,2
2,2020,602,1,2
1,2020,603,2,2
1,2020,604,1,2
7,2020,605,1,2
1,2020,607,1,2
1,2020,608,2,2
2,2020,609,2,2
1,2020,613,1,2
6,2020,621,2,2
4,2020,628,1,2
5,2020,633,2,2
19,2020,636,1,2
7,2020,640,1,2
9,2020,642,1,2
21,2020,645,1,2
13,2020,650,1,2
12,2020,651,2,2
13,2020,652,2,2
10,2020,655,1,2
6,2020,658,2,2
16,2020,660,1,2
11,2020,662,1,2
5,2020,670,1,2
3,2020,672,1,2
5,2020,673,1,2
3,2020,674,1,2
1,2020,676,2,2
6,2020,677,2,2
4,2020,678,1,2
2,2020,679,1,2
94,2020,683,1,2
43,2020,684,1,2
32,2020,685,1,2
45,2020,687,2,2
49,2020,690,2,2
48,2020,693,2,2
81,2020,694,2,2
159,2020,696,2,2
65,2020,697,1,2
107,2020,698,1,2
112,2020,699,2,2
72,2020,700,2,2
119,2020,701,1,2
64,2020,702,1,2
48,2020,703,1,2
56,2020,706,2,2
48,2020,707,1,2
1,2020,717,2,2
5,2020,728,2,2
5,2020,731,1,2
6,2020,732,2,2
55,2020,736,1,2
79,2020,737,1,2
45,2020,738,1,2
43,2020,739,1,2
124,2020,740,1,2
44,2020,741,1,2
104,2020,742,1,2
13,2020,744,1,2
30,2020,745,1,2
28,2020,746,2,2
52,2020,747,1,2
49,2020,748,2,2
6,2020,749,2,2
12,2020,750,1,2
1,2020,751,1,2
4,2020,753,1,2
2,2020,754,2,2
2,2020,755,2,2
8,2020,756,2,2
3,2020,759,1,2
6,2020,762,2,2
12,2020,770,1,2
4,2020,776,1,2
59,2020,779,1,2
121,2020,786,2,2
64,2020,788,1,2
1,2020,789,2,2
61,2020,790,2,2
85,2020,791,1,2
63,2020,794,1,2
17,2020,796,2,2
43,2020,801,1,2
34,2020,803,2,2
40,2020,805,1,2
37,2020,807,1,2
36,2020,808,2,2
20,2020,809,2,2
40,2020,810,1,2
35,2020,811,2,2
19,2020,818,1,2
139,2020,834,1,2
90,2020,835,1,2
24,2020,839,1,2
30,2020,842,2,2
38,2020,852,2,2
73,2020,855,1,2
62,2020,856,2,2
25,2020,857,1,2
40,2020,870,1,2
27,2020,873,1,2
71,2020,882,1,2
49,2020,884,2,2
56,2020,885,1,2
42,2020,889,1,2
23,2020,895,2,2
40,2020,898,1,2
33,2020,902,2,2
36,2020,906,1,2
36,2020,907,1,2
35,2020,908,1,2
44,2020,913,1,2
80,2020,915,1,2
65,2020,916,1,2
117,2020,917,2,2
128,2020,918,1,2
132,2020,919,1,2
127,2020,920,1,2
65,2020,921,2,2
131,2020,925,2,2
67,2020,926,2,2
5,2020,933,1,2
9,2020,936,1,2
3,2020,937,1,2
39,2020,943,2,2
64,2020,944,1,2
82,2020,946,1,2
53,2020,947,1,2
223,2020,949,1,2
205,2020,950,2,2
345,2020,951,1,2
140,2020,952,1,2
403,2020,953,2,2
45,2020,954,2,2
39,2020,955,1,2
32,2020,956,1,2
23,2020,957,1,2
54,2020,958,2,2
93,2020,959,2,2
42,2020,960,2,2
205,2020,961,1,2
238,2020,962,1,2
44,2020,964,1,2
29,2020,965,2,2
6,2020,968,2,2
4,2020,972,2,2
11,2020,973,1,2
1,2020,974,1,2
2,2020,979,2,2
1,2020,983,2,2
13,2020,984,2,2
1,2020,986,2,2
5,2020,990,1,2
23,2020,998,1,2
54,2020,1001,2,2
4,2020,1002,2,2
5,2020,1007,2,2
30,2020,1008,1,2
20,2020,1009,1,2
15,2020,1010,1,2
14,2020,1012,1,2
7,2020,1018,1,2
2,2020,1020,1,2
1,2020,1021,1,2
37,2020,1027,2,2
9,2020,1028,2,2
14,2020,1029,1,2
9,2020,1030,2,2
13,2020,1033,1,2
14,2020,1036,2,2
9,2020,1037,1,2
58,2020,1039,1,2
108,2020,1040,2,2
2,2020,1041,1,2
31,2020,1042,1,2
7,2020,1043,2,2
47,2020,1044,1,2
21,2020,1046,1,2
11,2020,1047,1,2
2,2020,1053,2,2
8,2020,1054,1,2
19,2020,1056,2,2
2,2020,1060,1,2
40,2020,1063,2,2
27,2020,1079,1,2
71,2020,1080,1,2
33,2020,1081,2,2
2,2020,1082,2,2
22,2020,1083,2,2
63,2020,1084,1,2
28,2020,1085,1,2
43,2020,1086,1,2
72,2020,1087,1,2
30,2020,1088,2,2
16,2020,1091,2,2
4,2020,1092,1,2
4,2020,1094,1,2
5,2020,1096,2,2
25,2020,1097,1,2
33,2020,1098,2,2
9,2020,1099,1,2
8,2020,1101,1,2
9,2020,1102,2,2
26,2020,1103,1,2
21,2020,1104,1,2
76,2020,1110,1,2
27,2020,1111,2,2
227,2020,1112,2,2
44,2020,1113,2,2
97,2020,1114,1,2
75,2020,1115,1,2
34,2020,1116,2,2
13,2020,1117,2,2
70,2020,1120,2,2
26,2020,1121,2,2
93,2020,1125,2,2
58,2020,1126,1,2
30,2020,1130,1,2
35,2020,1138,1,2
55,2020,1143,2,2
32,2020,1144,1,2
36,2020,1146,1,2
18,2020,1147,1,2
12,2020,1148,1,2
1,2020,1149,1,2
18,2020,1151,2,2
13,2020,1152,1,2
10,2020,1155,2,2
16,2020,1156,2,2
27,2020,1158,1,2
6,2020,1166,1,2
39,2020,1169,1,2
62,2020,1170,2,2
15,2020,1172,1,2
33,2020,1173,1,2
51,2020,1175,2,2
29,2020,1176,1,2
30,2020,1178,1,2
24,2020,1179,2,2
14,2020,1180,2,2
38,2020,1192,2,2
24,2020,1193,1,2
63,2020,1195,1,2
34,2020,1196,2,2
16,2020,1197,2,2
7,2020,1199,1,2
19,2020,1200,1,2
5,2020,1201,1,2
16,2020,1202,1,2
18,2020,1203,1,2
90,2020,1205,1,2
2,2020,1206,2,2
2,2020,1207,2,2
4,2020,1208,1,2
5,2020,1210,1,2
2,2020,1211,1,2
3,2020,1212,1,2
4,2020,1213,2,2
4,2020,1214,1,2
12,2020,1217,1,2
6,2020,1218,1,2
3,2020,1219,2,2
16,2020,1220,1,2
25,2020,1224,2,2
22,2020,1227,1,2
4,2020,1228,1,2
8,2020,1229,1,2
28,2020,1236,2,2
131,2020,1237,1,2
115,2020,1238,2,2
118,2020,1239,2,2
136,2020,1240,1,2
13,2020,1241,1,2
10,2020,1242,1,2
137,2020,1244,1,2
204,2020,1245,1,2
10,2020,1246,2,2
51,2020,1247,2,2
52,2020,1248,1,2
17,2020,1249,1,2
29,2020,1250,2,2
70,2020,1252,2,2
35,2020,1254,2,2
22,2020,1256,1,2
10,2020,1261,1,2
2,2020,1263,1,2
15,2020,1264,1,2
56,2020,1265,2,2
5,2020,1266,1,2
31,2020,1267,2,2
44,2020,1268,2,2
207,2020,1269,2,2
104,2020,1270,1,2
101,2020,1271,2,2
136,2020,1272,2,2
50,2020,1273,1,2
13,2020,1275,2,2
106,2020,1276,1,2
29,2020,1277,1,2
7,2020,1279,1,2
6,2020,1280,2,2
26,2020,1283,1,2
9,2020,1284,1,2
15,2020,1285,1,2
19,2020,1291,2,2
79,2020,1293,1,2
14,2020,1294,1,2
526,2020,1295,2,2
19,2020,1296,1,2
323,2020,1297,1,2
85,2020,1298,1,2
94,2020,1299,1,2
14,2020,1300,2,2
7,2020,1301,1,2
1,2020,1302,1,2
6,2020,1303,1,2
4,2020,1305,2,2
9,2020,1307,1,2
1,2020,1308,1,2
1,2020,1309,1,2
2,2020,1310,2,2
3,2020,1312,1,2
6,2020,1315,2,2
5,2020,1316,2,2
3,2020,1317,2,2
2,2020,1318,2,2
1,2020,1319,1,2
92,2020,1323,1,2
35,2020,1325,2,2
20,2020,1326,1,2
31,2020,1328,2,2
39,2020,1330,2,2
25,2020,1332,2,2
17,2020,1335,1,2
39,2020,1336,2,2
57,2020,1337,1,2
75,2020,1338,2,2
129,2020,1339,2,2
20,2020,1347,2,2
14,2020,1348,2,2
23,2020,1349,2,2
78,2020,1350,1,2
26,2020,1361,2,2
15,2020,1365,1,2
1,2020,1371,1,2
71,2020,1380,1,2
181,2020,1381,1,2
14,2020,1385,1,2
107,2020,1386,1,2
24,2020,1387,2,2
61,2020,1394,2,2
21,2020,1395,1,2
27,2020,1396,1,2
18,2020,1402,2,2
25,2020,1403,1,2
19,2020,1409,1,2
2,2020,1413,1,2
10,2020,1415,1,2
189,2020,1422,1,2
75,2020,1426,1,2
67,2020,1430,2,2
14,2020,1431,1,2
2,2020,1432,1,2
159,2020,1433,1,2
11,2020,1434,1,2
1,2020,1435,2,2
40,2020,1439,2,2
60,2020,1441,1,2
29,2020,1442,2,2
46,2020,1444,1,2
23,2020,1445,1,2
59,2020,1446,1,2
9,2020,1447,1,2
21,2020,1448,1,2
19,2020,1450,2,2
94,2020,1451,2,2
12,2020,1455,1,2
7,2020,1464,1,2
34,2020,1466,1,2
168,2020,1475,1,2
48,2020,1476,1,2
32,2020,1477,1,2
253,2020,1483,1,2
23,2020,1485,1,2
70,2020,1487,1,2
71,2020,1488,2,2
96,2020,1489,2,2
66,2020,1490,1,2
12,2020,1491,1,2
123,2020,1492,1,2
196,2020,1493,2,2
54,2020,1494,1,2
38,2020,1496,2,2
171,2020,1497,2,2
80,2020,1498,1,2
76,2020,1499,2,2
61,2020,1503,1,2
2,2020,1504,2,2
76,2020,1512,2,2
6,2020,1513,1,2
23,2020,1514,1,2
39,2020,1516,1,2
14,2020,1519,2,2
14,2020,1520,1,2
63,2020,1527,1,2
67,2020,1529,1,2
42,2020,1531,1,2
70,2020,1532,2,2
330,2020,1533,2,2
86,2020,1534,1,2
234,2020,1535,1,2
400,2020,1536,2,2
25,2020,1537,1,2
111,2020,1539,1,2
128,2020,1540,2,2
19,2020,1541,1,2
269,2020,1542,1,2
113,2020,1543,2,2
194,2020,1544,2,2
62,2020,1545,1,2
95,2020,1546,2,2
29,2020,1547,2,2
66,2020,1548,2,2
45,2020,1550,1,2
21,2020,1551,2,2
24,2020,1552,1,2
31,2020,1555,1,2
34,2020,1561,2,2
6,2020,1568,1,2
19,2020,1573,2,2
56,2020,1574,1,2
164,2020,1575,1,2
37,2020,1576,1,2
77,2020,1578,2,2
11,2020,1579,1,2
10,2020,1580,2,2
30,2020,1581,2,2
18,2020,1582,1,2
7,2020,1585,1,2
1,2020,1587,1,2
12,2020,1591,2,2
53,2020,1592,2,2
10,2020,1595,1,2
24,2020,1596,2,2
22,2020,1597,1,2
74,2020,1598,1,2
11,2020,1599,1,2
16,2020,1605,1,2
7,2020,1606,1,2
10,2020,1614,1,2
10,2020,1621,2,2
6,2020,1622,2,2
11,2020,1626,1,2
10,2020,1627,2,2
14,2020,1628,1,2
17,2020,1630,2,2
20,2020,1635,2,2
10,2020,1636,1,2
43,2020,1640,2,2
31,2020,1641,1,2
12,2020,1642,2,2
15,2020,1643,2,2
3,2020,1644,1,2
12,2020,1645,1,2
7,2020,1646,2,2
11,2020,1647,1,2
4,2020,1649,1,2
220,2020,1654,2,2
104,2020,1655,2,2
1,2020,1656,2,2
157,2020,1667,1,2
90,2020,1668,2,2
275,2020,1676,1,2
4,2020,1677,2,2
2,2020,1678,1,2
3,2020,1679,1,2
4,2020,1680,1,2
4,2020,1681,1,2
3,2020,1682,1,2
2,2020,1683,1,2
9,2020,1687,1,2
6,2020,1688,1,2
6,2020,1689,2,2
59,2020,1697,1,2
34,2020,1698,1,2
21,2020,1703,1,2
44,2020,1706,2,2
87,2020,1708,2,2
33,2020,1711,2,2
7,2020,1713,2,2
20,2020,1715,1,2
1,2020,1716,2,2
67,2020,1717,2,2
125,2020,1718,2,2
89,2020,1719,2,2
38,2020,1724,1,2
62,2020,1725,2,2
44,2020,1736,2,2
22,2020,1737,2,2
22,2020,1738,1,2
27,2020,1739,2,2
44,2020,1741,1,2
35,2020,1742,2,2
25,2020,1743,1,2
50,2020,1749,2,2
44,2020,1751,2,2
31,2020,1752,1,2
67,2020,1755,2,2
145,2020,1762,2,2
27,2020,1764,2,2
143,2020,1765,2,2
9,2020,1766,2,2
14,2020,1767,1,2
53,2020,1768,2,2
178,2020,1769,1,2
379,2020,1770,2,2
5,2020,1771,2,2
1,2020,1774,1,2
1,2020,1776,1,2
83,2020,1778,1,2
282,2020,1779,1,2
79,2020,1780,1,2
3,2020,1781,2,2
6,2020,1783,1,2
6,2020,1784,2,2
25,2020,1786,1,2
2,2020,1787,1,2
13,2020,1790,2,2
15,2020,1791,1,2
8,2020,1792,1,2
10,2020,1793,1,2
8,2020,1795,2,2
7,2020,1796,1,2
1,2020,1797,2,2
9,2020,1798,1,2
1,2020,1799,1,2
2,2020,1800,2,2
14,2020,1801,2,2
16,2020,1802,2,2
7,2020,1805,2,2
5,2020,1806,2,2
249,2020,1807,1,2
111,2020,1813,1,2
19,2020,1814,1,2
6,2020,1815,1,2
5,2020,1816,2,2
4,2020,1817,1,2
6,2020,1818,2,2
2,2020,1819,2,2
6,2020,1820,1,2
4,2020,1821,2,2
2,2020,1822,2,2
5,2020,1823,2,2
23,2020,1827,2,2
6,2020,1828,1,2
25,2020,1834,1,2
20,2020,1837,2,2
257,2020,1838,2,2
44,2020,1840,2,2
49,2020,1841,2,2
13,2020,1846,2,2
24,2020,1847,1,2
2,2020,1850,1,2
15,2020,1853,2,2
10,2020,1854,2,2
18,2020,1855,2,2
11,2020,1856,1,2
40,2020,1870,2,2
2,2020,1872,1,2
28,2020,1875,2,2
127,2020,1877,2,2
18,2020,1878,2,2
7,2020,1881,2,2
6,2020,1883,2,2
6,2020,1884,1,2
85,2020,1892,2,2
10,2020,1893,1,2
71,2020,1894,2,2
46,2020,1895,1,2
4,2020,1914,2,2
54,2020,1915,2,2
19,2020,1916,2,2
17,2020,1918,2,2
12,2020,1919,2,2
42,2020,1928,2,2
4,2020,1936,1,2
8,2020,1942,2,2
4,2020,1944,1,2
4,2020,1946,2,2
23,2020,1950,2,2
64,2020,1953,1,2
60,2020,1956,2,2
140,2020,1958,1,2
173,2020,1976,2,2
94,2020,1977,2,2
104,2020,1980,2,2
66,2020,1981,1,2
20,2020,1982,2,2
25,2020,1983,1,2
38,2020,1984,1,2
12,2020,1985,2,2
16,2020,1988,1,2
25,2020,1989,1,2
88,2020,1991,2,2
56,2020,2004,1,2
4,2020,2009,1,2
42,2020,2016,2,2
95,2020,2026,1,2
6,2020,2037,2,2
36,2020,2039,1,2
34,2020,2040,1,2
20,2020,2046,1,2
6,2020,2048,1,2
14,2020,2049,1,2
63,2020,2051,2,2
75,2020,2052,2,2
2,2020,2053,2,2
22,2020,2054,2,2
54,2020,2055,1,2
20,2020,2056,1,2
46,2020,2063,1,2
50,2020,2065,2,2
38,2020,2068,2,2
31,2020,2069,2,2
79,2020,2070,2,2
22,2020,2071,1,2
107,2020,2076,2,2
36,2020,2078,2,2
31,2020,2093,1,2
15,2020,2094,1,2
2,2020,2095,1,2
2,2020,2111,1,2
15,2020,2115,2,2
10,2020,2131,2,2
42,2020,2134,1,2
32,2020,2145,1,2
2,2020,2162,1,2
8,2020,2168,1,2
8,2020,2189,1,2
27,2020,2190,1,2
2,2020,2205,1,2
25,2020,2206,2,2
15,2020,2217,2,2
14,2020,2234,2,2
4,2020,2249,1,2
107,2020,2268,2,2
47,2020,2337,1,2
51,2020,2381,2,2
99,2020,2382,1,2
1,2020,2383,1,2
54,2020,2384,1,2
3,2020,2427,1,2
31,2020,2445,1,2
21,2020,2446,1,2
10,2020,2449,1,2
19,2020,2459,1,2
36,2020,2460,2,2
3,2020,2470,2,2
37,2020,2497,1,2
2,2020,2501,2,2
6,2020,2503,2,2
10,2020,2506,1,2
2,2020,2513,1,2
411,2020,2518,2,2
87,2020,2519,2,2
6,2020,2520,1,2
22,2020,2521,1,2
65,2020,2522,1,2
31,2020,2523,1,2
23,2020,2524,1,2
26,2020,2525,2,2
22,2020,2526,2,2
8,2020,2533,2,2
11,2020,2534,2,2
10,2020,2537,2,2
11,2020,2538,1,2
21,2020,2539,1,2
75,2020,2540,2,2
18,2020,2541,2,2
40,2020,2542,1,2
12,2020,2543,2,2
10,2020,2546,2,2
4,2020,2547,2,2
2,2020,2548,1,2
62,2020,2549,1,2
22,2020,2555,1,2
93,2020,2562,2,2
67,2020,2563,2,2
9,2020,2564,1,2
4,2020,2566,1,2
108,2020,2568,1,2
74,2020,2579,1,2
2,2020,2584,1,2
9,2020,2586,1,2
7,2020,2588,1,2
7,2020,2603,1,2
1,2020,2604,1,2
24,2020,2605,1,2
19,2020,2612,2,2
63,2020,2617,1,2
1,2020,2618,1,2
5,2020,2621,1,2
49,2020,2623,1,2
1,2020,2628,1,2
53,2020,2633,1,2
44,2020,2634,2,2
83,2020,2636,1,2
127,2020,2651,2,2
27,2020,2652,2,2
22,2020,2654,1,2
9,2020,2671,2,2
14,2020,2674,1,2
6,2020,2677,1,2
54,2020,2683,2,2
18,2020,2684,2,2
84,2020,2686,2,2
15,2020,2689,1,2
108,2020,2692,1,2
23,2020,2693,2,2
22,2020,2699,2,2
1,2020,2706,1,2
1,2020,2709,1,2
8,2020,2710,2,2
111,2020,2713,2,2
24,2020,2714,2,2
64,2020,2715,1,2
7,2020,2718,1,2
99,2020,2721,1,2
121,2020,2722,2,2
35,2020,2723,2,2
16,2020,2730,1,2
14,2020,2731,2,2
22,2020,2744,1,2
15,2020,2746,2,2
41,2020,2750,1,2
13,2020,2754,1,2
58,2020,2760,1,2
50,2020,2761,2,2
35,2020,2762,1,2
13,2020,2767,2,2
27,2020,2768,2,2
26,2020,2769,1,2
59,2020,2775,2,2
4,2020,2776,1,2
38,2020,2777,2,2
7,2020,2778,1,2
4,2020,2784,2,2
15,2020,2801,1,2
11,2020,2806,2,2
32,2020,2807,2,2
54,2020,2821,2,2
3,2020,2822,2,2
3,2020,2825,1,2
34,2020,2826,1,2
22,2020,2829,2,2
49,2020,2830,1,2
38,2020,2831,2,2
20,2020,2833,1,2
6,2020,2840,1,2
21,2020,2842,1,2
1,2020,2845,1,2
14,2020,2848,1,2
18,2020,2850,1,2
58,2020,2855,2,2
23,2020,2859,2,2
14,2020,2861,1,2
14,2020,2863,2,2
31,2020,2866,1,2
14,2020,2870,2,2
42,2020,2883,2,2
12,2020,2888,1,2
20,2020,2889,1,2
37,2020,2890,1,2
13,2020,2891,2,2
12,2020,2896,2,2
5,2020,2901,2,2
50,2020,2914,1,2
10,2020,2917,2,2
21,2020,2919,2,2
16,2020,2922,1,2
5,2020,2923,2,2
25,2020,2929,1,2
10,2020,2935,2,2
73,2020,2937,1,2
11,2020,2949,2,2
34,2020,2965,2,2
51,2020,2966,2,2
62,2020,2972,1,2
25,2020,2973,2,2
6,2020,2977,1,2
6,2020,2980,2,2
76,2020,2989,2,2
14,2020,2990,1,2
47,2020,2992,2,2
33,2020,2993,1,2
31,2020,2995,2,2
50,2020,2998,1,2
56,2020,3003,2,2
37,2020,3006,1,2
25,2020,3015,2,2
141,2020,3020,2,2
11,2020,3024,1,2
8,2020,3040,2,2
92,2020,3047,1,2
1,2020,3050,2,2
20,2020,3054,2,2
43,2020,3055,2,2
14,2020,3060,1,2
6,2020,3062,2,2
19,2020,3069,2,2
94,2020,3078,2,2
109,2020,3079,2,2
18,2020,3087,1,2
2,2020,3093,1,2
4,2020,3095,2,2
4,2020,3096,1,2
28,2020,3103,1,2
67,2020,3104,2,2
32,2020,3127,1,2
24,2020,3134,1,2
23,2020,3136,2,2
39,2020,3137,1,2
17,2020,3139,1,2
84,2020,3140,2,2
25,2020,3141,1,2
57,2020,3147,1,2
13,2020,3149,2,2
39,2020,3152,2,2
9,2020,3165,1,2
13,2020,3167,2,2
18,2020,3174,2,2
18,2020,3175,2,2
62,2020,3177,1,2
52,2020,3182,2,2
5,2020,3190,2,2
10,2020,3193,2,2
21,2020,3194,2,2
16,2020,3203,2,2
43,2020,3204,2,2
35,2020,3205,2,2
10,2020,3207,2,2
14,2020,3209,1,2
4,2020,3232,2,2
18,2020,3233,1,2
55,2020,3237,1,2
3,2020,3239,1,2
41,2020,3251,1,2
19,2020,3252,2,2
30,2020,3254,2,2
65,2020,3255,1,2
5,2020,3264,2,2
36,2020,3267,1,2
6,2020,3268,1,2
27,2020,3269,2,2
21,2020,3271,1,2
87,2020,3274,2,2
43,2020,3275,1,2
27,2020,3295,2,2
9,2020,3298,2,2
3,2020,3302,1,2
16,2020,3306,2,2
23,2020,3314,2,2
41,2020,3315,2,2
3,2020,3317,2,2
25,2020,3325,1,2
26,2020,3329,2,2
31,2020,3345,1,2
107,2020,3348,1,2
8,2020,3425,1,2
40,2020,3435,1,2
49,2020,3436,2,2
36,2020,3437,2,2
38,2020,3439,2,2
21,2020,3440,2,2
2,2020,3450,1,2
10,2020,3454,2,2
41,2020,3460,1,2
2,2020,3465,2,2
38,2020,3476,2,2
14,2020,3482,1,2
4,2020,3483,1,2
237,2020,3488,2,2
99,2020,3489,2,2
7,2020,3492,1,2
4,2020,3495,2,2
25,2020,3496,1,2
30,2020,3500,1,2
1,2020,3517,1,2
16,2020,3518,1,2
40,2020,3521,2,2
33,2020,3527,1,2
106,2020,3529,2,2
45,2020,3538,1,2
25,2020,3539,2,2
3,2020,3552,1,2
15,2020,3553,2,2
5,2020,3556,1,2
21,2020,3558,2,2
32,2020,3559,2,2
29,2020,3560,1,2
127,2020,3563,2,2
19,2020,3571,2,2
8,2020,3572,2,2
13,2020,3579,2,2
42,2020,3602,2,2
14,2020,3603,1,2
12,2020,3604,2,2
38,2020,3607,2,2
63,2020,3608,2,2
24,2020,3615,2,2
47,2020,3617,1,2
28,2020,3620,2,2
42,2020,3638,2,2
33,2020,3642,1,2
35,2020,3643,2,2
20,2020,3661,1,2
14,2020,3662,1,2
14,2020,3671,2,2
13,2020,3677,1,2
28,2020,3679,1,2
1,2020,3680,2,2
36,2020,3684,2,2
40,2020,3687,1,2
80,2020,3689,2,2
5,2020,3695,1,2
1,2020,3697,1,2
37,2020,3698,1,2
31,2020,3699,2,2
45,2020,3707,1,2
21,2020,3725,1,2
112,2020,3726,2,2
113,2020,3728,1,2
138,2020,3729,1,2
101,2020,3731,1,2
2,2020,3734,2,2
2,2020,3735,1,2
4,2020,3736,1,2
2,2020,3737,2,2
8,2020,3738,1,2
9,2020,3739,2,2
1,2020,3740,2,2
2,2020,3741,2,2
4,2020,3742,2,2
2,2020,3743,2,2
2,2020,3745,1,2
9,2020,3746,1,2
4,2020,3747,1,2
2,2020,3748,2,2
3,2020,3762,1,2
9,2020,3766,1,2
36,2020,3778,1,2
13,2020,3788,2,2
104,2020,3789,1,2
29,2020,3790,2,2
27,2020,3792,2,2
22,2020,3802,2,2
104,2020,3806,1,2
9,2020,3827,2,2
1,2020,3828,1,2
22,2020,3830,1,2
51,2020,3831,2,2
11,2020,3835,2,2
27,2020,3836,2,2
34,2020,3840,1,2
14,2020,3841,2,2
35,2020,3842,2,2
1,2020,3845,1,2
5,2020,3846,2,2
6,2020,3847,2,2
29,2020,3852,2,2
31,2020,3853,1,2
22,2020,3854,1,2
19,2020,3855,1,2
21,2020,3885,1,2
20,2020,3888,2,2
