Admitidos,Año,Codigo SNIES del programa,ID Sexo,Semestre
3,2016,374,2,1
12,2016,375,1,1
1,2016,376,2,1
2,2016,378,2,1
3,2016,379,1,1
2,2016,380,2,1
7,2016,382,2,1
6,2016,383,1,1
5,2016,384,1,1
15,2016,385,2,1
4,2016,386,1,1
4,2016,388,1,1
2,2016,389,2,1
4,2016,390,2,1
2,2016,391,1,1
3,2016,394,2,1
39,2016,395,1,1
15,2016,400,1,1
51,2016,401,1,1
54,2016,403,2,1
54,2016,404,2,1
29,2016,405,2,1
5,2016,407,1,1
55,2016,412,1,1
63,2016,413,2,1
39,2016,417,2,1
40,2016,420,1,1
54,2016,426,1,1
54,2016,427,2,1
24,2016,429,1,1
54,2016,430,2,1
24,2016,431,1,1
36,2016,432,1,1
24,2016,434,1,1
24,2016,435,1,1
24,2016,436,1,1
83,2016,438,1,1
83,2016,439,1,1
77,2016,440,2,1
78,2016,441,1,1
23,2016,442,1,1
100,2016,444,2,1
94,2016,445,2,1
96,2016,446,2,1
110,2016,448,1,1
106,2016,450,1,1
98,2016,451,1,1
59,2016,452,1,1
77,2016,453,2,1
94,2016,454,1,1
86,2016,455,1,1
48,2016,456,2,1
22,2016,483,1,1
15,2016,494,1,1
14,2016,504,1,1
25,2016,510,1,1
12,2016,513,2,1
12,2016,515,2,1
9,2016,516,1,1
4,2016,517,1,1
7,2016,519,1,1
39,2016,522,1,1
117,2016,523,1,1
117,2016,530,1,1
386,2016,531,1,1
198,2016,532,2,1
268,2016,535,2,1
247,2016,536,1,1
244,2016,537,2,1
194,2016,538,1,1
118,2016,539,2,1
32,2016,549,1,1
8,2016,551,1,1
25,2016,557,1,1
21,2016,559,Sin información,1
48,2016,570,Sin información,1
28,2016,573,2,1
13,2016,574,1,1
33,2016,575,2,1
18,2016,579,2,1
30,2016,580,2,1
79,2016,581,2,1
55,2016,582,1,1
57,2016,583,Sin información,1
67,2016,584,1,1
73,2016,585,2,1
62,2016,586,1,1
48,2016,587,Sin información,1
9,2016,588,Sin información,1
28,2016,589,Sin información,1
49,2016,591,1,1
34,2016,592,1,1
30,2016,593,Sin información,1
31,2016,594,1,1
30,2016,595,1,1
44,2016,596,2,1
4,2016,677,1,1
117,2016,683,2,1
39,2016,684,1,1
29,2016,685,2,1
42,2016,687,1,1
53,2016,689,2,1
111,2016,691,1,1
34,2016,692,1,1
48,2016,693,1,1
86,2016,694,2,1
149,2016,696,2,1
107,2016,697,1,1
90,2016,698,1,1
90,2016,699,1,1
150,2016,700,2,1
132,2016,701,2,1
54,2016,702,1,1
125,2016,703,1,1
48,2016,704,1,1
44,2016,705,2,1
53,2016,706,2,1
51,2016,707,2,1
3,2016,709,1,1
4,2016,710,2,1
5,2016,711,1,1
1,2016,712,2,1
1,2016,713,2,1
4,2016,714,2,1
7,2016,715,2,1
4,2016,716,1,1
12,2016,719,2,1
11,2016,728,2,1
2,2016,731,2,1
10,2016,732,2,1
5,2016,733,1,1
60,2016,736,1,1
74,2016,737,1,1
55,2016,738,2,1
52,2016,739,2,1
136,2016,740,1,1
75,2016,741,2,1
117,2016,742,1,1
22,2016,744,1,1
37,2016,745,1,1
37,2016,746,2,1
81,2016,747,1,1
35,2016,748,1,1
4,2016,761,1,1
28,2016,766,1,1
60,2016,767,2,1
46,2016,770,2,1
9,2016,773,2,1
1,2016,774,1,1
4,2016,775,2,1
83,2016,777,2,1
79,2016,783,1,1
144,2016,789,1,1
3,2016,790,1,1
91,2016,791,1,1
98,2016,794,2,1
67,2016,799,2,1
71,2016,800,1,1
71,2016,801,1,1
56,2016,803,2,1
55,2016,805,1,1
52,2016,807,1,1
59,2016,808,1,1
27,2016,809,2,1
65,2016,810,1,1
60,2016,811,1,1
11,2016,817,1,1
26,2016,818,2,1
49,2016,819,1,1
81,2016,827,Sin información,1
38,2016,829,2,1
34,2016,831,2,1
201,2016,833,Sin información,1
89,2016,834,1,1
57,2016,835,1,1
55,2016,839,2,1
88,2016,842,2,1
49,2016,852,1,1
199,2016,855,1,1
78,2016,856,1,1
114,2016,857,2,1
26,2016,863,2,1
198,2016,866,1,1
102,2016,870,2,1
49,2016,873,2,1
108,2016,882,2,1
99,2016,884,1,1
74,2016,885,1,1
45,2016,889,2,1
2,2016,895,2,1
11,2016,898,Sin información,1
54,2016,902,1,1
94,2016,904,1,1
36,2016,906,2,1
35,2016,907,2,1
36,2016,908,2,1
118,2016,910,1,1
95,2016,913,1,1
75,2016,914,1,1
114,2016,915,2,1
104,2016,916,2,1
186,2016,917,1,1
188,2016,918,1,1
164,2016,919,1,1
188,2016,920,1,1
85,2016,921,2,1
188,2016,925,1,1
64,2016,926,1,1
14,2016,933,1,1
147,2016,935,1,1
26,2016,936,1,1
20,2016,937,1,1
41,2016,943,2,1
116,2016,944,1,1
50,2016,946,2,1
88,2016,947,1,1
38,2016,948,1,1
279,2016,949,2,1
186,2016,950,1,1
245,2016,951,2,1
266,2016,952,1,1
404,2016,953,2,1
172,2016,954,2,1
36,2016,955,1,1
47,2016,956,1,1
26,2016,957,2,1
79,2016,958,1,1
379,2016,959,1,1
245,2016,960,1,1
319,2016,961,2,1
190,2016,962,2,1
94,2016,964,2,1
43,2016,965,1,1
6,2016,967,2,1
2,2016,969,1,1
7,2016,971,2,1
9,2016,973,1,1
1,2016,974,1,1
1,2016,975,2,1
2,2016,977,2,1
8,2016,978,2,1
1,2016,979,1,1
8,2016,980,1,1
6,2016,981,1,1
2,2016,982,2,1
1,2016,983,2,1
13,2016,985,2,1
3,2016,986,1,1
2,2016,988,1,1
6,2016,990,1,1
16,2016,991,2,1
15,2016,992,1,1
2,2016,995,2,1
10,2016,998,2,1
10,2016,999,1,1
38,2016,1001,1,1
50,2016,1003,1,1
31,2016,1005,2,1
19,2016,1006,1,1
14,2016,1007,2,1
31,2016,1008,1,1
24,2016,1009,1,1
29,2016,1010,1,1
114,2016,1012,2,1
8,2016,1018,1,1
13,2016,1019,1,1
11,2016,1020,1,1
6,2016,1021,1,1
24,2016,1025,2,1
18,2016,1026,1,1
28,2016,1027,1,1
6,2016,1028,1,1
8,2016,1029,2,1
7,2016,1030,2,1
20,2016,1033,1,1
19,2016,1036,1,1
3,2016,1037,1,1
3,2016,1038,1,1
109,2016,1039,1,1
144,2016,1040,2,1
37,2016,1041,1,1
52,2016,1042,1,1
110,2016,1043,1,1
142,2016,1044,2,1
22,2016,1046,2,1
22,2016,1047,1,1
11,2016,1050,2,1
102,2016,1053,2,1
106,2016,1054,1,1
87,2016,1056,2,1
63,2016,1059,1,1
23,2016,1060,1,1
41,2016,1061,1,1
39,2016,1062,2,1
18,2016,1063,2,1
32,2016,1074,1,1
6,2016,1077,1,1
140,2016,1078,1,1
42,2016,1079,1,1
269,2016,1080,2,1
100,2016,1081,2,1
16,2016,1082,2,1
126,2016,1083,1,1
188,2016,1084,2,1
109,2016,1085,2,1
149,2016,1086,1,1
66,2016,1087,1,1
20,2016,1088,2,1
22,2016,1091,2,1
25,2016,1092,2,1
1,2016,1094,1,1
22,2016,1096,1,1
139,2016,1097,1,1
235,2016,1098,1,1
18,2016,1099,2,1
22,2016,1101,1,1
57,2016,1102,2,1
178,2016,1103,2,1
35,2016,1104,1,1
177,2016,1110,1,1
39,2016,1111,2,1
632,2016,1112,2,1
127,2016,1113,1,1
303,2016,1114,2,1
156,2016,1115,1,1
104,2016,1116,1,1
113,2016,1117,2,1
49,2016,1120,2,1
45,2016,1125,1,1
59,2016,1126,2,1
17,2016,1131,1,1
24,2016,1136,1,1
90,2016,1138,1,1
213,2016,1143,1,1
159,2016,1144,2,1
134,2016,1146,1,1
226,2016,1147,2,1
66,2016,1148,2,1
53,2016,1149,1,1
58,2016,1151,1,1
56,2016,1152,1,1
4,2016,1153,2,1
97,2016,1155,1,1
29,2016,1156,1,1
98,2016,1158,2,1
15,2016,1166,2,1
287,2016,1169,1,1
186,2016,1170,1,1
52,2016,1172,Sin información,1
64,2016,1173,Sin información,1
21,2016,1175,Sin información,1
57,2016,1176,2,1
103,2016,1178,1,1
81,2016,1179,2,1
56,2016,1180,2,1
181,2016,1192,1,1
88,2016,1193,1,1
266,2016,1195,1,1
102,2016,1196,1,1
25,2016,1197,2,1
16,2016,1199,2,1
67,2016,1200,1,1
80,2016,1201,2,1
137,2016,1202,1,1
144,2016,1203,2,1
1,2016,1204,2,1
166,2016,1205,1,1
10,2016,1216,2,1
23,2016,1217,1,1
18,2016,1218,1,1
31,2016,1219,1,1
37,2016,1220,1,1
11,2016,1224,1,1
32,2016,1227,1,1
6,2016,1228,2,1
18,2016,1229,1,1
77,2016,1236,2,1
279,2016,1237,1,1
225,2016,1238,1,1
287,2016,1239,2,1
203,2016,1240,1,1
48,2016,1241,1,1
25,2016,1242,2,1
216,2016,1244,1,1
700,2016,1245,1,1
60,2016,1246,1,1
372,2016,1247,1,1
225,2016,1248,2,1
86,2016,1249,1,1
189,2016,1250,1,1
88,2016,1251,1,1
89,2016,1252,1,1
80,2016,1254,1,1
24,2016,1256,2,1
1,2016,1258,1,1
6,2016,1259,1,1
2,2016,1261,2,1
13,2016,1264,1,1
55,2016,1265,1,1
30,2016,1266,2,1
55,2016,1267,1,1
134,2016,1268,1,1
190,2016,1269,1,1
301,2016,1270,2,1
230,2016,1271,2,1
316,2016,1272,2,1
387,2016,1273,2,1
146,2016,1275,2,1
411,2016,1276,1,1
365,2016,1277,1,1
1,2016,1279,1,1
20,2016,1291,2,1
127,2016,1293,1,1
42,2016,1294,1,1
193,2016,1295,1,1
30,2016,1296,1,1
372,2016,1297,2,1
190,2016,1298,2,1
189,2016,1299,1,1
16,2016,1300,2,1
5,2016,1301,2,1
1,2016,1302,1,1
5,2016,1303,2,1
4,2016,1305,2,1
7,2016,1307,1,1
1,2016,1309,1,1
1,2016,1310,1,1
2,2016,1311,2,1
12,2016,1312,1,1
2,2016,1313,2,1
6,2016,1315,1,1
6,2016,1316,2,1
3,2016,1317,2,1
2,2016,1318,1,1
101,2016,1323,2,1
10,2016,1324,2,1
21,2016,1325,1,1
18,2016,1326,2,1
34,2016,1328,1,1
40,2016,1329,1,1
36,2016,1330,1,1
35,2016,1331,1,1
25,2016,1332,1,1
219,2016,1335,2,1
144,2016,1336,1,1
151,2016,1337,2,1
246,2016,1338,1,1
128,2016,1339,1,1
38,2016,1340,2,1
23,2016,1347,1,1
66,2016,1348,2,1
23,2016,1349,1,1
107,2016,1350,1,1
130,2016,1361,2,1
27,2016,1363,1,1
25,2016,1371,2,1
20,2016,1372,1,1
251,2016,1380,2,1
691,2016,1381,1,1
352,2016,1383,2,1
85,2016,1384,1,1
203,2016,1385,2,1
310,2016,1386,1,1
15,2016,1387,1,1
13,2016,1389,2,1
64,2016,1394,1,1
64,2016,1395,2,1
115,2016,1396,1,1
98,2016,1399,1,1
88,2016,1402,1,1
100,2016,1403,1,1
69,2016,1409,1,1
20,2016,1412,2,1
20,2016,1415,1,1
709,2016,1422,2,1
308,2016,1425,1,1
329,2016,1426,2,1
282,2016,1430,1,1
10,2016,1431,2,1
16,2016,1432,2,1
241,2016,1433,1,1
51,2016,1434,1,1
4,2016,1435,2,1
64,2016,1439,1,1
149,2016,1441,1,1
160,2016,1442,2,1
175,2016,1444,1,1
22,2016,1445,2,1
672,2016,1446,2,1
47,2016,1447,1,1
185,2016,1448,1,1
441,2016,1450,2,1
316,2016,1451,2,1
14,2016,1455,2,1
33,2016,1464,1,1
113,2016,1466,1,1
14,2016,1468,2,1
522,2016,1475,2,1
190,2016,1476,1,1
68,2016,1477,Sin información,1
813,2016,1483,1,1
143,2016,1485,2,1
111,2016,1487,2,1
61,2016,1488,2,1
59,2016,1489,2,1
57,2016,1490,1,1
31,2016,1491,1,1
133,2016,1492,1,1
365,2016,1493,1,1
160,2016,1494,1,1
26,2016,1496,2,1
100,2016,1497,1,1
378,2016,1498,1,1
434,2016,1499,2,1
276,2016,1503,2,1
35,2016,1504,2,1
737,2016,1512,1,1
51,2016,1513,2,1
216,2016,1514,1,1
638,2016,1516,1,1
20,2016,1519,2,1
29,2016,1520,2,1
88,2016,1527,1,1
56,2016,1529,1,1
77,2016,1531,2,1
156,2016,1532,1,1
217,2016,1533,1,1
162,2016,1534,1,1
205,2016,1535,2,1
168,2016,1536,2,1
45,2016,1537,2,1
187,2016,1539,1,1
249,2016,1540,1,1
59,2016,1541,1,1
266,2016,1542,1,1
199,2016,1543,1,1
142,2016,1544,1,1
75,2016,1545,2,1
75,2016,1546,2,1
35,2016,1547,1,1
64,2016,1548,2,1
34,2016,1560,1,1
35,2016,1568,1,1
11,2016,1569,2,1
13,2016,1573,1,1
73,2016,1574,2,1
1,2016,1575,2,1
25,2016,1576,1,1
62,2016,1578,1,1
21,2016,1579,2,1
7,2016,1580,1,1
47,2016,1581,1,1
21,2016,1582,1,1
4,2016,1585,1,1
1,2016,1587,1,1
27,2016,1591,2,1
218,2016,1592,1,1
60,2016,1593,2,1
14,2016,1595,1,1
39,2016,1596,1,1
82,2016,1597,1,1
611,2016,1598,1,1
231,2016,1599,2,1
54,2016,1605,2,1
56,2016,1606,1,1
8,2016,1607,1,1
63,2016,1614,1,1
8,2016,1620,1,1
33,2016,1621,2,1
63,2016,1622,1,1
44,2016,1626,2,1
29,2016,1627,2,1
60,2016,1628,2,1
58,2016,1630,1,1
45,2016,1635,2,1
84,2016,1636,1,1
222,2016,1640,2,1
108,2016,1641,1,1
76,2016,1642,2,1
159,2016,1643,2,1
26,2016,1644,2,1
25,2016,1645,1,1
31,2016,1646,2,1
25,2016,1647,2,1
16,2016,1649,1,1
30,2016,1650,1,1
125,2016,1651,2,1
43,2016,1652,2,1
42,2016,1653,1,1
288,2016,1654,1,1
77,2016,1655,2,1
96,2016,1656,2,1
76,2016,1657,2,1
21,2016,1658,2,1
16,2016,1661,1,1
17,2016,1662,1,1
11,2016,1663,1,1
12,2016,1664,2,1
103,2016,1667,2,1
84,2016,1668,Sin información,1
189,2016,1676,1,1
3,2016,1677,1,1
3,2016,1678,1,1
9,2016,1679,1,1
2,2016,1680,2,1
4,2016,1681,2,1
3,2016,1682,1,1
2,2016,1683,1,1
2,2016,1684,1,1
7,2016,1687,2,1
46,2016,1688,2,1
7,2016,1689,1,1
48,2016,1690,2,1
32,2016,1691,1,1
36,2016,1692,2,1
47,2016,1693,1,1
47,2016,1694,1,1
37,2016,1697,2,1
22,2016,1698,1,1
22,2016,1703,1,1
55,2016,1705,2,1
55,2016,1706,2,1
272,2016,1708,1,1
157,2016,1713,2,1
56,2016,1714,1,1
37,2016,1715,2,1
61,2016,1716,1,1
81,2016,1717,1,1
130,2016,1718,2,1
24,2016,1719,1,1
16,2016,1722,2,1
75,2016,1724,2,1
57,2016,1725,2,1
85,2016,1730,1,1
101,2016,1731,2,1
40,2016,1735,2,1
42,2016,1736,2,1
21,2016,1737,1,1
20,2016,1738,2,1
1,2016,1739,1,1
55,2016,1741,1,1
43,2016,1742,2,1
34,2016,1743,2,1
104,2016,1749,2,1
90,2016,1751,1,1
3,2016,1752,Sin información,1
75,2016,1755,2,1
49,2016,1758,1,1
82,2016,1760,1,1
104,2016,1762,2,1
32,2016,1763,1,1
41,2016,1764,1,1
235,2016,1765,2,1
10,2016,1766,2,1
23,2016,1767,2,1
23,2016,1768,2,1
44,2016,1769,1,1
66,2016,1770,2,1
249,2016,1771,2,1
73,2016,1774,2,1
54,2016,1775,2,1
24,2016,1776,2,1
122,2016,1777,2,1
97,2016,1778,2,1
83,2016,1779,2,1
84,2016,1780,1,1
3,2016,1781,1,1
5,2016,1782,2,1
3,2016,1783,2,1
3,2016,1784,1,1
6,2016,1785,1,1
6,2016,1786,1,1
6,2016,1792,2,1
4,2016,1793,2,1
34,2016,1794,1,1
5,2016,1796,1,1
1,2016,1797,2,1
1,2016,1798,2,1
1,2016,1799,1,1
2,2016,1800,1,1
1,2016,1802,2,1
1,2016,1803,1,1
227,2016,1807,2,1
131,2016,1813,2,1
113,2016,1814,1,1
1,2016,1819,1,1
2,2016,1820,2,1
35,2016,1832,2,1
218,2016,1834,1,1
16,2016,1836,2,1
54,2016,1837,1,1
603,2016,1838,1,1
26,2016,1840,1,1
19,2016,1841,1,1
28,2016,1846,2,1
163,2016,1847,2,1
4,2016,1850,1,1
16,2016,1853,1,1
46,2016,1854,2,1
56,2016,1855,1,1
61,2016,1856,2,1
169,2016,1870,2,1
16,2016,1872,1,1
143,2016,1875,2,1
110,2016,1877,2,1
42,2016,1878,2,1
54,2016,1881,2,1
70,2016,1883,2,1
42,2016,1884,2,1
198,2016,1886,1,1
73,2016,1890,2,1
195,2016,1892,2,1
75,2016,1893,1,1
338,2016,1894,1,1
95,2016,1895,2,1
150,2016,1902,1,1
7,2016,1905,2,1
17,2016,1914,1,1
80,2016,1915,2,1
66,2016,1916,1,1
30,2016,1918,2,1
41,2016,1919,1,1
30,2016,1928,Sin información,1
14,2016,1936,1,1
35,2016,1937,2,1
44,2016,1942,2,1
3,2016,1943,1,1
12,2016,1944,1,1
32,2016,1946,1,1
17,2016,1950,2,1
37,2016,1953,1,1
76,2016,1956,1,1
317,2016,1958,2,1
487,2016,1976,1,1
155,2016,1977,2,1
898,2016,1980,2,1
250,2016,1981,2,1
92,2016,1982,2,1
89,2016,1983,Sin información,1
156,2016,1984,1,1
34,2016,1985,2,1
2,2016,1987,2,1
114,2016,1988,1,1
87,2016,1989,2,1
140,2016,1991,1,1
58,2016,2004,1,1
73,2016,2009,1,1
45,2016,2016,2,1
39,2016,2026,2,1
11,2016,2028,2,1
7,2016,2034,2,1
29,2016,2035,2,1
17,2016,2037,1,1
66,2016,2039,2,1
101,2016,2040,1,1
27,2016,2046,1,1
29,2016,2049,2,1
606,2016,2051,1,1
591,2016,2052,1,1
36,2016,2053,1,1
126,2016,2054,1,1
135,2016,2055,2,1
1,2016,2061,2,1
11,2016,2063,2,1
93,2016,2065,2,1
105,2016,2068,1,1
80,2016,2069,2,1
124,2016,2070,1,1
30,2016,2071,1,1
228,2016,2076,2,1
66,2016,2078,1,1
21,2016,2086,2,1
33,2016,2087,1,1
24,2016,2088,1,1
18,2016,2093,1,1
20,2016,2094,1,1
16,2016,2095,2,1
118,2016,2098,1,1
5,2016,2111,2,1
368,2016,2114,1,1
19,2016,2115,2,1
74,2016,2119,2,1
47,2016,2130,1,1
20,2016,2131,2,1
75,2016,2134,2,1
413,2016,2145,1,1
3,2016,2153,2,1
22,2016,2162,2,1
41,2016,2168,1,1
2,2016,2172,2,1
34,2016,2180,1,1
41,2016,2189,2,1
57,2016,2190,2,1
82,2016,2191,2,1
39,2016,2192,2,1
16,2016,2199,1,1
22,2016,2205,1,1
52,2016,2206,2,1
58,2016,2217,2,1
146,2016,2234,1,1
17,2016,2239,2,1
75,2016,2249,1,1
14,2016,2258,1,1
19,2016,2265,2,1
91,2016,2268,1,1
1,2016,2291,1,1
24,2016,2296,1,1
57,2016,2314,2,1
10,2016,2322,1,1
31,2016,2324,2,1
142,2016,2337,2,1
33,2016,2345,1,1
60,2016,2354,2,1
35,2016,2355,1,1
6,2016,2361,2,1
10,2016,2362,2,1
13,2016,2377,Sin información,1
558,2016,2381,2,1
512,2016,2382,2,1
385,2016,2384,2,1
13,2016,2402,2,1
47,2016,2414,1,1
2,2016,2425,2,1
40,2016,2427,1,1
15,2016,2434,2,1
32,2016,2435,2,1
26,2016,2437,1,1
15,2016,2438,1,1
39,2016,2445,2,1
33,2016,2446,Sin información,1
16,2016,2449,1,1
14,2016,2450,2,1
32,2016,2453,1,1
84,2016,2459,2,1
218,2016,2460,2,1
98,2016,2470,1,1
42,2016,2484,2,1
24,2016,2497,Sin información,1
2,2016,2501,1,1
4,2016,2503,1,1
1,2016,2505,1,1
34,2016,2506,1,1
4,2016,2507,2,1
1,2016,2513,2,1
168,2016,2518,2,1
232,2016,2519,2,1
32,2016,2520,1,1
19,2016,2521,1,1
36,2016,2522,2,1
28,2016,2523,1,1
288,2016,2524,2,1
33,2016,2525,1,1
21,2016,2526,1,1
11,2016,2533,1,1
25,2016,2534,1,1
21,2016,2537,2,1
10,2016,2538,1,1
47,2016,2539,1,1
31,2016,2540,1,1
70,2016,2541,1,1
43,2016,2542,1,1
44,2016,2543,1,1
10,2016,2546,2,1
32,2016,2555,2,1
48,2016,2561,1,1
200,2016,2562,2,1
485,2016,2563,2,1
54,2016,2564,2,1
38,2016,2566,2,1
33,2016,2568,2,1
45,2016,2572,1,1
754,2016,2579,2,1
52,2016,2584,1,1
51,2016,2586,1,1
93,2016,2588,1,1
4,2016,2603,1,1
3,2016,2604,1,1
43,2016,2605,1,1
2,2016,2606,1,1
49,2016,2611,2,1
39,2016,2612,1,1
67,2016,2616,2,1
63,2016,2617,1,1
11,2016,2618,2,1
4,2016,2621,2,1
2,2016,2622,1,1
47,2016,2623,2,1
12,2016,2625,2,1
68,2016,2628,2,1
73,2016,2631,2,1
72,2016,2633,2,1
196,2016,2634,1,1
159,2016,2636,2,1
210,2016,2648,2,1
113,2016,2651,2,1
133,2016,2652,1,1
2,2016,2653,2,1
51,2016,2654,2,1
32,2016,2671,2,1
5,2016,2675,1,1
22,2016,2677,2,1
66,2016,2683,2,1
19,2016,2684,2,1
78,2016,2686,1,1
14,2016,2688,1,1
121,2016,2689,2,1
10,2016,2690,2,1
166,2016,2692,1,1
49,2016,2693,Sin información,1
28,2016,2699,2,1
5,2016,2706,2,1
2,2016,2707,1,1
105,2016,2713,1,1
38,2016,2714,1,1
42,2016,2718,1,1
218,2016,2721,1,1
113,2016,2722,1,1
101,2016,2723,2,1
42,2016,2730,2,1
58,2016,2731,1,1
19,2016,2738,2,1
32,2016,2744,1,1
31,2016,2746,1,1
37,2016,2750,1,1
95,2016,2754,1,1
71,2016,2760,2,1
73,2016,2761,1,1
56,2016,2762,2,1
39,2016,2767,2,1
27,2016,2768,1,1
19,2016,2769,1,1
7,2016,2775,1,1
9,2016,2776,2,1
42,2016,2777,2,1
38,2016,2784,1,1
79,2016,2801,2,1
47,2016,2806,1,1
89,2016,2807,2,1
9,2016,2817,2,1
58,2016,2821,1,1
53,2016,2822,2,1
29,2016,2825,1,1
54,2016,2826,2,1
82,2016,2829,1,1
62,2016,2830,2,1
126,2016,2831,2,1
30,2016,2833,2,1
12,2016,2840,2,1
50,2016,2842,1,1
43,2016,2845,1,1
180,2016,2850,1,1
25,2016,2851,1,1
14,2016,2854,1,1
40,2016,2855,2,1
83,2016,2858,1,1
60,2016,2859,1,1
95,2016,2861,1,1
1,2016,2863,1,1
249,2016,2866,2,1
4,2016,2870,2,1
51,2016,2883,2,1
87,2016,2887,2,1
61,2016,2888,1,1
50,2016,2889,2,1
52,2016,2890,2,1
