codigo_snies_del_programa,año,semestre,total,nivel_academico
1,2000.0,1,94.0,Pregrado
1,2008.0,2,55.0,Pregrado
1,2010.0,1,71.0,Pregrado
1,2008.0,1,58.0,Pregrado
1,2010.0,2,70.0,Pregrado
1,2007.0,2,69.0,Pregrado
1,2011.0,1,74.0,Pregrado
1,2007.0,1,65.0,Pregrado
1,2011.0,2,91.0,Pregrado
1,2000.0,2,99.0,Pregrado
1,2006.0,2,65.0,Pregrado
1,2006.0,1,60.0,Pregrado
1,2009.0,1,66.0,Pregrado
1,2012.0,1,120.0,Pregrado
1,2012.0,2,107.0,Pregrado
1,2005.0,1,46.0,Pregrado
1,2004.0,2,59.0,Pregrado
1,2013.0,1,129.0,Pregrado
1,2004.0,1,59.0,Pregrado
1,2003.0,2,63.0,Pregrado
1,2013.0,2,73.0,Pregrado
1,2001.0,1,75.0,Pregrado
1,2003.0,1,60.0,Pregrado
1,2002.0,2,53.0,Pregrado
1,2002.0,1,49.0,Pregrado
1,2005.0,2,66.0,Pregrado
1,2009.0,2,70.0,Pregrado
1,2001.0,2,67.0,Pregrado
2,2001.0,1,48.0,Pregrado
2,2005.0,2,51.0,Pregrado
2,2009.0,1,50.0,Pregrado
2,2002.0,2,43.0,Pregrado
2,2007.0,1,49.0,Pregrado
2,2011.0,2,46.0,Pregrado
2,2006.0,1,48.0,Pregrado
2,2012.0,1,3.0,Pregrado
2,2005.0,1,48.0,Pregrado
2,2004.0,1,46.0,Pregrado
2,2000.0,2,53.0,Pregrado
2,2003.0,2,39.0,Pregrado
2,2003.0,1,46.0,Pregrado
2,2013.0,2,48.0,Pregrado
2,2010.0,2,48.0,Pregrado
2,2008.0,1,51.0,Pregrado
2,2006.0,2,52.0,Pregrado
2,2004.0,2,50.0,Pregrado
2,2012.0,2,51.0,Pregrado
2,2013.0,1,52.0,Pregrado
2,2008.0,2,51.0,Pregrado
2,2011.0,1,49.0,Pregrado
2,2001.0,2,39.0,Pregrado
2,2010.0,1,53.0,Pregrado
2,2007.0,2,46.0,Pregrado
2,2000.0,1,54.0,Pregrado
2,2009.0,2,44.0,Pregrado
2,2002.0,1,43.0,Pregrado
3,2008.0,2,50.0,Pregrado
3,2000.0,1,50.0,Pregrado
3,2012.0,2,51.0,Pregrado
3,2002.0,2,47.0,Pregrado
3,2007.0,1,48.0,Pregrado
3,2012.0,1,54.0,Pregrado
3,2008.0,1,54.0,Pregrado
3,2011.0,2,48.0,Pregrado
3,2010.0,1,38.0,Pregrado
3,2000.0,2,50.0,Pregrado
3,2004.0,1,43.0,Pregrado
3,2001.0,1,48.0,Pregrado
3,2010.0,2,47.0,Pregrado
3,2002.0,1,45.0,Pregrado
3,2009.0,2,51.0,Pregrado
3,2005.0,2,54.0,Pregrado
3,2006.0,2,50.0,Pregrado
3,2003.0,1,54.0,Pregrado
3,2003.0,2,44.0,Pregrado
3,2004.0,2,46.0,Pregrado
3,2013.0,1,53.0,Pregrado
3,2013.0,2,41.0,Pregrado
3,2006.0,1,42.0,Pregrado
3,2005.0,1,46.0,Pregrado
3,2001.0,2,43.0,Pregrado
3,2009.0,1,47.0,Pregrado
3,2011.0,1,66.0,Pregrado
3,2007.0,2,48.0,Pregrado
4,2002.0,1,21.0,Pregrado
4,2007.0,2,27.0,Pregrado
4,2005.0,2,28.0,Pregrado
4,2001.0,2,24.0,Pregrado
4,2010.0,1,31.0,Pregrado
4,2004.0,1,29.0,Pregrado
4,2012.0,2,29.0,Pregrado
4,2008.0,1,24.0,Pregrado
4,2004.0,2,26.0,Pregrado
4,2011.0,1,31.0,Pregrado
4,2013.0,2,30.0,Pregrado
4,2010.0,2,31.0,Pregrado
4,2008.0,2,26.0,Pregrado
4,2009.0,2,28.0,Pregrado
4,2003.0,1,32.0,Pregrado
4,2006.0,2,27.0,Pregrado
4,2000.0,2,28.0,Pregrado
4,2000.0,1,28.0,Pregrado
4,2009.0,1,33.0,Pregrado
4,2013.0,1,35.0,Pregrado
4,2011.0,2,30.0,Pregrado
4,2007.0,1,33.0,Pregrado
4,2003.0,2,29.0,Pregrado
4,2001.0,1,25.0,Pregrado
4,2002.0,2,25.0,Pregrado
4,2012.0,1,30.0,Pregrado
4,2006.0,1,29.0,Pregrado
4,2005.0,1,27.0,Pregrado
5,2006.0,2,49.0,Pregrado
5,2008.0,2,45.0,Pregrado
5,2005.0,2,56.0,Pregrado
5,2004.0,1,51.0,Pregrado
5,2002.0,2,53.0,Pregrado
5,2013.0,2,43.0,Pregrado
5,2003.0,2,50.0,Pregrado
5,2009.0,2,45.0,Pregrado
5,2011.0,1,55.0,Pregrado
5,2010.0,1,62.0,Pregrado
5,2007.0,2,48.0,Pregrado
5,2001.0,2,45.0,Pregrado
5,2004.0,2,40.0,Pregrado
5,2003.0,1,50.0,Pregrado
5,2009.0,1,46.0,Pregrado
5,2006.0,1,38.0,Pregrado
5,2005.0,1,44.0,Pregrado
5,2013.0,1,53.0,Pregrado
5,2002.0,1,45.0,Pregrado
5,2000.0,1,55.0,Pregrado
5,2007.0,1,42.0,Pregrado
5,2012.0,1,49.0,Pregrado
5,2001.0,1,60.0,Pregrado
5,2000.0,2,68.0,Pregrado
5,2012.0,2,44.0,Pregrado
5,2010.0,2,63.0,Pregrado
5,2008.0,1,45.0,Pregrado
5,2011.0,2,52.0,Pregrado
6,2002.0,2,17.0,Pregrado
6,2011.0,1,27.0,Pregrado
6,2004.0,1,20.0,Pregrado
6,2009.0,2,21.0,Pregrado
6,2007.0,2,27.0,Pregrado
6,2013.0,2,23.0,Pregrado
6,2004.0,2,18.0,Pregrado
6,2003.0,1,15.0,Pregrado
6,2009.0,1,24.0,Pregrado
6,2000.0,1,19.0,Pregrado
6,2008.0,1,26.0,Pregrado
6,2005.0,1,21.0,Pregrado
6,2010.0,2,28.0,Pregrado
6,2013.0,1,28.0,Pregrado
6,2003.0,2,17.0,Pregrado
6,2011.0,2,26.0,Pregrado
6,2007.0,1,21.0,Pregrado
6,2012.0,2,26.0,Pregrado
6,2000.0,2,23.0,Pregrado
6,2005.0,2,21.0,Pregrado
6,2002.0,1,17.0,Pregrado
6,2008.0,2,16.0,Pregrado
6,2006.0,1,25.0,Pregrado
6,2001.0,1,17.0,Pregrado
6,2012.0,1,29.0,Pregrado
6,2010.0,1,29.0,Pregrado
6,2001.0,2,16.0,Pregrado
6,2006.0,2,19.0,Pregrado
7,2009.0,1,75.0,Pregrado
7,2006.0,1,100.0,Pregrado
7,2006.0,2,107.0,Pregrado
7,2003.0,2,104.0,Pregrado
7,2000.0,2,96.0,Pregrado
7,2003.0,1,100.0,Pregrado
7,2010.0,2,83.0,Pregrado
7,2002.0,2,96.0,Pregrado
7,2004.0,1,101.0,Pregrado
7,2011.0,2,86.0,Pregrado
7,2013.0,1,89.0,Pregrado
7,2008.0,2,89.0,Pregrado
7,2007.0,1,109.0,Pregrado
7,2005.0,1,106.0,Pregrado
7,2005.0,2,109.0,Pregrado
7,2000.0,1,94.0,Pregrado
7,2012.0,1,84.0,Pregrado
7,2002.0,1,93.0,Pregrado
7,2001.0,1,103.0,Pregrado
7,2004.0,2,107.0,Pregrado
7,2007.0,2,79.0,Pregrado
7,2013.0,2,65.0,Pregrado
7,2009.0,2,87.0,Pregrado
7,2010.0,1,80.0,Pregrado
7,2001.0,2,94.0,Pregrado
7,2012.0,2,70.0,Pregrado
7,2011.0,1,81.0,Pregrado
7,2008.0,1,84.0,Pregrado
8,2013.0,1,2.0,Pregrado
8,2012.0,1,1.0,Pregrado
8,2011.0,1,1.0,Pregrado
8,2007.0,2,49.0,Pregrado
8,2007.0,1,1.0,Pregrado
8,2012.0,2,46.0,Pregrado
8,2003.0,2,48.0,Pregrado
8,2011.0,2,50.0,Pregrado
8,2002.0,2,43.0,Pregrado
8,2009.0,2,51.0,Pregrado
8,2005.0,2,48.0,Pregrado
8,2008.0,2,54.0,Pregrado
8,2010.0,2,39.0,Pregrado
8,2013.0,2,35.0,Pregrado
8,2001.0,2,33.0,Pregrado
8,2004.0,2,39.0,Pregrado
8,2006.0,2,44.0,Pregrado
8,2000.0,2,47.0,Pregrado
8,2009.0,1,8.0,Pregrado
8,2010.0,1,5.0,Pregrado
9,2005.0,2,145.0,Pregrado
9,2010.0,1,136.0,Pregrado
9,2010.0,2,121.0,Pregrado
9,2012.0,1,1.0,Pregrado
9,2011.0,2,116.0,Pregrado
9,2002.0,1,109.0,Pregrado
9,2004.0,1,132.0,Pregrado
9,2000.0,2,166.0,Pregrado
9,2008.0,1,121.0,Pregrado
9,2003.0,2,97.0,Pregrado
9,2007.0,1,125.0,Pregrado
9,2011.0,1,111.0,Pregrado
9,2009.0,2,123.0,Pregrado
9,2001.0,1,131.0,Pregrado
9,2004.0,2,111.0,Pregrado
9,2013.0,2,112.0,Pregrado
9,2003.0,1,112.0,Pregrado
9,2000.0,1,157.0,Pregrado
9,2006.0,1,124.0,Pregrado
9,2006.0,2,127.0,Pregrado
9,2001.0,2,104.0,Pregrado
9,2009.0,1,117.0,Pregrado
9,2012.0,2,112.0,Pregrado
9,2005.0,1,129.0,Pregrado
9,2008.0,2,113.0,Pregrado
9,2002.0,2,111.0,Pregrado
9,2013.0,1,120.0,Pregrado
9,2007.0,2,115.0,Pregrado
10,2007.0,1,30.0,Pregrado
10,2011.0,1,50.0,Pregrado
10,2013.0,1,54.0,Pregrado
10,2000.0,1,41.0,Pregrado
10,2001.0,1,39.0,Pregrado
10,2012.0,2,48.0,Pregrado
10,2008.0,1,40.0,Pregrado
10,2012.0,1,47.0,Pregrado
10,2004.0,2,34.0,Pregrado
10,2001.0,2,38.0,Pregrado
10,2010.0,1,39.0,Pregrado
10,2005.0,1,42.0,Pregrado
10,2006.0,1,40.0,Pregrado
10,2009.0,1,39.0,Pregrado
10,2000.0,2,41.0,Pregrado
10,2011.0,2,45.0,Pregrado
10,2007.0,2,42.0,Pregrado
10,2003.0,1,36.0,Pregrado
10,2010.0,2,45.0,Pregrado
10,2002.0,2,38.0,Pregrado
10,2004.0,1,34.0,Pregrado
10,2005.0,2,47.0,Pregrado
10,2002.0,1,38.0,Pregrado
10,2009.0,2,45.0,Pregrado
10,2006.0,2,35.0,Pregrado
10,2003.0,2,34.0,Pregrado
10,2013.0,2,46.0,Pregrado
10,2008.0,2,40.0,Pregrado
11,2009.0,1,47.0,Pregrado
11,2011.0,2,55.0,Pregrado
11,2000.0,2,72.0,Pregrado
11,2005.0,2,56.0,Pregrado
11,2001.0,2,50.0,Pregrado
11,2008.0,2,54.0,Pregrado
11,2012.0,2,44.0,Pregrado
11,2005.0,1,56.0,Pregrado
11,2010.0,2,55.0,Pregrado
11,2003.0,2,53.0,Pregrado
11,2002.0,2,54.0,Pregrado
11,2007.0,2,57.0,Pregrado
11,2013.0,1,55.0,Pregrado
11,2007.0,1,58.0,Pregrado
11,2004.0,1,52.0,Pregrado
11,2012.0,1,55.0,Pregrado
11,2006.0,1,50.0,Pregrado
11,2006.0,2,53.0,Pregrado
11,2004.0,2,53.0,Pregrado
11,2011.0,1,52.0,Pregrado
11,2010.0,1,53.0,Pregrado
11,2003.0,1,65.0,Pregrado
11,2000.0,1,74.0,Pregrado
11,2002.0,1,46.0,Pregrado
11,2013.0,2,45.0,Pregrado
11,2009.0,2,53.0,Pregrado
11,2001.0,1,52.0,Pregrado
11,2008.0,1,55.0,Pregrado
12,2010.0,1,25.0,Pregrado
12,2005.0,1,42.0,Pregrado
12,2009.0,1,47.0,Pregrado
12,2013.0,1,37.0,Pregrado
12,2007.0,1,50.0,Pregrado
12,2011.0,1,32.0,Pregrado
12,2009.0,2,2.0,Pregrado
12,2001.0,1,43.0,Pregrado
12,2004.0,1,39.0,Pregrado
12,2006.0,1,44.0,Pregrado
12,2008.0,1,48.0,Pregrado
12,2000.0,1,45.0,Pregrado
12,2003.0,1,43.0,Pregrado
12,2002.0,1,43.0,Pregrado
12,2012.0,1,32.0,Pregrado
13,2004.0,2,39.0,Pregrado
13,2006.0,1,49.0,Pregrado
13,2013.0,1,48.0,Pregrado
13,2003.0,2,45.0,Pregrado
13,2011.0,1,77.0,Pregrado
13,2007.0,1,50.0,Pregrado
13,2006.0,2,44.0,Pregrado
13,2000.0,1,54.0,Pregrado
13,2007.0,2,51.0,Pregrado
13,2003.0,1,30.0,Pregrado
13,2009.0,2,47.0,Pregrado
13,2005.0,1,45.0,Pregrado
13,2008.0,2,30.0,Pregrado
13,2009.0,1,46.0,Pregrado
13,2001.0,2,44.0,Pregrado
13,2001.0,1,44.0,Pregrado
13,2013.0,2,46.0,Pregrado
13,2002.0,2,37.0,Pregrado
13,2000.0,2,51.0,Pregrado
13,2012.0,2,57.0,Pregrado
13,2010.0,2,65.0,Pregrado
13,2010.0,1,48.0,Pregrado
13,2011.0,2,51.0,Pregrado
13,2002.0,1,34.0,Pregrado
13,2004.0,1,47.0,Pregrado
13,2012.0,1,56.0,Pregrado
13,2008.0,1,51.0,Pregrado
13,2005.0,2,43.0,Pregrado
14,2008.0,2,75.0,Pregrado
14,2012.0,1,87.0,Pregrado
14,2000.0,2,67.0,Pregrado
14,2005.0,1,75.0,Pregrado
14,2001.0,2,58.0,Pregrado
14,2003.0,1,44.0,Pregrado
14,2005.0,2,80.0,Pregrado
14,2006.0,2,85.0,Pregrado
14,2006.0,1,70.0,Pregrado
14,2010.0,2,92.0,Pregrado
14,2002.0,1,76.0,Pregrado
14,2000.0,1,71.0,Pregrado
14,2009.0,1,99.0,Pregrado
14,2004.0,2,72.0,Pregrado
14,2008.0,1,85.0,Pregrado
14,2013.0,2,82.0,Pregrado
14,2009.0,2,82.0,Pregrado
14,2004.0,1,72.0,Pregrado
14,2001.0,1,49.0,Pregrado
14,2011.0,1,90.0,Pregrado
14,2012.0,2,81.0,Pregrado
14,2010.0,1,83.0,Pregrado
14,2007.0,2,77.0,Pregrado
14,2011.0,2,87.0,Pregrado
14,2013.0,1,89.0,Pregrado
14,2007.0,1,84.0,Pregrado
14,2003.0,2,73.0,Pregrado
14,2002.0,2,77.0,Pregrado
15,2009.0,2,43.0,Pregrado
15,2004.0,1,37.0,Pregrado
15,2012.0,1,51.0,Pregrado
15,2008.0,2,41.0,Pregrado
15,2000.0,1,40.0,Pregrado
15,2002.0,1,43.0,Pregrado
15,2006.0,1,43.0,Pregrado
15,2005.0,2,41.0,Pregrado
15,2003.0,2,38.0,Pregrado
15,2007.0,1,30.0,Pregrado
15,2009.0,1,37.0,Pregrado
15,2013.0,2,39.0,Pregrado
15,2005.0,1,39.0,Pregrado
15,2010.0,1,44.0,Pregrado
15,2000.0,2,41.0,Pregrado
15,2001.0,2,34.0,Pregrado
15,2002.0,2,34.0,Pregrado
15,2003.0,1,29.0,Pregrado
15,2004.0,2,40.0,Pregrado
15,2011.0,2,47.0,Pregrado
15,2011.0,1,47.0,Pregrado
15,2010.0,2,43.0,Pregrado
15,2008.0,1,42.0,Pregrado
15,2001.0,1,39.0,Pregrado
15,2012.0,2,52.0,Pregrado
15,2007.0,2,43.0,Pregrado
15,2006.0,2,39.0,Pregrado
15,2013.0,1,45.0,Pregrado
16,2011.0,2,53.0,Pregrado
16,2002.0,1,30.0,Pregrado
16,2012.0,1,69.0,Pregrado
16,2010.0,1,49.0,Pregrado
16,2003.0,2,25.0,Pregrado
16,2004.0,2,36.0,Pregrado
16,2000.0,1,46.0,Pregrado
16,2008.0,1,51.0,Pregrado
16,2013.0,2,57.0,Pregrado
16,2001.0,2,37.0,Pregrado
16,2011.0,1,51.0,Pregrado
16,2013.0,1,57.0,Pregrado
16,2009.0,2,52.0,Pregrado
16,2007.0,2,38.0,Pregrado
16,2001.0,1,59.0,Pregrado
16,2010.0,2,59.0,Pregrado
16,2012.0,2,72.0,Pregrado
16,2003.0,1,32.0,Pregrado
16,2002.0,2,37.0,Pregrado
16,2006.0,2,41.0,Pregrado
16,2008.0,2,56.0,Pregrado
16,2005.0,1,37.0,Pregrado
16,2005.0,2,40.0,Pregrado
16,2009.0,1,54.0,Pregrado
16,2007.0,1,36.0,Pregrado
16,2000.0,2,54.0,Pregrado
16,2004.0,1,35.0,Pregrado
16,2006.0,1,40.0,Pregrado
17,2003.0,2,54.0,Pregrado
17,2009.0,1,88.0,Pregrado
17,2012.0,2,80.0,Pregrado
17,2004.0,1,76.0,Pregrado
17,2001.0,1,105.0,Pregrado
17,2002.0,1,60.0,Pregrado
17,2006.0,2,83.0,Pregrado
17,2008.0,1,61.0,Pregrado
17,2007.0,2,75.0,Pregrado
17,2001.0,2,92.0,Pregrado
17,2010.0,2,94.0,Pregrado
17,2013.0,2,73.0,Pregrado
17,2008.0,2,75.0,Pregrado
17,2003.0,1,56.0,Pregrado
17,2005.0,1,61.0,Pregrado
17,2002.0,2,73.0,Pregrado
17,2006.0,1,74.0,Pregrado
17,2005.0,2,81.0,Pregrado
17,2007.0,1,73.0,Pregrado
17,2000.0,1,89.0,Pregrado
17,2000.0,2,100.0,Pregrado
17,2009.0,2,73.0,Pregrado
17,2011.0,2,66.0,Pregrado
17,2012.0,1,82.0,Pregrado
17,2010.0,1,89.0,Pregrado
17,2004.0,2,73.0,Pregrado
17,2013.0,1,90.0,Pregrado
17,2011.0,1,86.0,Pregrado
18,2007.0,2,43.0,Pregrado
18,2003.0,2,90.0,Pregrado
18,2009.0,1,70.0,Pregrado
18,2004.0,1,93.0,Pregrado
18,2008.0,1,44.0,Pregrado
18,2010.0,1,86.0,Pregrado
18,2013.0,1,119.0,Pregrado
18,2008.0,2,57.0,Pregrado
18,2003.0,1,75.0,Pregrado
18,2010.0,2,90.0,Pregrado
18,2001.0,1,88.0,Pregrado
18,2013.0,2,118.0,Pregrado
18,2006.0,1,108.0,Pregrado
18,2011.0,2,83.0,Pregrado
18,2012.0,1,103.0,Pregrado
18,2004.0,2,80.0,Pregrado
18,2005.0,1,108.0,Pregrado
18,2011.0,1,97.0,Pregrado
18,2009.0,2,68.0,Pregrado
18,2002.0,1,78.0,Pregrado
18,2002.0,2,84.0,Pregrado
18,2012.0,2,107.0,Pregrado
18,2006.0,2,60.0,Pregrado
18,2000.0,1,93.0,Pregrado
18,2000.0,2,90.0,Pregrado
18,2007.0,1,43.0,Pregrado
18,2005.0,2,118.0,Pregrado
18,2001.0,2,65.0,Pregrado
19,2009.0,2,68.0,Pregrado
19,2007.0,1,61.0,Pregrado
19,2005.0,1,113.0,Pregrado
19,2010.0,1,100.0,Pregrado
19,2013.0,2,72.0,Pregrado
19,2003.0,1,82.0,Pregrado
19,2007.0,2,48.0,Pregrado
19,2005.0,2,114.0,Pregrado
19,2001.0,2,77.0,Pregrado
19,2012.0,2,74.0,Pregrado
19,2012.0,1,66.0,Pregrado
19,2000.0,1,91.0,Pregrado
19,2011.0,1,94.0,Pregrado
19,2002.0,1,81.0,Pregrado
19,2000.0,2,80.0,Pregrado
19,2006.0,2,55.0,Pregrado
19,2010.0,2,99.0,Pregrado
19,2002.0,2,84.0,Pregrado
19,2008.0,2,62.0,Pregrado
19,2003.0,2,88.0,Pregrado
19,2011.0,2,68.0,Pregrado
19,2006.0,1,107.0,Pregrado
19,2008.0,1,50.0,Pregrado
19,2004.0,1,95.0,Pregrado
19,2009.0,1,54.0,Pregrado
19,2004.0,2,90.0,Pregrado
19,2001.0,1,87.0,Pregrado
19,2013.0,1,74.0,Pregrado
20,2000.0,2,29.0,Pregrado
20,2000.0,1,29.0,Pregrado
20,2006.0,2,26.0,Pregrado
20,2011.0,2,48.0,Pregrado
20,2010.0,2,43.0,Pregrado
20,2007.0,2,44.0,Pregrado
20,2008.0,2,40.0,Pregrado
20,2002.0,1,23.0,Pregrado
20,2013.0,1,46.0,Pregrado
20,2007.0,1,30.0,Pregrado
20,2013.0,2,39.0,Pregrado
20,2012.0,1,42.0,Pregrado
20,2008.0,1,37.0,Pregrado
20,2004.0,1,33.0,Pregrado
20,2010.0,1,35.0,Pregrado
20,2009.0,2,40.0,Pregrado
20,2003.0,1,20.0,Pregrado
20,2003.0,2,22.0,Pregrado
20,2005.0,1,27.0,Pregrado
20,2001.0,1,28.0,Pregrado
20,2005.0,2,27.0,Pregrado
20,2001.0,2,23.0,Pregrado
20,2009.0,1,42.0,Pregrado
20,2006.0,1,26.0,Pregrado
20,2004.0,2,25.0,Pregrado
20,2011.0,1,55.0,Pregrado
20,2012.0,2,35.0,Pregrado
20,2002.0,2,29.0,Pregrado
21,2006.0,1,30.0,Pregrado
21,2013.0,1,53.0,Pregrado
21,2008.0,1,44.0,Pregrado
21,2011.0,2,2.0,Pregrado
21,2012.0,2,4.0,Pregrado
21,2009.0,2,3.0,Pregrado
21,2008.0,2,2.0,Pregrado
21,2002.0,2,12.0,Pregrado
21,2010.0,2,2.0,Pregrado
21,2011.0,1,49.0,Pregrado
21,2002.0,1,39.0,Pregrado
21,2000.0,1,10.0,Pregrado
21,2009.0,1,50.0,Pregrado
21,2003.0,2,22.0,Pregrado
21,2001.0,1,45.0,Pregrado
21,2000.0,2,13.0,Pregrado
21,2007.0,1,51.0,Pregrado
21,2004.0,1,47.0,Pregrado
21,2007.0,2,2.0,Pregrado
21,2013.0,2,5.0,Pregrado
21,2003.0,1,15.0,Pregrado
21,2012.0,1,57.0,Pregrado
21,2006.0,2,2.0,Pregrado
21,2005.0,1,27.0,Pregrado
21,2005.0,2,2.0,Pregrado
21,2010.0,1,51.0,Pregrado
22,2002.0,2,12.0,Pregrado
22,2003.0,1,18.0,Pregrado
22,2011.0,1,46.0,Pregrado
22,2009.0,2,2.0,Pregrado
22,2001.0,1,46.0,Pregrado
22,2010.0,1,48.0,Pregrado
22,2002.0,1,24.0,Pregrado
22,2000.0,2,20.0,Pregrado
22,2000.0,1,16.0,Pregrado
22,2004.0,1,31.0,Pregrado
22,2011.0,2,3.0,Pregrado
22,2007.0,2,7.0,Pregrado
22,2006.0,2,5.0,Pregrado
22,2005.0,2,1.0,Pregrado
22,2007.0,1,32.0,Pregrado
22,2013.0,2,11.0,Pregrado
22,2006.0,1,34.0,Pregrado
22,2008.0,1,37.0,Pregrado
22,2013.0,1,38.0,Pregrado
22,2005.0,1,38.0,Pregrado
22,2009.0,1,42.0,Pregrado
22,2008.0,2,6.0,Pregrado
22,2012.0,1,55.0,Pregrado
23,2009.0,2,33.0,Pregrado
23,2008.0,1,85.0,Pregrado
23,2013.0,2,83.0,Pregrado
23,2008.0,2,88.0,Pregrado
23,2004.0,1,80.0,Pregrado
23,2012.0,2,81.0,Pregrado
23,2000.0,1,140.0,Pregrado
23,2000.0,2,137.0,Pregrado
23,2006.0,2,60.0,Pregrado
23,2003.0,2,82.0,Pregrado
23,2002.0,2,128.0,Pregrado
23,2005.0,2,80.0,Pregrado
23,2007.0,1,73.0,Pregrado
23,2003.0,1,67.0,Pregrado
23,2012.0,1,93.0,Pregrado
23,2005.0,1,70.0,Pregrado
23,2013.0,1,90.0,Pregrado
23,2010.0,1,64.0,Pregrado
23,2006.0,1,70.0,Pregrado
23,2011.0,2,85.0,Pregrado
23,2010.0,2,76.0,Pregrado
23,2007.0,2,76.0,Pregrado
23,2011.0,1,91.0,Pregrado
23,2004.0,2,68.0,Pregrado
23,2009.0,1,76.0,Pregrado
23,2002.0,1,101.0,Pregrado
23,2001.0,1,141.0,Pregrado
23,2001.0,2,81.0,Pregrado
24,2001.0,2,45.0,Pregrado
24,2004.0,1,59.0,Pregrado
24,2010.0,1,76.0,Pregrado
24,2007.0,2,55.0,Pregrado
24,2002.0,1,63.0,Pregrado
24,2005.0,1,53.0,Pregrado
24,2006.0,2,67.0,Pregrado
24,2002.0,2,52.0,Pregrado
24,2006.0,1,64.0,Pregrado
24,2004.0,2,62.0,Pregrado
24,2003.0,2,60.0,Pregrado
24,2009.0,1,58.0,Pregrado
24,2003.0,1,55.0,Pregrado
24,2005.0,2,44.0,Pregrado
24,2001.0,1,62.0,Pregrado
24,2008.0,2,39.0,Pregrado
24,2000.0,1,72.0,Pregrado
24,2013.0,2,64.0,Pregrado
24,2000.0,2,50.0,Pregrado
24,2007.0,1,66.0,Pregrado
24,2008.0,1,69.0,Pregrado
24,2013.0,1,74.0,Pregrado
24,2009.0,2,46.0,Pregrado
24,2012.0,2,79.0,Pregrado
24,2011.0,1,82.0,Pregrado
24,2011.0,2,51.0,Pregrado
24,2012.0,1,76.0,Pregrado
24,2010.0,2,78.0,Pregrado
25,2007.0,1,101.0,Pregrado
25,2006.0,2,118.0,Pregrado
25,2010.0,2,141.0,Pregrado
25,2001.0,1,110.0,Pregrado
25,2005.0,2,95.0,Pregrado
25,2003.0,2,105.0,Pregrado
25,2011.0,2,99.0,Pregrado
25,2000.0,2,97.0,Pregrado
25,2009.0,1,120.0,Pregrado
25,2004.0,2,99.0,Pregrado
25,2006.0,1,91.0,Pregrado
25,2008.0,2,142.0,Pregrado
25,2002.0,2,96.0,Pregrado
25,2009.0,2,128.0,Pregrado
25,2007.0,2,93.0,Pregrado
25,2013.0,2,108.0,Pregrado
25,2008.0,1,120.0,Pregrado
25,2013.0,1,127.0,Pregrado
25,2010.0,1,126.0,Pregrado
25,2000.0,1,113.0,Pregrado
25,2002.0,1,113.0,Pregrado
25,2001.0,2,90.0,Pregrado
25,2005.0,1,96.0,Pregrado
25,2012.0,1,125.0,Pregrado
25,2003.0,1,96.0,Pregrado
25,2012.0,2,128.0,Pregrado
25,2011.0,1,121.0,Pregrado
25,2004.0,1,105.0,Pregrado
26,2001.0,1,118.0,Pregrado
26,2010.0,1,95.0,Pregrado
26,2006.0,2,77.0,Pregrado
26,2006.0,1,76.0,Pregrado
26,2013.0,2,81.0,Pregrado
26,2001.0,2,87.0,Pregrado
26,2008.0,2,80.0,Pregrado
26,2012.0,1,92.0,Pregrado
26,2002.0,1,71.0,Pregrado
26,2005.0,2,82.0,Pregrado
26,2000.0,1,99.0,Pregrado
26,2004.0,1,83.0,Pregrado
26,2003.0,2,63.0,Pregrado
26,2010.0,2,88.0,Pregrado
26,2011.0,2,88.0,Pregrado
26,2013.0,1,100.0,Pregrado
26,2007.0,1,72.0,Pregrado
26,2000.0,2,111.0,Pregrado
26,2007.0,2,78.0,Pregrado
26,2012.0,2,106.0,Pregrado
26,2008.0,1,73.0,Pregrado
26,2005.0,1,72.0,Pregrado
26,2003.0,1,76.0,Pregrado
26,2002.0,2,92.0,Pregrado
26,2009.0,2,75.0,Pregrado
26,2004.0,2,73.0,Pregrado
26,2009.0,1,77.0,Pregrado
26,2011.0,1,99.0,Pregrado
27,2004.0,2,47.0,Pregrado
27,2001.0,1,54.0,Pregrado
27,2000.0,2,56.0,Pregrado
27,2001.0,2,46.0,Pregrado
27,2007.0,2,38.0,Pregrado
27,2009.0,2,58.0,Pregrado
27,2007.0,1,51.0,Pregrado
27,2013.0,1,63.0,Pregrado
27,2010.0,1,54.0,Pregrado
27,2005.0,1,52.0,Pregrado
27,2012.0,2,64.0,Pregrado
27,2011.0,2,65.0,Pregrado
27,2008.0,2,58.0,Pregrado
27,2013.0,2,64.0,Pregrado
27,2009.0,1,46.0,Pregrado
27,2008.0,1,49.0,Pregrado
27,2005.0,2,43.0,Pregrado
27,2003.0,1,38.0,Pregrado
27,2011.0,1,80.0,Pregrado
27,2000.0,1,73.0,Pregrado
27,2003.0,2,39.0,Pregrado
27,2004.0,1,50.0,Pregrado
27,2002.0,2,51.0,Pregrado
27,2010.0,2,81.0,Pregrado
27,2006.0,1,36.0,Pregrado
27,2006.0,2,32.0,Pregrado
27,2012.0,1,76.0,Pregrado
27,2002.0,1,53.0,Pregrado
28,2001.0,1,118.0,Pregrado
28,2013.0,1,90.0,Pregrado
28,2010.0,1,76.0,Pregrado
28,2001.0,2,84.0,Pregrado
28,2007.0,1,70.0,Pregrado
28,2005.0,1,82.0,Pregrado
28,2009.0,1,81.0,Pregrado
