año,codigo snies del programa,id genero,matriculados,semestre
2019,1,1,688,1
2019,2,1,606,1
2019,3,2,373,1
2019,4,1,308,1
2019,5,1,506,1
2019,6,2,270,1
2019,7,1,711,1
2019,8,2,235,1
2019,9,1,1480,1
2019,10,2,452,1
2019,11,2,539,1
2019,12,1,184,1
2019,13,1,421,1
2019,14,2,717,1
2019,15,1,451,1
2019,16,2,417,1
2019,17,2,815,1
2019,18,1,884,1
2019,19,1,779,1
2019,20,1,307,1
2019,21,1,238,1
2019,22,1,122,1
2019,23,2,661,1
2019,24,2,574,1
2019,25,1,1120,1
2019,27,2,574,1
2019,28,1,741,1
2019,29,1,1117,1
2019,30,2,713,1
2019,31,1,580,1
2019,32,1,434,1
2019,33,2,547,1
2019,34,1,379,1
2019,35,2,292,1
2019,36,1,552,1
2019,37,2,691,1
2019,38,1,25,1
2019,39,1,16,1
2019,40,2,13,1
2019,41,1,9,1
2019,45,2,4,1
2019,46,2,27,1
2019,47,1,21,1
2019,48,1,27,1
2019,49,1,11,1
2019,50,1,7,1
2019,52,1,23,1
2019,53,2,10,1
2019,55,2,40,1
2019,57,2,19,1
2019,58,2,19,1
2019,59,1,7,1
2019,60,1,12,1
2019,61,1,6,1
2019,63,2,5,1
2019,64,2,22,1
2019,65,1,3,1
2019,66,2,10,1
2019,67,2,15,1
2019,69,1,54,1
2019,70,1,116,1
2019,71,2,21,1
2019,79,1,14,1
2019,80,1,28,1
2019,85,2,2,1
2019,86,1,39,1
2019,87,2,16,1
2019,88,2,36,1
2019,89,1,90,1
2019,90,1,28,1
2019,91,2,36,1
2019,92,1,40,1
2019,93,1,7,1
2019,95,2,38,1
2019,96,2,63,1
2019,97,1,23,1
2019,99,2,36,1
2019,100,2,47,1
2019,101,2,33,1
2019,103,1,33,1
2019,104,2,88,1
2019,105,1,90,1
2019,106,2,59,1
2019,107,2,39,1
2019,108,1,71,1
2019,109,1,34,1
2019,110,2,22,1
2019,111,1,33,1
2019,112,2,32,1
2019,113,2,352,1
2019,114,2,358,1
2019,115,1,296,1
2019,116,1,327,1
2019,117,2,881,1
2019,118,2,414,1
2019,119,2,325,1
2019,120,2,484,1
2019,121,1,480,1
2019,122,2,555,1
2019,123,1,598,1
2019,124,1,492,1
2019,125,1,475,1
2019,126,1,533,1
2019,127,2,539,1
2019,128,1,347,1
2019,129,1,196,1
2019,132,1,16,1
2019,134,2,13,1
2019,135,1,15,1
2019,136,1,42,1
2019,137,1,41,1
2019,139,1,38,1
2019,140,2,34,1
2019,142,1,20,1
2019,143,1,362,1
2019,144,2,282,1
2019,146,1,424,1
2019,147,1,230,1
2019,149,2,291,1
2019,150,1,221,1
2019,151,1,743,1
2019,152,2,2,1
2019,153,1,202,1
2019,154,1,205,1
2019,155,1,167,1
2019,156,1,357,1
2019,157,1,395,1
2019,158,1,442,1
2019,159,1,502,1
2019,169,2,253,1
2019,170,1,77,1
2019,172,1,78,1
2019,173,1,31,1
2019,174,2,2,1
2019,175,2,156,1
2019,176,1,235,1
2019,177,1,334,1
2019,178,1,437,1
2019,180,1,523,1
2019,181,2,447,1
2019,182,1,289,1
2019,188,1,201,1
2019,189,1,897,1
2019,190,1,912,1
2019,191,1,600,1
2019,192,1,498,1
2019,193,2,558,1
2019,194,1,22,1
2019,195,1,43,1
2019,197,2,32,1
2019,204,1,40,1
2019,205,1,34,1
2019,207,2,36,1
2019,208,1,5,1
2019,210,1,446,1
2019,212,2,612,1
2019,213,2,525,1
2019,215,2,361,1
2019,216,2,395,1
2019,217,1,472,1
2019,218,1,451,1
2019,219,2,42,1
2019,222,1,104,1
2019,223,1,96,1
2019,224,1,278,1
2019,225,1,67,1
2019,229,2,310,1
2019,230,2,321,1
2019,232,1,267,1
2019,233,1,903,1
2019,234,2,478,1
2019,235,1,493,1
2019,236,2,870,1
2019,238,2,630,1
2019,245,2,59,1
2019,246,1,21,1
2019,252,1,12,1
2019,256,2,27,1
2019,257,2,551,1
2019,258,1,330,1
2019,260,1,261,1
2019,262,2,1,1
2019,263,1,433,1
2019,265,2,4,1
2019,266,2,159,1
2019,267,1,666,1
2019,268,1,718,1
2019,269,1,1073,1
2019,270,1,961,1
2019,271,1,1893,1
2019,272,1,864,1
2019,275,1,32,1
2019,276,1,121,1
2019,278,1,8,1
2019,279,1,27,1
2019,280,1,2,1
2019,281,1,597,1
2019,282,2,217,1
2019,283,1,292,1
2019,284,1,168,1
2019,288,2,496,1
2019,289,1,279,1
2019,290,1,441,1
2019,291,1,573,1
2019,292,2,550,1
2019,293,1,414,1
2019,294,1,575,1
2019,295,1,81,1
2019,296,1,601,1
2019,297,2,10,1
2019,298,2,12,1
2019,300,2,2,1
2019,302,2,9,1
2019,303,1,10,1
2019,305,1,10,1
2019,306,1,10,1
2019,308,2,13,1
2019,310,2,35,1
2019,311,1,9,1
2019,312,1,8,1
2019,316,2,5,1
2019,320,1,297,1
2019,321,2,193,1
2019,325,1,324,1
2019,326,1,216,1
2019,327,2,700,1
2019,332,2,10,1
2019,337,1,298,1
2019,338,1,557,1
2019,340,1,837,1
2019,341,2,265,1
2019,342,1,320,1
2019,343,2,52,1
2019,344,1,1,1
2019,347,1,774,1
2019,351,1,267,1
2019,352,2,587,1
2019,354,1,80,1
2019,358,1,56,1
2019,361,2,1711,1
2019,362,2,642,1
2019,363,1,1344,1
2019,364,2,807,1
2019,365,1,1432,1
2019,366,1,37,1
2019,367,1,3,1
2019,368,2,25,1
2019,369,2,4,1
2019,370,1,8,1
2019,371,1,3,1
2019,372,2,41,1
2019,374,2,7,1
2019,375,1,31,1
2019,378,1,8,1
2019,379,1,8,1
2019,380,1,8,1
2019,382,2,20,1
2019,383,2,14,1
2019,384,1,6,1
2019,385,2,37,1
2019,386,1,7,1
2019,388,2,13,1
2019,389,2,1,1
2019,390,2,11,1
2019,391,2,7,1
2019,394,2,6,1
2019,395,2,117,1
2019,400,2,12,1
2019,401,1,275,1
2019,403,1,602,1
2019,404,2,439,1
2019,405,1,252,1
2019,406,1,68,1
2019,407,2,60,1
2019,408,1,21,1
2019,412,1,144,1
2019,413,2,216,1
2019,417,2,207,1
2019,420,2,176,1
2019,426,2,510,1
2019,427,2,455,1
2019,428,1,4,1
2019,429,2,422,1
2019,430,2,511,1
2019,431,1,468,1
2019,432,1,221,1
2019,434,1,562,1
2019,435,1,519,1
2019,436,2,428,1
2019,437,1,1107,1
2019,438,2,580,1
2019,439,2,740,1
2019,440,1,705,1
2019,441,2,347,1
2019,442,1,378,1
2019,444,2,565,1
2019,445,2,515,1
2019,446,1,574,1
2019,448,2,600,1
2019,450,2,620,1
2019,451,1,476,1
2019,452,2,467,1
2019,453,1,362,1
2019,454,2,235,1
2019,455,1,431,1
2019,456,2,570,1
2019,481,2,21,1
2019,482,1,3,1
2019,483,2,15,1
2019,494,1,25,1
2019,504,2,9,1
2019,507,1,8,1
2019,510,1,44,1
2019,511,2,15,1
2019,513,2,13,1
2019,515,2,51,1
2019,516,1,59,1
2019,517,1,24,1
2019,519,1,47,1
2019,521,1,16,1
2019,522,2,219,1
2019,523,1,289,1
2019,530,1,578,1
2019,531,2,2049,1
2019,532,1,630,1
2019,535,1,1084,1
2019,536,1,901,1
2019,537,1,824,1
2019,538,1,884,1
2019,539,1,315,1
2019,549,2,226,1
2019,551,1,145,1
2019,555,2,198,1
2019,557,1,205,1
2019,559,1,308,1
2019,565,1,117,1
2019,566,1,163,1
2019,568,1,138,1
2019,569,2,158,1
2019,570,1,709,1
2019,571,1,155,1
2019,572,1,187,1
2019,573,1,282,1
2019,574,1,372,1
2019,575,1,290,1
2019,576,1,174,1
2019,577,1,221,1
2019,578,2,101,1
2019,579,1,425,1
2019,580,2,587,1
2019,581,1,641,1
2019,582,2,236,1
2019,583,2,337,1
2019,584,1,367,1
2019,585,1,349,1
2019,586,1,307,1
2019,587,1,341,1
2019,588,2,284,1
2019,589,1,311,1
2019,591,1,435,1
2019,592,1,288,1
2019,593,2,260,1
2019,594,2,192,1
2019,595,1,147,1
2019,596,1,360,1
2019,601,2,16,1
2019,602,1,12,1
2019,603,1,17,1
2019,604,1,12,1
2019,605,2,18,1
2019,606,1,2,1
2019,607,1,5,1
2019,608,1,7,1
2019,609,2,11,1
2019,610,1,8,1
2019,611,1,23,1
2019,612,1,11,1
2019,613,1,5,1
2019,614,2,4,1
2019,615,2,20,1
2019,616,1,13,1
2019,618,2,3,1
2019,621,2,6,1
2019,623,2,9,1
2019,626,1,52,1
2019,628,2,35,1
2019,633,1,7,1
2019,636,1,13,1
2019,640,1,11,1
2019,642,2,23,1
2019,643,1,8,1
2019,645,1,96,1
2019,650,2,38,1
2019,651,1,55,1
2019,652,1,40,1
2019,654,2,18,1
2019,655,1,53,1
2019,656,2,29,1
2019,657,1,36,1
2019,658,2,51,1
2019,659,1,32,1
2019,660,1,296,1
2019,662,1,57,1
2019,663,1,17,1
2019,664,1,55,1
2019,670,1,50,1
2019,672,2,11,1
2019,673,2,8,1
2019,674,1,22,1
2019,676,1,32,1
2019,677,2,48,1
2019,678,2,16,1
2019,679,1,21,1
2019,680,2,34,1
2019,683,1,373,1
2019,684,2,327,1
2019,685,2,251,1
2019,687,1,224,1
2019,689,1,243,1
2019,690,1,236,1
2019,691,1,649,1
2019,692,2,176,1
2019,693,2,457,1
2019,694,2,347,1
2019,695,1,3,1
2019,696,2,1389,1
2019,697,1,863,1
2019,698,1,578,1
2019,699,2,895,1
2019,700,2,1525,1
2019,701,1,1275,1
2019,702,2,447,1
2019,703,2,1202,1
2019,704,1,292,1
2019,705,1,183,1
2019,706,1,473,1
2019,707,1,392,1
2019,709,1,12,1
2019,710,1,12,1
2019,711,2,15,1
2019,712,2,4,1
2019,713,1,5,1
2019,714,2,13,1
2019,716,1,13,1
2019,717,2,2,1
