año,codigo snies del programa,id genero,matriculados,semestre
2018,1,1,697,1
2018,2,1,640,1
2018,3,1,360,1
2018,4,2,306,1
2018,5,1,499,1
2018,6,1,279,1
2018,7,2,658,1
2018,8,2,224,1
2018,9,1,1488,1
2018,10,2,416,1
2018,11,1,536,1
2018,12,1,170,1
2018,13,2,436,1
2018,14,1,768,1
2018,15,2,432,1
2018,16,1,453,1
2018,17,1,838,1
2018,18,1,838,1
2018,19,2,720,1
2018,20,1,305,1
2018,21,1,234,1
2018,22,1,149,1
2018,23,2,690,1
2018,24,2,542,1
2018,25,2,1109,1
2018,26,2,711,1
2018,27,1,590,1
2018,28,1,756,1
2018,29,1,1145,1
2018,30,2,689,1
2018,31,2,624,1
2018,32,1,421,1
2018,33,2,524,1
2018,34,1,389,1
2018,35,1,284,1
2018,36,2,533,1
2018,37,1,715,1
2018,38,2,26,1
2018,39,2,14,1
2018,40,1,10,1
2018,41,1,9,1
2018,45,2,4,1
2018,46,1,31,1
2018,47,1,18,1
2018,48,2,51,1
2018,49,2,11,1
2018,50,1,6,1
2018,52,1,20,1
2018,53,2,9,1
2018,55,2,41,1
2018,57,2,15,1
2018,58,1,18,1
2018,59,2,4,1
2018,60,2,11,1
2018,61,1,6,1
2018,63,2,8,1
2018,64,1,16,1
2018,65,1,2,1
2018,66,2,9,1
2018,67,1,14,1
2018,69,1,84,1
2018,70,2,170,1
2018,71,2,92,1
2018,79,2,15,1
2018,80,1,20,1
2018,85,2,25,1
2018,86,1,30,1
2018,87,1,17,1
2018,88,1,28,1
2018,89,1,93,1
2018,90,2,47,1
2018,91,1,36,1
2018,92,2,44,1
2018,93,1,13,1
2018,95,1,36,1
2018,96,2,61,1
2018,97,2,25,1
2018,99,1,38,1
2018,100,2,48,1
2018,101,1,40,1
2018,103,1,36,1
2018,104,1,80,1
2018,105,2,77,1
2018,106,2,50,1
2018,107,1,40,1
2018,108,1,87,1
2018,109,2,37,1
2018,110,1,28,1
2018,111,1,37,1
2018,112,1,41,1
2018,113,2,334,1
2018,114,2,328,1
2018,115,2,283,1
2018,116,1,312,1
2018,117,1,884,1
2018,118,1,442,1
2018,119,1,372,1
2018,120,1,479,1
2018,121,2,524,1
2018,122,2,555,1
2018,123,2,577,1
2018,124,1,498,1
2018,125,2,488,1
2018,126,1,549,1
2018,127,2,531,1
2018,128,1,347,1
2018,129,2,168,1
2018,132,2,25,1
2018,134,1,20,1
2018,135,1,26,1
2018,136,1,58,1
2018,137,2,49,1
2018,139,1,32,1
2018,140,2,28,1
2018,141,1,14,1
2018,142,1,26,1
2018,143,2,327,1
2018,144,1,303,1
2018,146,1,438,1
2018,147,2,260,1
2018,149,1,377,1
2018,150,1,315,1
2018,151,1,739,1
2018,152,2,1,1
2018,153,1,294,1
2018,154,2,274,1
2018,155,1,162,1
2018,156,1,336,1
2018,157,2,382,1
2018,158,1,432,1
2018,159,2,545,1
2018,162,2,5,1
2018,165,2,2,1
2018,169,1,259,1
2018,170,1,95,1
2018,172,1,74,1
2018,173,2,28,1
2018,174,1,14,1
2018,175,2,179,1
2018,176,2,234,1
2018,177,1,431,1
2018,178,2,429,1
2018,180,1,499,1
2018,181,2,417,1
2018,182,1,355,1
2018,188,2,201,1
2018,189,2,887,1
2018,190,1,873,1
2018,191,1,612,1
2018,192,2,507,1
2018,193,1,546,1
2018,194,2,19,1
2018,195,2,32,1
2018,197,1,30,1
2018,204,2,32,1
2018,205,2,25,1
2018,207,2,42,1
2018,208,1,13,1
2018,210,1,429,1
2018,212,1,603,1
2018,213,1,497,1
