año,codigo snies del programa,id genero,matriculados,semestre
2016,1,1,643,2
2016,2,1,582,2
2016,3,2,336,2
2016,4,1,303,2
2016,5,1,447,2
2016,6,2,278,2
2016,7,1,579,2
2016,8,1,241,2
2016,9,2,1430,2
2016,10,1,383,2
2016,11,2,532,2
2016,12,1,143,2
2016,13,1,438,2
2016,14,2,766,2
2016,15,2,417,2
2016,16,2,488,2
2016,17,1,818,2
2016,18,2,801,2
2016,19,1,638,2
2016,20,1,296,2
2016,21,2,193,2
2016,22,2,190,2
2016,23,2,669,2
2016,24,1,441,2
2016,25,2,1143,2
2016,26,2,836,2
2016,27,1,575,2
2016,28,1,784,2
2016,29,2,1138,2
2016,30,1,655,2
2016,31,2,636,2
2016,32,1,404,2
2016,33,1,483,2
2016,34,1,432,2
2016,35,2,281,2
2016,36,1,449,2
2016,37,1,724,2
2016,40,1,2,2
2016,48,1,24,2
2016,51,2,14,2
2016,63,2,7,2
2016,65,1,1,2
2016,66,1,1,2
2016,69,1,56,2
2016,70,2,126,2
2016,71,2,18,2
2016,79,1,11,2
2016,80,1,18,2
2016,85,2,55,2
2016,86,1,40,2
2016,87,1,17,2
2016,88,1,41,2
2016,89,2,96,2
2016,90,2,46,2
2016,91,2,39,2
2016,92,1,41,2
2016,93,2,6,2
2016,95,1,50,2
2016,96,1,59,2
2016,97,2,24,2
2016,98,1,38,2
2016,99,2,36,2
2016,100,1,49,2
2016,101,2,45,2
2016,103,2,41,2
2016,104,2,105,2
2016,105,1,106,2
2016,106,1,46,2
2016,107,2,45,2
2016,108,1,68,2
2016,109,1,21,2
2016,110,1,29,2
2016,111,1,49,2
2016,112,1,42,2
2016,113,2,311,2
2016,114,1,307,2
2016,115,1,260,2
2016,116,2,321,2
2016,117,1,848,2
2016,118,2,453,2
2016,119,1,446,2
2016,120,2,454,2
2016,121,1,548,2
2016,122,1,543,2
2016,123,2,568,2
2016,124,1,493,2
2016,125,1,556,2
2016,126,2,488,2
2016,127,2,576,2
2016,128,1,324,2
2016,129,1,174,2
2016,132,2,34,2
2016,134,1,24,2
2016,135,1,36,2
2016,136,1,59,2
2016,137,1,62,2
2016,139,1,36,2
2016,140,2,27,2
2016,141,1,16,2
2016,142,1,24,2
2016,143,1,335,2
2016,144,1,305,2
2016,146,1,460,2
2016,147,1,268,2
2016,149,2,509,2
2016,150,1,504,2
2016,151,1,699,2
2016,152,1,6,2
2016,153,2,471,2
2016,154,1,462,2
2016,155,1,229,2
2016,156,1,325,2
2016,157,2,349,2
2016,158,2,415,2
2016,159,1,538,2
2016,161,1,20,2
2016,162,1,6,2
2016,165,1,27,2
2016,169,1,288,2
2016,170,1,77,2
2016,172,1,37,2
2016,173,1,54,2
2016,174,1,40,2
2016,175,1,184,2
2016,176,2,179,2
2016,177,1,397,2
2016,178,1,414,2
2016,180,2,497,2
2016,181,1,407,2
2016,182,1,447,2
2016,188,2,202,2
2016,189,2,859,2
2016,190,1,868,2
2016,191,1,588,2
2016,192,1,533,2
2016,193,2,544,2
2016,194,1,27,2
2016,195,1,48,2
2016,197,1,64,2
2016,204,1,45,2
2016,205,1,40,2
2016,207,2,30,2
2016,208,1,30,2
2016,210,1,409,2
2016,212,1,557,2
2016,213,2,479,2
2016,215,1,376,2
