año,codigo snies del programa,id genero,matriculados,semestre
2017,1,1,684,2
2017,2,1,625,2
2017,3,2,352,2
2017,4,1,317,2
2017,5,1,485,2
2017,6,2,270,2
2017,7,1,584,2
2017,8,1,252,2
2017,9,2,1452,2
2017,10,1,409,2
2017,11,2,531,2
2017,12,1,147,2
2017,13,1,421,2
2017,14,2,758,2
2017,15,1,454,2
2017,16,1,450,2
2017,17,1,846,2
2017,18,1,820,2
2017,19,2,694,2
2017,20,2,298,2
2017,21,2,188,2
2017,22,1,187,2
2017,23,1,676,2
2017,24,2,510,2
2017,25,1,1116,2
2017,26,2,865,2
2017,27,1,590,2
2017,28,2,765,2
2017,29,1,1137,2
2017,30,2,671,2
2017,31,1,625,2
2017,32,2,417,2
2017,33,2,513,2
2017,34,1,391,2
2017,35,1,282,2
2017,36,2,526,2
2017,37,1,740,2
2017,40,2,2,2
2017,48,2,26,2
2017,51,2,14,2
2017,65,1,2,2
2017,66,1,2,2
2017,69,1,38,2
2017,70,2,109,2
2017,71,1,85,2
2017,79,2,11,2
2017,80,1,23,2
2017,85,1,45,2
2017,86,2,36,2
2017,87,1,14,2
2017,88,2,31,2
2017,89,1,88,2
2017,90,1,50,2
2017,91,2,39,2
2017,92,2,47,2
2017,93,1,13,2
2017,95,1,45,2
2017,96,2,59,2
2017,97,2,22,2
2017,98,1,55,2
2017,99,2,44,2
2017,100,1,64,2
2017,101,2,42,2
2017,103,1,33,2
2017,104,1,95,2
2017,105,1,87,2
2017,106,1,40,2
2017,107,2,42,2
2017,108,1,77,2
2017,109,1,31,2
2017,110,1,30,2
2017,111,1,37,2
2017,112,1,42,2
2017,113,2,321,2
2017,114,1,318,2
2017,115,1,258,2
2017,116,1,321,2
2017,117,2,873,2
2017,118,1,454,2
2017,119,2,403,2
2017,120,1,468,2
2017,121,1,526,2
2017,122,2,558,2
2017,123,1,576,2
2017,124,1,487,2
2017,125,1,500,2
2017,126,2,519,2
2017,127,2,542,2
2017,128,1,334,2
2017,129,2,178,2
2017,132,1,28,2
2017,134,1,8,2
2017,135,1,35,2
2017,136,1,57,2
2017,137,2,60,2
2017,139,2,39,2
2017,140,1,28,2
2017,141,1,21,2
2017,142,2,34,2
2017,143,1,325,2
2017,144,1,317,2
2017,146,1,452,2
2017,147,2,262,2
2017,149,2,423,2
2017,150,1,382,2
2017,151,1,725,2
2017,152,2,2,2
2017,153,1,350,2
2017,154,1,349,2
2017,155,1,153,2
2017,156,1,309,2
2017,157,2,368,2
2017,158,2,437,2
2017,159,1,561,2
2017,162,1,3,2
2017,165,1,10,2
2017,169,1,296,2
2017,170,1,78,2
2017,172,2,67,2
2017,173,2,37,2
2017,174,2,5,2
2017,175,2,194,2
2017,176,1,198,2
2017,177,1,391,2
2017,178,1,411,2
2017,180,1,460,2
2017,181,2,407,2
2017,182,1,379,2
2017,188,1,212,2
2017,189,1,849,2
2017,190,1,776,2
2017,191,2,572,2
2017,192,1,511,2
2017,193,2,512,2
2017,194,2,13,2
2017,195,1,41,2
2017,197,1,33,2
2017,204,2,40,2
2017,205,1,30,2
2017,207,1,54,2
2017,208,1,11,2
2017,210,2,429,2
2017,212,2,568,2
2017,213,2,484,2
2017,215,1,370,2
2017,216,1,219,2
2017,217,1,454,2
2017,218,1,437,2
2017,219,2,109,2
2017,222,1,98,2
2017,223,2,101,2
2017,224,1,250,2
2017,225,2,75,2
2017,229,1,249,2
2017,230,2,342,2
2017,232,1,256,2
2017,233,1,1989,2
2017,234,1,516,2
2017,235,2,578,2
2017,236,2,886,2
2017,238,1,635,2
2017,245,1,50,2
2017,246,1,30,2
2017,252,2,24,2
2017,256,1,23,2
2017,257,1,594,2
2017,258,2,421,2
2017,260,2,196,2
2017,262,2,1,2
2017,263,1,396,2
2017,265,1,2,2
2017,266,2,201,2
2017,267,1,731,2
2017,268,2,717,2
2017,269,2,1100,2
2017,270,1,1037,2
2017,271,2,1071,2
2017,272,2,931,2
2017,275,2,37,2
2017,276,1,111,2
2017,278,2,9,2
2017,279,2,18,2
2017,280,1,1,2
2017,281,1,587,2
2017,282,1,186,2
2017,283,2,245,2
2017,284,2,143,2
2017,288,1,473,2
2017,289,1,298,2
2017,290,1,484,2
2017,291,2,554,2
2017,292,2,552,2
2017,293,1,374,2
2017,294,1,659,2
2017,295,1,129,2
2017,296,1,612,2
2017,297,2,9,2
2017,298,1,9,2
2017,300,1,2,2
2017,302,2,9,2
2017,303,2,8,2
2017,305,1,9,2
2017,306,1,7,2
2017,308,1,13,2
2017,310,1,30,2
2017,311,2,17,2
2017,312,2,25,2
2017,313,1,12,2
2017,314,1,13,2
2017,315,1,1,2
2017,316,2,5,2
2017,320,2,247,2
2017,321,1,315,2
2017,325,2,382,2
2017,326,1,481,2
2017,327,2,752,2
2017,332,2,42,2
2017,337,1,292,2
2017,338,2,546,2
2017,340,2,1008,2
2017,341,2,266,2
2017,342,2,389,2
2017,343,1,63,2
2017,344,1,22,2
2017,347,2,875,2
2017,351,1,269,2
2017,352,2,681,2
2017,361,1,1719,2
2017,362,2,243,2
2017,363,2,605,2
2017,364,1,412,2
2017,365,1,959,2
2017,366,1,35,2
2017,367,1,4,2
2017,368,2,34,2
2017,369,1,5,2
2017,370,2,9,2
2017,371,1,7,2
2017,372,2,37,2
2017,374,1,11,2
2017,375,2,44,2
2017,376,2,3,2
2017,378,2,9,2
2017,379,1,14,2
2017,380,2,12,2
2017,382,1,29,2
2017,383,1,25,2
2017,384,2,15,2
2017,385,2,52,2
2017,386,2,15,2
2017,388,1,15,2
2017,389,1,8,2
2017,390,1,13,2
2017,391,2,10,2
2017,394,2,10,2
2017,395,1,104,2
2017,400,1,34,2
2017,401,2,367,2
2017,403,2,569,2
2017,404,1,473,2
2017,405,2,264,2
2017,406,2,54,2
2017,407,1,57,2
2017,408,1,79,2
2017,409,1,1,2
2017,412,1,360,2
2017,413,1,606,2
2017,417,2,209,2
2017,420,2,272,2
2017,426,1,511,2
2017,427,1,479,2
2017,428,1,60,2
2017,429,2,503,2
2017,430,2,556,2
2017,431,2,462,2
2017,432,2,236,2
2017,434,1,631,2
2017,435,1,542,2
2017,436,1,443,2
2017,437,1,1081,2
2017,438,1,591,2
2017,439,2,743,2
2017,440,1,706,2
2017,441,2,343,2
2017,442,1,368,2
2017,444,1,575,2
2017,445,2,534,2
2017,446,2,560,2
2017,447,2,25,2
2017,448,1,640,2
2017,450,1,677,2
2017,451,1,238,2
2017,452,1,525,2
2017,453,2,282,2
2017,454,1,229,2
2017,455,1,400,2
2017,456,2,660,2
2017,458,2,30,2
2017,460,1,9,2
2017,462,2,18,2
2017,463,2,10,2
2017,464,1,37,2
2017,465,1,2,2
2017,466,2,15,2
2017,467,1,16,2
2017,468,1,9,2
2017,469,1,16,2
2017,471,2,11,2
2017,472,1,39,2
2017,473,1,24,2
2017,474,1,21,2
2017,476,1,5,2
2017,477,2,8,2
2017,478,1,23,2
2017,479,1,16,2
2017,481,1,20,2
2017,482,2,3,2
2017,483,1,18,2
2017,484,1,25,2
2017,485,1,9,2
2017,494,2,18,2
2017,503,1,34,2
2017,504,1,38,2
2017,507,1,2,2
2017,510,2,53,2
2017,511,1,18,2
2017,513,1,14,2
2017,515,1,47,2
2017,516,2,68,2
2017,517,1,32,2
2017,519,1,53,2
2017,521,1,17,2
2017,522,2,194,2
2017,523,1,333,2
2017,530,2,484,2
2017,531,2,2090,2
2017,532,2,664,2
2017,535,2,998,2
2017,536,1,904,2
2017,537,2,786,2
2017,538,1,863,2
2017,539,1,287,2
2017,540,2,1,2
2017,549,2,220,2
2017,551,1,169,2
2017,555,1,230,2
2017,557,1,207,2
2017,559,2,301,2
2017,565,2,141,2
2017,566,1,171,2
2017,568,2,149,2
2017,569,1,176,2
2017,570,2,591,2
2017,571,1,185,2
2017,572,2,204,2
2017,573,1,265,2
2017,574,1,334,2
2017,575,2,285,2
2017,576,1,199,2
2017,577,2,239,2
2017,578,1,142,2
2017,579,1,455,2
2017,580,1,630,2
2017,581,1,625,2
2017,582,1,228,2
2017,583,1,319,2
2017,584,1,324,2
2017,585,2,326,2
2017,586,2,312,2
2017,587,1,346,2
2017,588,2,302,2
2017,589,1,314,2
2017,590,2,1,2
2017,591,2,429,2
2017,592,2,244,2
2017,593,2,264,2
2017,594,1,167,2
2017,595,1,110,2
2017,596,1,320,2
2017,601,2,11,2
2017,602,1,12,2
2017,603,1,20,2
2017,604,1,12,2
2017,605,2,17,2
2017,607,1,5,2
2017,608,2,6,2
2017,609,2,12,2
2017,610,1,8,2
2017,611,2,25,2
2017,612,1,10,2
2017,613,1,6,2
2017,614,1,4,2
2017,615,2,19,2
2017,616,2,15,2
2017,618,2,1,2
2017,622,2,7,2
