año,codigo snies del programa,id genero,matriculados,semestre
2020,1,1,718,1
2020,2,1,614,1
2020,3,1,383,1
2020,4,2,308,1
2020,5,2,468,1
2020,6,1,273,1
2020,7,2,708,1
2020,8,1,253,1
2020,9,2,1540,1
2020,10,2,446,1
2020,11,1,585,1
2020,12,1,189,1
2020,13,2,413,1
2020,14,2,717,1
2020,15,1,455,1
2020,16,1,422,1
2020,17,1,837,1
2020,18,1,874,1
2020,19,1,820,1
2020,20,1,287,1
2020,21,2,238,1
2020,23,1,669,1
2020,24,1,587,1
2020,25,2,1159,1
2020,27,2,590,1
2020,28,2,757,1
2020,29,2,1149,1
2020,30,2,739,1
2020,31,2,553,1
2020,32,1,445,1
2020,33,1,591,1
2020,34,2,352,1
2020,35,1,283,1
2020,36,2,579,1
2020,37,2,685,1
2020,38,1,24,1
2020,39,1,17,1
2020,40,1,10,1
2020,41,1,10,1
2020,45,1,5,1
2020,46,1,24,1
2020,47,1,26,1
2020,48,2,50,1
2020,49,1,10,1
2020,50,1,5,1
2020,52,2,24,1
2020,53,1,11,1
2020,55,1,36,1
2020,57,1,19,1
2020,58,2,19,1
2020,59,2,5,1
2020,60,2,11,1
2020,61,2,7,1
2020,64,1,23,1
2020,65,1,3,1
2020,66,2,9,1
2020,67,2,16,1
2020,69,1,9,1
2020,70,1,111,1
2020,71,1,9,1
2020,79,1,14,1
2020,80,1,29,1
2020,85,1,42,1
2020,86,2,25,1
2020,87,1,13,1
2020,88,1,60,1
2020,89,1,57,1
2020,90,1,13,1
2020,91,2,26,1
2020,92,1,38,1
2020,93,2,15,1
2020,95,1,29,1
2020,96,2,33,1
2020,97,2,21,1
2020,99,1,19,1
2020,100,2,35,1
2020,101,1,29,1
2020,103,2,23,1
2020,104,2,68,1
2020,105,1,68,1
2020,106,1,38,1
2020,107,2,32,1
2020,108,1,47,1
2020,109,2,28,1
2020,110,2,18,1
2020,111,2,25,1
2020,112,1,23,1
2020,113,2,65,1
2020,114,1,42,1
2020,115,1,39,1
2020,116,1,60,1
2020,117,1,95,1
2020,118,1,43,1
2020,119,2,52,1
2020,120,2,61,1
2020,121,1,60,1
2020,122,1,75,1
2020,123,2,59,1
2020,124,1,48,1
2020,125,2,59,1
2020,126,1,51,1
2020,127,1,62,1
2020,128,2,43,1
2020,129,2,38,1
2020,132,1,23,1
2020,134,2,20,1
2020,135,2,6,1
2020,136,1,18,1
2020,137,2,21,1
2020,139,1,12,1
2020,140,2,25,1
2020,142,1,11,1
2020,143,2,382,1
2020,144,1,282,1
2020,146,2,419,1
2020,147,1,212,1
2020,149,2,197,1
2020,150,1,139,1
2020,151,2,698,1
2020,152,1,1,1
2020,153,1,123,1
2020,154,1,126,1
2020,155,2,144,1
2020,156,2,307,1
2020,157,1,351,1
2020,158,2,408,1
2020,159,1,470,1
2020,162,1,11,1
2020,165,2,1,1
2020,169,2,211,1
2020,170,2,76,1
2020,172,2,45,1
2020,173,1,31,1
2020,174,2,3,1
2020,175,1,121,1
2020,176,2,260,1
2020,177,2,235,1
2020,178,2,450,1
2020,180,1,537,1
2020,181,1,463,1
2020,182,2,223,1
2020,188,1,192,1
2020,189,2,876,1
2020,190,1,945,1
2020,191,1,585,1
2020,192,1,494,1
2020,193,1,552,1
2020,194,1,26,1
2020,195,2,54,1
2020,197,2,52,1
2020,204,1,24,1
2020,205,2,30,1
2020,207,1,39,1
2020,208,1,5,1
2020,210,2,418,1
2020,212,2,611,1
2020,213,1,516,1
2020,215,1,356,1
2020,216,2,415,1
2020,217,1,466,1
2020,218,1,418,1
2020,219,1,11,1
2020,222,1,94,1
2020,223,1,87,1
2020,224,1,248,1
2020,225,1,77,1
2020,229,1,308,1
2020,230,2,299,1
2020,232,1,263,1
2020,233,2,1791,1
2020,234,1,446,1
2020,235,2,443,1
2020,236,2,838,1
2020,238,1,641,1
2020,245,2,67,1
2020,246,2,23,1
2020,252,1,8,1
2020,256,1,18,1
2020,257,1,571,1
2020,258,2,207,1
2020,260,1,279,1
2020,263,2,426,1
2020,266,1,128,1
2020,267,1,645,1
2020,268,1,730,1
2020,269,1,1119,1
2020,270,1,935,1
2020,271,2,1861,1
2020,272,1,851,1
2020,273,2,2,1
2020,275,1,20,1
2020,276,2,104,1
2020,278,2,20,1
2020,279,1,43,1
2020,281,2,583,1
2020,282,1,231,1
2020,283,2,277,1
2020,284,2,163,1
2020,288,2,502,1
2020,289,2,303,1
2020,290,1,442,1
2020,291,2,587,1
2020,292,1,532,1
2020,293,1,404,1
2020,294,2,523,1
2020,295,2,68,1
2020,296,1,588,1
2020,297,1,9,1
2020,298,2,12,1
2020,300,2,4,1
2020,302,1,10,1
2020,303,2,9,1
2020,305,1,12,1
2020,306,2,9,1
2020,308,2,13,1
2020,310,2,27,1
2020,312,2,8,1
2020,313,1,12,1
2020,314,2,12,1
2020,316,2,2,1
