año,codigo snies del programa,id genero,matriculados,semestre
2014,1,2,446206,1
2014,2,2,270282,1
2014,3,1,146257,1
2014,4,2,18894,1
2014,5,1,169309,1
2014,6,2,18971,1
2014,7,2,185433,1
2014,8,1,14061,1
2014,9,1,516900,1
2014,10,1,28479,1
2014,11,2,212343,1
2014,12,1,11846,1
2014,13,2,269196,1
2014,14,2,423372,1
2014,15,2,123292,1
2014,16,2,311164,1
2014,17,2,512282,1
2014,18,2,547211,1
2014,19,1,245392,1
2014,20,1,73236,1
2014,21,2,15162,1
2014,22,2,12698,1
2014,23,2,366259,1
2014,24,2,284127,1
2014,25,1,202968,1
2014,26,2,72247,1
2014,27,2,54668,1
2014,28,1,57706,1
2014,29,2,776424,1
2014,30,1,173483,1
2014,31,2,347284,1
2014,32,2,247114,1
2014,33,1,76383,1
2014,34,2,298128,1
2014,35,1,51231,1
2014,36,2,226152,1
2014,37,1,368348,1
2014,38,2,172,1
2014,39,1,53,1
2014,40,1,33,1
2014,41,2,37,1
2014,45,1,13,1
2014,46,2,617,1
2014,47,1,612,1
2014,48,2,169,1
2014,49,2,61,1
2014,50,2,13,1
2014,51,2,811,1
2014,52,1,214,1
2014,53,2,27,1
2014,55,2,1326,1
2014,57,1,88,1
2014,58,2,105,1
2014,59,1,24,1
2014,60,2,32,1
2014,61,2,34,1
2014,63,2,7,1
2014,64,1,19,1
2014,65,2,1,1
2014,66,2,43,1
2014,67,2,74,1
2014,69,2,2827,1
2014,70,2,6988,1
2014,71,2,11,1
2014,79,1,136,1
2014,80,1,8,1
2014,85,2,1710,1
2014,86,2,2015,1
2014,87,2,615,1
2014,88,1,4517,1
2014,89,1,5325,1
2014,90,2,2014,1
2014,91,2,3117,1
2014,92,2,3313,1
2014,93,1,176,1
2014,95,1,535,1
2014,96,1,1328,1
2014,97,2,1710,1
2014,98,1,725,1
2014,99,1,2034,1
2014,100,2,3512,1
2014,101,2,274,1
2014,103,2,1015,1
2014,104,2,6230,1
2014,105,1,3180,1
2014,106,1,4515,1
2014,107,2,337,1
2014,108,2,5527,1
2014,109,1,1916,1
2014,110,1,815,1
2014,111,1,2229,1
2014,112,2,295,1
2014,113,2,159132,1
2014,114,2,178107,1
2014,115,2,12889,1
2014,116,2,144103,1
2014,117,1,231619,1
2014,118,1,89284,1
2014,119,2,414112,1
2014,120,1,38339,1
2014,121,2,418262,1
2014,122,1,54506,1
2014,123,1,219305,1
2014,124,2,226211,1
2014,125,2,353358,1
2014,126,2,263139,1
2014,127,1,211364,1
2014,128,1,91192,1
2014,129,1,22102,1
2014,132,2,1011,1
2014,134,1,89,1
2014,135,1,1310,1
2014,136,1,2035,1
2014,137,2,2414,1
2014,139,1,2522,1
2014,140,2,2016,1
2014,141,1,515,1
2014,142,2,1718,1
2014,143,1,139140,1
2014,144,2,146107,1
2014,146,2,367156,1
2014,147,1,113273,1
2014,149,1,43888,1
2014,150,1,54949,1
2014,151,2,519196,1
2014,153,1,353150,1
2014,154,2,167312,1
2014,155,2,26849,1
2014,156,2,214131,1
2014,157,2,198167,1
2014,158,2,181262,1
2014,159,1,377178,1
2014,161,2,1412,1
2014,162,2,12,1
2014,163,2,124,1
2014,165,2,1824,1
2014,170,1,7571,1
2014,172,2,4328,1
2014,173,2,3747,1
2014,174,2,293,1
2014,175,2,8895,1
2014,176,1,45160,1
2014,177,2,4366,1
2014,178,2,60357,1
2014,180,2,37594,1
2014,181,1,141256,1
2014,182,2,170352,1
2014,187,2,11,1
2014,188,1,16753,1
2014,189,2,400451,1
2014,190,2,398555,1
2014,191,2,405176,1
2014,192,2,362132,1
2014,193,1,191295,1
2014,194,2,27,1
2014,195,1,5825,1
2014,197,2,1544,1
2014,204,2,3017,1
2014,205,2,124,1
2014,207,2,3115,1
2014,208,2,6731,1
2014,210,2,158228,1
2014,212,1,376150,1
2014,213,2,47650,1
2014,215,1,129300,1
2014,216,2,27862,1
2014,217,2,282218,1
2014,218,1,185283,1
2014,219,2,3862,1
2014,222,2,3421,1
2014,223,2,7122,1
2014,224,2,12980,1
2014,225,1,3171,1
2014,229,2,10887,1
2014,230,1,257154,1
2014,232,2,127128,1
2014,233,2,819706,1
2014,234,1,238270,1
2014,235,2,270321,1
2014,236,2,530249,1
2014,238,1,194476,1
2014,239,2,1,1
