año,codigo snies del programa,id genero,matriculados,semestre
2020,1,1,742,2
2020,2,1,558,2
2020,3,1,402,2
2020,4,2,298,2
2020,5,2,459,2
2020,6,2,271,2
2020,7,2,715,2
2020,8,1,274,2
2020,9,2,1507,2
2020,10,2,454,2
2020,11,1,600,2
2020,12,1,167,2
2020,13,2,388,2
2020,14,2,714,2
2020,15,1,458,2
2020,16,1,412,2
2020,17,1,853,2
2020,18,1,911,2
2020,19,1,832,2
2020,20,1,295,2
2020,21,2,205,2
2020,23,1,672,2
2020,24,2,627,2
2020,25,2,1169,2
2020,27,1,589,2
2020,28,2,759,2
2020,29,2,1176,2
2020,30,2,739,2
2020,31,2,544,2
2020,32,1,460,2
2020,33,1,632,2
2020,34,2,356,2
2020,35,1,292,2
2020,36,1,594,2
2020,37,2,688,2
2020,38,1,24,2
2020,39,1,17,2
2020,40,2,10,2
2020,41,1,10,2
2020,45,1,5,2
2020,46,2,24,2
2020,47,1,26,2
2020,48,1,55,2
2020,49,1,10,2
2020,50,1,6,2
2020,52,2,24,2
2020,53,1,11,2
2020,55,1,36,2
2020,57,1,20,2
2020,58,1,19,2
2020,59,2,5,2
2020,60,1,11,2
2020,61,2,7,2
2020,64,1,23,2
2020,65,1,4,2
2020,66,2,9,2
2020,67,2,16,2
2020,69,1,47,2
2020,70,2,86,2
2020,71,2,12,2
2020,79,1,24,2
2020,80,1,34,2
2020,85,2,62,2
2020,86,2,27,2
2020,87,1,16,2
2020,88,1,75,2
2020,89,1,53,2
2020,90,2,15,2
2020,91,2,30,2
2020,92,1,43,2
2020,93,2,15,2
2020,95,1,42,2
2020,96,2,38,2
2020,97,1,22,2
2020,99,1,20,2
2020,100,2,57,2
2020,101,2,44,2
2020,103,2,24,2
2020,104,2,81,2
2020,105,1,95,2
2020,106,1,35,2
2020,107,2,29,2
2020,108,2,63,2
2020,109,2,30,2
2020,110,1,17,2
2020,111,2,25,2
2020,112,1,25,2
2020,113,1,380,2
2020,114,1,362,2
2020,115,1,292,2
2020,116,2,333,2
2020,117,2,955,2
2020,118,2,413,2
2020,119,1,327,2
2020,120,1,523,2
2020,121,2,530,2
2020,122,1,631,2
2020,123,2,626,2
2020,124,1,513,2
2020,125,1,524,2
2020,126,1,530,2
2020,127,2,603,2
2020,128,2,343,2
2020,129,1,215,2
2020,132,1,22,2
2020,134,2,16,2
2020,135,2,13,2
2020,136,1,24,2
2020,137,2,18,2
2020,139,2,37,2
2020,140,2,18,2
2020,142,2,16,2
2020,143,2,397,2
2020,144,1,289,2
2020,146,1,440,2
2020,147,1,199,2
2020,149,2,152,2
2020,150,1,113,2
2020,151,2,726,2
2020,152,1,1,2
2020,153,1,134,2
2020,154,1,129,2
2020,155,1,156,2
2020,156,2,290,2
2020,157,2,360,2
2020,158,1,397,2
2020,159,2,475,2
2020,162,2,11,2
2020,165,2,12,2
2020,169,1,172,2
2020,170,2,78,2
2020,172,1,41,2
2020,173,1,28,2
2020,174,1,3,2
2020,175,1,112,2
2020,176,1,245,2
2020,177,2,196,2
2020,178,2,481,2
2020,180,1,514,2
2020,181,1,443,2
2020,182,2,193,2
2020,188,1,226,2
2020,189,1,856,2
2020,190,2,924,2
2020,191,1,590,2
2020,192,1,469,2
2020,193,1,541,2
2020,194,1,51,2
2020,195,1,58,2
2020,197,1,44,2
2020,204,1,30,2
2020,205,2,28,2
2020,207,2,43,2
2020,208,1,3,2
2020,210,2,402,2
2020,212,2,581,2
2020,213,2,527,2
2020,215,1,352,2
2020,216,1,418,2
2020,217,1,474,2
2020,218,2,387,2
2020,219,1,6,2
2020,257,2,598,2
2020,258,1,185,2
2020,260,1,254,2
2020,263,2,393,2
2020,265,1,1,2
2020,266,1,120,2
2020,267,1,661,2
2020,268,1,786,2
2020,269,1,1189,2
2020,270,1,998,2
2020,271,1,1930,2
2020,272,1,895,2
2020,275,2,26,2
2020,276,2,98,2
2020,278,1,15,2
2020,279,1,38,2
2020,281,2,2,2
2020,282,2,1,2
2020,284,2,24,2
2020,288,1,46,2
2020,289,1,25,2
2020,290,1,44,2
2020,291,1,121,2
2020,292,2,5,2
2020,293,1,34,2
2020,294,1,71,2
2020,295,2,3,2
2020,296,2,8,2
2020,297,1,8,2
2020,298,1,7,2
2020,300,2,3,2
2020,302,1,8,2
2020,303,1,8,2
2020,305,2,7,2
2020,306,1,9,2
2020,308,2,11,2
2020,310,1,25,2
2020,312,2,8,2
2020,314,2,11,2
2020,316,2,1,2
2020,320,1,695,2
2020,321,2,87,2
2020,325,1,347,2
2020,326,2,594,2
2020,327,1,661,2
2020,332,1,5,2
2020,337,2,238,2
2020,338,1,507,2
2020,340,1,1073,2
2020,341,1,271,2
2020,342,2,279,2
2020,343,1,39,2
2020,347,1,473,2
