año,codigo snies del programa,id genero,matriculados,semestre
2015,1267,2,178,2
2015,1268,1,179,2
2015,1269,1,1243,2
2015,1270,1,776,2
2015,1271,2,782,2
2015,1272,2,1120,2
2015,1273,1,808,2
2015,1274,2,298,2
2015,1275,1,272,2
2015,1276,1,1065,2
2015,1277,1,590,2
2015,1279,2,15,2
2015,1280,2,15,2
2015,1281,2,31,2
2015,1283,1,62,2
2015,1284,1,15,2
2015,1285,1,18,2
2015,1291,2,92,2
2015,1293,2,436,2
2015,1294,1,123,2
2015,1295,2,1370,2
2015,1296,2,114,2
2015,1297,1,1721,2
2015,1298,1,325,2
2015,1299,2,602,2
2015,1300,2,34,2
2015,1301,1,13,2
2015,1302,2,2,2
2015,1303,1,10,2
2015,1305,2,7,2
2015,1307,1,12,2
2015,1308,1,1,2
2015,1309,2,1,2
2015,1310,2,3,2
2015,1311,2,2,2
2015,1312,2,9,2
2015,1313,1,2,2
2015,1315,2,11,2
2015,1316,2,6,2
2015,1317,2,5,2
2015,1318,1,2,2
2015,1319,1,1,2
2015,1323,2,327,2
2015,1324,2,22,2
2015,1325,2,79,2
2015,1326,2,43,2
2015,1328,2,41,2
2015,1329,1,87,2
2015,1330,2,82,2
2015,1331,2,63,2
2015,1332,1,37,2
2015,1335,2,1370,2
2015,1336,1,593,2
2015,1337,1,540,2
2015,1338,1,1209,2
2015,1339,2,342,2
2015,1340,1,233,2
2015,1347,1,126,2
2015,1348,2,537,2
2015,1349,1,97,2
2015,1350,1,533,2
2015,1361,2,603,2
2015,1363,2,91,2
2015,1365,2,55,2
2015,1371,1,75,2
2015,1372,2,81,2
2015,1380,1,1204,2
2015,1383,2,562,2
2015,1384,1,308,2
2015,1385,2,1343,2
2015,1386,2,1433,2
2015,1389,1,13,2
2015,1394,1,491,2
2015,1395,1,424,2
2015,1396,1,653,2
2015,1399,2,400,2
2015,1402,2,307,2
2015,1403,2,418,2
2015,1409,1,581,2
2015,1412,1,161,2
2015,1413,1,2,2
2015,1414,2,1,2
2015,1415,2,192,2
2015,1423,2,229,2
2015,1424,1,451,2
2015,1425,2,579,2
2015,1426,2,549,2
2015,1430,1,1720,2
2015,1431,1,74,2
2015,1432,1,83,2
2015,1433,2,1053,2
2015,1434,1,216,2
2015,1435,2,45,2
2015,1439,2,270,2
2015,1441,2,540,2
2015,1442,1,849,2
2015,1444,1,1233,2
2015,1445,2,121,2
2015,1446,2,914,2
2015,1447,2,171,2
2015,1448,2,379,2
2015,1449,1,1,2
2015,1450,1,1273,2
2015,1451,1,897,2
2015,1455,2,11,2
2015,1460,2,1,2
2015,1464,2,221,2
2015,1466,2,403,2
2015,1468,2,38,2
2015,1476,2,581,2
2015,1477,2,794,2
2015,1485,1,926,2
2015,1487,1,171,2
2015,1488,2,111,2
2015,1489,1,119,2
2015,1490,2,98,2
2015,1491,1,54,2
2015,1492,1,982,2
2015,1493,1,911,2
2015,1494,2,654,2
2015,1496,2,54,2
2015,1497,2,1186,2
2015,1498,1,1452,2
2015,1499,2,1557,2
2015,1503,1,1386,2
2015,1504,1,273,2
2015,1512,1,934,2
2015,1513,2,72,2
2015,1514,2,902,2
2015,1516,1,1135,2
2015,1519,1,22,2
2015,1520,2,14,2
2015,1524,1,1,2
2015,1527,1,278,2
2015,1529,1,181,2
2015,1531,2,186,2
2015,1532,1,524,2
2015,1533,1,1047,2
2015,1534,1,473,2
2015,1535,2,897,2
2015,1536,1,1035,2
2015,1537,2,82,2
2015,1538,2,138,2
2015,1539,2,864,2
2015,1540,2,366,2
2015,1541,2,99,2
2015,1542,2,650,2
2015,1543,2,693,2
2015,1544,1,712,2
2015,1545,1,225,2
2015,1546,1,212,2
2015,1547,2,99,2
2015,1548,1,122,2
2015,1550,2,42,2
2015,1551,2,29,2
2015,1552,2,37,2
2015,1555,1,34,2
2015,1560,2,28,2
2015,1561,2,44,2
2015,1566,2,7,2
2015,1568,1,35,2
2015,1569,2,29,2
2015,1573,1,54,2
2015,1574,2,146,2
2015,1575,2,349,2
2015,1576,1,107,2
2015,1578,2,243,2
2015,1579,2,50,2
2015,1580,1,24,2
2015,1581,2,102,2
2015,1582,1,42,2
2015,1585,2,25,2
2015,1587,1,47,2
2015,1591,1,117,2
2015,1592,1,744,2
2015,1593,1,288,2
2015,1595,2,97,2
2015,1596,1,229,2
2015,1597,2,241,2
2015,1598,2,800,2
2015,1599,2,570,2
2015,1605,2,158,2
2015,1606,1,164,2
2015,1607,2,37,2
2015,1614,2,313,2
2015,1620,1,56,2
2015,1621,1,154,2
2015,1622,1,339,2
2015,1626,1,192,2
2015,1627,1,192,2
2015,1628,2,310,2
2015,1630,1,428,2
2015,1635,1,230,2
2015,1636,1,213,2
2015,1640,1,894,2
2015,1641,2,445,2
2015,1642,1,196,2
2015,1643,1,135,2
2015,1644,2,42,2
2015,1645,1,47,2
2015,1646,1,47,2
2015,1647,1,54,2
2015,1649,2,37,2
2015,1650,1,65,2
2015,1651,2,566,2
2015,1652,1,82,2
2015,1653,1,92,2
2015,1654,1,972,2
2015,1655,1,348,2
2015,1656,1,522,2
2015,1657,1,180,2
2015,1658,2,43,2
2015,1660,1,35,2
2015,1661,1,40,2
2015,1662,1,51,2
2015,1663,1,22,2
2015,1664,2,23,2
2015,1667,2,570,2
2015,1668,1,520,2
2015,1676,1,74,2
2015,1677,1,3,2
2015,1678,1,2,2
2015,1679,2,8,2
2015,1680,2,7,2
2015,1681,2,30,2
2015,1682,2,2,2
2015,1683,1,3,2
2015,1684,2,6,2
2015,1687,2,35,2
2015,1688,1,117,2
2015,1689,2,29,2
2015,1690,2,396,2
2015,1691,1,193,2
2015,1692,1,148,2
2015,1693,1,321,2
2015,1694,2,378,2
2015,1697,2,30,2
2015,1698,2,38,2
2015,1703,2,26,2
2015,1705,2,188,2
2015,1706,1,595,2
2015,1708,2,1456,2
2015,1714,2,267,2
2015,1715,1,184,2
2015,1716,1,228,2
2015,1717,2,284,2
2015,1718,1,1051,2
2015,1719,2,554,2
2015,1724,1,325,2
2015,1725,2,302,2
2015,1727,2,50,2
2015,1730,1,34,2
2015,1731,2,547,2
2015,1735,2,152,2
2015,1736,2,343,2
2015,1737,2,128,2
2015,1738,1,210,2
2015,1739,1,155,2
2015,1741,2,173,2
2015,1742,2,127,2
2015,1743,2,199,2
2015,1749,1,608,2
2015,1751,1,423,2
2015,1752,1,147,2
2015,1754,2,2,2
2015,1755,2,452,2
2015,1758,2,302,2
2015,1760,2,333,2
2015,1762,1,1015,2
2015,1763,2,191,2
2015,1764,2,372,2
2015,1765,2,897,2
2015,1766,2,23,2
2015,1767,2,65,2
2015,1768,2,25,2
2015,1769,1,552,2
2015,1770,2,1195,2
2015,1771,1,1535,2
2015,1774,1,725,2
2015,1775,2,324,2
2015,1776,2,143,2
2015,1777,2,1079,2
2015,1778,2,564,2
2015,1779,1,1082,2
2015,1780,1,649,2
2015,1781,1,17,2
2015,1782,1,19,2
2015,1783,1,12,2
2015,1784,2,19,2
2015,1785,1,15,2
2015,1786,2,49,2
2015,1787,1,1,2
2015,1788,2,5,2
2015,1789,2,13,2
2015,1790,1,30,2
2015,1791,1,24,2
2015,1792,2,36,2
2015,1793,1,23,2
2015,1794,1,32,2
2015,1795,2,22,2
2015,1796,2,21,2
2015,1797,1,5,2
2015,1798,2,14,2
2015,1799,1,5,2
2015,1800,1,4,2
2015,1801,2,27,2
2015,1802,1,24,2
2015,1803,1,3,2
2015,1805,1,9,2
2015,1806,2,8,2
2015,1807,1,560,2
2015,1808,2,16,2
2015,1809,1,2,2
2015,1810,1,14,2
2015,1811,1,5,2
2015,1813,1,906,2
2015,1814,2,558,2
2015,1815,1,22,2
2015,1816,1,22,2
2015,1817,2,8,2
2015,1818,1,19,2
2015,1819,2,7,2
2015,1820,2,19,2
2015,1821,2,18,2
2015,1822,1,6,2
2015,1823,2,11,2
2015,1827,1,17,2
2015,1828,2,77,2
2015,1829,2,212,2
2015,1832,1,202,2
2015,1834,2,1050,2
2015,1836,2,57,2
2015,1837,2,236,2
2015,1838,1,472,2
2015,1840,1,53,2
2015,1841,1,59,2
2015,1846,2,173,2
2015,1847,1,788,2
2015,1850,2,7,2
2015,1851,2,1,2
2015,1853,1,64,2
2015,1854,1,290,2
2015,1855,2,191,2
2015,1856,2,266,2
2015,1861,2,67,2
2015,1870,2,690,2
2015,1872,2,86,2
2015,1873,2,8,2
2015,1874,2,104,2
2015,1875,1,260,2
2015,1877,2,879,2
2015,1878,2,243,2
2015,1881,1,159,2
2015,1883,2,865,2
2015,1884,2,163,2
2015,1885,2,14,2
2015,1886,1,827,2
2015,1887,1,27,2
2015,1888,1,90,2
2015,1889,1,14,2
2015,1890,2,262,2
2015,1892,2,262,2
2015,1893,2,146,2
2015,1894,2,957,2
2015,1895,2,210,2
2015,1902,2,629,2
2015,1914,1,98,2
2015,1915,1,309,2
2015,1916,1,470,2
2015,1918,1,80,2
2015,1919,1,144,2
2015,1925,2,35,2
2015,1928,1,246,2
2015,1934,1,17,2
2015,1936,2,23,2
2015,1937,2,118,2
2015,1942,2,183,2
2015,1943,1,6,2
2015,1944,2,87,2
2015,1946,1,117,2
2015,1950,2,43,2
2015,1953,2,206,2
2015,1956,2,454,2
2015,1958,1,1766,2
2015,1976,2,401,2
2015,1977,1,420,2
2015,1980,1,1485,2
2015,1981,1,269,2
2015,1982,1,257,2
2015,1983,2,686,2
2015,1984,1,226,2
2015,1985,1,43,2
2015,1987,2,11,2
2015,1988,2,242,2
2015,1989,2,466,2
2015,1991,1,625,2
2015,2004,2,321,2
2015,2005,1,2,2
2015,2009,1,96,2
2015,2016,2,280,2
2015,2026,2,177,2
2015,2028,1,43,2
2015,2034,2,74,2
2015,2037,1,94,2
2015,2039,1,315,2
2015,2040,2,645,2
2015,2042,2,4,2
2015,2046,1,70,2
2015,2048,1,5,2
2015,2049,1,82,2
2015,2052,2,974,2
2015,2053,1,114,2
2015,2054,2,979,2
2015,2055,2,374,2
2015,2056,2,38,2
2015,2063,2,59,2
2015,2065,1,198,2
2015,2068,2,331,2
2015,2069,2,165,2
2015,2070,2,455,2
2015,2071,1,84,2
2015,2076,1,573,2
2015,2077,1,1,2
2015,2078,1,146,2
2015,2079,1,34,2
2015,2080,2,185,2
2015,2081,1,33,2
2015,2086,2,53,2
2015,2087,1,117,2
2015,2088,1,61,2
2015,2093,1,34,2
2015,2094,1,24,2
2015,2095,1,24,2
2015,2096,1,21,2
2015,2097,2,168,2
2015,2098,1,556,2
2015,2108,2,42,2
2015,2111,2,32,2
2015,2114,2,17,2
2015,2115,1,54,2
2015,2119,1,287,2
2015,2125,2,148,2
2015,2130,2,202,2
2015,2131,2,502,2
2015,2133,1,18,2
2015,2134,1,1167,2
2015,2145,1,664,2
2015,2152,2,17,2
2015,2153,1,13,2
