año,codigo snies del programa,graduados,id genero,semestre
2008,1,37,2,1
2008,2,36,2,1
2008,3,18,2,1
2008,4,16,2,1
2008,5,46,1,1
2008,6,13,2,1
2008,7,88,2,1
2008,9,3,2,1
2008,10,26,1,1
2008,11,45,1,1
2008,12,40,1,1
2008,13,21,2,1
2008,14,40,1,1
2008,15,20,1,1
2008,16,25,1,1
2008,17,35,1,1
2008,18,76,2,1
2008,19,49,2,1
2008,20,25,2,1
2008,21,18,1,1
2008,22,8,1,1
2008,23,60,1,1
2008,24,16,2,1
2008,25,53,1,1
2008,26,41,2,1
2008,27,32,2,1
2008,28,49,1,1
2008,29,75,2,1
2008,30,52,2,1
2008,31,37,1,1
2008,32,27,2,1
2008,33,25,1,1
2008,34,31,2,1
2008,35,19,2,1
2008,36,31,1,1
2008,37,41,2,1
2008,38,5,2,1
2008,40,1,1,1
2008,41,2,2,1
2008,45,1,1,1
2008,46,8,1,1
2008,47,2,2,1
2008,48,9,2,1
2008,50,1,2,1
2008,52,4,2,1
2008,53,1,2,1
2008,55,11,1,1
2008,57,2,2,1
2008,58,3,1,1
2008,59,4,2,1
2008,61,1,2,1
2008,64,2,1,1
2008,65,2,1,1
2008,66,1,2,1
2008,67,1,1,1
2008,69,16,1,1
2008,70,109,2,1
2008,71,48,1,1
2008,74,1,1,1
2008,77,1,1,1
2008,79,6,2,1
2008,80,1,1,1
2008,85,5,1,1
2008,86,1,1,1
2008,87,3,1,1
2008,88,5,2,1
2008,90,2,2,1
2008,91,4,1,1
2008,92,5,1,1
2008,93,1,2,1
2008,94,4,1,1
2008,95,2,2,1
2008,96,4,1,1
2008,97,3,1,1
2008,99,4,1,1
2008,101,1,1,1
2008,102,1,2,1
2008,103,5,2,1
2008,104,6,1,1
2008,105,7,2,1
2008,106,4,2,1
2008,107,3,1,1
2008,108,5,1,1
2008,109,2,1,1
2008,110,2,1,1
2008,111,2,2,1
2008,113,11,1,1
2008,114,19,1,1
2008,115,25,1,1
2008,116,2,2,1
2008,117,42,2,1
2008,118,14,1,1
2008,119,37,1,1
2008,120,16,2,1
2008,121,43,1,1
2008,122,27,1,1
2008,123,25,2,1
2008,124,21,2,1
2008,125,27,2,1
2008,126,7,1,1
2008,127,35,1,1
2008,128,6,1,1
2008,129,9,2,1
2008,136,4,1,1
2008,137,3,1,1
2008,140,2,2,1
2008,141,1,1,1
2008,142,1,2,1
2008,144,9,1,1
2008,146,33,1,1
2008,147,26,2,1
2008,149,59,1,1
2008,150,64,2,1
2008,151,54,1,1
2008,152,15,2,1
2008,153,29,1,1
2008,154,38,1,1
2008,155,17,2,1
2008,156,20,1,1
2008,157,22,2,1
2008,158,30,1,1
2008,159,20,1,1
2008,161,7,2,1
2008,162,7,1,1
2008,163,13,2,1
2008,165,1,1,1
2008,169,11,1,1
2008,170,8,2,1
2008,172,12,1,1
2008,173,4,2,1
2008,174,2,1,1
2008,175,1,2,1
2008,176,1,1,1
2008,177,35,2,1
2008,178,14,1,1
2008,180,34,1,1
2008,181,37,2,1
2008,182,12,1,1
2008,187,1,1,1
2008,188,12,1,1
2008,189,27,1,1
2008,190,30,1,1
2008,191,23,1,1
2008,192,6,1,1
2008,193,27,1,1
2008,207,1,1,1
2008,208,17,2,1
2008,210,20,1,1
2008,211,12,2,1
2008,212,23,1,1
2008,213,11,1,1
2008,214,23,1,1
2008,215,20,1,1
2008,216,19,2,1
2008,217,13,2,1
2008,218,24,1,1
2008,223,9,1,1
2008,225,3,1,1
2008,226,3,2,1
2008,230,26,1,1
2008,231,6,2,1
2008,232,6,2,1
2008,233,29,2,1
2008,234,10,1,1
2008,235,15,1,1
2008,236,38,2,1
2008,238,20,2,1
2008,240,1,1,1
2008,246,2,2,1
2008,252,2,1,1
2008,253,2,2,1
2008,254,1,2,1
2008,257,32,1,1
2008,258,8,1,1
2008,259,15,1,1
2008,260,7,1,1
2008,265,2,2,1
2008,266,6,2,1
2008,267,4,1,1
2008,268,19,1,1
2008,269,40,1,1
2008,270,12,1,1
2008,271,63,1,1
2008,272,21,1,1
2008,273,19,2,1
2008,276,6,2,1
2008,278,4,2,1
2008,279,1,2,1
2008,280,48,2,1
2008,281,28,2,1
2008,282,8,1,1
2008,283,12,1,1
2008,284,13,2,1
2008,285,1,1,1
2008,288,31,2,1
2008,289,22,1,1
2008,291,63,2,1
2008,292,17,1,1
2008,293,14,2,1
2008,294,44,1,1
2008,295,4,2,1
2008,296,20,2,1
2008,297,2,2,1
2008,298,2,2,1
2008,300,2,2,1
2008,303,3,1,1
2008,305,2,2,1
2008,308,2,1,1
2008,310,4,2,1
2008,313,3,2,1
2008,314,2,1,1
2008,315,2,2,1
2008,316,1,1,1
2008,320,21,1,1
2008,325,1,1,1
2008,326,5,1,1
2008,327,5,1,1
2008,332,1,1,1
2008,334,4,1,1
