año,codigo snies del programa,graduados,id genero,semestre
2006,1,69,2,2
2006,2,37,2,2
2006,3,35,2,2
2006,4,10,2,2
2006,5,35,2,2
2006,6,12,1,2
2006,7,69,1,2
2006,8,29,2,2
2006,9,125,2,2
2006,10,29,1,2
2006,11,40,1,2
2006,12,4,2,2
2006,13,63,1,2
2006,14,42,2,2
2006,15,38,1,2
2006,16,64,2,2
2006,17,121,1,2
2006,18,51,2,2
2006,19,59,1,2
2006,20,15,1,2
2006,21,23,1,2
2006,22,17,1,2
2006,23,79,2,2
2006,25,363,2,2
2006,30,70,2,2
2006,31,51,2,2
2006,32,18,2,2
2006,33,25,2,2
2006,34,22,2,2
2006,35,22,1,2
2006,36,33,2,2
2006,37,43,2,2
2006,40,1,2,2
2006,42,5,2,2
2006,51,6,1,2
2006,60,1,1,2
2006,61,2,2,2
2006,62,10,1,2
2006,63,1,2,2
2006,67,1,2,2
2006,69,74,1,2
2006,70,111,2,2
2006,71,49,2,2
2006,74,2,2,2
2006,75,1,1,2
2006,77,5,1,2
2006,79,8,2,2
2006,80,2,1,2
2006,81,3,1,2
2006,82,7,1,2
2006,85,15,2,2
2006,86,2,1,2
2006,87,4,1,2
2006,88,3,1,2
2006,89,13,1,2
2006,90,1,2,2
2006,91,3,1,2
2006,92,4,1,2
2006,93,4,2,2
2006,94,1,2,2
2006,95,4,2,2
2006,96,4,2,2
2006,97,3,1,2
2006,99,2,1,2
2006,100,2,1,2
2006,102,4,2,2
2006,103,5,2,2
2006,104,14,2,2
2006,105,5,1,2
2006,106,10,1,2
2006,107,2,1,2
2006,108,5,2,2
2006,109,3,2,2
2006,111,5,1,2
2006,112,1,1,2
2006,113,5,1,2
2006,114,1,1,2
2006,115,9,1,2
2006,116,1,1,2
2006,117,8,2,2
2006,119,3,1,2
2006,120,6,1,2
2006,121,8,1,2
2006,122,6,1,2
2006,123,5,1,2
2006,124,8,1,2
2006,125,4,1,2
2006,127,8,2,2
2006,128,9,1,2
2006,131,4,2,2
2006,134,2,2,2
2006,135,2,2,2
2006,136,3,1,2
2006,137,2,1,2
2006,139,1,2,2
2006,141,4,1,2
2006,142,1,2,2
2006,143,6,2,2
2006,144,9,2,2
2006,146,15,1,2
2006,147,28,2,2
2006,149,30,1,2
2006,150,25,2,2
2006,151,69,2,2
2006,152,13,1,2
2006,153,25,2,2
2006,154,23,1,2
2006,155,18,2,2
2006,156,21,2,2
2006,157,29,1,2
2006,158,30,2,2
2006,159,20,1,2
2006,161,3,2,2
2006,162,8,1,2
2006,165,1,2,2
2006,166,1,1,2
2006,168,2,1,2
2006,169,22,2,2
2006,170,2,1,2
2006,171,2,1,2
2006,172,15,2,2
2006,173,10,1,2
2006,174,58,1,2
2006,175,8,2,2
2006,176,3,1,2
2006,177,38,2,2
2006,178,22,1,2
2006,180,31,1,2
2006,181,56,2,2
2006,182,21,1,2
2006,187,6,2,2
2006,188,14,2,2
2006,189,27,2,2
2006,190,78,1,2
2006,191,33,2,2
2006,192,22,2,2
2006,193,35,1,2
2006,194,12,1,2
2006,195,9,2,2
2006,197,19,2,2
2006,205,1,2,2
2006,207,2,2,2
2006,208,15,1,2
2006,210,43,2,2
2006,211,18,2,2
2006,212,21,2,2
2006,213,21,1,2
2006,214,52,1,2
2006,215,23,1,2
2006,216,8,1,2
2006,217,31,2,2
2006,218,32,2,2
2006,219,80,1,2
2006,257,61,1,2
2006,258,30,1,2
2006,259,20,2,2
2006,260,40,1,2
2006,262,4,1,2
2006,263,12,1,2
2006,265,23,2,2
2006,266,8,2,2
2006,267,32,2,2
2006,268,27,2,2
2006,269,39,2,2
2006,270,35,1,2
2006,271,52,1,2
2006,272,42,2,2
2006,273,57,2,2
2006,275,3,1,2
2006,276,10,2,2
2006,278,4,1,2
2006,279,1,2,2
2006,280,45,2,2
2006,281,47,1,2
2006,282,11,1,2
2006,283,19,2,2
2006,284,50,2,2
2006,285,43,1,2
2006,288,41,1,2
2006,289,15,1,2
2006,290,41,1,2
2006,291,109,1,2
2006,292,41,2,2
2006,293,17,2,2
2006,294,60,2,2
2006,295,8,1,2
2006,296,23,2,2
2006,297,1,1,2
2006,298,1,2,2
2006,300,1,1,2
2006,302,1,1,2
2006,303,1,1,2
2006,310,7,1,2
2006,311,2,2,2
2006,313,3,1,2
2006,320,29,1,2
2006,321,3,1,2
2006,325,53,1,2
2006,326,14,2,2
2006,327,20,1,2
2006,329,1,1,2
2006,330,4,2,2
2006,332,40,1,2
2006,334,2,1,2
2006,335,3,2,2
2006,336,10,1,2
2006,337,3,2,2
2006,338,20,2,2
2006,340,31,2,2
2006,341,12,2,2
2006,342,21,1,2
2006,343,8,2,2
2006,347,28,2,2
2006,349,2,1,2
2006,351,2,2,2
2006,352,76,2,2
2006,354,7,2,2
2006,356,3,1,2
2006,357,5,1,2
2006,360,47,1,2
2006,361,100,1,2
2006,362,68,2,2
2006,363,226,2,2
2006,364,184,2,2
2006,365,40,2,2
2006,366,5,1,2
2006,370,2,1,2
2006,371,2,1,2
2006,375,1,1,2
2006,380,1,2,2
2006,381,23,1,2
2006,385,1,2,2
2006,387,2,1,2
2006,393,23,1,2
2006,395,38,2,2
2006,400,9,1,2
2006,401,72,1,2
2006,403,51,2,2
2006,404,31,1,2
2006,405,14,2,2
2006,406,3,2,2
2006,408,10,2,2
2006,409,5,2,2
2006,410,3,2,2
2006,411,4,2,2
2006,412,33,2,2
2006,413,52,2,2
2006,416,7,1,2
2006,417,10,1,2
2006,420,4,1,2
2006,421,4,2,2
2006,425,6,2,2
2006,426,40,2,2
2006,427,54,1,2
2006,428,123,1,2
2006,429,30,1,2
2006,430,57,1,2
2006,431,24,1,2
2006,432,15,2,2
2006,433,77,2,2
2006,434,61,2,2
2006,435,44,1,2
2006,436,38,2,2
2006,437,59,2,2
2006,438,25,2,2
2006,439,46,2,2
2006,440,28,1,2
2006,441,12,2,2
2006,442,11,2,2
2006,444,33,1,2
2006,445,23,1,2
2006,446,31,2,2
2006,447,47,1,2
