año,codigo snies del programa,graduados,id genero,semestre
2012,1,28,1,1
2012,2,17,1,1
2012,3,30,1,1
2012,4,31,1,1
2012,5,19,2,1
2012,6,14,2,1
2012,7,50,2,1
2012,8,1,2,1
2012,9,4,1,1
2012,10,34,1,1
2012,11,30,1,1
2012,12,8,2,1
2012,13,23,2,1
2012,14,39,1,1
2012,15,17,2,1
2012,16,18,2,1
2012,17,35,1,1
2012,18,24,2,1
2012,19,47,1,1
2012,20,17,1,1
2012,21,14,2,1
2012,22,7,2,1
2012,23,30,1,1
2012,24,16,1,1
2012,25,59,1,1
2012,26,22,1,1
2012,27,21,2,1
2012,28,39,1,1
2012,29,28,2,1
2012,30,41,2,1
2012,31,40,2,1
2012,32,22,1,1
2012,33,18,2,1
2012,34,17,1,1
2012,35,8,2,1
2012,36,28,2,1
2012,37,60,2,1
2012,38,6,2,1
2012,39,2,1,1
2012,40,1,1,1
2012,41,2,2,1
2012,45,2,2,1
2012,46,8,2,1
2012,47,1,2,1
2012,49,1,2,1
2012,50,1,1,1
2012,52,3,1,1
2012,53,2,1,1
2012,55,14,2,1
2012,57,6,2,1
2012,59,2,1,1
2012,60,2,1,1
2012,61,2,2,1
2012,63,5,2,1
2012,64,3,1,1
2012,66,1,1,1
2012,67,2,1,1
2012,70,57,1,1
2012,71,8,1,1
2012,79,4,1,1
2012,85,14,1,1
2012,86,12,1,1
2012,87,3,2,1
2012,88,6,1,1
2012,89,4,2,1
2012,90,2,2,1
2012,91,8,1,1
2012,92,1,1,1
2012,95,4,1,1
2012,96,5,2,1
2012,97,1,1,1
2012,98,3,1,1
2012,99,3,1,1
2012,100,4,1,1
2012,101,3,1,1
2012,103,1,1,1
2012,105,4,2,1
2012,106,1,1,1
2012,107,9,1,1
2012,108,4,2,1
2012,111,1,2,1
2012,112,1,1,1
2012,113,23,2,1
2012,114,12,1,1
2012,115,13,2,1
2012,116,10,2,1
2012,117,47,2,1
2012,118,14,2,1
2012,119,42,1,1
2012,120,16,1,1
2012,121,66,1,1
2012,122,28,1,1
2012,123,46,1,1
2012,124,9,1,1
2012,125,55,1,1
2012,126,7,2,1
2012,127,14,2,1
2012,128,14,1,1
2012,129,2,1,1
2012,132,1,1,1
2012,134,4,2,1
2012,135,3,1,1
2012,136,5,1,1
2012,137,4,1,1
2012,139,1,2,1
2012,142,2,2,1
2012,143,13,2,1
2012,144,10,1,1
2012,146,41,2,1
2012,147,28,2,1
2012,149,32,2,1
2012,150,55,2,1
2012,151,88,1,1
2012,152,39,2,1
2012,153,40,1,1
2012,154,47,2,1
2012,155,15,1,1
2012,156,38,2,1
2012,157,26,1,1
2012,158,32,1,1
2012,159,26,2,1
2012,161,4,1,1
2012,162,1,2,1
2012,163,9,1,1
2012,165,6,1,1
2012,170,14,1,1
2012,172,13,2,1
2012,173,10,2,1
2012,174,3,1,1
2012,175,1,1,1
2012,176,2,1,1
2012,177,13,2,1
2012,178,16,2,1
2012,180,14,1,1
2012,181,6,2,1
2012,182,8,2,1
2012,188,6,2,1
2012,189,15,1,1
2012,190,3,1,1
2012,191,15,2,1
2012,192,17,2,1
2012,193,12,1,1
2012,194,1,2,1
2012,195,75,2,1
2012,197,38,2,1
2012,205,4,2,1
2012,207,6,1,1
2012,208,1,2,1
2012,210,13,2,1
2012,211,9,2,1
2012,212,9,1,1
2012,213,15,1,1
2012,215,18,2,1
2012,216,3,1,1
2012,217,16,2,1
2012,218,18,2,1
2012,219,82,2,1
2012,222,5,1,1
2012,223,1,1,1
2012,224,2,2,1
2012,229,6,2,1
2012,230,14,1,1
2012,232,13,1,1
2012,233,72,1,1
2012,234,29,1,1
2012,235,22,2,1
2012,236,50,1,1
2012,238,46,1,1
2012,240,4,2,1
2012,242,2,1,1
2012,243,3,1,1
2012,244,2,2,1
2012,245,27,1,1
2012,246,3,1,1
2012,252,1,1,1
2012,256,1,1,1
2012,257,20,2,1
2012,258,8,2,1
2012,260,11,2,1
2012,263,8,2,1
2012,266,4,2,1
2012,268,24,2,1
2012,269,21,1,1
2012,270,26,2,1
2012,271,87,2,1
2012,272,17,1,1
2012,273,24,1,1
2012,276,10,1,1
2012,278,1,1,1
2012,279,1,1,1
2012,280,38,2,1
2012,281,45,1,1
2012,282,2,1,1
2012,283,23,2,1
2012,284,12,1,1
2012,285,1,1,1
2012,288,23,1,1
2012,289,6,2,1
2012,290,4,1,1
2012,291,42,1,1
2012,292,55,2,1
2012,293,23,2,1
2012,294,33,2,1
2012,295,5,2,1
2012,296,19,1,1
2012,297,2,1,1
2012,298,2,2,1
2012,300,2,1,1
2012,302,3,2,1
2012,303,7,1,1
