año,codigo snies del programa,graduados,id genero,semestre
2007,1,45,2,1
2007,2,32,1,1
2007,3,30,2,1
2007,4,2,1,1
2007,5,4,1,1
2007,6,2,1,1
2007,7,88,2,1
2007,8,5,2,1
2007,9,2,2,1
2007,10,18,1,1
2007,11,44,2,1
2007,12,20,1,1
2007,13,31,2,1
2007,14,58,1,1
2007,15,40,1,1
2007,16,44,1,1
2007,17,31,1,1
2007,18,58,1,1
2007,19,73,2,1
2007,20,16,2,1
2007,21,15,1,1
2007,22,8,2,1
2007,23,49,2,1
2007,24,10,1,1
2007,25,60,1,1
2007,26,76,1,1
2007,27,40,1,1
2007,28,52,1,1
2007,29,77,1,1
2007,30,9,1,1
2007,31,27,1,1
2007,32,15,2,1
2007,33,24,1,1
2007,34,27,1,1
2007,35,17,2,1
2007,36,28,2,1
2007,37,32,1,1
2007,38,3,1,1
2007,39,1,1,1
2007,40,1,2,1
2007,41,1,1,1
2007,44,2,2,1
2007,45,1,1,1
2007,46,7,1,1
2007,47,3,1,1
2007,48,8,1,1
2007,49,2,1,1
2007,50,1,1,1
2007,52,4,1,1
2007,53,1,2,1
2007,55,16,1,1
2007,57,3,1,1
2007,58,2,1,1
2007,59,2,2,1
2007,60,1,1,1
2007,62,32,2,1
2007,64,3,1,1
2007,66,3,2,1
2007,67,1,2,1
2007,69,17,1,1
2007,70,58,2,1
2007,71,29,2,1
2007,74,3,2,1
2007,75,2,1,1
2007,77,8,1,1
2007,79,4,2,1
2007,80,6,2,1
2007,81,1,2,1
2007,82,5,1,1
2007,85,11,2,1
2007,86,5,1,1
2007,87,2,1,1
2007,88,4,1,1
2007,89,5,2,1
2007,90,2,1,1
2007,91,6,1,1
2007,92,4,1,1
2007,93,2,2,1
2007,94,2,1,1
2007,95,4,1,1
2007,96,8,1,1
2007,97,2,2,1
2007,98,4,2,1
2007,99,2,2,1
2007,100,5,2,1
2007,101,2,1,1
2007,102,3,1,1
2007,104,6,1,1
2007,105,14,2,1
2007,106,5,1,1
2007,107,8,2,1
2007,108,6,1,1
2007,109,1,1,1
2007,111,4,1,1
2007,112,1,1,1
2007,113,21,2,1
2007,114,35,2,1
2007,115,21,2,1
2007,116,4,1,1
2007,117,57,2,1
2007,118,7,1,1
2007,119,19,2,1
2007,120,18,2,1
2007,121,50,1,1
2007,122,23,1,1
2007,123,41,2,1
2007,124,22,2,1
2007,125,30,1,1
2007,126,11,1,1
2007,127,40,1,1
2007,128,9,1,1
2007,129,3,2,1
2007,131,1,1,1
2007,134,1,1,1
2007,135,2,1,1
2007,136,5,1,1
2007,137,6,1,1
2007,139,1,1,1
2007,140,1,1,1
2007,141,8,1,1
2007,142,1,2,1
2007,143,18,1,1
2007,144,17,2,1
2007,146,27,2,1
2007,147,7,1,1
2007,149,28,1,1
2007,150,29,2,1
2007,151,58,2,1
2007,152,15,2,1
2007,153,34,1,1
2007,154,26,1,1
2007,155,10,1,1
2007,156,13,1,1
2007,157,20,2,1
2007,158,32,1,1
2007,159,21,1,1
2007,162,2,1,1
2007,168,2,2,1
2007,170,2,2,1
2007,171,1,1,1
2007,172,2,1,1
2007,173,4,1,1
2007,174,32,2,1
2007,175,5,1,1
2007,176,2,2,1
2007,177,34,2,1
2007,178,35,1,1
2007,180,15,1,1
2007,181,13,2,1
2007,182,20,2,1
2007,186,1,1,1
2007,187,4,1,1
2007,188,17,2,1
2007,189,37,2,1
2007,190,38,2,1
2007,191,26,1,1
2007,192,12,2,1
2007,193,33,2,1
2007,205,8,2,1
2007,207,1,2,1
2007,208,8,1,1
2007,210,27,1,1
2007,211,26,1,1
2007,212,21,1,1
2007,213,26,2,1
2007,214,46,1,1
2007,215,28,2,1
2007,216,13,2,1
2007,217,20,2,1
2007,218,45,1,1
2007,219,77,1,1
2007,224,1,1,1
2007,225,2,1,1
2007,226,3,1,1
2007,228,14,1,1
2007,230,30,1,1
2007,231,40,1,1
