año,codigo snies del programa,graduados,id genero,semestre
2013,1,46,1,2
2013,2,19,1,2
2013,3,24,1,2
2013,4,24,1,2
2013,5,25,2,2
2013,6,16,1,2
2013,7,19,1,2
2013,8,27,1,2
2013,9,207,1,2
2013,10,15,1,2
2013,11,36,2,2
2013,12,12,2,2
2013,13,27,1,2
2013,14,60,1,2
2013,15,25,2,2
2013,16,34,2,2
2013,17,63,1,2
2013,18,41,2,2
2013,19,32,1,2
2013,20,22,2,2
2013,21,13,2,2
2013,22,17,2,2
2013,23,49,2,2
2013,24,18,1,2
2013,25,73,2,2
2013,26,40,2,2
2013,27,33,2,2
2013,28,49,1,2
2013,29,83,1,2
2013,30,75,2,2
2013,31,31,2,2
2013,32,22,2,2
2013,33,28,1,2
2013,34,13,2,2
2013,35,19,2,2
2013,36,18,2,2
2013,37,38,1,2
2013,48,13,2,2
2013,51,5,2,2
2013,53,1,1,2
2013,55,1,2,2
2013,59,1,1,2
2013,63,1,2,2
2013,69,49,1,2
2013,70,141,1,2
2013,71,5,1,2
2013,85,26,1,2
2013,86,10,2,2
2013,87,7,1,2
2013,88,6,2,2
2013,89,16,1,2
2013,90,5,1,2
2013,91,4,1,2
2013,92,7,1,2
2013,93,6,1,2
2013,95,5,1,2
2013,96,5,1,2
2013,97,4,2,2
2013,98,5,2,2
2013,99,2,1,2
2013,100,4,2,2
2013,103,2,1,2
2013,104,4,2,2
2013,105,13,1,2
2013,106,13,2,2
2013,107,12,1,2
2013,108,13,1,2
2013,109,2,2,2
2013,110,1,1,2
2013,111,6,1,2
2013,112,3,1,2
2013,113,26,1,2
2013,114,12,1,2
2013,115,19,2,2
2013,116,3,1,2
2013,117,49,2,2
2013,118,22,1,2
2013,119,33,1,2
2013,120,12,1,2
2013,121,47,1,2
2013,122,45,1,2
2013,123,41,2,2
2013,124,15,1,2
2013,125,60,1,2
2013,126,18,2,2
2013,127,29,1,2
2013,128,26,2,2
2013,129,3,2,2
2013,132,4,1,2
2013,134,4,2,2
2013,135,6,1,2
2013,136,13,1,2
2013,137,4,2,2
2013,139,4,1,2
2013,140,5,1,2
2013,141,3,2,2
2013,142,4,2,2
2013,143,27,2,2
2013,144,9,2,2
2013,146,11,1,2
2013,147,11,1,2
2013,149,10,1,2
2013,151,6,1,2
2013,152,16,1,2
2013,153,4,1,2
2013,154,2,2,2
2013,155,2,1,2
2013,156,7,1,2
2013,157,3,2,2
2013,159,16,2,2
2013,165,31,1,2
2013,170,12,2,2
2013,172,6,2,2
2013,173,5,2,2
2013,174,1,1,2
2013,175,5,1,2
2013,176,6,2,2
2013,177,35,2,2
2013,178,51,1,2
2013,180,48,2,2
2013,181,33,2,2
2013,182,39,2,2
2013,187,1,2,2
2013,188,25,2,2
2013,189,53,1,2
2013,190,17,2,2
2013,191,32,2,2
2013,192,25,2,2
2013,193,29,2,2
2013,194,20,1,2
2013,195,129,2,2
2013,197,47,1,2
2013,204,6,2,2
2013,205,9,2,2
2013,207,1,2,2
2013,208,13,1,2
2013,210,21,2,2
2013,211,50,2,2
2013,212,28,1,2
2013,213,28,1,2
2013,215,36,2,2
2013,216,7,1,2
2013,217,19,2,2
2013,218,19,2,2
2013,219,7,2,2
2013,222,2,2,2
2013,223,3,1,2
2013,224,4,2,2
2013,225,2,2,2
2013,229,9,1,2
2013,230,13,2,2
2013,232,14,2,2
2013,233,66,2,2
2013,234,33,1,2
2013,235,46,1,2
2013,236,55,1,2
2013,238,26,1,2
2013,241,1,1,2
2013,242,2,2,2
2013,243,1,1,2
2013,244,5,1,2
2013,245,36,2,2
2013,246,7,2,2
2013,253,1,2,2
2013,256,1,1,2
2013,257,76,2,2
2013,258,32,1,2
2013,260,12,1,2
2013,262,10,1,2
2013,263,13,1,2
2013,265,3,2,2
2013,266,10,1,2
2013,267,58,1,2
2013,268,70,1,2
