año,codigo snies del programa,graduados,id genero,semestre
2001,2,20,1,1
2001,3,16,1,1
2001,4,1,1,1
2001,5,6,2,1
2001,6,3,1,1
2001,7,46,2,1
2001,8,2,2,1
2001,9,97,1,1
2001,10,23,2,1
2001,11,35,2,1
2001,12,18,2,1
2001,13,18,1,1
2001,14,17,1,1
2001,15,34,1,1
2001,16,6,1,1
2001,17,60,2,1
2001,18,22,2,1
2001,19,28,2,1
2001,20,4,2,1
2001,21,2,2,1
2001,22,3,2,1
2001,23,21,1,1
2001,24,17,1,1
2001,25,39,2,1
2001,26,50,1,1
2001,27,30,2,1
2001,28,52,2,1
2001,29,71,2,1
2001,30,1,2,1
2001,31,15,1,1
2001,32,8,2,1
2001,33,4,1,1
2001,34,16,2,1
2001,35,3,1,1
2001,36,6,1,1
2001,37,17,1,1
2001,38,6,1,1
2001,40,4,2,1
2001,42,2,2,1
2001,45,1,1,1
2001,46,10,1,1
2001,47,3,2,1
2001,48,11,2,1
2001,49,1,1,1
2001,50,3,2,1
2001,52,4,1,1
2001,53,3,2,1
2001,55,12,1,1
2001,57,4,2,1
2001,58,5,1,1
2001,59,2,2,1
2001,60,1,1,1
2001,62,3,2,1
2001,64,9,1,1
2001,65,1,2,1
2001,66,5,1,1
2001,67,2,1,1
2001,68,8,2,1
2001,71,19,2,1
2001,73,3,1,1
2001,74,3,2,1
2001,75,2,1,1
2001,76,2,2,1
2001,77,3,2,1
2001,78,4,1,1
2001,80,4,1,1
2001,82,1,1,1
2001,84,1,2,1
2001,85,12,1,1
2001,86,2,2,1
2001,88,2,2,1
2001,89,6,2,1
2001,90,2,1,1
2001,91,5,2,1
2001,92,2,2,1
2001,93,1,2,1
2001,94,4,2,1
2001,96,5,2,1
2001,98,2,2,1
2001,99,1,1,1
2001,100,3,1,1
2001,101,2,1,1
2001,102,1,1,1
2001,104,3,2,1
2001,105,1,1,1
2001,106,7,2,1
2001,107,3,1,1
2001,108,4,1,1
2001,111,3,2,1
2001,112,1,1,1
2001,113,10,2,1
2001,114,24,1,1
2001,115,1,1,1
2001,116,2,2,1
2001,117,26,1,1
2001,118,3,1,1
2001,119,10,2,1
2001,120,9,1,1
2001,121,30,1,1
2001,123,3,1,1
2001,124,2,2,1
2001,125,24,2,1
2001,126,2,1,1
2001,127,11,2,1
2001,128,12,2,1
2001,143,8,1,1
2001,144,12,2,1
2001,146,4,2,1
2001,147,2,1,1
2001,148,5,2,1
2001,149,2,2,1
2001,151,51,2,1
2001,152,3,2,1
2001,153,2,2,1
2001,154,4,2,1
2001,156,4,1,1
2001,157,1,2,1
2001,158,1,2,1
2001,159,6,1,1
2001,164,1,1,1
2001,166,5,2,1
2001,169,5,2,1
2001,170,1,1,1
2001,173,1,2,1
2001,174,32,1,1
2001,175,2,2,1
2001,177,2,2,1
2001,178,5,2,1
2001,180,9,2,1
2001,181,3,2,1
2001,182,11,1,1
2001,186,3,2,1
2001,189,20,2,1
2001,190,29,1,1
2001,191,9,2,1
2001,192,15,1,1
2001,193,20,2,1
2001,208,8,1,1
2001,210,6,2,1
2001,211,32,1,1
2001,212,11,2,1
2001,213,18,2,1
2001,214,12,2,1
2001,215,6,1,1
2001,216,5,1,1
2001,217,7,2,1
2001,218,3,1,1
2001,219,456,1,1
2001,222,16,1,1
2001,224,4,1,1
2001,227,4,1,1
2001,231,24,1,1
2001,232,6,2,1
2001,233,15,2,1
2001,234,8,1,1
2001,235,19,1,1
2001,236,38,1,1
2001,238,20,2,1
2001,257,14,1,1
2001,258,5,1,1
2001,259,9,2,1
2001,260,14,2,1
2001,262,7,2,1
2001,263,1,1,1
2001,265,6,1,1
2001,267,37,1,1
2001,268,3,1,1
2001,270,8,1,1
2001,271,22,1,1
2001,272,35,1,1
2001,273,9,2,1
2001,274,14,2,1
2001,275,7,2,1
2001,276,18,2,1
2001,279,1,1,1
2001,280,40,1,1
2001,281,30,2,1
2001,282,2,1,1
2001,283,15,2,1
2001,284,8,2,1
2001,285,13,2,1
2001,288,37,2,1
2001,289,26,2,1
2001,290,45,1,1
2001,291,33,2,1
2001,292,33,1,1
2001,293,4,1,1
2001,294,32,2,1
2001,295,1,1,1
