año,codigo snies del programa,graduados,id genero,semestre
2006,1,83,2,1
2006,2,61,2,1
2006,3,67,1,1
2006,4,37,2,1
2006,5,45,2,1
2006,6,12,2,1
2006,7,84,2,1
2006,8,1,2,1
2006,9,123,2,1
2006,10,26,2,1
2006,11,52,1,1
2006,12,32,2,1
2006,13,69,1,1
2006,14,68,1,1
2006,15,39,1,1
2006,16,59,2,1
2006,17,121,1,1
2006,18,86,2,1
2006,19,62,2,1
2006,20,36,1,1
2006,21,23,2,1
2006,22,10,1,1
2006,23,68,2,1
2006,25,436,2,1
2006,26,1,1,1
2006,30,60,2,1
2006,31,62,1,1
2006,32,31,2,1
2006,33,27,2,1
2006,34,43,2,1
2006,35,9,1,1
2006,36,29,1,1
2006,37,67,2,1
2006,38,5,1,1
2006,39,1,1,1
2006,40,1,2,1
2006,41,2,1,1
2006,42,7,2,1
2006,44,4,2,1
2006,45,1,1,1
2006,46,8,1,1
2006,48,7,1,1
2006,50,2,2,1
2006,52,3,2,1
2006,53,2,2,1
2006,55,10,2,1
2006,57,1,1,1
2006,58,2,1,1
2006,59,2,1,1
2006,62,6,2,1
2006,63,4,2,1
2006,64,3,1,1
2006,66,2,2,1
2006,69,5,1,1
2006,70,34,1,1
2006,71,26,1,1
2006,74,1,2,1
2006,75,2,1,1
2006,79,11,2,1
2006,82,1,2,1
2006,85,9,2,1
2006,86,1,1,1
2006,87,3,2,1
2006,88,6,2,1
2006,89,7,2,1
2006,90,1,2,1
2006,91,1,1,1
2006,92,5,1,1
2006,93,1,2,1
2006,94,4,1,1
2006,95,6,1,1
2006,96,2,1,1
2006,97,6,2,1
2006,98,4,1,1
2006,99,1,2,1
2006,100,3,2,1
2006,101,8,1,1
2006,102,2,1,1
2006,103,1,1,1
2006,104,6,2,1
2006,105,5,1,1
2006,106,12,1,1
2006,107,3,2,1
2006,108,3,2,1
2006,111,4,1,1
2006,113,42,1,1
2006,114,61,2,1
2006,115,52,2,1
2006,116,15,1,1
2006,117,97,1,1
2006,118,18,1,1
2006,119,38,1,1
2006,120,56,2,1
2006,121,71,2,1
2006,122,64,2,1
2006,123,51,1,1
2006,124,52,2,1
2006,125,63,2,1
2006,126,17,1,1
2006,127,86,2,1
2006,128,27,2,1
2006,129,8,1,1
2006,131,3,1,1
2006,132,1,1,1
2006,133,27,1,1
2006,134,7,2,1
2006,135,4,2,1
2006,136,10,1,1
2006,137,7,2,1
2006,139,9,2,1
2006,140,4,1,1
2006,142,7,1,1
2006,143,27,2,1
2006,144,16,1,1
2006,146,18,1,1
2006,147,18,2,1
2006,148,1,2,1
2006,149,35,2,1
2006,150,44,1,1
2006,151,13,2,1
2006,152,15,1,1
2006,153,17,2,1
2006,154,37,1,1
2006,155,19,1,1
2006,156,24,2,1
2006,157,37,1,1
2006,158,34,1,1
2006,159,26,1,1
2006,166,1,1,1
2006,169,4,2,1
2006,172,2,2,1
2006,173,5,2,1
2006,175,6,1,1
2006,176,7,2,1
2006,177,13,2,1
2006,178,23,1,1
2006,180,25,1,1
2006,181,35,2,1
2006,182,13,1,1
2006,187,6,2,1
2006,188,22,2,1
2006,189,14,2,1
2006,190,25,2,1
2006,191,21,1,1
2006,192,24,1,1
2006,193,31,2,1
2006,195,1,1,1
2006,205,1,1,1
2006,207,3,1,1
2006,208,11,1,1
2006,210,14,2,1
2006,211,24,1,1
2006,212,24,2,1
2006,213,24,1,1
2006,214,33,2,1
2006,215,9,2,1
2006,216,15,2,1
2006,217,19,2,1
2006,218,11,2,1
2006,219,43,1,1
2006,223,1,2,1
2006,226,2,1,1
2006,229,1,2,1
2006,231,46,2,1
2006,232,9,2,1
2006,233,35,2,1
2006,234,14,1,1
2006,235,13,1,1
2006,236,31,2,1
2006,238,33,2,1
2006,245,26,2,1
2006,246,1,1,1
2006,250,1,2,1
2006,256,1,1,1
2006,257,8,2,1
2006,258,3,1,1
2006,259,27,1,1
2006,260,10,2,1
2006,262,10,2,1
2006,263,3,2,1
2006,265,2,1,1
2006,266,8,1,1
2006,267,1,2,1
2006,268,4,2,1
2006,269,8,2,1
2006,270,23,2,1
2006,271,14,2,1
2006,272,14,1,1
2006,273,25,1,1
2006,275,3,2,1
2006,276,9,2,1
2006,278,2,1,1
2006,280,21,1,1
2006,281,33,2,1
2006,282,11,2,1
2006,283,4,2,1
2006,284,12,2,1
2006,285,31,1,1
2006,288,14,2,1
2006,289,10,2,1
2006,290,62,2,1
2006,291,56,2,1
2006,292,28,1,1
2006,293,11,2,1
2006,294,37,2,1
2006,295,4,1,1
2006,296,22,2,1
2006,297,2,1,1
2006,298,1,1,1
2006,299,1,2,1
2006,300,1,2,1
2006,301,1,1,1
2006,302,2,1,1
2006,303,1,1,1
2006,308,1,1,1
2006,310,2,2,1
2006,320,9,2,1
2006,321,3,2,1
2006,322,1,2,1
2006,323,1,1,1
2006,327,5,2,1
2006,332,3,1,1
2006,334,6,1,1
2006,335,10,2,1
2006,336,4,1,1
2006,338,38,2,1
2006,339,23,2,1
2006,340,33,2,1
2006,341,16,1,1
2006,343,7,1,1
2006,347,15,1,1
2006,349,1,2,1
2006,351,1,1,1
