año,codigo snies del programa,id genero,inscritos,semestre
2014,736,1,366,1
2014,737,2,2570,1
2014,738,1,492,1
2014,739,2,512,1
2014,740,1,310,1
2014,741,2,85,1
2014,742,1,502,1
2014,744,1,33,1
2014,745,2,61,1
2014,746,1,84,1
2014,747,1,794,1
2014,748,1,88,1
2014,761,2,5,1
2014,766,1,39,1
2014,767,1,25,1
2014,771,1,14,1
2014,774,2,4,1
2014,777,1,88,1
2014,783,2,102,1
2014,789,1,534,1
2014,791,1,135,1
2014,794,2,31,1
2014,798,2,37,1
2014,799,2,86,1
2014,800,1,77,1
2014,801,1,170,1
2014,803,2,60,1
2014,805,2,66,1
2014,807,2,180,1
2014,808,1,114,1
2014,810,2,116,1
2014,811,2,140,1
2014,817,1,14,1
2014,818,2,8,1
2014,819,2,82,1
2014,827,1,306,1
2014,829,2,42,1
2014,831,1,660,1
2014,833,2,252,1
2014,834,2,233,1
2014,835,1,359,1
2014,839,1,66,1
2014,842,2,75,1
2014,843,2,21,1
2014,852,1,243,1
2014,855,2,303,1
2014,856,2,114,1
2014,857,2,113,1
2014,862,2,136,1
2014,863,1,1,1
2014,866,2,22,1
2014,870,2,142,1
2014,873,2,47,1
2014,882,1,47,1
2014,884,1,12,1
2014,885,2,52,1
2014,889,2,129,1
2014,895,1,9,1
2014,902,2,41,1
2014,904,2,238,1
2014,906,1,424,1
2014,907,1,378,1
2014,908,1,270,1
2014,910,1,522,1
2014,913,2,128,1
2014,914,1,79,1
2014,915,2,278,1
2014,916,2,234,1
2014,917,2,527,1
2014,918,2,1016,1
2014,919,1,953,1
2014,920,2,2082,1
2014,921,2,266,1
2014,923,2,18,1
2014,925,2,229,1
2014,926,2,202,1
2014,933,1,8,1
2014,935,2,146,1
2014,936,2,41,1
2014,937,1,11,1
2014,943,2,26,1
2014,944,1,55,1
2014,946,1,72,1
2014,947,1,134,1
2014,948,2,33,1
2014,949,2,469,1
2014,950,1,284,1
2014,951,2,500,1
2014,952,2,196,1
2014,953,2,519,1
2014,954,2,165,1
2014,955,2,33,1
2014,956,2,38,1
2014,957,2,33,1
2014,958,1,84,1
2014,959,1,321,1
2014,960,1,132,1
2014,961,1,554,1
2014,962,2,433,1
2014,964,2,95,1
2014,965,2,19,1
2014,967,1,112,1
2014,969,2,75,1
2014,971,2,14,1
2014,973,2,121,1
2014,974,2,2,1
2014,975,2,1,1
2014,976,1,1,1
2014,977,2,27,1
2014,978,2,9,1
2014,979,2,15,1
2014,980,2,26,1
2014,981,2,45,1
2014,982,2,64,1
2014,983,2,10,1
2014,984,2,85,1
2014,985,2,20,1
2014,986,1,67,1
2014,988,2,38,1
2014,990,2,35,1
2014,991,1,37,1
2014,992,1,10,1
2014,994,1,27,1
2014,995,1,4,1
2014,999,2,20,1
2014,1001,2,54,1
2014,1003,2,64,1
2014,1005,2,75,1
2014,1006,2,11,1
2014,1007,2,12,1
2014,1008,2,29,1
2014,1009,1,15,1
2014,1010,2,27,1
2014,1012,1,248,1
2014,1018,2,11,1
2014,1019,1,16,1
2014,1020,1,22,1
2014,1021,1,5,1
2014,1025,1,12,1
2014,1026,2,62,1
2014,1028,2,15,1
2014,1029,1,14,1
2014,1030,1,8,1
2014,1033,2,21,1
2014,1036,1,24,1
2014,1037,2,3,1
2014,1038,1,2,1
2014,1039,1,72,1
2014,1040,2,188,1
2014,1041,2,21,1
2014,1042,2,23,1
2014,1043,2,26,1
2014,1044,2,79,1
2014,1046,2,42,1
2014,1047,2,15,1
2014,1050,2,21,1
2014,1053,1,131,1
2014,1054,1,76,1
2014,1056,1,107,1
2014,1059,2,70,1
2014,1060,2,31,1
2014,1061,1,101,1
2014,1062,2,81,1
2014,1063,2,31,1
2014,1071,1,2,1
2014,1074,1,2,1
2014,1077,1,9,1
2014,1078,2,298,1
2014,1079,1,111,1
2014,1080,2,378,1
2014,1081,1,176,1
2014,1082,1,4,1
2014,1083,1,274,1
2014,1084,2,358,1
2014,1085,1,145,1
2014,1086,1,207,1
2014,1087,1,50,1
2014,1088,2,11,1
2014,1091,1,27,1
2014,1092,2,13,1
2014,1094,2,14,1
2014,1096,2,31,1
2014,1097,2,187,1
2014,1098,2,265,1
2014,1099,1,24,1
2014,1101,1,15,1
2014,1102,2,43,1
2014,1103,1,144,1
2014,1104,2,39,1
2014,1106,1,22,1
2014,1110,2,202,1
2014,1111,1,30,1
2014,1112,1,717,1
2014,1113,2,111,1
2014,1114,1,321,1
2014,1115,1,165,1
2014,1116,1,115,1
2014,1117,2,73,1
2014,1120,1,57,1
2014,1125,1,45,1
2014,1126,2,75,1
2014,1131,1,31,1
2014,1132,2,21,1
2014,1136,2,55,1
2014,1138,2,100,1
2014,1143,2,194,1
2014,1144,2,168,1
2014,1145,2,100,1
2014,1146,2,146,1
2014,1147,2,93,1
2014,1148,1,28,1
2014,1149,2,16,1
2014,1150,1,62,1
2014,1151,2,61,1
2014,1152,2,33,1
2014,1153,1,5,1
2014,1155,1,24,1
2014,1156,1,15,1
2014,1158,1,69,1
2014,1162,2,2,1
2014,1166,2,20,1
2014,1169,1,258,1
2014,1170,2,369,1
2014,1172,1,35,1
2014,1173,1,230,1
2014,1174,1,320,1
2014,1175,1,99,1
2014,1176,2,55,1
2014,1178,2,117,1
2014,1179,2,125,1
2014,1180,1,65,1
2014,1185,2,3,1
2014,1191,1,949,1
2014,1192,2,257,1
2014,1193,1,68,1
2014,1195,2,202,1
2014,1196,2,112,1
2014,1197,2,13,1
2014,1198,2,2,1
2014,1199,1,23,1
2014,1200,1,73,1
2014,1201,2,54,1
2014,1202,2,109,1
2014,1203,2,93,1
2014,1204,2,4,1
2014,1205,1,287,1
2014,1206,2,4,1
2014,1207,1,74,1
2014,1208,1,83,1
2014,1210,2,185,1
2014,1211,2,76,1
2014,1212,2,112,1
2014,1213,2,87,1
2014,1214,2,157,1
2014,1216,2,18,1
2014,1217,2,14,1
2014,1218,1,20,1
2014,1219,2,37,1
2014,1220,1,42,1
2014,1222,2,1,1
2014,1224,2,11,1
2014,1228,1,11,1
2014,1229,2,12,1
2014,1236,2,81,1
2014,1237,2,418,1
2014,1238,1,182,1
2014,1239,2,277,1
2014,1240,2,279,1
2014,1241,2,36,1
2014,1242,2,34,1
2014,1244,2,224,1
2014,1245,2,708,1
2014,1246,2,44,1
2014,1247,2,217,1
2014,1248,2,122,1
2014,1249,1,96,1
2014,1250,2,162,1
2014,1251,2,117,1
2014,1252,1,92,1
2014,1254,2,123,1
2014,1256,1,38,1
2014,1258,2,4,1
2014,1259,2,6,1
2014,1261,1,2,1
2014,1264,2,10,1
2014,1265,1,72,1
2014,1266,2,29,1
2014,1267,2,80,1
2014,1268,2,69,1
2014,1269,2,311,1
2014,1270,1,240,1
2014,1271,2,261,1
2014,1272,1,209,1
2014,1273,2,330,1
2014,1274,2,129,1
2014,1275,1,116,1
2014,1276,1,503,1
2014,1277,2,301,1
2014,1291,1,2,1
2014,1293,2,122,1
2014,1294,1,30,1
2014,1295,1,790,1
2014,1296,1,23,1
2014,1297,2,542,1
2014,1298,1,133,1
2014,1299,1,210,1
2014,1300,2,10,1
2014,1301,2,153,1
2014,1302,2,10,1
2014,1303,1,75,1
2014,1305,2,85,1
2014,1307,2,211,1
2014,1308,2,29,1
2014,1311,1,40,1
2014,1312,2,97,1
2014,1313,2,62,1
2014,1315,2,161,1
2014,1316,2,32,1
2014,1317,2,110,1
2014,1318,1,45,1
2014,1319,2,5,1
2014,1323,2,216,1
2014,1324,2,18,1
2014,1325,1,48,1
2014,1326,1,26,1
2014,1328,2,38,1
2014,1329,2,50,1
2014,1330,2,36,1
2014,1331,1,34,1
2014,1332,2,39,1
2014,1335,2,1408,1
2014,1336,1,117,1
2014,1337,2,118,1
2014,1338,2,374,1
2014,1339,2,91,1
2014,1340,2,46,1
2014,1347,2,25,1
2014,1348,2,66,1
2014,1349,2,14,1
2014,1350,1,99,1
2014,1361,1,175,1
2014,1363,1,22,1
2014,1365,2,8,1
2014,1371,1,32,1
2014,1372,2,37,1
2014,1380,1,326,1
2014,1381,2,525,1
2014,1383,1,367,1
2014,1384,2,71,1
2014,1385,2,270,1
2014,1386,1,422,1
2014,1387,1,27,1
2014,1389,2,16,1
2014,1394,1,401,1
2014,1395,1,101,1
2014,1396,2,158,1
2014,1399,2,85,1
2014,1402,2,70,1
2014,1403,2,80,1
2014,1409,1,128,1
2014,1412,1,39,1
2014,1415,1,99,1
2014,1422,2,648,1
2014,1425,1,344,1
2014,1426,2,297,1
2014,1430,2,274,1
2014,1431,2,15,1
2014,1432,1,18,1
2014,1433,1,222,1
2014,1434,1,61,1
2014,1435,1,17,1
2014,1439,1,41,1
2014,1441,2,101,1
2014,1442,1,122,1
2014,1444,1,149,1
2014,1445,2,26,1
2014,1446,2,233,1
2014,1447,2,37,1
2014,1448,2,78,1
2014,1450,2,283,1
2014,1451,1,223,1
2014,1455,1,14,1
2014,1460,2,2,1
2014,1461,2,3,1
2014,1464,2,71,1
2014,1466,2,119,1
2014,1468,2,1015,1
2014,1475,1,370,1
2014,1476,1,121,1
2014,1477,2,150,1
2014,1483,1,843,1
2014,1485,2,214,1
2014,1487,2,196,1
2014,1488,2,99,1
2014,1489,2,118,1
2014,1490,2,77,1
2014,1491,2,51,1
2014,1492,2,428,1
2014,1493,2,346,1
2014,1494,1,172,1
2014,1496,2,30,1
2014,1497,2,358,1
2014,1498,1,332,1
2014,1499,1,345,1
2014,1503,2,285,1
2014,1504,2,58,1
2014,1512,2,711,1
2014,1513,1,47,1
2014,1514,2,272,1
2014,1516,2,330,1
2014,1519,1,14,1
2014,1520,2,27,1
2014,1522,2,1,1
2014,1524,1,1,1
2014,1527,2,111,1
2014,1529,2,93,1
2014,1531,2,78,1
2014,1532,2,272,1
2014,1533,2,548,1
2014,1534,2,209,1
2014,1535,1,407,1
2014,1536,1,561,1
2014,1537,2,23,1
2014,1538,2,112,1
2014,1539,1,535,1
2014,1540,2,153,1
2014,1541,2,65,1
2014,1542,1,696,1
2014,1543,2,319,1
2014,1544,2,410,1
2014,1545,2,117,1
2014,1546,1,105,1
2014,1547,2,38,1
2014,1548,1,63,1
2014,1560,2,38,1
2014,1566,2,27,1
2014,1568,1,54,1
2014,1573,2,21,1
2014,1574,1,70,1
2014,1575,2,3,1
2014,1576,2,52,1
2014,1578,1,88,1
2014,1579,1,12,1
2014,1580,2,18,1
2014,1581,2,52,1
2014,1582,1,19,1
2014,1585,2,25,1
2014,1587,2,12,1
2014,1591,1,37,1
2014,1592,2,192,1
2014,1593,2,87,1
2014,1595,2,13,1
2014,1596,1,23,1
2014,1597,1,36,1
2014,1598,1,477,1
2014,1605,2,62,1
2014,1606,2,51,1
2014,1607,1,22,1
2014,1614,1,100,1
2014,1620,1,14,1
2014,1621,1,65,1
2014,1622,2,124,1
2014,1626,2,54,1
2014,1627,2,26,1
2014,1628,2,87,1
2014,1630,1,118,1
2014,1635,1,50,1
2014,1636,2,46,1
2014,1640,2,118,1
2014,1641,2,91,1
2014,1642,2,27,1
2014,1643,2,16,1
2014,1644,2,21,1
2014,1645,2,35,1
2014,1646,1,43,1
2014,1647,1,40,1
2014,1649,2,27,1
2014,1651,2,128,1
2014,1652,2,11,1
2014,1653,2,20,1
2014,1654,2,126,1
2014,1655,1,71,1
2014,1656,2,100,1
2014,1657,1,47,1
2014,1658,2,12,1
2014,1667,1,83,1
2014,1668,1,111,1
2014,1676,2,170,1
2014,1677,2,2,1
2014,1678,1,2,1
2014,1679,1,3,1
2014,1680,1,7,1
2014,1681,1,9,1
2014,1682,1,2,1
2014,1683,2,3,1
2014,1684,2,4,1
2014,1687,1,17,1
2014,1688,1,95,1
2014,1689,2,72,1
2014,1690,2,189,1
2014,1691,2,18,1
2014,1692,1,26,1
2014,1693,1,206,1
2014,1694,2,93,1
2014,1697,1,50,1
2014,1698,2,63,1
2014,1703,2,17,1
2014,1705,2,58,1
2014,1706,2,209,1
2014,1708,1,415,1
2014,1711,2,86,1
2014,1714,1,748,1
2014,1715,1,63,1
2014,1716,1,71,1
2014,1717,1,178,1
2014,1718,2,474,1
2014,1719,1,584,1
2014,1724,2,79,1
2014,1725,2,764,1
2014,1730,1,77,1
2014,1731,1,137,1
2014,1734,2,87,1
2014,1735,2,377,1
2014,1736,1,94,1
2014,1737,1,54,1
2014,1738,2,112,1
2014,1739,1,3,1
2014,1741,2,28,1
2014,1742,2,67,1
2014,1743,2,66,1
2014,1749,1,386,1
2014,1751,2,258,1
2014,1752,1,61,1
2014,1755,1,207,1
2014,1758,2,80,1
2014,1759,2,57,1
2014,1760,2,68,1
2014,1762,2,202,1
2014,1763,2,30,1
2014,1764,1,76,1
2014,1765,1,479,1
2014,1766,2,24,1
2014,1767,1,158,1
2014,1768,1,105,1
2014,1769,1,168,1
2014,1770,2,308,1
2014,1771,2,270,1
2014,1774,1,157,1
2014,1775,2,60,1
2014,1776,2,39,1
2014,1777,2,223,1
2014,1778,1,227,1
2014,1779,2,819,1
2014,1780,2,222,1
2014,1781,2,10,1
2014,1782,1,72,1
2014,1783,2,89,1
2014,1784,1,43,1
2014,1785,2,44,1
2014,1786,1,1,1
2014,1792,1,163,1
2014,1793,1,29,1
2014,1794,1,82,1
2014,1796,2,65,1
2014,1797,1,21,1
2014,1799,1,11,1
2014,1800,1,13,1
2014,1802,2,11,1
2014,1803,1,4,1
2014,1806,2,2,1
2014,1807,1,547,1
2014,1808,2,197,1
2014,1810,1,10,1
2014,1813,2,652,1
2014,1814,1,105,1
2014,1815,1,1,1
2014,1817,2,3,1
2014,1819,1,1,1
2014,1820,2,1,1
2014,1827,2,1,1
2014,1828,1,29,1
2014,1832,1,79,1
2014,1834,1,248,1
2014,1836,2,23,1
2014,1837,1,51,1
2014,1838,1,651,1
2014,1840,2,40,1
2014,1841,2,26,1
2014,1846,1,44,1
2014,1847,2,209,1
2014,1850,2,3,1
2014,1853,2,27,1
2014,1854,2,94,1
2014,1855,1,79,1
2014,1856,2,92,1
2014,1869,2,4,1
2014,1870,2,311,1
2014,1872,2,40,1
2014,1874,2,9,1
2014,1875,1,44,1
2014,1877,2,97,1
2014,1878,1,37,1
2014,1881,1,49,1
2014,1883,1,132,1
2014,1884,1,69,1
2014,1886,1,445,1
2014,1887,1,9,1
2014,1888,2,16,1
2014,1889,2,8,1
2014,1890,1,314,1
2014,1892,2,209,1
2014,1893,2,497,1
2014,1894,1,541,1
2014,1895,2,132,1
2014,1902,2,218,1
2014,1914,2,12,1
2014,1915,1,58,1
2014,1916,2,60,1
2014,1918,2,12,1
2014,1919,2,41,1
2014,1928,1,124,1
2014,1936,1,58,1
2014,1937,1,52,1
2014,1942,2,62,1
2014,1943,1,6,1
2014,1944,2,38,1
2014,1946,1,84,1
2014,1950,2,24,1
2014,1952,1,1,1
2014,1956,2,75,1
2014,1958,1,283,1
2014,1976,2,319,1
2014,1977,2,88,1
2014,1980,1,773,1
2014,1981,1,148,1
2014,1982,2,125,1
2014,1983,2,180,1
2014,1984,2,34,1
2014,1985,1,18,1
2014,1987,2,17,1
2014,1988,1,74,1
2014,1989,1,94,1
2014,1991,1,41,1
2014,1995,2,2,1
2014,2004,2,65,1
2014,2009,1,53,1
2014,2016,1,56,1
2014,2026,1,107,1
2014,2028,1,6,1
2014,2034,2,17,1
2014,2035,1,36,1
2014,2037,2,26,1
2014,2039,2,68,1
2014,2040,2,177,1
2014,2042,1,6,1
2014,2049,1,45,1
2014,2051,2,815,1
2014,2052,2,400,1
2014,2053,1,51,1
2014,2054,2,147,1
2014,2055,2,98,1
2014,2056,1,13,1
2014,2063,2,13,1
2014,2065,2,40,1
2014,2068,2,65,1
2014,2069,1,71,1
2014,2070,2,157,1
2014,2071,2,23,1
2014,2076,2,203,1
2014,2078,1,37,1
2014,2080,2,199,1
2014,2095,1,15,1
2014,2098,1,186,1
2014,2108,1,50,1
2014,2111,1,19,1
2014,2114,2,446,1
2014,2115,1,29,1
2014,2119,1,9,1
2014,2130,2,145,1
2014,2131,2,151,1
2014,2134,1,328,1
2014,2145,1,244,1
2014,2153,1,10,1
2014,2162,2,45,1
2014,2163,2,19,1
2014,2168,1,79,1
2014,2172,2,27,1
2014,2180,1,32,1
2014,2187,2,26,1
2014,2188,1,28,1
2014,2189,2,81,1
2014,2190,1,100,1
2014,2191,1,99,1
2014,2192,2,52,1
2014,2199,2,23,1
2014,2205,2,82,1
2014,2206,2,167,1
2014,2209,1,25,1
2014,2217,1,70,1
2014,2218,2,10,1
2014,2219,1,26,1
2014,2220,1,4,1
2014,2227,1,29,1
2014,2230,1,16,1
2014,2234,2,192,1
2014,2249,1,45,1
2014,2258,2,104,1
2014,2264,2,22,1
2014,2265,2,86,1
2014,2268,2,83,1
2014,2269,2,1,1
2014,2272,1,27,1
2014,2273,1,155,1
2014,2276,2,5,1
2014,2278,1,24,1
2014,2279,2,30,1
2014,2287,2,20,1
2014,2289,2,57,1
2014,2291,2,33,1
2014,2300,1,40,1
2014,2314,1,42,1
2014,2322,2,6,1
2014,2324,2,13,1
2014,2336,2,6,1
2014,2337,2,229,1
2014,2345,2,49,1
2014,2346,1,31,1
2014,2354,1,48,1
2014,2355,1,24,1
2014,2360,1,25,1
2014,2361,2,9,1
2014,2362,2,18,1
2014,2377,1,69,1
2014,2380,2,6,1
2014,2381,2,457,1
2014,2382,2,602,1
2014,2384,1,389,1
2014,2414,1,16,1
2014,2417,1,49,1
2014,2419,1,15,1
2014,2423,1,2,1
2014,2425,1,143,1
2014,2427,2,35,1
2014,2434,1,11,1
2014,2435,1,23,1
2014,2436,2,2,1
2014,2437,1,24,1
2014,2438,2,16,1
2014,2445,2,60,1
2014,2446,2,137,1
2014,2449,2,42,1
2014,2450,2,22,1
2014,2453,1,20,1
2014,2458,2,12,1
2014,2459,1,89,1
2014,2460,1,192,1
2014,2469,2,119,1
2014,2470,1,127,1
2014,2477,2,8,1
2014,2479,1,50,1
2014,2484,2,76,1
2014,2501,2,3,1
2014,2503,2,3,1
2014,2506,1,47,1
2014,2512,2,8,1
2014,2513,2,6,1
2014,2518,1,582,1
2014,2519,2,196,1
2014,2520,1,59,1
2014,2521,1,22,1
2014,2522,1,27,1
2014,2523,2,18,1
2014,2524,2,275,1
2014,2525,2,39,1
2014,2526,1,17,1
2014,2530,1,1,1
2014,2533,2,16,1
2014,2534,2,71,1
2014,2535,1,6,1
2014,2536,2,16,1
2014,2537,2,68,1
2014,2538,2,23,1
2014,2539,1,49,1
2014,2540,1,281,1
2014,2541,2,95,1
2014,2543,2,52,1
2014,2555,1,88,1
2014,2561,2,105,1
2014,2562,2,145,1
2014,2563,1,577,1
2014,2564,1,53,1
2014,2566,1,17,1
2014,2568,2,18,1
2014,2572,1,25,1
2014,2573,1,11,1
2014,2579,1,822,1
2014,2584,1,47,1
2014,2586,2,53,1
2014,2588,1,51,1
2014,2603,1,6,1
2014,2604,1,3,1
2014,2605,1,25,1
2014,2606,2,15,1
2014,2611,1,116,1
2014,2612,2,47,1
2014,2616,2,79,1
2014,2617,1,57,1
2014,2618,2,12,1
2014,2621,2,21,1
2014,2622,2,2,1
2014,2623,2,133,1
2014,2625,1,140,1
2014,2628,2,28,1
2014,2631,2,117,1
2014,2633,1,408,1
2014,2634,2,141,1
2014,2636,2,85,1
2014,2637,2,2,1
2014,2648,2,123,1
2014,2651,1,67,1
2014,2652,1,141,1
2014,2653,2,7,1
2014,2654,2,65,1
2014,2657,2,11,1
2014,2671,1,32,1
2014,2675,1,9,1
2014,2677,1,23,1
2014,2683,2,647,1
2014,2684,2,12,1
2014,2686,2,81,1
2014,2688,1,20,1
2014,2689,2,87,1
2014,2690,1,18,1
2014,2692,2,336,1
2014,2693,2,106,1
2014,2699,1,19,1
2014,2706,1,15,1
2014,2707,1,4,1
2014,2708,2,6,1
2014,2713,1,100,1
2014,2714,2,370,1
2014,2718,2,22,1
2014,2721,2,205,1
2014,2722,1,386,1
2014,2723,1,158,1
2014,2730,2,26,1
2014,2731,1,79,1
2014,2734,1,7,1
2014,2738,2,1,1
2014,2743,1,64,1
2014,2744,1,23,1
2014,2746,2,30,1
2014,2750,1,36,1
2014,2754,1,29,1
2014,2760,1,132,1
2014,2761,2,110,1
2014,2762,1,55,1
2014,2767,2,28,1
2014,2768,2,12,1
2014,2769,2,14,1
2014,2775,2,9,1
2014,2776,2,17,1
2014,2777,2,234,1
2014,2784,2,36,1
2014,2785,1,20,1
2014,2794,2,10,1
2014,2799,2,42,1
2014,2801,2,113,1
2014,2806,1,79,1
2014,2807,1,74,1
2014,2817,2,21,1
2014,2818,1,12,1
2014,2821,1,208,1
2014,2825,2,19,1
2014,2826,1,117,1
2014,2829,2,189,1
2014,2830,2,66,1
2014,2831,1,60,1
2014,2833,2,27,1
2014,2840,2,17,1
2014,2842,1,60,1
2014,2845,2,35,1
2014,2850,1,345,1
2014,2851,1,41,1
2014,2855,2,15,1
2014,2858,2,156,1
2014,2859,1,69,1
2014,2861,1,161,1
