Codigo SNIES del programa,Año,Semestre,ID Sexo,Inscripciones
1005,2019,1,1,36
1006,2019,1,2,21
1007,2019,1,1,6
1008,2019,1,1,69
1009,2019,1,1,40
1010,2019,1,1,11
1012,2019,1,1,27
1018,2019,1,1,6
1019,2019,1,2,6
1020,2019,1,2,6
1021,2019,1,1,1
1025,2019,1,1,11
1026,2019,1,1,15
1027,2019,1,1,42
1028,2019,1,2,16
1029,2019,1,2,5
1030,2019,1,2,11
1033,2019,1,2,13
1036,2019,1,1,11
1037,2019,1,2,4
1038,2019,1,2,10
1039,2019,1,1,51
1040,2019,1,1,123
1041,2019,1,2,20
1042,2019,1,2,17
1043,2019,1,1,14
1044,2019,1,1,43
1046,2019,1,2,38
1047,2019,1,2,12
1053,2019,1,2,629
1054,2019,1,2,264
1056,2019,1,1,322
1059,2019,1,2,16
1060,2019,1,2,43
1061,2019,1,2,46
1062,2019,1,1,84
1063,2019,1,1,103
1078,2019,1,1,66
1079,2019,1,2,55
1080,2019,1,2,205
1081,2019,1,1,76
1082,2019,1,1,3
1083,2019,1,1,70
1084,2019,1,1,142
1085,2019,1,1,46
1086,2019,1,1,103
1087,2019,1,2,71
1088,2019,1,2,17
1091,2019,1,1,17
1092,2019,1,1,8
1094,2019,1,1,10
1096,2019,1,1,28
1097,2019,1,2,98
1098,2019,1,2,212
1099,2019,1,2,23
1101,2019,1,1,13
1102,2019,1,2,29
1103,2019,1,2,93
1104,2019,1,1,23
1110,2019,1,1,206
1111,2019,1,1,35
1112,2019,1,2,648
1113,2019,1,2,118
1114,2019,1,2,228
1115,2019,1,2,155
1116,2019,1,1,84
1117,2019,1,2,49
1136,2019,1,2,56
1138,2019,1,1,22
1143,2019,1,1,123
1144,2019,1,2,77
1146,2019,1,2,77
1147,2019,1,1,88
1148,2019,1,2,37
1149,2019,1,1,19
1151,2019,1,2,62
1152,2019,1,1,52
1155,2019,1,1,46
1156,2019,1,2,30
1158,2019,1,1,50
1166,2019,1,2,38
1169,2019,1,1,145
1170,2019,1,2,221
1172,2019,1,1,31
1173,2019,1,2,55
1175,2019,1,1,181
1176,2019,1,2,78
1178,2019,1,1,62
1179,2019,1,1,48
1180,2019,1,2,55
1192,2019,1,2,170
1193,2019,1,1,65
1195,2019,1,2,157
1196,2019,1,2,62
1197,2019,1,1,30
1199,2019,1,1,40
1200,2019,1,2,32
1201,2019,1,1,25
1202,2019,1,1,82
1203,2019,1,2,69
1204,2019,1,2,2
1205,2019,1,1,197
1216,2019,1,1,10
1217,2019,1,2,13
1218,2019,1,1,15
1219,2019,1,2,11
1220,2019,1,1,45
1224,2019,1,2,11
1227,2019,1,1,22
1228,2019,1,1,9
1229,2019,1,1,3
1236,2019,1,2,90
1237,2019,1,1,396
1238,2019,1,1,228
1239,2019,1,1,375
1240,2019,1,1,221
1241,2019,1,2,36
1242,2019,1,1,56
1244,2019,1,2,2
1245,2019,1,1,4
1248,2019,1,1,1
1254,2019,1,2,1
1259,2019,1,1,4
1263,2019,1,1,2
1267,2019,1,2,41
1268,2019,1,2,145
1269,2019,1,1,683
1270,2019,1,2,332
1271,2019,1,1,440
1272,2019,1,2,266
1273,2019,1,2,364
1275,2019,1,1,85
1276,2019,1,1,366
1277,2019,1,2,316
1291,2019,1,2,20
1293,2019,1,1,174
1294,2019,1,1,24
1295,2019,1,2,1036
1296,2019,1,2,15
1297,2019,1,1,660
1298,2019,1,2,191
1299,2019,1,2,146
1300,2019,1,1,21
1301,2019,1,1,101
1302,2019,1,1,8
1303,2019,1,2,102
1305,2019,1,2,61
1307,2019,1,1,178
1310,2019,1,1,48
1311,2019,1,2,19
1312,2019,1,2,124
1313,2019,1,2,61
1315,2019,1,1,148
1316,2019,1,2,29
1317,2019,1,1,1
1319,2019,1,2,7
1323,2019,1,1,125
1324,2019,1,1,17
1325,2019,1,1,41
1326,2019,1,1,53
1328,2019,1,1,65
1329,2019,1,2,19
1330,2019,1,2,24
1331,2019,1,2,23
1332,2019,1,2,18
1335,2019,1,1,37
1336,2019,1,1,41
1337,2019,1,2,75
1338,2019,1,2,176
1339,2019,1,1,100
1347,2019,1,1,17
1348,2019,1,2,44
1349,2019,1,1,18
1350,2019,1,1,65
1361,2019,1,2,37
1363,2019,1,1,26
1365,2019,1,1,16
1371,2019,1,2,17
1372,2019,1,2,16
1380,2019,1,1,151
1381,2019,1,2,498
1385,2019,1,1,64
1386,2019,1,1,306
1387,2019,1,2,20
1389,2019,1,1,11
1394,2019,1,1,399
1395,2019,1,1,68
1396,2019,1,2,90
1399,2019,1,1,67
1402,2019,1,2,55
1403,2019,1,2,92
1409,2019,1,2,93
1412,2019,1,1,25
1415,2019,1,2,29
1422,2019,1,2,597
1426,2019,1,2,386
1430,2019,1,1,229
1431,2019,1,1,5
1432,2019,1,2,12
1433,2019,1,2,196
1434,2019,1,1,27
1435,2019,1,1,14
1439,2019,1,2,72
1441,2019,1,2,48
1442,2019,1,1,53
1444,2019,1,2,65
1445,2019,1,2,15
1446,2019,1,1,69
1447,2019,1,2,8
1448,2019,1,2,44
1450,2019,1,2,50
1451,2019,1,1,151
1455,2019,1,2,7
1464,2019,1,1,38
1466,2019,1,2,73
1468,2019,1,1,51
1475,2019,1,1,3
1483,2019,1,1,568
1485,2019,1,2,59
1487,2019,1,2,115
1488,2019,1,2,72
1489,2019,1,2,124
1490,2019,1,2,60
1491,2019,1,2,24
1492,2019,1,1,354
1493,2019,1,1,259
1494,2019,1,2,64
1496,2019,1,2,26
1497,2019,1,1,839
1498,2019,1,2,362
1499,2019,1,2,242
1503,2019,1,2,180
1504,2019,1,2,23
1512,2019,1,1,348
1513,2019,1,1,25
1514,2019,1,2,112
1516,2019,1,1,154
1519,2019,1,1,17
1520,2019,1,1,16
1527,2019,1,2,114
1529,2019,1,1,92
1531,2019,1,1,71
1532,2019,1,2,228
1533,2019,1,2,590
1534,2019,1,2,266
1535,2019,1,2,485
1536,2019,1,1,605
1537,2019,1,1,43
1539,2019,1,1,322
1540,2019,1,2,313
1541,2019,1,2,51
1542,2019,1,2,438
1543,2019,1,1,285
1544,2019,1,2,327
1545,2019,1,2,123
1546,2019,1,2,171
1547,2019,1,2,86
1548,2019,1,2,134
1560,2019,1,1,10
1569,2019,1,2,5
1573,2019,1,2,17
1574,2019,1,2,64
1575,2019,1,2,26
1576,2019,1,1,21
1578,2019,1,1,71
1579,2019,1,1,7
1580,2019,1,1,10
1581,2019,1,2,29
1582,2019,1,2,25
1585,2019,1,2,15
1587,2019,1,2,5
1591,2019,1,2,26
1592,2019,1,2,125
1595,2019,1,1,26
1596,2019,1,2,41
1597,2019,1,2,41
1598,2019,1,2,255
1599,2019,1,1,28
1605,2019,1,2,36
1606,2019,1,1,39
1614,2019,1,1,29
1621,2019,1,2,18
1622,2019,1,2,23
1626,2019,1,1,20
1627,2019,1,2,38
1628,2019,1,2,48
1630,2019,1,2,93
1635,2019,1,1,66
1636,2019,1,2,53
1640,2019,1,1,129
1641,2019,1,2,75
1642,2019,1,2,45
1643,2019,1,2,44
1644,2019,1,2,12
1645,2019,1,1,27
1646,2019,1,2,8
1647,2019,1,2,22
1649,2019,1,2,14
1650,2019,1,2,26
1651,2019,1,2,114
1652,2019,1,2,31
1653,2019,1,1,30
1654,2019,1,1,721
1655,2019,1,1,186
1656,2019,1,2,72
1657,2019,1,2,48
1658,2019,1,1,20
1661,2019,1,1,41
1662,2019,1,2,99
1663,2019,1,2,81
1664,2019,1,1,95
1667,2019,1,1,161
1668,2019,1,1,230
1676,2019,1,1,2
1677,2019,1,1,5
1678,2019,1,1,5
1679,2019,1,1,8
1680,2019,1,2,7
1681,2019,1,1,15
1682,2019,1,1,2
1683,2019,1,2,9
1687,2019,1,2,62
1688,2019,1,1,52
1689,2019,1,1,16
1690,2019,1,2,334
1693,2019,1,1,259
1694,2019,1,2,139
1697,2019,1,1,76
1698,2019,1,2,37
1703,2019,1,1,20
1706,2019,1,2,351
1708,2019,1,1,506
1713,2019,1,1,173
1714,2019,1,2,209
1715,2019,1,2,59
1716,2019,1,2,49
1717,2019,1,1,131
1718,2019,1,1,622
1719,2019,1,1,484
1724,2019,1,1,222
1725,2019,1,1,625
1730,2019,1,2,143
1731,2019,1,1,130
1735,2019,1,2,386
1736,2019,1,2,83
1737,2019,1,1,47
1738,2019,1,1,62
1739,2019,1,1,8
1741,2019,1,1,66
1742,2019,1,2,72
1743,2019,1,2,40
1749,2019,1,2,125
1751,2019,1,2,110
1752,2019,1,2,16
1755,2019,1,1,109
1762,2019,1,2,270
1763,2019,1,2,50
1764,2019,1,1,46
1765,2019,1,1,332
1766,2019,1,1,10
1767,2019,1,1,62
1768,2019,1,1,34
1769,2019,1,1,218
1770,2019,1,2,234
1771,2019,1,2,138
1774,2019,1,2,28
1775,2019,1,2,37
1776,2019,1,1,2
1777,2019,1,2,46
1778,2019,1,2,177
1779,2019,1,2,591
1780,2019,1,1,196
1781,2019,1,2,17
1782,2019,1,1,102
1783,2019,1,1,123
1784,2019,1,2,60
1785,2019,1,1,75
1786,2019,1,2,177
1787,2019,1,2,1
1788,2019,1,2,55
1792,2019,1,2,130
1793,2019,1,1,36
1794,2019,1,2,21
1796,2019,1,2,102
1797,2019,1,1,15
1798,2019,1,1,104
1799,2019,1,2,24
1800,2019,1,2,8
1801,2019,1,2,10
1802,2019,1,2,34
1805,2019,1,2,1
1807,2019,1,2,499
1808,2019,1,1,176
1813,2019,1,2,533
1814,2019,1,1,73
1819,2019,1,2,1
1828,2019,1,1,12
1834,2019,1,2,171
1837,2019,1,2,41
1838,2019,1,1,472
1840,2019,1,1,27
1841,2019,1,1,31
1846,2019,1,1,36
1847,2019,1,1,107
1850,2019,1,2,10
1853,2019,1,2,19
1854,2019,1,1,45
1855,2019,1,2,54
1856,2019,1,2,27
1870,2019,1,2,353
1872,2019,1,1,16
1875,2019,1,2,112
1881,2019,1,1,29
1883,2019,1,1,109
1884,2019,1,2,27
1892,2019,1,2,238
1893,2019,1,2,1
1894,2019,1,1,321
1895,2019,1,2,142
1902,2019,1,1,65
1914,2019,1,2,17
1915,2019,1,2,87
1916,2019,1,1,67
1918,2019,1,1,29
1919,2019,1,1,30
1928,2019,1,1,83
1936,2019,1,1,11
1942,2019,1,1,21
1944,2019,1,2,14
1946,2019,1,1,17
1950,2019,1,2,20
1956,2019,1,1,144
1958,2019,1,2,467
1976,2019,1,2,402
1977,2019,1,2,194
1980,2019,1,2,397
1981,2019,1,1,178
1982,2019,1,1,56
1983,2019,1,1,70
1984,2019,1,1,37
1985,2019,1,2,15
1988,2019,1,2,48
1989,2019,1,1,51
1991,2019,1,1,54
1993,2019,1,1,2
2004,2019,1,2,53
2009,2019,1,2,25
2016,2019,1,1,70
2035,2019,1,1,61
2037,2019,1,1,13
2039,2019,1,2,123
2040,2019,1,1,183
2046,2019,1,2,14
2048,2019,1,1,3
2049,2019,1,1,16
2051,2019,1,1,411
2052,2019,1,2,93
2053,2019,1,1,36
2054,2019,1,2,210
2055,2019,1,2,123
2056,2019,1,2,24
2063,2019,1,1,41
2065,2019,1,1,56
2068,2019,1,2,122
2069,2019,1,1,52
2070,2019,1,2,149
2071,2019,1,1,33
2076,2019,1,2,114
2078,2019,1,1,43
2086,2019,1,1,224
2087,2019,1,1,437
2088,2019,1,1,90
2093,2019,1,1,20
2094,2019,1,1,35
2095,2019,1,2,11
2098,2019,1,1,63
2111,2019,1,1,3
2115,2019,1,2,19
2130,2019,1,2,170
2131,2019,1,1,115
2134,2019,1,2,147
2145,2019,1,1,77
2162,2019,1,1,3
2168,2019,1,2,29
2189,2019,1,1,55
2190,2019,1,1,43
2191,2019,1,2,77
2192,2019,1,1,33
2205,2019,1,2,11
2206,2019,1,2,74
2217,2019,1,1,19
2234,2019,1,2,83
2239,2019,1,2,130
2249,2019,1,1,62
2268,2019,1,1,75
2337,2019,1,1,124
2354,2019,1,2,23
2377,2019,1,1,64
2381,2019,1,1,209
2382,2019,1,1,157
2384,2019,1,1,123
2402,2019,1,1,12
2414,2019,1,1,110
2427,2019,1,1,8
2445,2019,1,2,32
2446,2019,1,2,94
2448,2019,1,1,4
2449,2019,1,1,15
2459,2019,1,1,85
2460,2019,1,1,209
2470,2019,1,2,61
2484,2019,1,1,6
2497,2019,1,1,2
2501,2019,1,2,6
2503,2019,1,2,6
2506,2019,1,1,18
2513,2019,1,1,10
2518,2019,1,2,1118
2519,2019,1,1,241
2520,2019,1,1,61
2521,2019,1,1,30
2522,2019,1,2,46
2523,2019,1,2,40
2524,2019,1,1,125
2525,2019,1,1,114
2526,2019,1,2,39
2533,2019,1,1,12
2534,2019,1,1,26
2537,2019,1,1,28
2538,2019,1,1,9
2539,2019,1,1,27
2540,2019,1,1,230
2541,2019,1,1,59
2542,2019,1,2,119
2546,2019,1,2,29
2549,2019,1,2,145
2555,2019,1,1,49
2562,2019,1,2,116
2563,2019,1,1,197
2564,2019,1,1,17
2566,2019,1,1,13
2579,2019,1,2,449
2584,2019,1,1,7
2586,2019,1,2,13
2588,2019,1,2,38
2603,2019,1,1,11
2604,2019,1,2,4
2606,2019,1,2,18
2612,2019,1,1,48
2616,2019,1,1,22
2617,2019,1,2,51
2618,2019,1,2,20
2622,2019,1,1,2
2623,2019,1,1,23
2628,2019,1,1,21
2633,2019,1,1,263
2634,2019,1,1,110
2648,2019,1,1,95
2652,2019,1,1,91
2654,2019,1,2,41
2671,2019,1,1,20
2674,2019,1,1,3
2677,2019,1,1,10
2683,2019,1,2,739
2684,2019,1,2,11
2686,2019,1,1,93
2688,2019,1,2,7
2689,2019,1,2,53
2692,2019,1,2,336
2693,2019,1,2,92
2699,2019,1,1,9
2706,2019,1,2,8
2713,2019,1,1,130
2714,2019,1,2,113
2718,2019,1,1,22
2721,2019,1,2,338
2722,2019,1,2,282
2723,2019,1,2,102
2730,2019,1,2,34
2731,2019,1,2,56
2744,2019,1,1,44
2746,2019,1,1,30
2750,2019,1,1,16
2754,2019,1,1,30
2760,2019,1,1,149
2761,2019,1,1,135
2762,2019,1,1,58
2767,2019,1,1,34
2768,2019,1,2,42
2769,2019,1,2,37
2775,2019,1,2,87
2776,2019,1,1,360
2777,2019,1,2,172
2784,2019,1,1,24
2801,2019,1,2,36
2806,2019,1,1,42
2807,2019,1,1,67
2821,2019,1,1,274
2822,2019,1,2,32
2825,2019,1,2,8
2826,2019,1,1,72
2829,2019,1,2,40
2830,2019,1,1,78
2831,2019,1,2,78
2840,2019,1,2,9
2842,2019,1,2,36
2844,2019,1,1,11
2845,2019,1,1,22
2850,2019,1,1,57
2851,2019,1,2,7
2854,2019,1,2,5
2855,2019,1,2,28
2858,2019,1,2,114
2859,2019,1,1,43
2861,2019,1,2,83
2863,2019,1,2,14
2866,2019,1,1,100
2870,2019,1,2,1
2883,2019,1,2,2
2887,2019,1,2,339
2888,2019,1,1,35
2889,2019,1,2,46
2890,2019,1,1,47
2891,2019,1,1,40
2901,2019,1,1,23
2914,2019,1,1,398
2922,2019,1,2,56
2935,2019,1,1,38
2937,2019,1,1,139
2949,2019,1,1,26
2965,2019,1,1,18
2970,2019,1,2,28
2971,2019,1,1,2
2973,2019,1,1,23
2977,2019,1,1,37
2978,2019,1,2,18
2980,2019,1,2,56
2989,2019,1,1,85
2990,2019,1,1,40
2992,2019,1,2,89
2993,2019,1,1,140
2995,2019,1,2,64
2998,2019,1,1,191
3003,2019,1,1,48
3004,2019,1,1,12
3020,2019,1,1,531
3024,2019,1,1,47
3038,2019,1,2,26
3040,2019,1,2,13
3046,2019,1,1,58
3048,2019,1,1,284
3050,2019,1,2,21
3055,2019,1,2,45
3060,2019,1,2,11
3062,2019,1,2,11
3069,2019,1,2,14
3072,2019,1,2,37
3078,2019,1,2,138
3079,2019,1,1,172
3087,2019,1,1,195
3093,2019,1,1,7
3094,2019,1,1,24
3095,2019,1,1,14
3096,2019,1,2,2
3100,2019,1,1,5
3101,2019,1,1,35
3102,2019,1,1,82
3103,2019,1,1,40
3104,2019,1,1,76
3109,2019,1,1,71
3127,2019,1,2,90
3134,2019,1,1,86
3136,2019,1,1,39
3137,2019,1,1,100
3139,2019,1,2,28
3140,2019,1,2,107
3143,2019,1,1,18
3147,2019,1,1,334
3149,2019,1,1,59
3165,2019,1,1,12
3167,2019,1,1,17
3174,2019,1,1,28
3175,2019,1,2,37
3177,2019,1,2,31
3182,2019,1,1,1
3190,2019,1,1,46
3193,2019,1,2,59
3194,2019,1,1,27
3203,2019,1,2,75
3204,2019,1,1,137
3205,2019,1,2,185
3207,2019,1,2,102
3208,2019,1,2,61
3209,2019,1,1,37
3229,2019,1,2,11
3232,2019,1,1,14
3237,2019,1,1,70
3239,2019,1,1,5
3251,2019,1,2,114
3252,2019,1,2,71
3254,2019,1,1,68
3255,2019,1,1,175
3264,2019,1,1,7
3267,2019,1,2,71
3268,2019,1,1,10
3269,2019,1,1,135
3271,2019,1,2,273
3274,2019,1,2,310
3275,2019,1,1,683
3283,2019,1,2,17
3295,2019,1,2,21
3302,2019,1,1,16
3306,2019,1,1,16
3308,2019,1,1,11
3314,2019,1,1,118
3315,2019,1,2,171
3317,2019,1,2,53
3318,2019,1,2,198
3319,2019,1,2,452
3325,2019,1,1,58
3329,2019,1,1,21
3345,2019,1,2,71
3347,2019,1,1,198
3348,2019,1,1,383
3425,2019,1,2,50
3426,2019,1,1,281
3431,2019,1,2,69
3435,2019,1,2,44
3436,2019,1,1,62
3437,2019,1,2,112
3439,2019,1,1,62
3440,2019,1,2,28
3450,2019,1,2,3
3465,2019,1,2,9
3474,2019,1,1,404
3483,2019,1,1,52
3488,2019,1,2,273
3489,2019,1,2,125
3492,2019,1,2,63
3495,2019,1,1,13
3496,2019,1,1,17
3500,2019,1,1,23
3521,2019,1,1,76
3527,2019,1,1,112
3529,2019,1,1,465
3538,2019,1,1,10
3539,2019,1,2,20
3549,2019,1,1,20
3551,2019,1,1,14
3552,2019,1,2,10
3553,2019,1,2,37
3560,2019,1,1,88
3563,2019,1,2,226
3568,2019,1,1,37
3571,2019,1,1,37
3579,2019,1,2,15
3586,2019,1,2,7
3602,2019,1,2,52
3603,2019,1,1,34
3604,2019,1,1,18
3607,2019,1,1,172
3608,2019,1,1,128
3613,2019,1,1,52
3615,2019,1,2,51
3617,2019,1,1,91
3620,2019,1,1,29
3636,2019,1,2,159
3638,2019,1,1,154
3642,2019,1,1,108
