año,codigo snies del programa,id genero,inscritos,semestre
2018,1275,1,20,2
2018,1276,2,137,2
2018,1277,1,73,2
2018,1279,2,79,2
2018,1280,1,66,2
2018,1283,2,55,2
2018,1284,2,15,2
2018,1285,1,15,2
2018,1291,2,45,2
2018,1293,1,83,2
2018,1294,2,16,2
2018,1295,2,647,2
2018,1296,1,16,2
2018,1297,1,396,2
2018,1298,2,106,2
2018,1299,1,148,2
2018,1300,2,6,2
2018,1301,2,89,2
2018,1302,2,4,2
2018,1303,1,83,2
2018,1305,2,41,2
2018,1307,1,161,2
2018,1309,1,31,2
2018,1315,2,102,2
2018,1317,2,79,2
2018,1318,2,18,2
2018,1319,1,1,2
2018,1323,2,48,2
2018,1324,1,9,2
2018,1325,1,11,2
2018,1326,1,19,2
2018,1328,1,33,2
2018,1329,1,11,2
2018,1330,1,6,2
2018,1331,1,9,2
2018,1332,1,18,2
2018,1335,1,13,2
2018,1336,1,33,2
2018,1337,1,51,2
2018,1338,1,75,2
2018,1339,2,48,2
2018,1347,1,15,2
2018,1348,2,47,2
2018,1349,1,16,2
2018,1350,1,73,2
2018,1361,2,26,2
2018,1363,1,2,2
2018,1365,1,15,2
2018,1380,1,137,2
2018,1381,1,391,2
2018,1385,2,63,2
2018,1386,2,243,2
2018,1387,1,22,2
2018,1389,1,19,2
2018,1394,1,204,2
2018,1395,1,65,2
2018,1396,1,53,2
2018,1399,2,52,2
2018,1402,1,59,2
2018,1403,2,63,2
2018,1409,2,35,2
2018,1412,1,6,2
2018,1413,2,47,2
2018,1415,1,15,2
2018,1422,1,576,2
2018,1426,1,258,2
2018,1430,1,105,2
2018,1431,1,5,2
2018,1432,1,6,2
2018,1433,1,126,2
2018,1434,2,15,2
2018,1439,2,39,2
2018,1441,1,35,2
2018,1442,2,34,2
2018,1444,1,46,2
2018,1445,1,10,2
2018,1446,2,61,2
2018,1447,1,7,2
2018,1448,2,43,2
2018,1450,1,38,2
2018,1451,1,85,2
2018,1455,2,11,2
2018,1464,1,16,2
2018,1466,2,26,2
2018,1475,1,599,2
2018,1476,2,151,2
2018,1477,2,140,2
2018,1483,2,259,2
2018,1485,1,32,2
2018,1487,2,125,2
2018,1488,2,84,2
2018,1489,2,104,2
2018,1490,1,51,2
2018,1491,1,14,2
2018,1492,1,585,2
2018,1493,2,343,2
2018,1494,1,83,2
2018,1496,1,26,2
2018,1497,1,602,2
2018,1498,1,135,2
2018,1499,1,103,2
2018,1503,1,65,2
2018,1504,1,11,2
2018,1512,1,180,2
2018,1513,2,7,2
2018,1514,2,67,2
2018,1516,2,96,2
2018,1519,1,13,2
2018,1520,1,21,2
2018,1527,1,113,2
2018,1529,2,79,2
2018,1531,1,59,2
2018,1532,1,223,2
2018,1533,2,467,2
2018,1534,2,227,2
2018,1535,2,368,2
2018,1536,1,681,2
2018,1537,2,34,2
2018,1539,1,202,2
2018,1540,2,160,2
2018,1541,1,61,2
2018,1542,2,489,2
2018,1543,2,193,2
2018,1544,1,253,2
2018,1545,2,87,2
2018,1546,2,82,2
2018,1547,1,55,2
2018,1548,2,95,2
2018,1550,1,67,2
2018,1551,2,34,2
2018,1552,2,30,2
2018,1555,1,61,2
2018,1561,1,64,2
2018,1568,1,23,2
2018,1569,1,8,2
2018,1573,1,11,2
2018,1574,2,71,2
2018,1575,1,160,2
2018,1576,1,28,2
2018,1578,1,84,2
2018,1579,1,18,2
2018,1580,1,13,2
2018,1581,1,38,2
2018,1582,1,24,2
2018,1585,2,24,2
2018,1587,1,10,2
2018,1591,2,23,2
2018,1592,1,54,2
2018,1595,2,27,2
2018,1596,1,31,2
2018,1597,1,25,2
2018,1598,1,155,2
2018,1599,2,57,2
2018,1635,1,38,2
2018,1636,1,16,2
2018,1640,2,79,2
2018,1641,1,65,2
2018,1642,1,24,2
2018,1643,2,14,2
2018,1644,2,1,2
2018,1645,1,13,2
2018,1646,2,12,2
2018,1647,1,11,2
2018,1649,2,18,2
2018,1650,1,20,2
2018,1651,1,93,2
2018,1652,2,15,2
2018,1653,2,16,2
2018,1654,1,548,2
2018,1655,1,143,2
2018,1656,1,34,2
2018,1657,1,25,2
2018,1658,2,29,2
2018,1676,2,1,2
2018,1677,2,2,2
2018,1678,1,2,2
2018,1679,1,3,2
2018,1680,2,2,2
2018,1681,1,3,2
2018,1682,2,2,2
2018,1683,2,6,2
2018,1687,2,12,2
2018,1688,1,9,2
2018,1689,1,5,2
2018,1690,1,297,2
2018,1693,1,257,2
2018,1694,2,107,2
2018,1697,1,79,2
2018,1698,2,52,2
2018,1703,1,26,2
2018,1706,2,297,2
2018,1708,1,429,2
2018,1715,2,22,2
2018,1716,1,57,2
2018,1717,1,141,2
2018,1718,2,573,2
2018,1719,1,414,2
2018,1724,1,177,2
2018,1725,2,565,2
2018,1730,2,112,2
2018,1731,2,98,2
2018,1736,1,90,2
2018,1737,1,52,2
2018,1738,1,88,2
2018,1739,1,71,2
2018,1741,1,62,2
2018,1742,1,25,2
2018,1743,2,32,2
2018,1749,1,95,2
2018,1751,1,105,2
2018,1752,2,16,2
2018,1755,1,73,2
2018,1762,1,217,2
2018,1763,1,22,2
2018,1764,2,34,2
2018,1765,1,69,2
2018,1766,1,8,2
2018,1767,2,10,2
2018,1768,1,12,2
2018,1769,2,178,2
2018,1770,2,433,2
2018,1771,2,103,2
2018,1774,2,26,2
2018,1775,1,11,2
2018,1776,1,6,2
2018,1777,2,29,2
2018,1778,2,199,2
2018,1779,1,870,2
2018,1780,2,167,2
2018,1781,2,14,2
2018,1783,2,113,2
2018,1784,2,62,2
2018,1786,2,150,2
2018,1787,2,1,2
2018,1790,2,40,2
2018,1791,1,116,2
2018,1792,1,130,2
2018,1793,1,42,2
2018,1795,2,51,2
2018,1796,2,119,2
2018,1797,2,1,2
2018,1798,1,2,2
2018,1799,1,1,2
2018,1801,1,16,2
2018,1802,1,32,2
2018,1805,2,6,2
2018,1806,2,4,2
2018,1807,2,380,2
2018,1813,1,573,2
2018,1814,1,60,2
2018,1815,2,122,2
2018,1816,1,97,2
2018,1817,2,127,2
2018,1818,1,43,2
2018,1819,1,44,2
2018,1820,1,83,2
2018,1821,2,109,2
2018,1822,1,56,2
2018,1823,2,14,2
2018,1827,2,12,2
2018,1828,1,18,2
2018,1834,1,126,2
2018,1837,2,27,2
2018,1838,2,273,2
2018,1840,2,34,2
2018,1841,1,36,2
2018,1846,2,35,2
2018,1847,2,62,2
2018,1850,1,12,2
2018,1853,1,17,2
2018,1854,2,35,2
2018,1855,1,21,2
2018,1856,1,20,2
2018,1870,1,234,2
2018,1872,2,10,2
2018,1874,2,3,2
2018,1875,1,39,2
2018,1877,1,42,2
2018,1878,2,9,2
2018,1881,2,50,2
2018,1883,1,229,2
2018,1884,1,37,2
2018,1887,2,1,2
2018,1892,2,195,2
2018,1894,2,363,2
2018,1895,1,106,2
2018,1902,2,113,2
2018,1914,2,18,2
2018,1915,1,89,2
2018,1916,2,66,2
2018,1918,1,20,2
2018,1919,2,30,2
2018,1928,1,107,2
2018,1936,1,7,2
2018,1942,1,15,2
2018,1944,2,13,2
2018,1946,1,13,2
2018,1950,1,19,2
2018,1956,1,108,2
2018,1958,1,283,2
2018,1976,2,210,2
2018,1977,2,142,2
2018,1980,1,4,2
2018,1981,1,2,2
2018,1982,1,2,2
2018,1983,1,56,2
2018,1984,2,39,2
2018,1985,2,20,2
2018,1988,1,32,2
2018,1989,2,45,2
2018,1991,1,86,2
2018,1993,1,1,2
2018,2004,1,83,2
2018,2009,2,10,2
2018,2016,2,39,2
2018,2026,1,1,2
2018,2037,1,22,2
2018,2039,1,91,2
2018,2040,1,78,2
2018,2046,2,20,2
2018,2048,1,6,2
2018,2049,2,10,2
2018,2051,2,373,2
2018,2052,1,37,2
2018,2053,2,63,2
2018,2054,2,295,2
2018,2055,2,112,2
2018,2056,1,12,2
2018,2063,2,39,2
2018,2065,1,62,2
2018,2068,2,85,2
2018,2069,1,35,2
2018,2070,1,162,2
2018,2071,1,32,2
2018,2076,2,121,2
2018,2078,2,46,2
2018,2093,1,200,2
2018,2094,1,158,2
2018,2095,1,10,2
2018,2098,1,46,2
2018,2111,1,5,2
2018,2115,1,12,2
2018,2119,1,7,2
2018,2131,1,91,2
2018,2134,2,152,2
2018,2145,2,80,2
2018,2162,2,25,2
2018,2168,1,71,2
2018,2180,2,25,2
2018,2189,1,41,2
2018,2190,1,27,2
2018,2191,2,60,2
2018,2192,1,50,2
2018,2205,1,23,2
2018,2206,1,62,2
2018,2217,2,14,2
2018,2234,1,32,2
2018,2268,1,44,2
2018,2322,2,4,2
2018,2324,2,11,2
2018,2337,2,121,2
2018,2354,2,21,2
2018,2377,1,19,2
2018,2381,1,78,2
2018,2382,1,90,2
2018,2384,2,76,2
2018,2402,1,11,2
2018,2414,2,79,2
2018,2427,1,15,2
2018,2445,2,21,2
2018,2446,2,85,2
2018,2449,1,16,2
2018,2459,2,66,2
2018,2460,1,203,2
2018,2470,1,14,2
2018,2484,1,52,2
2018,2497,1,21,2
2018,2501,1,7,2
2018,2503,1,7,2
2018,2506,2,14,2
2018,2518,2,835,2
2018,2519,1,135,2
2018,2520,1,10,2
2018,2521,1,15,2
2018,2522,1,42,2
2018,2523,2,35,2
2018,2524,2,42,2
2018,2525,2,59,2
2018,2526,2,31,2
2018,2533,2,16,2
2018,2534,1,14,2
2018,2537,2,10,2
2018,2538,2,15,2
2018,2539,2,16,2
2018,2540,2,81,2
2018,2541,1,46,2
2018,2542,1,83,2
2018,2543,1,29,2
2018,2546,1,25,2
2018,2547,1,26,2
2018,2548,1,31,2
2018,2549,1,102,2
2018,2555,1,41,2
2018,2562,2,128,2
2018,2563,2,4,2
2018,2564,1,13,2
2018,2566,2,8,2
2018,2568,1,10,2
2018,2579,1,332,2
2018,2584,1,11,2
2018,2586,2,10,2
2018,2588,2,17,2
2018,2603,1,15,2
2018,2604,1,1,2
2018,2605,1,17,2
2018,2612,2,32,2
2018,2616,2,16,2
2018,2617,1,64,2
2018,2618,2,16,2
2018,2621,2,53,2
2018,2623,1,109,2
2018,2628,1,22,2
2018,2631,1,1,2
2018,2633,2,210,2
2018,2634,1,24,2
2018,2636,2,144,2
2018,2648,1,87,2
2018,2652,2,63,2
2018,2653,2,3,2
2018,2654,1,41,2
2018,2671,2,6,2
2018,2674,1,18,2
2018,2677,2,16,2
2018,2683,1,523,2
2018,2684,2,19,2
2018,2686,2,112,2
2018,2689,2,25,2
2018,2690,2,6,2
2018,2692,1,315,2
2018,2693,2,75,2
2018,2699,2,16,2
2018,2706,1,6,2
2018,2708,1,1,2
2018,2710,1,145,2
2018,2713,1,140,2
2018,2714,2,68,2
2018,2715,1,102,2
2018,2718,1,11,2
2018,2721,2,123,2
2018,2723,2,65,2
2018,2730,1,21,2
2018,2731,1,35,2
2018,2738,2,22,2
2018,2744,2,27,2
2018,2746,2,8,2
2018,2750,1,35,2
2018,2754,1,24,2
2018,2760,1,125,2
2018,2761,1,144,2
2018,2762,1,50,2
2018,2767,2,27,2
2018,2768,2,36,2
2018,2769,1,30,2
2018,2775,2,10,2
2018,2776,1,3,2
2018,2777,1,139,2
2018,2778,1,13,2
2018,2784,1,8,2
2018,2801,2,8,2
2018,2806,2,59,2
2018,2807,2,65,2
2018,2821,2,208,2
2018,2822,2,28,2
2018,2825,2,5,2
2018,2826,2,82,2
2018,2829,1,14,2
2018,2830,2,47,2
2018,2831,2,84,2
2018,2833,2,17,2
2018,2840,1,12,2
2018,2842,1,32,2
2018,2845,2,8,2
2018,2848,2,25,2
2018,2850,2,19,2
2018,2855,1,21,2
2018,2858,2,55,2
2018,2859,1,57,2
2018,2861,1,56,2
2018,2863,1,12,2
2018,2866,1,2,2
2018,2870,1,5,2
2018,2883,1,68,2
2018,2888,1,25,2
2018,2889,1,36,2
2018,2890,2,30,2
2018,2891,2,52,2
2018,2896,2,21,2
2018,2901,2,13,2
2018,2914,1,257,2
2018,2919,1,58,2
2018,2922,2,37,2
2018,2923,1,17,2
2018,2929,2,150,2
2018,2935,1,21,2
2018,2937,2,195,2
2018,2949,1,25,2
2018,2965,1,18,2
2018,2971,1,54,2
2018,2972,1,151,2
2018,2973,1,34,2
2018,2977,2,21,2
2018,2978,1,28,2
2018,2980,1,5,2
2018,2989,1,82,2
2018,2990,1,43,2
2018,2992,1,99,2
2018,2993,1,102,2
2018,2995,2,49,2
2018,3003,1,51,2
2018,3004,1,1,2
2018,3006,1,56,2
2018,3015,1,42,2
2018,3020,2,297,2
2018,3024,2,1,2
2018,3038,2,2,2
2018,3040,2,11,2
2018,3046,1,31,2
2018,3047,1,20,2
2018,3048,1,349,2
2018,3050,2,13,2
2018,3054,1,87,2
2018,3055,1,41,2
2018,3062,1,2,2
2018,3069,2,4,2
2018,3072,2,48,2
2018,3078,2,137,2
2018,3079,1,105,2
2018,3087,2,76,2
2018,3093,1,173,2
2018,3096,2,23,2
2018,3100,2,6,2
2018,3101,2,29,2
2018,3103,1,41,2
2018,3104,1,78,2
2018,3127,1,44,2
2018,3134,2,27,2
2018,3136,1,23,2
2018,3137,2,56,2
2018,3139,2,3,2
2018,3140,1,99,2
2018,3141,2,74,2
2018,3143,2,20,2
2018,3147,1,263,2
2018,3149,2,64,2
2018,3152,1,81,2
2018,3165,1,33,2
2018,3167,1,14,2
2018,3174,1,22,2
2018,3175,2,10,2
2018,3177,2,302,2
2018,3182,2,65,2
2018,3190,2,10,2
2018,3193,1,37,2
2018,3194,2,23,2
2018,3204,2,68,2
2018,3205,2,91,2
2018,3207,2,89,2
2018,3208,1,38,2
2018,3209,1,53,2
2018,3232,2,19,2
2018,3237,1,42,2
2018,3239,2,4,2
2018,3251,2,73,2
2018,3252,2,38,2
2018,3267,2,41,2
2018,3268,1,18,2
2018,3269,1,28,2
2018,3271,2,142,2
2018,3274,2,422,2
2018,3275,1,562,2
2018,3280,1,1,2
2018,3283,2,31,2
2018,3284,1,11,2
2018,3295,1,21,2
2018,3298,2,41,2
2018,3302,2,12,2
2018,3306,2,21,2
2018,3308,1,1,2
2018,3315,2,81,2
2018,3317,1,12,2
2018,3319,1,1,2
2018,3325,2,31,2
2018,3345,1,33,2
2018,3347,2,261,2
2018,3348,2,269,2
2018,3425,1,2,2
2018,3431,1,84,2
2018,3435,2,58,2
2018,3436,1,34,2
2018,3437,2,65,2
2018,3439,2,42,2
2018,3440,1,22,2
2018,3450,1,1,2
2018,3454,2,23,2
2018,3460,1,45,2
2018,3465,2,7,2
2018,3474,1,2,2
2018,3476,1,28,2
2018,3482,2,14,2
2018,3483,1,21,2
2018,3488,1,289,2
2018,3489,2,93,2
2018,3492,2,10,2
2018,3495,1,9,2
2018,3517,1,16,2
2018,3518,1,62,2
2018,3521,2,65,2
2018,3538,1,49,2
2018,3539,1,14,2
2018,3549,1,7,2
2018,3552,1,10,2
2018,3553,2,18,2
2018,3560,1,99,2
2018,3563,1,150,2
2018,3568,1,17,2
2018,3571,2,38,2
2018,3572,2,10,2
2018,3579,1,23,2
2018,3602,2,2,2
2018,3603,1,10,2
2018,3604,2,8,2
2018,3607,1,110,2
2018,3608,2,85,2
2018,3615,1,31,2
2018,3617,1,53,2
2018,3620,2,27,2
2018,3636,1,122,2
2018,3638,2,114,2
2018,3642,2,39,2
2018,3643,2,65,2
2018,3661,2,43,2
2018,3662,1,28,2
2018,3671,2,48,2
2018,3677,1,3,2
2018,3678,1,136,2
2018,3679,2,80,2
2018,3680,2,408,2
2018,3684,2,51,2
2018,3687,1,86,2
2018,3689,1,544,2
2018,3695,1,7,2
2018,3697,2,44,2
2018,3698,1,77,2
2018,3699,2,52,2
2018,3707,2,98,2
2018,3709,2,2,2
2018,3725,1,20,2
