año,codigo snies del programa,id genero,inscritos,semestre
2016,1332,2,37,2
2016,1335,2,55,2
2016,1336,2,58,2
2016,1337,2,62,2
2016,1338,1,182,2
2016,1339,1,71,2
2016,1340,1,21,2
2016,1347,2,25,2
2016,1348,2,71,2
2016,1349,1,29,2
2016,1350,2,107,2
2016,1361,1,80,2
2016,1363,2,14,2
2016,1365,1,13,2
2016,1371,1,8,2
2016,1372,2,15,2
2016,1380,2,213,2
2016,1381,2,440,2
2016,1383,1,330,2
2016,1385,2,111,2
2016,1386,1,342,2
2016,1387,1,14,2
2016,1389,1,7,2
2016,1394,2,261,2
2016,1395,1,95,2
2016,1396,2,89,2
2016,1399,1,52,2
2016,1402,2,61,2
2016,1403,2,96,2
2016,1409,1,42,2
2016,1412,1,6,2
2016,1413,1,30,2
2016,1415,2,26,2
2016,1422,2,854,2
2016,1425,1,311,2
2016,1426,1,367,2
2016,1430,1,144,2
2016,1431,2,10,2
2016,1432,1,8,2
2016,1433,2,150,2
2016,1434,1,14,2
2016,1439,1,30,2
2016,1441,1,91,2
2016,1442,2,34,2
2016,1444,2,45,2
2016,1445,2,15,2
2016,1446,1,89,2
2016,1447,1,6,2
2016,1448,2,37,2
2016,1450,2,89,2
2016,1451,2,112,2
2016,1455,2,10,2
2016,1464,2,31,2
2016,1466,2,96,2
2016,1475,1,654,2
2016,1476,1,203,2
2016,1477,2,226,2
2016,1483,2,290,2
2016,1485,2,54,2
2016,1487,1,186,2
2016,1488,2,78,2
2016,1489,2,94,2
2016,1490,1,63,2
2016,1491,1,29,2
2016,1492,1,446,2
2016,1493,1,251,2
2016,1494,2,140,2
2016,1496,1,41,2
2016,1497,2,314,2
2016,1498,1,85,2
2016,1499,2,106,2
2016,1503,1,88,2
2016,1504,2,21,2
2016,1512,2,194,2
2016,1513,2,12,2
2016,1514,1,88,2
2016,1516,1,170,2
2016,1519,1,19,2
2016,1520,1,14,2
2016,1591,2,132,2
2016,1592,2,134,2
2016,1593,2,40,2
2016,1595,2,17,2
2016,1596,1,29,2
2016,1597,2,32,2
2016,1598,1,232,2
2016,1599,1,131,2
2016,1605,2,40,2
2016,1606,1,45,2
2016,1607,1,2,2
2016,1614,1,49,2
2016,1626,2,31,2
2016,1627,1,33,2
2016,1628,1,56,2
2016,1630,2,83,2
2016,1635,2,71,2
2016,1636,2,41,2
2016,1640,2,73,2
2016,1641,1,66,2
2016,1642,2,33,2
2016,1643,2,324,2
2016,1644,1,8,2
2016,1645,1,25,2
2016,1646,2,28,2
2016,1647,1,18,2
2016,1649,1,27,2
2016,1650,1,16,2
2016,1651,1,103,2
2016,1652,2,36,2
2016,1653,1,22,2
2016,1654,2,601,2
2016,1655,1,91,2
2016,1656,2,54,2
2016,1657,2,24,2
2016,1658,1,18,2
2016,1667,2,55,2
2016,1668,2,168,2
2016,1676,2,273,2
2016,1677,2,3,2
2016,1678,1,2,2
2016,1679,1,23,2
2016,1680,1,6,2
2016,1681,2,7,2
2016,1682,1,3,2
2016,1683,2,5,2
2016,1684,1,3,2
2016,1687,1,13,2
2016,1688,1,81,2
2016,1689,2,9,2
2016,1690,2,276,2
2016,1691,1,15,2
2016,1692,1,21,2
2016,1693,1,244,2
2016,1694,2,103,2
2016,1697,2,44,2
2016,1698,1,23,2
2016,1703,2,133,2
2016,1705,1,35,2
2016,1706,2,375,2
2016,1708,2,430,2
2016,1715,2,34,2
2016,1716,1,69,2
2016,1717,1,140,2
2016,1718,2,474,2
2016,1719,1,508,2
2016,1724,2,64,2
2016,1725,2,514,2
2016,1730,2,114,2
2016,1731,1,113,2
2016,1736,2,93,2
2016,1737,2,34,2
2016,1738,2,69,2
2016,1739,2,122,2
2016,1741,2,54,2
2016,1742,1,29,2
2016,1743,2,15,2
2016,1749,2,182,2
2016,1751,1,211,2
2016,1752,1,40,2
2016,1755,1,136,2
2016,1758,2,15,2
2016,1760,2,85,2
2016,1762,2,228,2
2016,1763,2,28,2
2016,1764,2,46,2
2016,1765,2,394,2
2016,1766,2,14,2
2016,1767,1,117,2
2016,1768,1,47,2
2016,1769,2,142,2
2016,1770,2,530,2
2016,1771,1,159,2
2016,1774,1,62,2
2016,1775,1,23,2
2016,1776,1,9,2
2016,1777,1,73,2
2016,1778,1,129,2
2016,1779,1,773,2
2016,1780,2,285,2
2016,1781,1,2,2
2016,1783,2,34,2
2016,1784,2,24,2
2016,1786,2,89,2
2016,1788,1,30,2
2016,1790,2,13,2
2016,1791,2,1045,2
2016,1792,2,49,2
2016,1793,2,9,2
2016,1795,1,32,2
2016,1796,1,35,2
2016,1797,1,3,2
2016,1798,2,1,2
2016,1801,2,4,2
2016,1802,1,12,2
2016,1805,2,4,2
2016,1806,2,1,2
2016,1807,1,651,2
2016,1808,1,268,2
2016,1813,1,475,2
2016,1814,2,65,2
2016,1815,1,155,2
2016,1816,1,102,2
2016,1817,1,116,2
2016,1818,1,57,2
2016,1819,2,49,2
2016,1820,1,105,2
2016,1821,2,118,2
2016,1822,1,44,2
2016,1823,1,11,2
2016,1827,2,10,2
2016,1832,2,65,2
2016,1834,2,271,2
2016,1836,1,4,2
2016,1837,1,21,2
2016,1838,1,301,2
2016,1840,2,33,2
2016,1841,1,28,2
2016,1846,1,38,2
2016,1847,1,101,2
2016,1850,1,6,2
2016,1853,1,22,2
2016,1854,1,27,2
2016,1855,1,22,2
2016,1856,1,19,2
2016,1870,1,195,2
2016,1872,1,16,2
2016,1874,2,11,2
2016,1875,2,145,2
2016,1877,2,130,2
2016,1878,2,40,2
2016,1881,1,27,2
2016,1883,1,137,2
2016,1884,1,31,2
2016,1886,2,39,2
2016,1888,1,2,2
2016,1889,1,1,2
2016,1890,1,165,2
2016,1892,2,674,2
2016,1893,2,33,2
2016,1894,1,590,2
2016,1895,1,110,2
2016,1902,1,195,2
2016,1905,1,6,2
2016,1914,1,9,2
2016,1915,1,75,2
2016,1916,1,51,2
2016,1918,1,23,2
2016,1919,2,20,2
2016,1928,1,77,2
2016,1956,1,111,2
2016,1958,2,228,2
2016,1976,1,139,2
2016,1977,2,93,2
2016,1980,1,291,2
2016,1981,1,85,2
2016,1982,2,58,2
2016,1983,2,125,2
2016,1984,2,75,2
2016,1985,1,19,2
2016,1988,1,29,2
2016,1989,1,29,2
2016,1991,2,158,2
2016,1993,2,7,2
2016,2004,2,118,2
2016,2009,1,46,2
2016,2016,1,41,2
2016,2026,2,14,2
2016,2028,2,6,2
2016,2034,2,7,2
2016,2037,2,7,2
2016,2039,2,88,2
2016,2040,2,98,2
2016,2046,2,24,2
2016,2048,1,2,2
2016,2049,1,11,2
2016,2051,1,421,2
2016,2052,1,303,2
2016,2053,2,41,2
2016,2054,1,318,2
2016,2055,2,90,2
2016,2056,2,25,2
2016,2063,2,5,2
2016,2065,2,87,2
2016,2068,2,62,2
2016,2069,1,62,2
2016,2070,1,134,2
2016,2071,1,16,2
2016,2076,2,266,2
2016,2078,2,81,2
2016,2095,2,11,2
2016,2098,1,62,2
2016,2111,1,7,2
2016,2114,2,310,2
2016,2115,1,21,2
2016,2119,1,34,2
2016,2131,1,97,2
2016,2134,1,264,2
2016,2145,2,149,2
2016,2153,2,9,2
2016,2162,1,15,2
2016,2168,2,64,2
2016,2180,1,24,2
2016,2189,1,54,2
2016,2190,1,31,2
2016,2191,1,57,2
2016,2192,1,32,2
2016,2205,2,22,2
2016,2206,1,53,2
2016,2217,1,28,2
2016,2234,1,66,2
2016,2264,1,10,2
2016,2296,1,18,2
2016,2314,2,34,2
2016,2345,1,29,2
2016,2361,1,3,2
2016,2362,2,12,2
2016,2377,1,29,2
2016,2381,1,275,2
2016,2382,2,450,2
2016,2383,1,29,2
2016,2384,1,282,2
2016,2402,1,10,2
2016,2414,2,33,2
2016,2425,2,2,2
2016,2427,2,21,2
2016,2436,2,2,2
2016,2437,2,18,2
2016,2438,1,4,2
2016,2445,1,32,2
2016,2446,1,145,2
2016,2450,1,6,2
2016,2458,2,1,2
2016,2459,1,72,2
2016,2460,1,217,2
2016,2470,2,33,2
2016,2483,1,28,2
2016,2484,2,37,2
2016,2501,1,3,2
2016,2505,1,2,2
2016,2506,1,43,2
2016,2513,2,1,2
2016,2518,2,657,2
2016,2519,1,100,2
2016,2520,2,46,2
2016,2521,1,28,2
2016,2522,1,34,2
2016,2523,2,25,2
2016,2524,1,93,2
2016,2525,2,40,2
2016,2526,1,20,2
2016,2539,2,24,2
2016,2540,2,713,2
2016,2541,1,85,2
2016,2542,1,112,2
2016,2543,1,42,2
2016,2546,1,40,2
2016,2547,2,32,2
2016,2548,1,40,2
2016,2555,1,46,2
2016,2562,2,81,2
2016,2563,2,203,2
2016,2564,1,16,2
2016,2566,2,4,2
2016,2568,2,6,2
2016,2579,2,308,2
2016,2584,1,18,2
2016,2586,1,32,2
2016,2588,2,27,2
2016,2603,2,16,2
2016,2604,1,2,2
2016,2611,1,133,2
2016,2612,2,50,2
2016,2616,1,58,2
2016,2617,2,88,2
2016,2618,2,17,2
2016,2621,1,11,2
2016,2623,2,46,2
2016,2628,1,24,2
2016,2633,2,182,2
2016,2634,1,47,2
2016,2636,2,156,2
2016,2648,1,163,2
2016,2652,1,126,2
2016,2653,1,10,2
2016,2654,1,55,2
2016,2671,1,23,2
2016,2674,2,7,2
2016,2677,1,12,2
2016,2683,2,479,2
2016,2684,1,21,2
2016,2686,2,75,2
2016,2689,2,44,2
2016,2692,1,237,2
2016,2693,2,64,2
2016,2699,1,7,2
2016,2706,2,4,2
2016,2708,1,1,2
2016,2709,1,3,2
2016,2710,1,134,2
2016,2713,2,151,2
2016,2714,2,391,2
2016,2715,1,108,2
2016,2718,1,10,2
2016,2721,2,228,2
2016,2723,2,78,2
2016,2730,2,13,2
2016,2731,1,38,2
2016,2738,2,12,2
2016,2744,2,55,2
2016,2746,2,19,2
2016,2750,1,40,2
2016,2754,1,33,2
2016,2760,1,102,2
2016,2761,2,133,2
2016,2762,1,42,2
2016,2767,1,22,2
2016,2768,1,29,2
2016,2769,2,16,2
2016,2775,1,8,2
2016,2776,2,20,2
2016,2777,2,125,2
2016,2778,2,11,2
2016,2784,1,21,2
2016,2785,2,1,2
2016,2801,1,56,2
2016,2806,2,27,2
2016,2807,1,142,2
2016,2817,1,29,2
2016,2818,1,4,2
2016,2821,1,189,2
2016,2822,1,57,2
2016,2825,2,13,2
2016,2826,2,129,2
2016,2830,2,46,2
2016,2831,1,158,2
2016,2833,1,30,2
2016,2840,1,11,2
2016,2842,2,38,2
2016,2845,2,18,2
2016,2848,1,34,2
2016,2850,1,139,2
2016,2851,2,10,2
2016,2855,1,4,2
2016,2858,1,92,2
2016,2859,2,77,2
2016,2861,1,50,2
2016,2863,1,3,2
2016,2866,1,83,2
2016,2870,1,2,2
2016,2883,1,59,2
2016,2889,2,82,2
2016,2890,2,66,2
2016,2896,2,20,2
2016,2901,2,29,2
2016,2914,2,321,2
2016,2917,2,13,2
2016,2919,2,68,2
2016,2922,2,64,2
2016,2923,1,27,2
2016,2929,1,176,2
2016,2935,1,29,2
2016,2937,1,325,2
2016,2949,1,22,2
2016,2965,1,18,2
2016,2971,2,67,2
2016,2972,1,149,2
2016,2973,2,33,2
2016,2977,2,72,2
2016,2978,1,4,2
2016,2980,1,2,2
2016,2989,1,59,2
2016,2992,2,118,2
2016,2993,1,126,2
2016,2995,2,28,2
2016,3003,2,48,2
2016,3004,2,2,2
2016,3006,2,47,2
2016,3015,1,80,2
2016,3020,2,296,2
2016,3024,2,1,2
2016,3026,1,1,2
2016,3040,1,9,2
2016,3046,1,56,2
2016,3047,2,20,2
2016,3048,1,278,2
2016,3054,1,89,2
2016,3055,1,53,2
2016,3061,1,18,2
2016,3062,2,18,2
2016,3069,1,4,2
2016,3078,2,155,2
2016,3079,1,143,2
2016,3087,1,170,2
2016,3093,2,18,2
2016,3096,2,3,2
2016,3127,2,105,2
2016,3134,2,34,2
2016,3136,1,27,2
2016,3137,1,20,2
2016,3139,2,32,2
2016,3141,2,73,2
2016,3143,2,56,2
2016,3147,2,458,2
2016,3149,2,32,2
2016,3152,2,96,2
2016,3165,2,9,2
2016,3167,1,15,2
2016,3174,2,34,2
2016,3175,2,43,2
2016,3177,1,60,2
2016,3182,2,98,2
2016,3190,2,36,2
2016,3193,1,54,2
2016,3194,2,31,2
2016,3204,2,65,2
2016,3205,1,71,2
2016,3207,2,114,2
2016,3208,2,78,2
2016,3209,2,50,2
2016,3229,2,15,2
2016,3232,1,14,2
2016,3233,2,6,2
2016,3237,1,55,2
2016,3239,2,3,2
2016,3251,1,74,2
2016,3252,2,30,2
2016,3254,1,74,2
2016,3255,1,196,2
2016,3264,1,2,2
2016,3268,1,28,2
2016,3269,2,34,2
2016,3271,1,195,2
2016,3274,1,61,2
2016,3275,2,510,2
2016,3280,1,2,2
2016,3283,1,5,2
2016,3285,1,18,2
2016,3290,2,166,2
2016,3295,1,18,2
2016,3298,2,33,2
2016,3302,2,10,2
2016,3308,2,7,2
2016,3312,1,82,2
2016,3315,1,91,2
2016,3317,2,20,2
2016,3318,2,1,2
2016,3325,2,76,2
2016,3327,1,3,2
2016,3329,2,29,2
2016,3345,2,39,2
2016,3347,1,381,2
2016,3348,2,358,2
2016,3425,1,16,2
2016,3431,2,67,2
2016,3435,1,57,2
2016,3436,1,39,2
2016,3437,2,48,2
2016,3439,2,27,2
2016,3440,1,24,2
2016,3450,1,4,2
2016,3454,2,47,2
2016,3457,1,36,2
2016,3460,2,46,2
2016,3461,1,56,2
2016,3465,2,8,2
2016,3474,2,2,2
2016,3476,1,27,2
2016,3482,2,19,2
2016,3483,1,40,2
2016,3488,2,220,2
2016,3489,2,159,2
2016,3492,1,20,2
2016,3500,1,48,2
2016,3511,2,108,2
2016,3517,2,26,2
2016,3518,2,62,2
2016,3521,1,35,2
2016,3529,1,399,2
2016,3538,1,68,2
2016,3539,1,27,2
2016,3549,2,19,2
2016,3551,1,18,2
2016,3552,2,11,2
2016,3553,1,28,2
2016,3556,1,12,2
2016,3558,2,24,2
2016,3559,2,43,2
2016,3560,1,36,2
2016,3561,1,6,2
2016,3563,1,99,2
2016,3568,1,47,2
2016,3571,2,55,2
2016,3572,2,3,2
2016,3579,2,14,2
2016,3602,1,27,2
2016,3603,2,28,2
2016,3604,2,28,2
2016,3607,1,90,2
2016,3608,1,60,2
2016,3615,1,6,2
2016,3617,1,61,2
2016,3620,1,26,2
2016,3636,1,98,2
2016,3638,2,338,2
2016,3642,1,41,2
2016,3643,1,60,2
2016,3655,1,75,2
2016,3661,2,47,2
2016,3662,2,67,2
2016,3671,1,75,2
2016,3678,1,135,2
2016,3679,1,155,2
2016,3680,1,561,2
2016,3684,2,50,2
2016,3687,2,23,2
2016,3689,2,731,2
2016,3695,1,25,2
2016,3697,2,58,2
2016,3698,1,139,2
2016,3699,1,64,2
2016,3701,1,142,2
2016,3707,2,94,2
2016,3709,1,19,2
2016,3723,2,132,2
2016,3725,2,39,2
2016,3726,2,287,2
2016,3728,2,383,2
2016,3729,2,960,2
2016,3731,1,102,2
2016,3734,2,2,2
2016,3735,1,7,2
2016,3736,1,99,2
2016,3737,1,5,2
2016,3738,1,70,2
2016,3739,1,263,2
2016,3741,1,2,2
2016,3742,1,39,2
2016,3743,1,17,2
2016,3745,2,47,2
2016,3746,2,190,2
2016,3747,1,54,2
2016,3748,2,2,2
2016,3758,2,16,2
