Año,Codigo SNIES del programa,ID Sexo,Inscripciones,Semestre
2017,3079,1,330,1
2017,3087,1,129,1
2017,3093,2,13,1
2017,3094,1,24,1
2017,3095,2,12,1
2017,3096,2,1,1
2017,3101,1,1,1
2017,3103,2,2,1
2017,3104,2,1,1
2017,3109,2,100,1
2017,3127,1,135,1
2017,3134,2,113,1
2017,3136,2,61,1
2017,3137,2,38,1
2017,3139,1,31,1
2017,3141,2,63,1
2017,3143,1,65,1
2017,3147,1,702,1
2017,3149,2,95,1
2017,3152,2,35,1
2017,3165,1,7,1
2017,3167,2,34,1
2017,3173,1,5,1
2017,3174,2,27,1
2017,3175,2,16,1
2017,3177,1,422,1
2017,3182,2,140,1
2017,3190,1,25,1
2017,3193,2,153,1
2017,3194,2,53,1
2017,3203,2,184,1
2017,3204,1,140,1
2017,3205,2,120,1
2017,3207,2,203,1
2017,3208,2,119,1
2017,3209,2,100,1
2017,3229,2,16,1
2017,3232,2,17,1
2017,3237,2,52,1
2017,3239,1,3,1
2017,3251,1,108,1
2017,3252,1,55,1
2017,3254,1,108,1
2017,3255,1,213,1
2017,3256,2,33,1
2017,3261,2,36,1
2017,3264,2,38,1
2017,3267,1,72,1
2017,3268,1,29,1
2017,3269,2,241,1
2017,3271,1,308,1
2017,3274,2,47,1
2017,3275,1,588,1
2017,3283,2,32,1
2017,3284,1,17,1
2017,3290,1,288,1
2017,3295,2,21,1
2017,3298,2,25,1
2017,3302,2,29,1
2017,3306,1,27,1
2017,3308,2,13,1
2017,3312,1,80,1
2017,3314,2,227,1
2017,3315,2,162,1
2017,3317,1,30,1
2017,3318,2,76,1
2017,3319,2,406,1
2017,3325,1,50,1
2017,3329,2,21,1
2017,3345,1,63,1
2017,3347,2,407,1
2017,3348,1,492,1
2017,3425,2,4,1
2017,3426,2,150,1
2017,3431,1,58,1
2017,3435,1,67,1
2017,3436,2,72,1
2017,3437,1,82,1
2017,3439,1,49,1
2017,3440,1,27,1
2017,3450,1,8,1
2017,3454,2,53,1
2017,3460,2,1,1
2017,3465,1,8,1
2017,3474,2,217,1
2017,3482,1,1,1
2017,3483,1,50,1
2017,3488,2,673,1
2017,3489,1,152,1
2017,3492,2,54,1
2017,3495,2,11,1
2017,3500,2,133,1
2017,3511,1,45,1
2017,3517,2,7,1
2017,3518,2,55,1
2017,3521,2,76,1
2017,3527,2,248,1
2017,3529,2,522,1
2017,3538,1,68,1
2017,3539,1,33,1
2017,3549,2,42,1
2017,3551,1,13,1
2017,3552,1,9,1
2017,3553,2,27,1
2017,3558,2,17,1
2017,3559,1,44,1
2017,3560,2,72,1
2017,3561,1,4,1
2017,3563,2,176,1
2017,3568,1,53,1
2017,3571,2,67,1
2017,3579,1,16,1
2017,3588,2,10,1
2017,3602,2,39,1
2017,3603,2,26,1
2017,3604,1,17,1
2017,3607,1,175,1
2017,3608,2,100,1
2017,3613,1,50,1
2017,3615,1,91,1
2017,3617,2,66,1
2017,3620,1,26,1
2017,3636,1,155,1
2017,3638,2,407,1
2017,3642,2,113,1
2017,3643,2,153,1
2017,3661,2,30,1
2017,3662,2,113,1
2017,3671,2,82,1
2017,3677,1,16,1
2017,3678,1,135,1
2017,3679,2,185,1
2017,3680,1,511,1
2017,3684,2,210,1
2017,3685,2,13,1
2017,3687,2,45,1
2017,3689,1,997,1
2017,3695,1,45,1
2017,3697,1,54,1
2017,3698,2,144,1
2017,3699,2,52,1
2017,3701,2,10,1
2017,3707,2,131,1
2017,3709,1,37,1
2017,3723,1,153,1
2017,3725,1,81,1
2017,3726,2,3,1
2017,3728,1,331,1
2017,3729,2,1164,1
2017,3731,2,272,1
2017,3733,1,11,1
2017,3734,1,29,1
2017,3735,1,7,1
2017,3736,1,109,1
2017,3737,2,8,1
2017,3738,1,75,1
2017,3739,2,216,1
2017,3741,1,1,1
2017,3742,1,48,1
2017,3743,2,19,1
2017,3744,1,37,1
2017,3745,2,66,1
2017,3746,1,168,1
2017,3747,2,60,1
2017,3748,1,103,1
2017,3750,2,3,1
2017,3751,2,13,1
2017,3753,1,9,1
2017,3754,1,4,1
2017,3756,2,12,1
2017,3758,1,15,1
2017,3762,1,117,1
2017,3765,1,118,1
2017,3766,1,33,1
2017,3778,2,41,1
2017,3788,2,60,1
2017,3789,1,105,1
2017,3790,1,84,1
2017,3792,2,27,1
2017,3801,1,578,1
2017,3802,1,75,1
2017,3803,2,7,1
2017,3806,2,60,1
2017,3809,1,44,1
2017,3827,1,18,1
2017,3828,1,16,1
2017,3830,2,61,1
2017,3831,2,70,1
2017,3833,2,383,1
2017,3835,2,65,1
2017,3836,2,47,1
2017,3840,1,43,1
2017,3841,2,14,1
2017,3842,1,25,1
2017,3843,2,34,1
2017,3846,1,129,1
2017,3847,1,144,1
2017,3849,2,29,1
2017,3851,2,100,1
2017,3852,1,80,1
2017,3853,1,129,1
2017,3854,1,77,1
2017,3855,1,127,1
2017,3885,2,13,1
2017,3888,2,109,1
2017,3889,2,19,1
2017,3893,2,20,1
2017,3896,1,104,1
2017,3899,2,72,1
2017,3904,1,63,1
2017,3905,2,40,1
2017,3916,1,28,1
2017,3917,1,26,1
2017,3918,1,79,1
2017,3920,2,127,1
2017,3922,1,20,1
2017,3926,2,254,1
2017,3928,1,515,1
2017,3929,1,42,1
2017,3933,1,19,1
2017,3937,1,16,1
2017,3938,1,33,1
2017,3948,2,96,1
2017,3952,1,17,1
2017,3954,2,17,1
2017,3969,1,73,1
2017,3983,1,65,1
2017,3986,2,51,1
2017,3992,2,27,1
2017,4000,1,288,1
2017,4010,2,129,1
2017,4017,2,630,1
2017,4019,1,240,1
2017,4024,2,32,1
2017,4035,1,162,1
2017,4036,2,120,1
2017,4039,2,5,1
2017,4041,1,37,1
2017,4042,1,20,1
2017,4045,2,61,1
2017,4048,1,385,1
2017,4053,2,3,1
2017,4063,1,52,1
2017,4064,2,209,1
2017,4065,2,20,1
2017,4066,1,59,1
2017,4067,2,21,1
2017,4068,1,62,1
2017,4069,1,45,1
2017,4071,1,35,1
2017,4072,2,43,1
2017,4073,2,98,1
2017,4074,1,2,1
2017,4078,2,22,1
2017,4080,1,242,1
2017,4083,1,71,1
2017,4084,2,192,1
2017,4086,2,89,1
2017,4087,2,149,1
2017,4088,2,208,1
2017,4090,2,138,1
2017,4092,1,86,1
2017,4093,1,170,1
2017,4099,1,291,1
2017,4112,1,439,1
2017,4113,2,163,1
2017,4114,1,119,1
2017,4115,1,200,1
2017,4118,1,66,1
2017,4121,1,3,1
2017,4123,1,3,1
2017,4124,1,1,1
2017,4125,1,4,1
2017,4126,2,2,1
2017,4129,1,11,1
2017,4136,2,60,1
2017,4140,2,65,1
2017,4142,1,9,1
2017,4144,1,19,1
2017,4148,2,51,1
2017,4157,1,76,1
2017,4159,2,5,1
2017,4160,1,46,1
2017,4164,1,53,1
2017,4166,2,14,1
2017,4167,1,195,1
2017,4169,1,149,1
2017,4175,1,21,1
2017,4176,1,131,1
2017,4180,1,2,1
2017,4189,1,53,1
2017,4191,1,23,1
2017,4201,2,57,1
2017,4203,2,26,1
2017,4206,2,79,1
2017,4208,2,97,1
2017,4223,1,6,1
2017,4225,1,11,1
2017,4232,1,8,1
2017,4239,2,60,1
2017,4240,1,144,1
2017,4241,1,304,1
2017,4243,1,15,1
2017,4245,1,40,1
2017,4247,1,134,1
2017,4248,2,61,1
2017,4250,1,56,1
2017,4254,1,1093,1
2017,4255,1,156,1
2017,4256,2,15,1
2017,4257,2,12,1
2017,4261,1,124,1
2017,4266,1,32,1
2017,4267,1,28,1
2017,4278,1,13,1
2017,4279,2,6,1
2017,4282,1,189,1
2017,4292,1,27,1
2017,4305,1,19,1
2017,4312,1,65,1
2017,4317,1,38,1
2017,4318,2,498,1
2017,4319,1,116,1
2017,4322,1,122,1
2017,4323,2,13,1
2017,4335,1,16,1
2017,4336,2,216,1
2017,4338,1,178,1
2017,4340,1,107,1
2017,4341,2,48,1
2017,4347,2,217,1
2017,4350,2,37,1
2017,4354,1,93,1
2017,4355,1,98,1
2017,4356,2,143,1
2017,4358,2,58,1
2017,4361,1,28,1
2017,4363,1,2,1
2017,4368,1,209,1
2017,4376,2,30,1
2017,4382,2,144,1
2017,4389,2,85,1
2017,4400,2,5,1
2017,4405,2,75,1
2017,4417,2,49,1
2017,4419,2,19,1
2017,4420,2,19,1
2017,4425,1,7,1
2017,4439,2,42,1
2017,4442,2,105,1
2017,4443,2,34,1
2017,4448,2,22,1
2017,4450,2,2,1
2017,4453,1,5,1
2017,4456,2,10,1
2017,4457,2,30,1
2017,4458,1,35,1
2017,4460,2,48,1
2017,4465,1,66,1
2017,4466,1,55,1
2017,4467,2,188,1
2017,4476,2,2,1
2017,4480,1,37,1
2017,4481,1,118,1
2017,4489,1,15,1
2017,4492,2,123,1
2017,4498,1,78,1
2017,4541,2,28,1
2017,4543,2,10,1
2017,4544,1,4,1
2017,4551,2,30,1
2017,4553,1,1,1
2017,4564,2,4,1
2017,4565,1,61,1
2017,4575,1,82,1
2017,4579,1,18,1
2017,4593,1,16,1
2017,4615,1,5,1
2017,4627,2,168,1
2017,4631,2,150,1
2017,4633,1,109,1
2017,4634,2,68,1
2017,4656,2,9,1
2017,4657,2,23,1
2017,4665,1,9,1
2017,4670,2,60,1
2017,4671,1,37,1
2017,4674,1,4,1
2017,4677,2,22,1
2017,4678,2,259,1
2017,4687,2,69,1
2017,4688,1,46,1
2017,4689,2,124,1
2017,4690,1,657,1
2017,4692,2,7,1
2017,4693,1,7,1
2017,4709,2,15,1
2017,4710,1,196,1
2017,4730,1,23,1
2017,4747,2,51,1
2017,4753,1,302,1
2017,4758,2,9,1
2017,4759,1,48,1
2017,4768,1,92,1
2017,4770,2,48,1
2017,4783,1,581,1
2017,4784,2,33,1
2017,4797,1,46,1
2017,4802,2,27,1
2017,4803,1,61,1
2017,4808,1,9,1
2017,4814,1,127,1
2017,4821,2,29,1
2017,4822,1,182,1
2017,4826,1,7,1
2017,4827,1,117,1
2017,4828,1,46,1
2017,4830,2,32,1
2017,4832,2,92,1
2017,4833,1,28,1
2017,4842,1,16,1
2017,4849,2,13,1
2017,4852,1,9,1
2017,4855,2,23,1
2017,4860,2,14,1
2017,4863,2,34,1
2017,4868,2,19,1
2017,4876,2,191,1
2017,4877,1,30,1
2017,4879,1,246,1
2017,4888,2,16,1
2017,4893,1,5,1
2017,4895,1,1,1
2017,4899,1,236,1
2017,4902,2,15,1
2017,4904,2,28,1
2017,4905,2,3,1
2017,4907,1,18,1
2017,4909,1,3,1
2017,4910,2,4,1
2017,4911,2,158,1
2017,4912,2,47,1
2017,4917,1,54,1
2017,4924,2,25,1
2017,4925,2,29,1
2017,4929,1,7,1
2017,4930,1,4,1
2017,4937,1,27,1
2017,4940,1,33,1
2017,4948,1,487,1
2017,4950,1,30,1
2017,4951,1,57,1
2017,4952,1,371,1
2017,4953,1,17,1
2017,4956,2,17,1
2017,4959,1,69,1
2017,4963,2,278,1
2017,4978,2,188,1
2017,4980,1,38,1
2017,4981,2,52,1
2017,4995,2,90,1
2017,5000,2,75,1
2017,5002,2,207,1
2017,5019,2,207,1
2017,5022,1,107,1
2017,5023,2,51,1
2017,5027,1,3,1
2017,5028,1,31,1
2017,5033,2,1,1
2017,5037,1,30,1
2017,5046,2,16,1
2017,5056,2,34,1
2017,5063,2,31,1
2017,5064,2,87,1
2017,5066,1,1,1
2017,5067,2,15,1
2017,5068,1,11,1
2017,5069,2,25,1
2017,5070,2,82,1
2017,5074,2,2,1
2017,5075,2,19,1
2017,5076,1,13,1
2017,5081,1,2,1
2017,5091,2,23,1
2017,5094,1,51,1
2017,5095,1,122,1
2017,5097,1,110,1
2017,5098,1,330,1
2017,5100,2,589,1
2017,5102,2,43,1
2017,5110,2,711,1
2017,5114,2,222,1
2017,5115,2,3,1
2017,5116,2,567,1
2017,5128,1,35,1
2017,5129,2,28,1
2017,5130,1,10,1
2017,5131,2,129,1
2017,5132,1,104,1
2017,5133,2,25,1
2017,5134,2,40,1
2017,5141,2,31,1
2017,5170,2,25,1
2017,5173,1,29,1
2017,5174,2,28,1
2017,5182,1,11,1
2017,5183,1,10,1
2017,5223,2,168,1
2017,5235,2,39,1
2017,5236,2,12,1
2017,5238,2,10,1
2017,5243,1,186,1
2017,5244,1,80,1
2017,5265,2,17,1
2017,5268,2,537,1
2017,5269,2,1263,1
2017,5274,2,182,1
2017,5275,2,42,1
2017,5276,2,42,1
2017,5278,1,21,1
2017,5279,1,11,1
2017,5291,1,16,1
2017,5296,2,3,1
2017,5303,1,8,1
2017,5305,2,89,1
2017,5306,1,166,1
2017,5307,1,23,1
2017,5311,2,22,1
2017,5314,1,13,1
2017,5315,1,15,1
2017,5317,1,39,1
2017,5327,1,16,1
2017,5329,1,24,1
2017,5330,2,10,1
2017,5331,1,19,1
2017,5369,2,296,1
2017,5370,1,144,1
2017,5371,2,176,1
2017,5373,1,268,1
2017,5376,2,70,1
2017,5377,2,79,1
2017,5379,2,23,1
2017,5381,1,60,1
2017,5382,1,85,1
2017,5383,2,49,1
2017,5384,1,46,1
2017,5385,2,22,1
2017,5390,2,178,1
2017,5391,1,41,1
2017,5394,2,33,1
2017,5406,1,49,1
2017,5407,2,175,1
2017,5408,2,61,1
2017,5427,1,34,1
2017,5428,2,33,1
2017,5456,1,119,1
2017,5461,1,20,1
2017,5484,2,539,1
2017,5505,1,106,1
2017,5506,1,35,1
2017,5509,1,16,1
2017,5511,1,64,1
2017,5512,2,28,1
2017,5528,1,42,1
2017,5530,2,156,1
2017,5536,2,77,1
2017,5539,2,37,1
2017,5541,2,26,1
2017,5542,1,48,1
2017,5544,2,17,1
2017,5550,1,9,1
2017,5579,1,51,1
2017,5580,2,14,1
2017,5595,2,4,1
2017,5608,1,29,1
2017,5609,2,69,1
2017,5645,1,15,1
2017,5651,1,1,1
2017,5731,1,152,1
2017,5761,1,1,1
2017,5814,1,75,1
2017,5815,1,89,1
2017,5816,1,53,1
2017,5923,1,12,1
2017,5924,1,47,1
2017,5961,1,10,1
2017,5974,2,33,1
2017,5983,1,91,1
2017,5985,1,24,1
2017,5986,1,80,1
2017,6011,1,8,1
2017,6012,2,16,1
2017,6022,2,2,1
2017,6062,1,42,1
2017,6064,1,5,1
2017,6065,1,2,1
2017,6067,1,24,1
2017,6081,1,6,1
2017,6082,2,14,1
2017,6083,1,13,1
2017,6088,2,14,1
2017,6101,2,2,1
2017,6112,2,28,1
2017,6121,2,35,1
2017,6123,2,32,1
2017,6124,2,10,1
2017,6140,2,13,1
2017,6142,2,45,1
2017,6173,2,35,1
2017,6182,2,27,1
2017,6183,1,41,1
2017,6184,2,29,1
2017,6185,2,20,1
2017,6187,2,39,1
2017,6194,1,10,1
2017,6243,2,37,1
2017,6244,2,63,1
2017,6294,2,26,1
2017,6316,2,16,1
2017,6357,2,38,1
2017,6358,1,119,1
2017,6359,1,85,1
2017,6372,1,36,1
2017,6436,2,5,1
2017,6439,2,70,1
2017,6463,2,5,1
2017,6465,1,2,1
2017,6466,2,5,1
2017,6506,1,3,1
2017,6525,1,133,1
2017,6527,2,55,1
2017,6532,2,14,1
2017,6537,1,295,1
2017,6544,1,702,1
2017,6546,2,3,1
2017,6554,1,9,1
2017,6555,2,17,1
2017,6564,2,182,1
2017,6567,1,1250,1
2017,6572,1,1,1
2017,6573,1,34,1
2017,6575,2,119,1
2017,6576,2,8,1
2017,6577,2,9,1
2017,6580,1,53,1
2017,6582,2,14,1
2017,6589,1,20,1
2017,6606,1,52,1
2017,6624,1,9,1
2017,6632,2,24,1
2017,6633,1,39,1
2017,6640,2,43,1
2017,6644,2,156,1
2017,6646,2,269,1
2017,6647,2,122,1
2017,6658,2,27,1
2017,6660,2,109,1
2017,6661,1,14,1
2017,6662,1,17,1
2017,6664,2,25,1
2017,6672,2,3,1
2017,6675,1,26,1
2017,6684,1,32,1
2017,6686,1,31,1
2017,6687,1,94,1
2017,6690,2,2,1
2017,6694,2,9,1
2017,6695,2,21,1
2017,6697,2,10,1
2017,6699,2,361,1
2017,6707,2,52,1
2017,6710,2,68,1
2017,6711,2,101,1
2017,6726,2,210,1
2017,6741,1,23,1
2017,7024,1,38,1
2017,7026,1,6,1
2017,7031,2,35,1
2017,7054,1,60,1
2017,7093,1,46,1
2017,7094,2,137,1
2017,7095,2,104,1
2017,7103,1,16,1
2017,7108,2,143,1
2017,7112,2,1468,1
2017,7113,1,133,1
2017,7129,2,31,1
2017,7135,2,2,1
2017,7150,1,207,1
2017,7170,1,13,1
2017,7171,1,326,1
2017,7183,1,6,1
2017,7188,1,7,1
2017,7193,1,6,1
2017,7198,1,24,1
2017,7206,2,37,1
2017,7214,1,4,1
2017,7215,2,278,1
2017,7220,2,37,1
2017,7221,1,46,1
2017,7222,1,73,1
2017,7225,2,7,1
2017,7226,2,28,1
2017,7227,2,258,1
2017,7233,1,23,1
2017,7234,1,78,1
2017,7238,2,732,1
2017,7241,2,6,1
2017,7242,1,18,1
2017,7243,1,19,1
2017,7246,2,128,1
2017,7247,1,116,1
2017,7249,2,16,1
2017,7254,1,30,1
2017,7255,2,120,1
2017,7258,1,157,1
2017,7259,1,7,1
2017,7260,1,1,1
2017,7271,1,9,1
2017,7272,1,1,1
2017,7283,2,34,1
2017,7305,2,91,1
2017,7306,1,365,1
2017,7309,2,512,1
2017,7348,2,74,1
2017,7349,1,18,1
2017,7351,2,314,1
2017,7400,2,37,1
2017,7405,2,94,1
2017,7406,2,56,1
2017,7440,1,24,1
2017,7441,2,19,1
2017,7446,2,168,1
2017,7465,1,124,1
2017,7470,1,392,1
2017,7475,2,2,1
2017,7490,2,17,1
2017,7505,1,3,1
2017,7510,2,9,1
2017,7511,2,184,1
2017,7512,1,6,1
2017,7514,1,15,1
2017,7518,2,97,1
2017,7519,2,321,1
2017,7520,1,635,1
2017,7522,2,38,1
2017,7545,1,20,1
2017,7550,1,21,1
2017,7561,2,67,1
2017,7565,1,10,1
2017,7567,1,21,1
2017,7570,1,63,1
2017,7571,2,105,1
2017,7576,2,12,1
2017,7620,2,1,1
2017,7686,2,15,1
2017,7687,1,67,1
2017,7689,1,18,1
2017,7690,2,11,1
2017,7695,1,177,1
2017,7731,1,130,1
2017,7732,1,35,1
2017,7740,2,20,1
2017,7741,2,42,1
2017,7745,2,115,1
2017,7750,2,211,1
2017,7762,1,24,1
2017,7772,2,192,1
2017,7773,1,239,1
2017,7777,1,172,1
2017,7791,1,19,1
2017,7794,1,7,1
2017,7796,1,56,1
2017,7799,1,52,1
2017,7800,1,189,1
2017,7803,1,8,1
2017,7810,1,21,1
2017,7813,2,70,1
2017,7815,1,30,1
2017,7816,1,127,1
2017,7817,1,50,1
2017,7819,1,1,1
2017,7821,1,102,1
2017,7822,1,136,1
2017,7824,2,57,1
2017,7827,1,121,1
2017,7830,1,68,1
2017,7855,1,1,1
2017,7856,2,117,1
2017,7867,1,41,1
2017,7874,2,140,1
2017,7905,2,15,1
2017,7915,2,76,1
2017,7920,2,41,1
2017,7945,1,23,1
2017,7950,1,132,1
2017,8005,1,39,1
2017,8012,1,15,1
2017,8015,2,445,1
2017,8025,1,2,1
2017,8044,1,2,1
2017,8050,1,59,1
2017,8065,2,25,1
2017,8079,2,57,1
2017,8085,1,125,1
2017,8088,2,27,1
2017,8091,1,56,1
2017,8093,1,47,1
2017,8105,2,51,1
2017,8114,2,207,1
2017,8118,2,31,1
2017,8120,1,102,1
2017,8123,2,24,1
2017,8124,2,58,1
2017,8146,1,143,1
2017,8148,1,27,1
2017,8149,2,48,1
2017,8167,2,6,1
2017,8170,1,493,1
2017,8174,1,17,1
2017,8179,1,55,1
2017,8180,1,59,1
2017,8182,1,160,1
2017,8189,1,426,1
2017,8193,2,37,1
2017,8198,1,86,1
2017,8207,1,34,1
2017,8230,1,11,1
2017,8240,2,30,1
2017,8241,1,99,1
2017,8247,2,28,1
2017,8248,1,31,1
2017,8255,1,67,1
2017,8265,1,10,1
2017,8317,1,31,1
2017,8322,1,14,1
2017,8340,1,44,1
2017,8345,1,216,1
2017,8347,1,48,1
2017,8352,1,29,1
2017,8359,1,1689,1
2017,8375,1,41,1
2017,8380,2,75,1
2017,8385,1,5,1
2017,8405,1,104,1
2017,8410,2,20,1
2017,8413,2,12,1
2017,8417,1,27,1
2017,8419,2,2,1
2017,8431,2,32,1
2017,8436,1,38,1
2017,8441,1,231,1
2017,8444,2,44,1
2017,8453,1,66,1
2017,8460,1,80,1
2017,8470,2,78,1
2017,8473,2,55,1
2017,8493,2,1,1
2017,8498,2,12,1
2017,8501,1,63,1
2017,8503,2,42,1
2017,8510,2,24,1
2017,8514,1,1,1
2017,8526,1,14,1
2017,8559,2,160,1
2017,8562,1,79,1
2017,8573,1,30,1
2017,8577,2,52,1
2017,8579,2,5,1
2017,8581,1,3,1
2017,8583,2,9,1
2017,8589,2,4,1
2017,8602,1,16,1
2017,8606,1,37,1
2017,8621,2,37,1
2017,8622,2,72,1
2017,8630,1,90,1
2017,8660,1,25,1
2017,8663,1,39,1
2017,8675,1,390,1
2017,8690,1,41,1
2017,8697,2,12,1
2017,8704,2,958,1
2017,8707,1,3,1
2017,8718,1,60,1
2017,8720,2,10,1
2017,8742,1,108,1
2017,8743,1,4,1
2017,8784,2,24,1
2017,8863,1,86,1
2017,8893,2,213,1
2017,8894,1,173,1
2017,8895,2,374,1
2017,8903,2,31,1
2017,8922,1,28,1
2017,8923,1,127,1
2017,8939,2,56,1
2017,8958,2,18,1
2017,8966,1,7,1
2017,8967,1,217,1
2017,8971,2,142,1
2017,8973,1,89,1
2017,8975,2,56,1
2017,8979,2,17,1
2017,9001,1,173,1
2017,9011,2,57,1
2017,9017,2,1,1
2017,9047,1,126,1
2017,9070,2,13,1
2017,9105,1,299,1
2017,9107,2,47,1
2017,9113,2,47,1
2017,9120,1,304,1
2017,9144,2,181,1
2017,9245,2,71,1
2017,9252,2,31,1
2017,9253,1,24,1
2017,9254,2,80,1
2017,9257,1,2,1
2017,9261,2,42,1
2017,9285,2,111,1
2017,9286,2,85,1
2017,9291,2,17,1
2017,9294,2,23,1
2017,9295,1,4,1
2017,9297,2,42,1
2017,9299,2,22,1
2017,9301,2,6,1
2017,9302,2,2,1
2017,9303,1,5,1
2017,9304,1,24,1
2017,9312,2,136,1
2017,9313,2,18,1
2017,9315,1,13,1
2017,9317,1,14,1
2017,9318,1,15,1
2017,9319,2,17,1
2017,9335,2,255,1
2017,9340,2,8,1
2017,9345,1,187,1
2017,9350,1,433,1
2017,9360,2,11,1
2017,9363,1,16,1
2017,9367,1,18,1
2017,9379,1,90,1
2017,9385,2,61,1
2017,9387,1,67,1
2017,9390,2,27,1
2017,9395,1,393,1
2017,9399,2,99,1
2017,9417,1,8,1
2017,9425,1,115,1
2017,9426,2,53,1
2017,9440,2,199,1
2017,9446,1,24,1
2017,9449,2,28,1
2017,9455,1,18,1
2017,9456,1,13,1
2017,9459,2,22,1
2017,9462,1,12,1
2017,9465,2,24,1
2017,9466,1,120,1
2017,9480,1,95,1
2017,9486,1,82,1
2017,9487,1,168,1
2017,9488,2,716,1
2017,9490,2,27,1
2017,9491,1,214,1
2017,9502,1,81,1
2017,9503,2,148,1
2017,9508,1,335,1
2017,9509,2,97,1
2017,9511,2,24,1
2017,9515,1,44,1
2017,9517,1,182,1
2017,9518,1,28,1
2017,9524,2,12,1
2017,9525,2,18,1
2017,9527,1,25,1
2017,9528,1,176,1
2017,9537,1,39,1
2017,9547,2,113,1
2017,9548,1,45,1
2017,9559,2,15,1
2017,9567,2,58,1
2017,9570,1,86,1
2017,9571,2,39,1
2017,9580,2,102,1
2017,9583,2,12,1
2017,9584,2,7,1
2017,9586,2,54,1
2017,9636,2,22,1
2017,9666,1,11,1
2017,9672,1,1251,1
2017,9686,2,825,1
2017,9687,2,859,1
2017,9689,2,448,1
2017,9690,1,8,1
2017,9691,1,242,1
2017,9693,2,264,1
2017,9703,1,8,1
2017,9714,1,4,1
2017,9717,2,238,1
2017,9721,1,27,1
2017,9725,2,3,1
2017,9727,1,51,1
2017,9732,1,2,1
2017,9752,1,25,1
2017,9757,1,275,1
2017,9759,1,18,1
2017,9761,1,51,1
2017,9766,1,97,1
2017,9786,1,84,1
2017,9794,1,319,1
2017,9803,2,32,1
2017,9806,1,469,1
2017,9809,2,73,1
2017,9811,2,194,1
2017,9812,1,16,1
2017,9818,2,162,1
2017,9829,1,117,1
2017,9833,2,181,1
2017,9839,1,269,1
2017,9843,2,52,1
2017,9853,2,1313,1
2017,9870,1,3,1
2017,9872,2,73,1
2017,9873,1,23,1
2017,9874,1,17,1
2017,9877,2,611,1
2017,9878,2,37,1
2017,9881,2,18,1
2017,9882,1,37,1
2017,9888,1,72,1
2017,9897,2,199,1
2017,9899,1,361,1
2017,9915,1,8,1
2017,9942,2,86,1
2017,9949,1,16,1
2017,9963,1,41,1
2017,9968,2,28,1
2017,9976,2,25,1
2017,9980,1,73,1
2017,9991,1,37,1
2017,10013,2,89,1
2017,10036,2,93,1
2017,10045,2,132,1
2017,10052,2,109,1
2017,10057,1,5,1
2017,10059,1,3579,1
2017,10062,1,1769,1
2017,10073,1,151,1
2017,10079,1,3,1
2017,10082,2,27,1
2017,10083,1,1,1
2017,10090,2,23,1
2017,10093,2,104,1
2017,10103,2,300,1
2017,10110,2,109,1
2017,10123,1,14,1
2017,10124,2,61,1
2017,10126,1,29,1
2017,10127,1,66,1
2017,10148,2,15,1
2017,10155,1,75,1
2017,10156,2,3,1
2017,10158,2,233,1
2017,10159,1,106,1
2017,10161,2,3,1
2017,10162,1,169,1
2017,10163,1,27,1
2017,10164,1,219,1
2017,10171,1,192,1
2017,10192,2,9,1
2017,10199,1,4,1
2017,10200,2,20,1
2017,10212,1,19,1
2017,10213,1,151,1
2017,10223,1,249,1
2017,10224,2,29,1
2017,10226,1,5,1
2017,10227,2,12,1
2017,10228,2,9,1
2017,10233,1,38,1
2017,10243,1,76,1
2017,10246,1,22,1
2017,10252,1,91,1
2017,10264,2,56,1
2017,10276,1,1,1
2017,10282,1,82,1
2017,10286,1,268,1
2017,10305,1,88,1
2017,10329,1,18,1
2017,10332,2,20,1
2017,10335,1,1,1
2017,10336,2,2,1
2017,10339,2,512,1
2017,10349,1,30,1
2017,10363,2,7,1
2017,10380,2,167,1
2017,10383,1,18,1
2017,10397,1,44,1
2017,10401,1,491,1
2017,10405,1,15,1
2017,10406,2,31,1
2017,10415,1,1,1
2017,10416,1,131,1
2017,10420,2,16,1
2017,10425,2,1,1
2017,10430,1,162,1
2017,10438,1,13,1
2017,10448,2,9,1
2017,10455,2,1,1
2017,10461,2,134,1
2017,10462,1,61,1
2017,10463,1,36,1
2017,10464,1,81,1
2017,10473,1,1,1
2017,10484,2,39,1
2017,10498,2,22,1
2017,10508,2,328,1
2017,10516,1,3,1
2017,10522,2,257,1
2017,10528,2,165,1
2017,10531,2,42,1
2017,10538,1,32,1
2017,10544,2,10,1
2017,10547,2,222,1
2017,10548,2,40,1
2017,10550,2,80,1
2017,10554,1,358,1
2017,10555,1,151,1
2017,10561,2,456,1
2017,10569,2,412,1
2017,10571,1,248,1
2017,10574,1,549,1
2017,10578,2,325,1
2017,10580,1,19,1
2017,10587,1,29,1
2017,10589,1,18,1
2017,10611,1,6,1
2017,10614,2,200,1
2017,10615,2,290,1
2017,10625,1,53,1
2017,10633,1,107,1
2017,10639,1,16,1
2017,10658,2,67,1
2017,10663,2,18,1
2017,10667,2,99,1
2017,10672,1,2,1
2017,10673,1,4,1
2017,10674,2,2,1
2017,10675,2,2,1
2017,10678,1,7,1
2017,10681,2,8,1
2017,10688,2,152,1
2017,10703,1,10,1
2017,10711,1,10,1
2017,10725,1,53,1
2017,10734,2,1,1
2017,10737,1,316,1
2017,10738,1,72,1
2017,10748,2,65,1
