año,codigo snies del programa,id genero,inscritos,semestre
2015,327,1,158,2
2015,337,2,280,2
2015,338,2,529,2
2015,340,1,183,2
2015,341,2,51,2
2015,342,1,124,2
2015,343,2,8,2
2015,344,2,14,2
2015,347,2,169,2
2015,351,2,66,2
2015,352,2,117,2
2015,361,2,384,2
2015,362,1,109,2
2015,363,1,151,2
2015,364,2,64,2
2015,365,2,272,2
2015,371,2,5,2
2015,372,2,22,2
2015,376,1,1,2
2015,395,2,48,2
2015,400,1,11,2
2015,401,2,156,2
2015,403,1,1031,2
2015,404,2,211,2
2015,405,2,273,2
2015,407,1,37,2
2015,412,2,88,2
2015,413,2,470,2
2015,417,1,58,2
2015,420,1,422,2
2015,426,2,313,2
2015,427,1,1393,2
2015,429,1,884,2
2015,431,2,189,2
2015,432,2,41,2
2015,434,2,1407,2
2015,435,1,546,2
2015,436,2,170,2
2015,437,1,1066,2
2015,438,1,230,2
2015,439,1,635,2
2015,440,1,498,2
2015,441,2,92,2
2015,442,2,127,2
2015,444,1,595,2
2015,445,1,212,2
2015,446,1,248,2
2015,448,1,472,2
2015,450,1,269,2
2015,451,1,83,2
2015,452,2,316,2
2015,453,2,71,2
2015,454,2,51,2
2015,455,2,90,2
2015,456,1,383,2
2015,458,1,199,2
2015,460,2,169,2
2015,462,2,113,2
2015,463,2,70,2
2015,464,2,437,2
2015,465,1,6,2
2015,466,2,70,2
2015,467,1,86,2
2015,468,2,85,2
2015,469,2,132,2
2015,471,1,44,2
2015,472,2,267,2
2015,473,2,63,2
2015,474,2,226,2
2015,476,2,9,2
2015,477,1,69,2
2015,478,1,95,2
2015,479,2,170,2
2015,481,2,32,2
2015,482,2,46,2
2015,483,1,6,2
2015,484,1,320,2
2015,485,1,16,2
2015,494,1,24,2
2015,515,2,6,2
2015,516,1,18,2
2015,517,1,4,2
2015,519,1,18,2
2015,521,1,5,2
2015,549,2,179,2
2015,551,1,61,2
2015,555,2,214,2
2015,565,2,355,2
2015,566,2,610,2
2015,568,2,498,2
2015,569,1,283,2
2015,571,2,288,2
2015,572,2,161,2
2015,576,2,55,2
2015,577,2,517,2
2015,579,2,209,2
2015,580,2,308,2
2015,581,1,323,2
2015,591,2,438,2
2015,594,1,237,2
2015,596,1,223,2
2015,677,2,7,2
2015,683,2,97,2
2015,684,1,128,2
2015,685,1,49,2
2015,687,1,46,2
2015,689,2,146,2
2015,690,1,160,2
2015,691,2,593,2
2015,692,1,163,2
2015,693,2,192,2
2015,694,1,64,2
2015,696,2,453,2
2015,697,1,229,2
2015,698,1,176,2
2015,699,1,200,2
2015,700,2,377,2
2015,701,1,227,2
2015,702,2,244,2
2015,703,2,311,2
2015,704,2,87,2
2015,705,2,41,2
2015,706,2,282,2
2015,707,2,133,2
2015,717,1,8,2
2015,719,1,22,2
2015,736,2,320,2
2015,737,1,1706,2
2015,738,2,300,2
2015,739,1,337,2
2015,740,2,526,2
2015,741,2,55,2
2015,742,1,363,2
2015,744,1,18,2
2015,745,1,19,2
2015,746,2,58,2
2015,747,2,408,2
2015,748,2,54,2
2015,749,1,108,2
2015,750,2,320,2
2015,751,2,27,2
2015,753,2,125,2
2015,754,2,65,2
2015,755,1,17,2
2015,756,1,207,2
2015,759,1,80,2
2015,762,2,244,2
2015,766,1,83,2
2015,770,1,94,2
2015,771,2,18,2
2015,774,1,8,2
2015,779,2,159,2
2015,786,1,784,2
2015,788,1,377,2
2015,790,2,295,2
2015,791,2,198,2
2015,799,1,80,2
2015,800,1,56,2
2015,801,1,155,2
2015,803,1,58,2
2015,805,2,28,2
2015,807,1,134,2
2015,808,1,114,2
2015,809,1,29,2
2015,810,2,104,2
2015,811,2,111,2
2015,817,2,8,2
2015,818,2,38,2
2015,819,2,74,2
2015,827,2,273,2
2015,829,1,37,2
2015,833,2,423,2
2015,834,1,273,2
2015,835,2,342,2
2015,839,1,60,2
2015,841,1,1,2
2015,842,1,54,2
2015,852,2,223,2
2015,855,2,235,2
2015,856,2,85,2
2015,857,1,81,2
2015,866,1,212,2
2015,870,2,89,2
2015,873,2,44,2
2015,882,2,32,2
2015,884,2,11,2
2015,885,2,38,2
2015,889,2,75,2
2015,895,1,7,2
2015,898,2,229,2
2015,902,1,52,2
2015,904,2,177,2
2015,906,2,268,2
2015,907,2,209,2
2015,908,2,149,2
2015,910,1,290,2
2015,913,1,115,2
2015,914,2,66,2
2015,915,2,197,2
2015,916,2,125,2
2015,917,2,328,2
2015,918,1,492,2
2015,919,2,393,2
2015,920,2,870,2
2015,921,2,179,2
2015,925,1,191,2
2015,926,2,140,2
2015,933,1,2,2
2015,935,2,132,2
2015,936,2,44,2
2015,937,1,14,2
2015,943,2,38,2
2015,944,2,85,2
2015,946,2,108,2
2015,947,2,61,2
2015,948,2,33,2
2015,949,1,418,2
2015,950,2,357,2
2015,951,2,511,2
2015,952,2,191,2
2015,953,1,621,2
2015,954,1,100,2
2015,955,2,29,2
2015,956,1,36,2
2015,957,1,22,2
2015,958,1,77,2
2015,959,1,217,2
2015,960,1,67,2
2015,961,2,429,2
2015,962,2,363,2
2015,964,1,60,2
2015,965,2,25,2
2015,968,2,71,2
2015,972,1,55,2
2015,973,1,196,2
2015,974,1,2,2
2015,975,2,1,2
2015,976,2,28,2
2015,979,1,32,2
2015,983,2,5,2
2015,984,2,133,2
2015,986,1,2,2
2015,990,1,22,2
2015,992,2,11,2
2015,995,1,5,2
2015,998,2,12,2
2015,1001,2,54,2
2015,1003,1,2,2
2015,1005,2,3,2
2015,1006,2,1,2
2015,1007,1,14,2
2015,1008,1,56,2
2015,1009,2,26,2
2015,1010,1,22,2
2015,1012,1,234,2
2015,1018,1,8,2
2015,1019,2,2,2
2015,1020,2,24,2
2015,1021,1,8,2
2015,1023,1,2,2
2015,1025,1,12,2
2015,1026,2,35,2
2015,1028,1,13,2
2015,1029,2,6,2
2015,1030,2,6,2
2015,1036,1,33,2
2015,1037,1,5,2
2015,1039,2,114,2
2015,1040,1,225,2
2015,1041,2,30,2
2015,1042,2,32,2
2015,1043,2,32,2
2015,1044,2,122,2
2015,1046,1,46,2
2015,1047,2,24,2
2015,1050,2,9,2
2015,1053,2,118,2
2015,1054,1,69,2
2015,1056,2,48,2
2015,1059,2,39,2
2015,1060,1,13,2
2015,1061,2,31,2
2015,1062,1,18,2
2015,1063,2,5,2
2015,1074,2,5,2
2015,1077,1,6,2
2015,1078,1,109,2
2015,1079,2,53,2
2015,1080,1,163,2
2015,1081,2,80,2
2015,1082,1,4,2
2015,1083,1,112,2
2015,1084,1,192,2
2015,1085,2,45,2
2015,1086,1,79,2
2015,1087,2,66,2
2015,1088,2,9,2
2015,1091,2,19,2
2015,1092,2,15,2
2015,1094,2,3,2
2015,1096,2,32,2
2015,1097,2,88,2
2015,1098,2,100,2
2015,1099,1,12,2
2015,1101,1,4,2
2015,1102,2,18,2
2015,1103,2,76,2
2015,1104,1,39,2
2015,1110,2,125,2
2015,1111,2,24,2
2015,1112,1,308,2
2015,1113,2,48,2
2015,1114,1,140,2
2015,1115,2,117,2
2015,1116,1,34,2
2015,1117,1,31,2
2015,1120,1,90,2
2015,1121,2,21,2
2015,1125,2,87,2
2015,1126,2,41,2
2015,1130,1,5,2
2015,1131,2,20,2
2015,1138,2,39,2
2015,1143,2,96,2
2015,1144,1,98,2
2015,1146,2,80,2
2015,1147,2,81,2
2015,1148,1,32,2
2015,1149,2,13,2
2015,1150,2,13,2
2015,1151,1,51,2
2015,1152,1,35,2
2015,1153,1,1,2
2015,1155,2,51,2
2015,1156,2,24,2
2015,1158,1,26,2
2015,1166,2,15,2
2015,1169,1,244,2
2015,1170,2,369,2
2015,1172,2,84,2
2015,1173,2,172,2
2015,1175,1,83,2
2015,1176,1,42,2
2015,1178,2,30,2
2015,1179,2,53,2
2015,1180,1,27,2
2015,1185,2,1,2
2015,1192,2,81,2
2015,1193,1,48,2
2015,1195,1,78,2
2015,1196,1,56,2
2015,1197,2,10,2
2015,1199,2,8,2
2015,1200,1,29,2
2015,1201,1,12,2
2015,1202,1,30,2
2015,1203,2,43,2
2015,1204,2,3,2
2015,1205,1,119,2
2015,1206,1,2,2
2015,1207,1,2,2
2015,1208,2,4,2
2015,1210,1,5,2
2015,1211,2,3,2
2015,1212,2,4,2
2015,1213,2,3,2
2015,1214,2,3,2
2015,1216,2,1,2
2015,1217,2,1,2
2015,1219,2,1,2
2015,1220,2,2,2
2015,1224,2,18,2
2015,1228,1,6,2
2015,1229,1,11,2
2015,1236,1,87,2
2015,1237,2,295,2
2015,1238,1,213,2
2015,1239,2,159,2
2015,1240,1,248,2
2015,1241,1,13,2
2015,1242,2,29,2
2015,1244,1,223,2
2015,1245,1,516,2
2015,1246,1,25,2
2015,1247,2,125,2
2015,1248,2,65,2
2015,1249,1,51,2
2015,1250,1,81,2
2015,1251,2,16,2
2015,1252,2,94,2
2015,1254,2,89,2
2015,1256,2,32,2
2015,1258,2,1,2
2015,1259,2,2,2
2015,1261,2,18,2
2015,1263,1,1,2
2015,1264,1,19,2
2015,1265,1,78,2
2015,1266,1,8,2
2015,1267,2,23,2
2015,1268,2,49,2
2015,1269,2,441,2
2015,1270,2,104,2
2015,1271,1,139,2
2015,1272,1,146,2
2015,1273,2,105,2
2015,1274,2,43,2
2015,1275,1,17,2
2015,1276,2,154,2
2015,1277,1,53,2
2015,1279,1,122,2
2015,1280,1,91,2
2015,1281,1,44,2
2015,1283,1,78,2
2015,1284,1,19,2
2015,1285,2,20,2
2015,1291,1,80,2
2015,1293,1,100,2
2015,1294,2,18,2
2015,1295,1,714,2
2015,1296,1,15,2
2015,1297,2,451,2
2015,1298,2,98,2
2015,1299,2,236,2
2015,1300,1,7,2
2015,1301,2,124,2
2015,1303,2,103,2
2015,1305,1,64,2
2015,1307,2,180,2
2015,1308,1,3,2
2015,1312,2,2,2
2015,1315,2,103,2
2015,1317,1,1,2
2015,1323,1,154,2
2015,1324,2,11,2
2015,1325,1,23,2
2015,1326,2,16,2
2015,1328,2,34,2
2015,1329,2,39,2
2015,1330,2,36,2
2015,1331,2,26,2
2015,1332,2,23,2
2015,1335,2,210,2
2015,1336,1,76,2
2015,1337,1,80,2
2015,1338,1,184,2
2015,1339,1,66,2
2015,1340,2,16,2
2015,1347,2,31,2
2015,1348,1,60,2
2015,1349,1,21,2
2015,1350,1,101,2
2015,1361,1,92,2
2015,1363,2,13,2
2015,1365,2,20,2
2015,1371,1,38,2
2015,1372,1,13,2
2015,1380,2,230,2
2015,1381,2,406,2
2015,1383,1,365,2
2015,1384,2,52,2
2015,1385,2,110,2
2015,1386,2,332,2
2015,1389,1,14,2
2015,1394,1,445,2
2015,1395,1,132,2
2015,1396,2,141,2
2015,1399,2,66,2
2015,1402,2,51,2
2015,1403,2,93,2
2015,1409,2,46,2
2015,1412,2,15,2
2015,1414,1,1,2
2015,1415,1,20,2
2015,1422,2,581,2
2015,1423,1,46,2
2015,1425,1,331,2
2015,1426,2,272,2
2015,1430,1,185,2
2015,1431,1,13,2
2015,1432,2,12,2
2015,1433,2,148,2
2015,1434,2,20,2
2015,1439,2,41,2
2015,1441,2,78,2
2015,1442,2,61,2
2015,1444,2,65,2
2015,1445,1,16,2
2015,1446,1,129,2
2015,1447,2,14,2
2015,1448,1,53,2
2015,1450,1,172,2
2015,1451,2,133,2
2015,1455,2,12,2
2015,1464,2,54,2
2015,1466,2,126,2
2015,1475,1,451,2
2015,1476,2,147,2
2015,1477,1,175,2
2015,1483,1,308,2
2015,1485,2,88,2
2015,1487,2,205,2
2015,1488,1,115,2
2015,1489,1,93,2
2015,1490,2,60,2
2015,1491,2,41,2
2015,1492,1,577,2
2015,1493,2,276,2
2015,1494,2,159,2
2015,1496,2,29,2
2015,1497,2,432,2
2015,1498,1,97,2
2015,1499,2,105,2
2015,1503,2,84,2
2015,1504,1,33,2
2015,1512,2,321,2
2015,1513,2,19,2
2015,1514,2,140,2
2015,1516,1,180,2
2015,1519,2,17,2
2015,1520,2,10,2
2015,1524,1,1,2
2015,1527,2,68,2
2015,1529,2,55,2
2015,1531,1,60,2
2015,1532,1,264,2
2015,1533,2,516,2
2015,1534,2,157,2
2015,1535,2,317,2
2015,1536,2,593,2
2015,1537,1,23,2
2015,1538,2,78,2
2015,1539,2,295,2
2015,1540,2,147,2
2015,1541,1,31,2
2015,1542,1,539,2
2015,1543,1,205,2
2015,1544,1,346,2
2015,1545,2,85,2
2015,1546,2,57,2
2015,1547,1,21,2
2015,1548,1,36,2
2015,1550,1,82,2
2015,1551,2,36,2
2015,1552,1,44,2
2015,1555,2,59,2
2015,1561,2,94,2
2015,1569,1,19,2
2015,1573,2,27,2
2015,1574,1,68,2
2015,1575,2,294,2
2015,1576,2,35,2
2015,1578,2,97,2
2015,1579,1,24,2
2015,1580,2,9,2
2015,1581,2,37,2
2015,1582,2,19,2
2015,1585,1,17,2
2015,1587,2,10,2
2015,1591,1,33,2
2015,1592,1,130,2
2015,1593,2,56,2
2015,1595,2,9,2
2015,1596,2,16,2
2015,1597,2,44,2
2015,1598,1,320,2
2015,1605,1,59,2
2015,1606,1,33,2
2015,1607,2,2,2
2015,1614,1,71,2
2015,1620,2,13,2
2015,1621,2,40,2
2015,1622,2,43,2
2015,1626,2,49,2
2015,1627,2,46,2
2015,1628,2,78,2
2015,1630,1,84,2
2015,1635,2,39,2
2015,1636,2,49,2
2015,1640,2,94,2
2015,1641,2,60,2
2015,1642,2,36,2
2015,1643,2,21,2
2015,1644,1,30,2
2015,1645,2,24,2
2015,1646,1,20,2
2015,1647,1,28,2
2015,1649,2,16,2
2015,1650,2,16,2
2015,1651,2,100,2
2015,1652,1,18,2
2015,1653,2,21,2
2015,1654,2,450,2
2015,1655,2,81,2
2015,1656,1,88,2
2015,1657,1,49,2
2015,1658,2,14,2
2015,1667,1,53,2
2015,1668,1,99,2
2015,1676,2,295,2
2015,1677,1,2,2
2015,1678,2,3,2
2015,1679,2,4,2
2015,1680,2,3,2
2015,1681,1,7,2
2015,1682,1,4,2
2015,1683,1,2,2
2015,1684,1,12,2
2015,1687,2,9,2
2015,1688,1,30,2
2015,1689,2,7,2
2015,1690,2,221,2
2015,1691,2,11,2
2015,1692,2,24,2
2015,1693,2,304,2
2015,1694,2,103,2
2015,1697,1,31,2
2015,1698,1,36,2
2015,1703,2,100,2
2015,1705,1,24,2
2015,1706,1,337,2
2015,1708,1,362,2
2015,1715,1,34,2
2015,1716,2,59,2
2015,1717,2,149,2
2015,1718,2,470,2
2015,1719,2,541,2
2015,1724,2,166,2
2015,1725,1,440,2
2015,1730,2,110,2
2015,1731,1,103,2
2015,1736,1,104,2
2015,1737,1,46,2
2015,1738,2,68,2
2015,1739,1,74,2
2015,1741,1,38,2
2015,1742,2,17,2
2015,1743,1,19,2
2015,1749,1,198,2
2015,1752,1,26,2
2015,1755,2,152,2
2015,1758,1,410,2
2015,1760,1,55,2
2015,1762,1,180,2
2015,1763,2,27,2
2015,1764,1,31,2
2015,1765,2,367,2
2015,1766,2,14,2
2015,1767,2,88,2
2015,1768,2,30,2
2015,1769,1,157,2
2015,1770,1,632,2
2015,1771,1,167,2
2015,1774,2,62,2
2015,1775,2,38,2
2015,1776,1,16,2
2015,1777,2,113,2
2015,1778,2,162,2
2015,1779,1,762,2
2015,1780,2,125,2
2015,1781,2,6,2
2015,1782,2,18,2
2015,1783,2,99,2
2015,1784,1,48,2
2015,1785,2,5,2
2015,1786,2,204,2
2015,1788,1,33,2
2015,1789,2,1,2
2015,1790,1,30,2
2015,1791,1,101,2
2015,1792,2,128,2
2015,1793,1,30,2
2015,1794,2,8,2
2015,1795,1,75,2
2015,1796,1,128,2
2015,1797,2,12,2
2015,1798,1,13,2
2015,1799,1,1,2
2015,1801,2,14,2
2015,1802,1,16,2
2015,1805,2,4,2
2015,1806,2,3,2
2015,1807,2,629,2
2015,1810,1,5,2
2015,1813,2,490,2
2015,1814,1,71,2
2015,1815,2,143,2
2015,1816,1,84,2
2015,1817,2,124,2
2015,1818,2,52,2
2015,1819,1,60,2
2015,1820,2,114,2
2015,1821,2,136,2
2015,1822,2,39,2
2015,1823,2,6,2
2015,1827,1,10,2
2015,1832,2,36,2
2015,1834,2,261,2
2015,1836,1,1,2
2015,1837,1,29,2
2015,1838,2,335,2
2015,1840,1,36,2
2015,1841,2,26,2
2015,1846,2,25,2
2015,1847,2,113,2
2015,1850,1,4,2
2015,1853,2,6,2
2015,1854,2,48,2
2015,1855,2,35,2
2015,1856,1,39,2
2015,1870,1,188,2
2015,1872,2,22,2
2015,1874,1,18,2
2015,1875,1,23,2
2015,1877,1,109,2
2015,1878,2,33,2
2015,1881,2,26,2
2015,1883,1,170,2
2015,1884,1,19,2
2015,1886,2,296,2
2015,1890,2,161,2
2015,1892,1,304,2
2015,1893,2,124,2
2015,1894,2,502,2
2015,1895,2,116,2
2015,1902,1,231,2
2015,1914,2,10,2
2015,1915,2,69,2
2015,1916,2,45,2
2015,1918,2,11,2
2015,1919,2,18,2
2015,1928,2,70,2
2015,1936,2,16,2
2015,1937,2,26,2
2015,1942,2,49,2
2015,1943,1,4,2
2015,1944,2,22,2
2015,1946,1,35,2
2015,1950,1,29,2
2015,1953,2,307,2
2015,1956,1,62,2
2015,1958,1,180,2
2015,1976,1,245,2
2015,1977,2,78,2
2015,1980,2,323,2
2015,1981,2,72,2
2015,1982,2,54,2
2015,1983,2,115,2
2015,1984,1,39,2
2015,1985,2,22,2
2015,1987,2,4,2
2015,1988,1,20,2
2015,1989,2,24,2
2015,1991,1,108,2
2015,2004,1,134,2
2015,2005,1,1,2
2015,2009,1,16,2
2015,2016,2,35,2
2015,2026,1,8,2
2015,2028,1,2,2
2015,2034,2,10,2
2015,2037,2,14,2
2015,2039,2,64,2
2015,2040,2,124,2
2015,2046,2,16,2
2015,2049,2,35,2
2015,2051,2,694,2
2015,2052,1,335,2
2015,2054,1,123,2
2015,2055,2,58,2
2015,2063,2,31,2
2015,2065,1,109,2
2015,2068,1,84,2
2015,2069,2,38,2
2015,2070,2,176,2
2015,2071,1,24,2
2015,2076,2,228,2
2015,2078,2,86,2
2015,2093,1,693,2
2015,2095,2,16,2
2015,2098,2,79,2
2015,2111,2,7,2
2015,2114,1,349,2
2015,2115,1,15,2
2015,2119,2,127,2
2015,2145,2,180,2
2015,2153,1,7,2
2015,2162,1,6,2
2015,2168,2,38,2
2015,2180,2,14,2
2015,2187,1,15,2
2015,2189,2,71,2
2015,2190,1,49,2
2015,2191,2,75,2
2015,2192,2,25,2
2015,2199,1,14,2
2015,2205,1,42,2
2015,2206,1,111,2
2015,2217,1,30,2
2015,2218,2,6,2
2015,2234,1,85,2
2015,2249,2,52,2
2015,2258,2,27,2
2015,2264,1,7,2
2015,2265,2,43,2
2015,2268,1,64,2
2015,2296,2,18,2
2015,2314,2,30,2
2015,2322,2,3,2
2015,2324,2,9,2
2015,2337,2,97,2
2015,2345,2,31,2
2015,2354,2,2,2
2015,2361,2,8,2
2015,2362,2,13,2
2015,2377,2,80,2
2015,2381,2,281,2
2015,2382,1,314,2
2015,2383,1,110,2
2015,2384,1,192,2
2015,2414,2,44,2
2015,2425,2,191,2
2015,2434,2,6,2
2015,2435,2,24,2
2015,2437,2,11,2
2015,2438,2,6,2
2015,2445,1,68,2
2015,2450,1,5,2
2015,2453,2,20,2
2015,2458,2,1,2
2015,2459,2,71,2
2015,2460,1,186,2
2015,2469,2,69,2
2015,2470,2,182,2
2015,2479,2,20,2
2015,2484,2,44,2
2015,2501,1,5,2
2015,2503,1,5,2
2015,2504,1,13,2
2015,2505,1,1,2
2015,2506,2,29,2
2015,2507,1,1,2
2015,2513,1,5,2
2015,2518,2,647,2
2015,2519,1,82,2
2015,2520,2,119,2
2015,2521,2,26,2
2015,2522,1,16,2
2015,2523,2,11,2
2015,2524,2,124,2
2015,2525,1,33,2
2015,2526,1,28,2
2015,2533,2,14,2
2015,2534,2,42,2
2015,2535,1,4,2
2015,2537,1,18,2
2015,2538,1,17,2
2015,2539,2,32,2
2015,2540,1,129,2
2015,2541,1,63,2
2015,2542,1,82,2
2015,2543,1,36,2
2015,2546,1,57,2
2015,2547,1,29,2
2015,2548,2,37,2
2015,2555,1,135,2
2015,2561,1,51,2
2015,2562,2,167,2
2015,2563,1,215,2
2015,2564,1,12,2
2015,2566,1,3,2
2015,2568,1,6,2
2015,2572,1,18,2
2015,2579,1,540,2
2015,2584,2,42,2
2015,2586,1,68,2
2015,2588,1,40,2
2015,2603,2,9,2
2015,2604,2,4,2
2015,2611,2,143,2
2015,2612,2,57,2
2015,2616,1,60,2
2015,2617,2,57,2
2015,2618,1,9,2
2015,2621,2,7,2
2015,2623,1,96,2
2015,2628,1,12,2
2015,2631,1,106,2
2015,2633,2,119,2
2015,2634,1,97,2
2015,2636,2,79,2
2015,2637,1,2,2
2015,2648,2,88,2
2015,2652,1,110,2
2015,2654,1,50,2
2015,2671,1,11,2
2015,2674,1,13,2
2015,2675,1,7,2
2015,2677,2,18,2
2015,2683,2,306,2
2015,2684,2,7,2
2015,2686,2,64,2
2015,2689,2,57,2
2015,2690,1,19,2
2015,2692,1,265,2
2015,2693,1,47,2
2015,2699,2,13,2
2015,2706,1,7,2
2015,2708,1,2,2
2015,2709,1,2,2
2015,2710,1,145,2
2015,2713,1,167,2
2015,2714,2,252,2
2015,2715,2,201,2
2015,2718,2,10,2
2015,2721,2,108,2
2015,2722,1,351,2
2015,2723,1,74,2
2015,2730,2,13,2
2015,2731,1,37,2
2015,2738,2,17,2
2015,2743,1,31,2
2015,2744,2,42,2
2015,2746,2,19,2
2015,2750,2,42,2
2015,2754,2,25,2
2015,2760,2,52,2
2015,2761,2,93,2
2015,2762,2,41,2
2015,2767,2,27,2
2015,2768,2,25,2
2015,2769,1,22,2
2015,2775,2,16,2
2015,2776,2,3,2
2015,2777,1,152,2
2015,2778,2,22,2
2015,2784,2,24,2
2015,2799,1,41,2
2015,2801,1,98,2
2015,2806,2,48,2
2015,2807,1,112,2
2015,2817,1,18,2
2015,2818,1,5,2
2015,2821,1,122,2
2015,2822,1,50,2
2015,2825,2,8,2
2015,2826,2,185,2
2015,2829,2,131,2
2015,2830,2,46,2
2015,2831,1,96,2
2015,2833,2,21,2
2015,2840,2,23,2
2015,2842,2,38,2
2015,2845,2,32,2
2015,2848,2,36,2
2015,2850,2,253,2
2015,2851,2,34,2
2015,2858,2,72,2
2015,2859,2,45,2
2015,2861,2,63,2
2015,2866,2,65,2
2015,2870,1,5,2
2015,2883,1,143,2
2015,2888,2,70,2
2015,2889,2,29,2
2015,2890,1,26,2
2015,2891,1,137,2
2015,2894,2,23,2
2015,2896,2,30,2
2015,2901,1,80,2
2015,2903,2,24,2
2015,2909,1,23,2
2015,2914,1,280,2
2015,2917,1,5,2
2015,2919,1,107,2
2015,2922,1,63,2
2015,2923,1,24,2
2015,2929,1,107,2
2015,2935,1,34,2
2015,2937,1,234,2
2015,2949,1,22,2
2015,2964,2,2,2
2015,2965,1,14,2
2015,2971,2,144,2
2015,2972,1,248,2
2015,2973,2,20,2
2015,2977,2,67,2
2015,2978,1,29,2
2015,2980,1,3,2
2015,2989,1,50,2
2015,2990,2,104,2
2015,2992,1,84,2
2015,2993,2,143,2
2015,2995,1,21,2
2015,2998,1,312,2
2015,3004,1,12,2
2015,3006,2,33,2
2015,3015,1,43,2
2015,3020,1,218,2
2015,3026,1,1,2
2015,3040,2,11,2
2015,3046,2,49,2
2015,3047,2,43,2
2015,3048,2,259,2
2015,3054,1,82,2
2015,3055,1,46,2
2015,3061,2,3,2
2015,3062,2,16,2
2015,3069,2,8,2
2015,3078,1,128,2
2015,3079,1,101,2
2015,3085,2,1,2
2015,3087,1,308,2
2015,3093,1,20,2
2015,3096,1,4,2
2015,3098,1,57,2
2015,3127,2,127,2
2015,3134,2,44,2
2015,3136,1,80,2
2015,3137,1,29,2
2015,3139,2,27,2
2015,3141,1,41,2
2015,3143,1,39,2
2015,3147,2,199,2
2015,3149,1,25,2
2015,3159,1,4,2
2015,3165,2,30,2
2015,3167,2,20,2
2015,3173,1,6,2
2015,3174,1,36,2
2015,3175,2,27,2
2015,3177,2,169,2
2015,3182,1,85,2
2015,3190,1,101,2
2015,3193,1,88,2
2015,3194,1,24,2
2015,3203,2,297,2
2015,3204,1,119,2
2015,3205,2,82,2
2015,3207,1,72,2
2015,3208,2,24,2
2015,3209,2,20,2
2015,3229,2,61,2
2015,3232,2,9,2
2015,3233,1,15,2
2015,3237,1,50,2
2015,3239,2,6,2
2015,3247,1,4,2
2015,3251,2,55,2
2015,3252,2,13,2
2015,3254,2,67,2
2015,3255,2,221,2
2015,3256,1,28,2
2015,3261,1,32,2
2015,3264,2,211,2
2015,3267,1,105,2
2015,3268,1,32,2
2015,3269,2,24,2
2015,3271,2,189,2
2015,3274,2,17,2
2015,3275,2,735,2
2015,3279,1,2,2
2015,3283,1,39,2
2015,3284,1,1,2
2015,3290,1,187,2
2015,3295,1,23,2
2015,3298,1,24,2
2015,3302,1,16,2
2015,3306,2,54,2
2015,3308,2,10,2
2015,3312,2,84,2
2015,3314,2,226,2
2015,3315,1,62,2
2015,3317,2,30,2
2015,3325,2,58,2
2015,3327,1,2,2
2015,3345,2,43,2
2015,3347,1,322,2
2015,3348,2,203,2
2015,3425,2,45,2
2015,3431,2,46,2
2015,3435,2,73,2
2015,3436,2,25,2
2015,3437,2,56,2
2015,3439,1,23,2
2015,3440,1,29,2
2015,3457,1,41,2
2015,3458,2,55,2
