año,codigo snies del programa,graduados,id genero,semestre
2016,1,28,1,2
2016,2,23,1,2
2016,3,19,2,2
2016,4,23,1,2
2016,5,39,1,2
2016,6,16,1,2
2016,7,50,2,2
2016,8,24,2,2
2016,9,116,1,2
2016,10,30,1,2
2016,11,28,1,2
2016,12,9,2,2
2016,13,57,1,2
2016,14,71,2,2
2016,15,22,1,2
2016,16,31,2,2
2016,17,53,2,2
2016,18,52,1,2
2016,19,70,1,2
2016,20,28,2,2
2016,21,13,2,2
2016,22,24,1,2
2016,23,34,1,2
2016,24,24,2,2
2016,25,82,1,2
2016,26,44,1,2
2016,27,54,2,2
2016,28,54,1,2
2016,29,85,1,2
2016,30,58,1,2
2016,31,28,1,2
2016,32,27,1,2
2016,33,23,2,2
2016,34,36,1,2
2016,35,11,2,2
2016,36,17,1,2
2016,37,46,2,2
2016,38,2,1,2
2016,40,1,1,2
2016,41,1,2,2
2016,47,5,1,2
2016,48,9,2,2
2016,51,7,2,2
2016,53,1,2,2
2016,61,1,1,2
2016,65,1,1,2
2016,66,1,2,2
2016,69,59,2,2
2016,70,35,2,2
2016,71,31,1,2
2016,79,7,2,2
2016,80,6,1,2
2016,85,3,2,2
2016,86,5,2,2
2016,87,3,2,2
2016,88,7,2,2
2016,89,6,2,2
2016,90,3,1,2
2016,91,4,1,2
2016,92,5,1,2
2016,93,2,2,2
2016,95,5,1,2
2016,96,5,1,2
2016,97,4,1,2
2016,98,4,2,2
2016,99,8,1,2
2016,100,7,2,2
2016,101,3,1,2
2016,103,4,1,2
2016,104,6,1,2
2016,105,12,2,2
2016,106,8,1,2
2016,107,2,1,2
2016,108,13,1,2
2016,109,4,2,2
2016,110,1,1,2
2016,111,2,1,2
2016,113,12,1,2
2016,114,20,1,2
2016,115,14,1,2
2016,116,9,2,2
2016,117,55,2,2
2016,118,16,1,2
2016,119,40,2,2
2016,120,23,2,2
2016,121,35,2,2
2016,122,29,2,2
2016,123,49,2,2
2016,124,21,2,2
2016,125,48,1,2
2016,126,20,1,2
2016,127,47,1,2
2016,128,13,2,2
2016,129,6,2,2
2016,131,13,2,2
