año,codigo snies del programa,graduados,id genero,semestre
2017,1,26,1,1
2017,2,26,2,1
2017,3,23,2,1
2017,4,29,1,1
2017,5,30,2,1
2017,6,17,1,1
2017,7,73,2,1
2017,8,5,2,1
2017,9,107,1,1
2017,10,49,2,1
2017,11,41,2,1
2017,12,9,2,1
2017,13,44,1,1
2017,14,57,1,1
2017,15,28,1,1
2017,16,49,1,1
2017,17,61,2,1
2017,18,75,1,1
2017,19,58,2,1
2017,20,41,1,1
2017,21,22,2,1
2017,22,18,2,1
2017,23,51,1,1
2017,24,23,2,1
2017,25,92,2,1
2017,26,44,1,1
2017,27,51,2,1
2017,28,51,1,1
2017,29,99,2,1
2017,30,44,1,1
2017,31,48,1,1
2017,32,26,1,1
2017,33,15,2,1
2017,34,48,1,1
2017,35,17,1,1
2017,36,14,2,1
2017,37,57,1,1
2017,38,5,2,1
2017,39,2,2,1
2017,40,2,1,1
2017,41,3,1,1
2017,45,2,1,1
2017,46,8,1,1
2017,47,5,2,1
2017,48,11,2,1
2017,49,1,1,1
2017,50,2,2,1
2017,52,4,1,1
2017,53,3,2,1
2017,55,12,2,1
2017,57,8,1,1
2017,58,4,2,1
2017,59,2,1,1
2017,60,2,1,1
2017,61,2,1,1
2017,63,7,2,1
2017,64,5,1,1
2017,67,4,2,1
2017,69,22,2,1
2017,70,121,1,1
2017,71,18,1,1
2017,79,3,2,1
2017,80,4,1,1
2017,85,17,1,1
2017,86,3,2,1
2017,87,7,2,1
2017,88,3,2,1
2017,89,16,1,1
2017,90,4,1,1
2017,91,5,1,1
2017,92,2,2,1
2017,93,2,2,1
2017,95,8,1,1
2017,96,9,2,1
2017,97,5,1,1
2017,98,3,2,1
2017,99,7,1,1
2017,100,2,1,1
2017,101,2,1,1
2017,103,5,1,1
2017,104,6,1,1
2017,105,17,1,1
2017,106,9,1,1
2017,107,8,1,1
2017,108,17,1,1
2017,109,7,1,1
2017,111,4,1,1
2017,112,6,2,1
2017,113,14,1,1
2017,114,20,2,1
2017,115,25,2,1
2017,116,13,1,1
2017,117,59,2,1
2017,118,17,2,1
2017,119,36,2,1
2017,120,26,1,1
2017,121,38,1,1
2017,122,23,1,1
2017,123,19,1,1
2017,124,23,2,1
2017,125,62,2,1
2017,126,18,1,1
2017,127,36,2,1
2017,128,13,2,1
2017,129,7,1,1
2017,132,14,2,1
2017,134,23,2,1
2017,135,8,1,1
2017,136,4,1,1
2017,137,6,1,1
2017,139,11,1,1
