año,codigo snies del programa,graduados,id genero,semestre
2018,1,47,1,2
2018,2,32,1,2
2018,3,18,1,2
2018,4,14,2,2
2018,5,35,2,2
2018,6,21,1,2
2018,7,41,2,2
2018,8,24,1,2
2018,9,94,1,2
2018,10,23,2,2
2018,11,51,2,2
2018,12,7,1,2
2018,13,31,2,2
2018,14,63,1,2
2018,15,21,1,2
2018,16,34,1,2
2018,17,79,1,2
2018,18,75,1,2
2018,19,53,2,2
2018,20,34,1,2
2018,21,14,2,2
2018,22,14,1,2
2018,23,42,1,2
2018,24,16,1,2
2018,25,64,2,2
2018,26,44,1,2
2018,27,44,1,2
2018,28,46,1,2
2018,29,68,1,2
2018,30,40,1,2
2018,31,50,2,2
2018,32,19,1,2
2018,33,26,2,2
2018,34,31,1,2
2018,35,17,1,2
2018,36,33,1,2
2018,37,51,2,2
2018,38,2,2,2
2018,40,2,1,2
2018,48,10,1,2
2018,65,1,1,2
2018,66,2,1,2
2018,69,39,2,2
2018,70,74,2,2
2018,71,60,2,2
2018,79,8,1,2
2018,80,9,1,2
2018,85,17,2,2
2018,86,6,2,2
2018,87,3,2,2
2018,88,10,1,2
2018,89,15,2,2
2018,90,6,1,2
2018,91,2,1,2
2018,92,3,1,2
2018,95,2,1,2
2018,96,4,1,2
2018,97,1,1,2
2018,99,3,1,2
2018,100,7,1,2
2018,101,4,1,2
2018,103,5,1,2
2018,104,12,2,2
2018,105,24,2,2
2018,106,8,2,2
2018,107,6,1,2
2018,108,11,2,2
2018,109,2,1,2
2018,110,2,1,2
2018,111,3,2,2
2018,112,6,1,2
2018,113,10,1,2
2018,114,15,2,2
2018,115,6,1,2
2018,116,10,2,2
2018,117,72,1,2
2018,118,23,1,2
2018,119,29,1,2
2018,120,20,1,2
2018,121,45,1,2
2018,122,34,2,2
2018,123,28,1,2
2018,124,36,2,2
2018,125,62,1,2
2018,126,35,1,2
2018,127,50,1,2
2018,128,27,2,2
2018,129,8,2,2
2018,132,13,2,2
2018,135,7,1,2
2018,136,6,1,2
2018,137,10,1,2
2018,139,7,2,2
2018,140,5,2,2
2018,142,8,2,2
2018,143,31,2,2
2018,144,26,1,2
2018,146,55,1,2
2018,147,26,2,2
2018,149,43,2,2
2018,150,29,2,2
2018,151,95,2,2
2018,152,1,2,2
2018,153,1,2,2
2018,155,14,1,2
2018,156,24,2,2
2018,157,27,1,2
2018,158,25,2,2
2018,159,64,1,2
2018,162,3,2,2
2018,165,2,2,2
2018,169,50,1,2
2018,170,12,2,2
2018,172,8,2,2
2018,173,8,1,2
2018,174,4,2,2
2018,175,17,1,2
2018,176,20,2,2
2018,177,78,2,2
2018,178,59,1,2
2018,180,51,1,2
2018,181,39,1,2
2018,182,67,2,2
2018,188,33,1,2
2018,189,103,1,2
2018,190,84,2,2
2018,191,41,1,2
2018,192,57,1,2
2018,193,60,1,2
2018,194,24,1,2
2018,195,57,2,2
2018,197,51,2,2
2018,204,9,2,2
2018,205,3,2,2
2018,207,13,2,2
2018,208,4,1,2
2018,210,34,2,2
2018,212,30,1,2
2018,213,41,2,2
2018,215,66,1,2
2018,216,22,2,2
2018,217,48,1,2
2018,218,61,1,2
2018,219,32,1,2
2018,222,6,1,2
2018,223,2,1,2
2018,224,1,1,2
2018,225,3,1,2
