año,codigo snies del programa,graduados,id genero,semestre
2014,1,27,2,2
2014,2,41,2,2
2014,3,27,2,2
2014,4,17,2,2
2014,5,30,2,2
2014,6,14,2,2
2014,7,23,1,2
2014,8,19,2,2
2014,9,193,2,2
2014,10,22,1,2
2014,11,36,2,2
2014,12,14,2,2
2014,13,46,1,2
2014,14,64,2,2
2014,15,21,1,2
2014,16,29,2,2
2014,17,47,2,2
2014,18,33,2,2
2014,19,40,1,2
2014,20,21,1,2
2014,21,17,2,2
2014,22,12,1,2
2014,23,47,1,2
2014,24,11,1,2
2014,25,69,1,2
2014,26,34,1,2
2014,27,37,2,2
2014,28,25,1,2
2014,29,59,1,2
2014,30,46,2,2
2014,31,36,2,2
2014,32,19,2,2
2014,33,27,2,2
2014,34,21,2,2
2014,35,18,1,2
2014,36,15,2,2
2014,37,41,1,2
2014,48,17,1,2
2014,51,6,1,2
2014,59,2,1,2
2014,61,2,2,2
2014,63,3,2,2
2014,69,30,1,2
2014,70,113,2,2
2014,71,2,1,2
2014,79,6,1,2
2014,80,1,1,2
2014,85,27,2,2
2014,86,2,1,2
2014,87,4,2,2
2014,88,29,1,2
2014,89,8,2,2
2014,90,5,2,2
2014,91,9,2,2
2014,92,7,1,2
2014,93,1,2,2
2014,95,6,2,2
2014,96,3,1,2
2014,97,3,1,2
2014,98,1,1,2
2014,99,3,1,2
2014,100,4,1,2
2014,101,1,2,2
2014,103,3,1,2
2014,104,4,2,2
2014,105,25,1,2
2014,106,18,1,2
2014,107,10,2,2
2014,108,12,1,2
2014,109,2,1,2
2014,111,6,1,2
2014,113,11,2,2
2014,114,22,1,2
2014,115,14,2,2
2014,116,6,1,2
2014,117,62,2,2
2014,118,23,2,2
2014,119,50,2,2
2014,120,11,1,2
2014,121,60,1,2
2014,122,38,2,2
2014,123,33,1,2
2014,124,14,2,2
2014,125,68,1,2
2014,126,21,1,2
2014,127,40,1,2
2014,128,8,2,2
2014,129,7,1,2
2014,132,12,2,2
2014,135,3,1,2
2014,136,12,2,2
2014,137,4,1,2
2014,139,13,2,2
2014,140,5,2,2
2014,141,4,1,2
2014,142,4,1,2
2014,143,17,2,2
2014,144,9,2,2
2014,146,47,1,2
2014,147,23,1,2
2014,149,67,1,2
2014,150,54,1,2
2014,151,50,1,2
2014,153,33,2,2
2014,154,21,1,2
2014,155,21,2,2
2014,156,17,1,2
2014,157,34,2,2
2014,158,32,2,2
2014,159,48,2,2
2014,161,19,2,2
2014,162,1,1,2
2014,163,14,1,2
2014,165,5,2,2
2014,170,17,1,2
2014,172,21,1,2
2014,173,31,1,2
2014,174,4,1,2
2014,175,12,2,2
2014,176,14,2,2
2014,177,63,2,2
2014,178,53,2,2
2014,180,41,2,2
2014,181,42,1,2
2014,182,61,2,2
2014,188,18,1,2
2014,189,142,2,2
2014,190,122,2,2
2014,191,43,1,2
2014,192,39,2,2
2014,193,34,1,2
2014,195,68,2,2
2014,197,49,2,2
2014,205,1,2,2
2014,207,2,1,2
2014,208,24,1,2
2014,210,35,2,2
2014,211,51,1,2
2014,212,76,2,2
2014,213,66,2,2
2014,215,55,2,2
2014,217,50,2,2
2014,218,38,1,2
2014,219,9,2,2
2014,222,3,2,2
2014,223,9,1,2
2014,224,11,1,2
2014,225,7,1,2
2014,229,4,2,2
2014,230,40,2,2
2014,232,10,2,2
2014,233,34,1,2
2014,234,27,1,2
2014,235,37,1,2
2014,236,41,2,2
2014,238,65,2,2
2014,240,3,2,2
2014,241,3,2,2
2014,242,3,2,2
2014,243,3,1,2
2014,244,4,1,2
2014,245,45,1,2
2014,246,2,1,2
2014,257,49,1,2
2014,258,6,1,2
2014,260,16,1,2
2014,263,13,1,2
2014,266,7,1,2
2014,267,38,1,2
2014,268,33,1,2
2014,269,44,1,2
2014,270,13,1,2
2014,271,148,1,2
2014,272,54,1,2
2014,273,27,2,2
2014,275,12,1,2
2014,276,6,2,2
2014,279,4,1,2
2014,281,32,2,2
2014,282,5,1,2
2014,283,14,2,2
2014,284,11,2,2
2014,288,9,2,2
2014,289,4,2,2
2014,290,28,2,2
2014,291,32,1,2
2014,292,44,2,2
2014,293,34,1,2
2014,294,23,2,2
2014,295,7,2,2
2014,296,20,2,2
2014,311,9,2,2
2014,313,11,1,2
2014,314,8,1,2
2014,316,1,1,2
2014,320,116,2,2
2014,321,68,1,2
2014,325,64,1,2
2014,326,53,1,2
2014,327,63,1,2
2014,332,13,1,2
2014,334,1,1,2
2014,337,23,2,2
2014,338,44,1,2
2014,340,24,2,2
2014,341,21,2,2
2014,342,42,2,2
2014,343,8,2,2
2014,344,9,2,2
2014,347,45,2,2
2014,351,13,1,2
2014,352,29,1,2
2014,360,1,2,2
2014,361,97,2,2
2014,362,26,1,2
2014,363,30,2,2
2014,364,39,1,2
2014,365,39,1,2
2014,366,2,2,2
2014,370,1,1,2
2014,375,1,1,2
2014,376,1,1,2
2014,381,18,2,2
2014,382,1,1,2
2014,384,1,1,2
2014,385,1,2,2
2014,387,1,1,2
2014,393,3,2,2
2014,394,1,1,2
2014,395,76,1,2
2014,399,5,2,2
2014,400,2,1,2
2014,401,69,1,2
2014,403,21,2,2
2014,404,34,2,2
2014,405,14,1,2
2014,406,6,1,2
2014,407,3,1,2
2014,408,5,2,2
2014,409,3,1,2
2014,412,28,1,2
2014,413,29,2,2
2014,417,13,2,2
2014,420,21,2,2
2014,426,42,2,2
2014,427,52,2,2
2014,429,49,2,2
2014,430,116,2,2
2014,431,27,1,2
2014,432,11,2,2
2014,433,3,2,2
2014,434,69,1,2
2014,435,44,2,2
2014,436,29,1,2
2014,437,78,1,2
2014,438,35,2,2
2014,439,41,2,2
2014,440,59,1,2
2014,441,9,1,2
2014,442,18,1,2
2014,444,18,2,2
2014,445,26,2,2
2014,446,31,1,2
2014,448,40,2,2
2014,450,41,2,2
2014,451,20,2,2
2014,452,33,2,2
2014,453,6,1,2
2014,454,7,2,2
2014,455,11,2,2
2014,456,60,1,2
2014,458,7,2,2
2014,460,3,2,2
2014,462,5,1,2
2014,463,3,2,2
2014,464,10,1,2
2014,466,3,2,2
2014,467,4,2,2
2014,468,3,2,2
2014,469,3,1,2
2014,470,2,2,2
2014,471,4,1,2
2014,472,11,2,2
2014,473,3,2,2
2014,474,5,1,2
2014,476,2,1,2
2014,477,2,1,2
2014,478,36,1,2
2014,479,3,1,2
2014,480,4,2,2
2014,481,7,2,2
2014,482,4,1,2
2014,483,18,2,2
2014,484,7,1,2
2014,485,3,1,2
2014,494,14,1,2
2014,507,1,2,2
2014,510,4,1,2
2014,512,4,1,2
2014,513,9,2,2
2014,516,8,2,2
2014,517,6,1,2
2014,519,8,2,2
2014,521,1,1,2
2014,522,3,1,2
2014,523,3,2,2
2014,530,32,2,2
2014,531,84,1,2
2014,532,35,1,2
2014,535,41,2,2
2014,536,20,2,2
2014,537,23,2,2
2014,538,43,1,2
2014,539,5,1,2
2014,541,3,2,2
2014,549,27,1,2
2014,551,4,2,2
2014,555,27,1,2
2014,557,19,1,2
2014,559,18,1,2
2014,565,11,2,2
2014,566,43,2,2
2014,568,29,2,2
2014,569,25,1,2
2014,570,77,2,2
2014,571,6,2,2
2014,572,24,2,2
2014,573,24,2,2
2014,574,18,1,2
2014,575,8,2,2
2014,576,18,2,2
2014,577,21,2,2
2014,578,2,2,2
2014,579,23,1,2
2014,580,62,1,2
2014,581,65,1,2
2014,582,15,2,2
2014,583,20,1,2
2014,584,21,2,2
2014,585,22,1,2
2014,586,17,1,2
2014,587,31,2,2
2014,588,28,2,2
2014,589,22,1,2
2014,590,2,1,2
2014,591,23,2,2
2014,592,28,2,2
2014,593,27,2,2
2014,594,5,2,2
2014,595,6,1,2
2014,596,11,2,2
2014,599,6,2,2
2014,600,2,1,2
2014,601,4,1,2
2014,602,3,2,2
2014,603,5,2,2
2014,604,2,1,2
2014,605,6,1,2
2014,607,1,1,2
2014,608,1,2,2
2014,609,2,1,2
2014,611,3,1,2
2014,612,4,2,2
2014,613,1,1,2
2014,614,1,1,2
2014,616,2,2,2
2014,622,5,2,2
2014,623,7,2,2
2014,626,26,1,2
2014,628,16,2,2
2014,633,4,1,2
2014,636,7,2,2
2014,642,9,2,2
2014,643,1,1,2
2014,645,13,2,2
2014,650,3,2,2
2014,651,6,2,2
2014,652,7,1,2
2014,654,2,2,2
2014,655,12,1,2
2014,656,3,2,2
2014,657,6,2,2
2014,658,8,2,2
2014,659,1,1,2
2014,660,51,1,2
2014,662,11,1,2
2014,664,6,2,2
2014,670,3,1,2
2014,672,5,1,2
2014,673,1,2,2
2014,674,7,2,2
2014,676,9,2,2
2014,677,2,2,2
2014,678,2,2,2
2014,679,3,1,2
2014,680,1,1,2
2014,683,62,1,2
2014,684,18,2,2
2014,685,19,1,2
2014,687,9,2,2
2014,689,2,2,2
2014,690,45,1,2
2014,691,104,2,2
2014,692,4,2,2
2014,693,50,1,2
2014,694,70,1,2
2014,695,12,2,2
2014,696,110,2,2
2014,697,104,1,2
2014,698,63,1,2
2014,699,55,1,2
2014,700,149,2,2
2014,701,90,2,2
2014,702,39,1,2
2014,703,105,1,2
2014,704,18,2,2
2014,705,6,1,2
2014,706,55,1,2
2014,707,25,1,2
2014,709,1,1,2
2014,710,1,2,2
2014,711,1,1,2
2014,715,12,2,2
2014,717,1,2,2
2014,719,3,1,2
2014,726,1,2,2
2014,728,8,1,2
2014,731,2,1,2
2014,732,4,2,2
2014,736,20,2,2
2014,737,45,2,2
2014,738,23,1,2
2014,739,45,2,2
2014,740,110,2,2
2014,741,13,2,2
2014,742,64,1,2
2014,744,11,1,2
2014,745,12,1,2
2014,746,45,1,2
2014,747,19,1,2
2014,748,17,1,2
2014,749,4,2,2
2014,750,1,1,2
2014,753,3,1,2
2014,754,2,2,2
2014,755,1,1,2
2014,756,7,1,2
2014,757,2,2,2
2014,758,1,2,2
2014,759,1,1,2
2014,760,82,2,2
2014,761,1,2,2
2014,762,6,2,2
2014,766,22,1,2
2014,767,9,2,2
2014,770,42,2,2
2014,771,1,1,2
2014,774,1,2,2
2014,775,6,1,2
2014,776,1,1,2
2014,777,8,1,2
2014,779,7,1,2
2014,783,9,1,2
2014,786,44,2,2
2014,788,38,1,2
2014,789,32,1,2
2014,790,29,2,2
2014,791,45,2,2
2014,794,36,2,2
2014,796,2,2,2
2014,798,41,2,2
2014,799,29,1,2
2014,800,26,2,2
2014,801,61,1,2
2014,805,11,2,2
2014,807,14,1,2
2014,808,15,2,2
2014,809,267,1,2
2014,810,60,1,2
2014,811,19,2,2
2014,816,3,2,2
2014,817,8,2,2
2014,818,19,1,2
2014,819,21,1,2
2014,827,39,1,2
2014,829,27,1,2
2014,831,35,2,2
2014,833,60,1,2
2014,834,85,1,2
2014,835,19,1,2
2014,839,36,2,2
2014,841,8,2,2
2014,842,24,1,2
2014,843,15,2,2
2014,847,9,1,2
