año,codigo snies del programa,graduados,id genero,semestre
2014,1,41,1,1
2014,2,27,1,1
2014,3,33,1,1
2014,4,21,1,1
2014,5,34,2,1
2014,6,7,1,1
2014,7,10,2,1
2014,8,11,2,1
2014,9,6,2,1
2014,10,21,2,1
2014,11,47,1,1
2014,12,1,1,1
2014,13,24,1,1
2014,14,64,1,1
2014,15,21,2,1
2014,16,33,1,1
2014,17,55,1,1
2014,18,37,2,1
2014,19,43,1,1
2014,20,13,1,1
2014,21,23,2,1
2014,22,19,1,1
2014,23,39,1,1
2014,24,20,2,1
2014,25,51,1,1
2014,26,38,1,1
2014,27,33,1,1
2014,28,34,2,1
2014,29,60,1,1
2014,30,50,1,1
2014,31,23,1,1
2014,32,12,1,1
2014,33,40,2,1
2014,34,25,1,1
2014,35,22,1,1
2014,36,18,2,1
2014,37,38,2,1
2014,38,5,1,1
2014,39,2,2,1
2014,40,2,1,1
2014,41,3,2,1
2014,45,1,1,1
2014,46,8,1,1
2014,47,6,2,1
2014,48,2,2,1
2014,49,1,2,1
2014,50,2,1,1
2014,52,4,1,1
2014,53,1,2,1
2014,55,14,2,1
2014,57,4,1,1
2014,58,3,1,1
2014,60,2,1,1
2014,64,3,2,1
2014,66,2,1,1
2014,67,2,1,1
2014,69,7,2,1
2014,70,81,1,1
2014,71,8,2,1
2014,79,13,1,1
2014,80,1,1,1
2014,85,18,2,1
2014,86,8,1,1
2014,88,6,2,1
2014,89,23,2,1
2014,90,5,2,1
2014,91,2,1,1
2014,92,5,2,1
2014,93,8,2,1
2014,95,5,1,1
2014,96,4,1,1
2014,97,6,1,1
2014,98,1,2,1
2014,99,4,1,1
2014,100,3,2,1
2014,101,9,1,1
2014,104,7,1,1
2014,105,6,1,1
2014,106,7,2,1
2014,107,11,1,1
2014,108,23,1,1
2014,109,4,2,1
2014,110,2,1,1
2014,111,6,2,1
2014,112,3,1,1
2014,113,13,2,1
2014,114,33,1,1
2014,115,15,1,1
2014,116,6,2,1
2014,117,41,2,1
2014,118,21,2,1
2014,119,48,1,1
2014,120,16,1,1
2014,121,53,1,1
2014,122,27,1,1
2014,123,36,2,1
2014,124,20,1,1
2014,125,56,2,1
2014,126,28,2,1
2014,127,32,2,1
2014,128,12,1,1
2014,129,5,2,1
2014,132,12,2,1
2014,134,14,2,1
2014,135,9,1,1
2014,136,12,1,1
2014,137,7,1,1
2014,140,1,2,1
2014,141,3,1,1
2014,142,4,1,1
2014,143,22,1,1
2014,144,6,2,1
2014,146,77,1,1
2014,147,53,2,1
2014,149,111,2,1
2014,150,112,2,1
2014,151,108,2,1
2014,153,62,1,1
2014,154,56,2,1
2014,155,26,1,1
2014,156,36,1,1
2014,157,34,2,1
2014,158,46,2,1
2014,159,56,2,1
2014,161,23,1,1
2014,162,7,2,1
2014,163,4,1,1
2014,165,27,2,1
2014,170,35,1,1
2014,172,12,2,1
2014,173,18,1,1
2014,174,2,1,1
2014,175,2,2,1
2014,177,5,2,1
2014,178,10,1,1
2014,180,11,1,1
2014,181,4,1,1
2014,182,6,1,1
2014,188,21,2,1
2014,189,6,2,1
2014,190,16,2,1
2014,191,17,2,1
2014,192,4,1,1
2014,193,10,2,1
2014,205,3,2,1
2014,207,2,1,1
2014,210,6,2,1
2014,211,8,1,1
2014,212,9,1,1
2014,213,7,1,1
2014,215,17,1,1
2014,217,6,2,1
2014,218,15,1,1
2014,219,6,1,1
2014,222,3,1,1
2014,223,3,1,1
2014,225,4,1,1
2014,229,5,1,1
2014,230,27,2,1
2014,232,11,2,1
2014,233,21,2,1
2014,234,30,2,1
2014,235,25,1,1
2014,236,34,2,1
2014,238,30,2,1
2014,241,1,1,1
2014,245,5,2,1
2014,246,5,1,1
2014,252,1,1,1
2014,256,2,1,1
2014,257,29,1,1
2014,258,18,1,1
2014,260,11,1,1
2014,263,27,2,1
2014,266,7,1,1
2014,267,38,2,1
2014,268,57,1,1
2014,269,45,1,1
2014,270,30,1,1
2014,271,178,1,1
2014,272,45,2,1
2014,273,39,1,1
2014,275,8,2,1
2014,276,10,1,1
2014,278,2,1,1
2014,279,3,1,1
2014,280,45,2,1
2014,281,25,2,1
2014,282,5,1,1
2014,283,16,2,1
2014,284,25,2,1
2014,288,23,2,1
2014,289,32,2,1
2014,290,41,1,1
2014,291,42,1,1
2014,292,51,2,1
2014,293,49,1,1
2014,294,42,1,1
2014,295,6,1,1
2014,296,21,2,1
2014,297,2,2,1
2014,298,2,1,1
2014,300,2,1,1
2014,302,3,1,1
2014,303,3,1,1
2014,305,4,2,1
2014,308,1,2,1
2014,310,24,2,1
2014,311,3,2,1
2014,312,2,2,1
2014,314,4,2,1
2014,315,2,2,1
2014,316,1,1,1
2014,320,4,2,1
2014,321,2,1,1
2014,326,3,2,1
2014,327,8,1,1
2014,332,5,1,1
2014,337,28,2,1
2014,338,24,1,1
2014,340,17,2,1
2014,341,14,2,1
2014,342,67,1,1
2014,343,12,2,1
2014,344,7,1,1
2014,347,17,2,1
2014,351,8,2,1
2014,352,18,1,1
2014,360,59,1,1
2014,361,94,1,1
2014,362,27,1,1
2014,363,39,1,1
2014,364,58,1,1
2014,365,52,1,1
2014,366,8,2,1
2014,367,2,1,1
2014,368,9,1,1
2014,370,3,1,1
2014,371,1,2,1
2014,372,10,2,1
2014,374,2,1,1
2014,375,7,2,1
2014,376,1,1,1
2014,378,1,1,1
2014,379,3,2,1
2014,380,2,1,1
2014,381,8,1,1
2014,382,4,1,1
2014,383,3,1,1
2014,384,1,2,1
2014,385,15,1,1
2014,386,3,2,1
2014,387,3,1,1
2014,388,1,2,1
2014,389,1,1,1
2014,390,2,1,1
2014,391,2,1,1
2014,392,1,1,1
2014,393,6,1,1
2014,394,1,1,1
2014,395,36,1,1
2014,400,8,1,1
2014,401,41,1,1
2014,403,24,1,1
2014,404,14,2,1
2014,405,5,1,1
2014,406,1,2,1
2014,407,2,2,1
2014,408,5,2,1
2014,409,1,2,1
2014,412,11,2,1
2014,413,37,1,1
2014,417,1,1,1
2014,420,37,1,1
2014,426,49,2,1
2014,427,66,1,1
2014,429,41,2,1
2014,430,1,1,1
2014,431,16,1,1
2014,432,20,2,1
2014,434,49,1,1
2014,435,35,2,1
2014,436,23,1,1
2014,437,87,2,1
2014,438,28,1,1
2014,439,47,2,1
2014,440,74,1,1
