codigo snies del programa,año,semestre,total
55148.0,2000,1,0.0
55149.0,2000,1,0.0
55150.0,2000,1,0.0
55182.0,2000,1,0.0
55186.0,2000,1,0.0
55187.0,2000,1,0.0
55208.0,2000,1,0.0
55209.0,2000,1,0.0
91522.0,2000,1,0.0
101794.0,2000,1,0.0
101795.0,2000,1,0.0
101796.0,2000,1,0.0
101798.0,2000,1,0.0
101982.0,2000,1,0.0
113.0,2000,1,25.0
114.0,2000,1,52.0
115.0,2000,1,50.0
116.0,2000,1,25.0
117.0,2000,1,99.0
118.0,2000,1,23.0
119.0,2000,1,44.0
120.0,2000,1,44.0
121.0,2000,1,62.0
122.0,2000,1,53.0
123.0,2000,1,52.0
124.0,2000,1,40.0
125.0,2000,1,48.0
126.0,2000,1,32.0
127.0,2000,1,48.0
128.0,2000,1,31.0
129.0,2000,1,26.0
131.0,2000,1,0.0
132.0,2000,1,0.0
134.0,2000,1,0.0
135.0,2000,1,0.0
136.0,2000,1,0.0
137.0,2000,1,0.0
139.0,2000,1,0.0
140.0,2000,1,0.0
141.0,2000,1,0.0
142.0,2000,1,0.0
2501.0,2000,1,0.0
2503.0,2000,1,0.0
2504.0,2000,1,0.0
2505.0,2000,1,0.0
2506.0,2000,1,0.0
2706.0,2000,1,0.0
3194.0,2000,1,0.0
16918.0,2000,1,0.0
16919.0,2000,1,0.0
16920.0,2000,1,0.0
16921.0,2000,1,0.0
16922.0,2000,1,0.0
16923.0,2000,1,0.0
16924.0,2000,1,0.0
16925.0,2000,1,0.0
16926.0,2000,1,0.0
16927.0,2000,1,0.0
16928.0,2000,1,0.0
16929.0,2000,1,0.0
16932.0,2000,1,0.0
16933.0,2000,1,0.0
16934.0,2000,1,0.0
16936.0,2000,1,0.0
19860.0,2000,1,0.0
19861.0,2000,1,0.0
19863.0,2000,1,0.0
19864.0,2000,1,0.0
19865.0,2000,1,0.0
19866.0,2000,1,0.0
19867.0,2000,1,0.0
19887.0,2000,1,0.0
19888.0,2000,1,0.0
19889.0,2000,1,0.0
19890.0,2000,1,0.0
19970.0,2000,1,0.0
19971.0,2000,1,0.0
21553.0,2000,1,0.0
21554.0,2000,1,0.0
21555.0,2000,1,0.0
51669.0,2000,1,0.0
51670.0,2000,1,0.0
51671.0,2000,1,0.0
51672.0,2000,1,0.0
52737.0,2000,1,0.0
52751.0,2000,1,0.0
52752.0,2000,1,0.0
52753.0,2000,1,0.0
52754.0,2000,1,0.0
52973.0,2000,1,0.0
52974.0,2000,1,0.0
55126.0,2000,1,0.0
55127.0,2000,1,0.0
55128.0,2000,1,0.0
55130.0,2000,1,0.0
55142.0,2000,1,0.0
55143.0,2000,1,0.0
55144.0,2000,1,0.0
55146.0,2000,1,0.0
55152.0,2000,1,0.0
55183.0,2000,1,0.0
55188.0,2000,1,0.0
55189.0,2000,1,0.0
90701.0,2000,1,0.0
90759.0,2000,1,0.0
91523.0,2000,1,0.0
101467.0,2000,1,0.0
101984.0,2000,1,0.0
102077.0,2000,1,0.0
4120.0,2000,1,0.0
4121.0,2000,1,0.0
4122.0,2000,1,0.0
4123.0,2000,1,0.0
4124.0,2000,1,0.0
4125.0,2000,1,0.0
4126.0,2000,1,50.0
4129.0,2000,1,0.0
16911.0,2000,1,0.0
16912.0,2000,1,0.0
16913.0,2000,1,0.0
16914.0,2000,1,0.0
16915.0,2000,1,0.0
16916.0,2000,1,0.0
19921.0,2000,1,0.0
19922.0,2000,1,0.0
19923.0,2000,1,0.0
19924.0,2000,1,0.0
19925.0,2000,1,0.0
19926.0,2000,1,0.0
19929.0,2000,1,0.0
19967.0,2000,1,0.0
19969.0,2000,1,0.0
20493.0,2000,1,0.0
51673.0,2000,1,0.0
52755.0,2000,1,0.0
52975.0,2000,1,0.0
54035.0,2000,1,0.0
55025.0,2000,1,0.0
55030.0,2000,1,0.0
55133.0,2000,1,0.0
55134.0,2000,1,0.0
55135.0,2000,1,0.0
55139.0,2000,1,0.0
55140.0,2000,1,0.0
55151.0,2000,1,0.0
55184.0,2000,1,0.0
55190.0,2000,1,0.0
101582.0,2000,1,0.0
101983.0,2000,1,0.0
143.0,2000,1,34.0
144.0,2000,1,18.0
3104.0,2000,1,30.0
16902.0,2000,1,0.0
16903.0,2000,1,0.0
16904.0,2000,1,0.0
16905.0,2000,1,0.0
19859.0,2000,1,0.0
20488.0,2000,1,0.0
20489.0,2000,1,0.0
54579.0,2000,1,0.0
55131.0,2000,1,0.0
55145.0,2000,1,0.0
90700.0,2000,1,0.0
90702.0,2000,1,0.0
101987.0,2000,1,0.0
146.0,2000,1,0.0
147.0,2000,1,0.0
149.0,2000,1,0.0
150.0,2000,1,0.0
151.0,2000,1,0.0
152.0,2000,1,0.0
153.0,2000,1,0.0
154.0,2000,1,0.0
155.0,2000,1,0.0
156.0,2000,1,0.0
157.0,2000,1,0.0
158.0,2000,1,0.0
159.0,2000,1,0.0
161.0,2000,1,0.0
162.0,2000,1,0.0
163.0,2000,1,0.0
165.0,2000,1,0.0
166.0,2000,1,0.0
169.0,2000,1,0.0
170.0,2000,1,0.0
171.0,2000,1,0.0
172.0,2000,1,0.0
173.0,2000,1,0.0
2444.0,2000,1,0.0
2909.0,2000,1,0.0
4762.0,2000,1,0.0
5102.0,2000,1,0.0
7790.0,2000,1,0.0
10401.0,2000,1,0.0
10417.0,2000,1,0.0
10827.0,2000,1,0.0
10922.0,2000,1,0.0
12315.0,2000,1,0.0
15903.0,2000,1,0.0
19086.0,2000,1,0.0
19111.0,2000,1,0.0
51660.0,2000,1,0.0
51667.0,2000,1,0.0
51667.0,2000,1,0.0
51667.0,2000,1,0.0
51668.0,2000,1,0.0
51668.0,2000,1,0.0
51867.0,2000,1,0.0
52067.0,2000,1,0.0
52067.0,2000,1,0.0
52124.0,2000,1,0.0
52187.0,2000,1,0.0
52199.0,2000,1,0.0
52207.0,2000,1,0.0
52208.0,2000,1,0.0
52340.0,2000,1,0.0
53338.0,2000,1,0.0
53524.0,2000,1,0.0
53718.0,2000,1,0.0
53951.0,2000,1,0.0
53954.0,2000,1,0.0
54465.0,2000,1,0.0
90608.0,2000,1,0.0
174.0,2000,1,0.0
174.0,2000,1,30.0
174.0,2000,1,0.0
174.0,2000,1,0.0
174.0,2000,1,0.0
174.0,2000,1,0.0
174.0,2000,1,0.0
174.0,2000,1,0.0
174.0,2000,1,0.0
174.0,2000,1,0.0
174.0,2000,1,0.0
174.0,2000,1,0.0
174.0,2000,1,0.0
174.0,2000,1,0.0
174.0,2000,1,0.0
174.0,2000,1,0.0
174.0,2000,1,0.0
174.0,2000,1,0.0
174.0,2000,1,0.0
174.0,2000,1,0.0
175.0,2000,1,19.0
176.0,2000,1,27.0
177.0,2000,1,40.0
178.0,2000,1,0.0
179.0,2000,1,1283.0
180.0,2000,1,42.0
181.0,2000,1,30.0
182.0,2000,1,63.0
187.0,2000,1,79.0
188.0,2000,1,40.0
189.0,2000,1,79.0
190.0,2000,1,81.0
191.0,2000,1,76.0
192.0,2000,1,40.0
193.0,2000,1,46.0
194.0,2000,1,0.0
195.0,2000,1,0.0
197.0,2000,1,0.0
204.0,2000,1,0.0
204.0,2000,1,0.0
205.0,2000,1,0.0
205.0,2000,1,0.0
207.0,2000,1,0.0
2508.0,2000,1,0.0
2633.0,2000,1,69.0
2653.0,2000,1,77.0
2653.0,2000,1,0.0
2653.0,2000,1,0.0
2653.0,2000,1,0.0
2653.0,2000,1,0.0
2653.0,2000,1,0.0
2653.0,2000,1,0.0
2653.0,2000,1,0.0
2683.0,2000,1,40.0
2759.0,2000,1,40.0
2760.0,2000,1,78.0
2761.0,2000,1,77.0
2762.0,2000,1,29.0
2763.0,2000,1,80.0
2821.0,2000,1,77.0
3482.0,2000,1,0.0
3959.0,2000,1,0.0
3959.0,2000,1,0.0
3959.0,2000,1,0.0
3961.0,2000,1,33.0
4040.0,2000,1,0.0
4085.0,2000,1,0.0
4085.0,2000,1,68.0
4085.0,2000,1,0.0
4085.0,2000,1,0.0
4085.0,2000,1,0.0
4085.0,2000,1,0.0
4085.0,2000,1,0.0
4085.0,2000,1,0.0
4085.0,2000,1,0.0
4085.0,2000,1,0.0
4085.0,2000,1,0.0
4338.0,2000,1,41.0
4543.0,2000,1,0.0
5236.0,2000,1,0.0
5915.0,2000,1,0.0
5915.0,2000,1,20.0
5915.0,2000,1,0.0
7170.0,2000,1,0.0
7827.0,2000,1,0.0
7827.0,2000,1,0.0
7827.0,2000,1,81.0
7827.0,2000,1,0.0
7827.0,2000,1,0.0
7827.0,2000,1,0.0
7827.0,2000,1,0.0
7827.0,2000,1,0.0
7827.0,2000,1,0.0
7827.0,2000,1,0.0
7827.0,2000,1,0.0
7827.0,2000,1,0.0
7827.0,2000,1,0.0
7827.0,2000,1,0.0
7827.0,2000,1,0.0
7827.0,2000,1,0.0
7827.0,2000,1,0.0
7827.0,2000,1,0.0
7827.0,2000,1,0.0
7827.0,2000,1,0.0
7827.0,2000,1,0.0
7827.0,2000,1,0.0
7827.0,2000,1,0.0
7827.0,2000,1,0.0
7827.0,2000,1,0.0
7827.0,2000,1,0.0
7827.0,2000,1,0.0
7827.0,2000,1,0.0
7827.0,2000,1,0.0
7827.0,2000,1,0.0
7827.0,2000,1,0.0
7942.0,2000,1,0.0
7942.0,2000,1,55.0
7942.0,2000,1,0.0
7942.0,2000,1,0.0
7942.0,2000,1,0.0
7942.0,2000,1,0.0
7942.0,2000,1,0.0
7942.0,2000,1,0.0
7942.0,2000,1,0.0
7942.0,2000,1,0.0
7942.0,2000,1,0.0
7942.0,2000,1,0.0
7942.0,2000,1,0.0
7942.0,2000,1,0.0
7942.0,2000,1,0.0
7942.0,2000,1,0.0
7942.0,2000,1,0.0
7942.0,2000,1,0.0
7942.0,2000,1,0.0
7942.0,2000,1,0.0
7942.0,2000,1,0.0
7942.0,2000,1,0.0
7942.0,2000,1,0.0
9703.0,2000,1,0.0
9733.0,2000,1,0.0
9811.0,2000,1,0.0
9811.0,2000,1,0.0
9811.0,2000,1,0.0
9811.0,2000,1,0.0
9811.0,2000,1,0.0
9811.0,2000,1,0.0
9811.0,2000,1,0.0
9811.0,2000,1,0.0
9811.0,2000,1,0.0
9811.0,2000,1,0.0
9811.0,2000,1,0.0
9811.0,2000,1,0.0
9811.0,2000,1,0.0
9811.0,2000,1,0.0
9811.0,2000,1,0.0
9811.0,2000,1,0.0
9811.0,2000,1,0.0
9811.0,2000,1,0.0
9811.0,2000,1,0.0
9811.0,2000,1,0.0
9811.0,2000,1,0.0
9811.0,2000,1,0.0
9811.0,2000,1,0.0
10462.0,2000,1,0.0
10463.0,2000,1,25.0
10464.0,2000,1,0.0
10465.0,2000,1,0.0
10484.0,2000,1,0.0
10484.0,2000,1,24.0
10484.0,2000,1,0.0
10484.0,2000,1,0.0
10484.0,2000,1,0.0
10484.0,2000,1,0.0
10484.0,2000,1,0.0
10484.0,2000,1,0.0
10484.0,2000,1,0.0
10484.0,2000,1,0.0
10484.0,2000,1,0.0
10484.0,2000,1,0.0
10484.0,2000,1,0.0
10484.0,2000,1,0.0
10484.0,2000,1,0.0
10484.0,2000,1,0.0
10484.0,2000,1,0.0
10484.0,2000,1,0.0
10484.0,2000,1,0.0
10484.0,2000,1,0.0
10484.0,2000,1,0.0
10484.0,2000,1,0.0
10484.0,2000,1,0.0
10484.0,2000,1,0.0
10484.0,2000,1,0.0
10484.0,2000,1,0.0
10484.0,2000,1,0.0
10484.0,2000,1,0.0
10484.0,2000,1,0.0
10484.0,2000,1,0.0
10484.0,2000,1,0.0
10484.0,2000,1,0.0
10681.0,2000,1,0.0
11790.0,2000,1,0.0
11790.0,2000,1,0.0
13094.0,2000,1,0.0
13094.0,2000,1,0.0
13105.0,2000,1,0.0
13187.0,2000,1,0.0
14802.0,2000,1,0.0
14802.0,2000,1,0.0
14802.0,2000,1,0.0
14802.0,2000,1,0.0
14802.0,2000,1,0.0
14802.0,2000,1,0.0
14802.0,2000,1,0.0
14802.0,2000,1,0.0
14802.0,2000,1,0.0
14802.0,2000,1,0.0
14802.0,2000,1,0.0
14802.0,2000,1,0.0
14802.0,2000,1,0.0
14802.0,2000,1,0.0
14802.0,2000,1,0.0
14802.0,2000,1,0.0
14802.0,2000,1,0.0
14802.0,2000,1,0.0
14802.0,2000,1,0.0
14851.0,2000,1,0.0
14853.0,2000,1,0.0
19071.0,2000,1,0.0
19071.0,2000,1,0.0
19471.0,2000,1,0.0
19728.0,2000,1,0.0
20645.0,2000,1,0.0
52322.0,2000,1,0.0
52660.0,2000,1,0.0
52661.0,2000,1,0.0
52767.0,2000,1,0.0
53035.0,2000,1,0.0
53395.0,2000,1,0.0
53712.0,2000,1,0.0
53754.0,2000,1,0.0
53946.0,2000,1,0.0
54018.0,2000,1,0.0
54200.0,2000,1,0.0
54200.0,2000,1,0.0
54200.0,2000,1,0.0
54200.0,2000,1,0.0
54200.0,2000,1,0.0
54200.0,2000,1,0.0
54200.0,2000,1,0.0
54200.0,2000,1,0.0
54200.0,2000,1,0.0
54200.0,2000,1,0.0
54200.0,2000,1,0.0
54390.0,2000,1,0.0
54391.0,2000,1,0.0
54415.0,2000,1,0.0
54620.0,2000,1,0.0
54660.0,2000,1,0.0
54673.0,2000,1,0.0
55165.0,2000,1,0.0
90336.0,2000,1,0.0
90372.0,2000,1,0.0
90422.0,2000,1,0.0
90422.0,2000,1,0.0
90422.0,2000,1,0.0
90722.0,2000,1,0.0
90933.0,2000,1,0.0
90953.0,2000,1,0.0
90955.0,2000,1,0.0
90974.0,2000,1,0.0
90974.0,2000,1,0.0
91058.0,2000,1,0.0
91086.0,2000,1,0.0
91087.0,2000,1,0.0
208.0,2000,1,40.0
209.0,2000,1,17.0
210.0,2000,1,40.0
211.0,2000,1,40.0
212.0,2000,1,37.0
213.0,2000,1,40.0
3096.0,2000,1,0.0
3778.0,2000,1,39.0
7814.0,2000,1,0.0
19082.0,2000,1,0.0
19085.0,2000,1,0.0
19089.0,2000,1,0.0
91396.0,2000,1,0.0
214.0,2000,1,0.0
215.0,2000,1,0.0
216.0,2000,1,0.0
217.0,2000,1,0.0
218.0,2000,1,0.0
3458.0,2000,1,0.0
3544.0,2000,1,0.0
4453.0,2000,1,0.0
4925.0,2000,1,0.0
5751.0,2000,1,0.0
6572.0,2000,1,0.0
7135.0,2000,1,0.0
8145.0,2000,1,0.0
9235.0,2000,1,0.0
10066.0,2000,1,0.0
53631.0,2000,1,0.0
54660.0,2000,1,0.0
54673.0,2000,1,0.0
54914.0,2000,1,0.0
4687.0,2000,1,0.0
4688.0,2000,1,0.0
9429.0,2000,1,0.0
54391.0,2000,1,0.0
90372.0,2000,1,0.0
90474.0,2000,1,0.0
222.0,2000,1,0.0
223.0,2000,1,30.0
224.0,2000,1,0.0
225.0,2000,1,0.0
226.0,2000,1,25.0
228.0,2000,1,44.0
229.0,2000,1,0.0
230.0,2000,1,50.0
231.0,2000,1,50.0
232.0,2000,1,0.0
233.0,2000,1,81.0
234.0,2000,1,44.0
235.0,2000,1,45.0
236.0,2000,1,86.0
237.0,2000,1,0.0
238.0,2000,1,65.0
240.0,2000,1,0.0
241.0,2000,1,0.0
242.0,2000,1,0.0
243.0,2000,1,0.0
244.0,2000,1,0.0
245.0,2000,1,0.0
246.0,2000,1,0.0
250.0,2000,1,0.0
252.0,2000,1,0.0
256.0,2000,1,0.0
2130.0,2000,1,0.0
2970.0,2000,1,0.0
3048.0,2000,1,44.0
3613.0,2000,1,0.0
3636.0,2000,1,60.0
3833.0,2000,1,45.0
3949.0,2000,1,0.0
3965.0,2000,1,0.0
4010.0,2000,1,65.0
4080.0,2000,1,36.0
4493.0,2000,1,0.0
4615.0,2000,1,0.0
4730.0,2000,1,0.0
4963.0,2000,1,0.0
5255.0,2000,1,0.0
5268.0,2000,1,30.0
5269.0,2000,1,40.0
7171.0,2000,1,43.0
7519.0,2000,1,31.0
7520.0,2000,1,48.0
8170.0,2000,1,44.0
8338.0,2000,1,0.0
8441.0,2000,1,0.0
8704.0,2000,1,40.0
9299.0,2000,1,0.0
9833.0,2000,1,0.0
10408.0,2000,1,0.0
10795.0,2000,1,0.0
11067.0,2000,1,0.0
11068.0,2000,1,0.0
11967.0,2000,1,0.0
12097.0,2000,1,0.0
12098.0,2000,1,0.0
12099.0,2000,1,0.0
12100.0,2000,1,0.0
12101.0,2000,1,0.0
12102.0,2000,1,0.0
13062.0,2000,1,0.0
13153.0,2000,1,0.0
13154.0,2000,1,0.0
13418.0,2000,1,0.0
15358.0,2000,1,0.0
15440.0,2000,1,0.0
15444.0,2000,1,0.0
15974.0,2000,1,0.0
17387.0,2000,1,0.0
17387.0,2000,1,0.0
18679.0,2000,1,0.0
19503.0,2000,1,0.0
19796.0,2000,1,0.0
51767.0,2000,1,0.0
52425.0,2000,1,0.0
54801.0,2000,1,0.0
55202.0,2000,1,0.0
102181.0,2000,1,0.0
102182.0,2000,1,0.0
102183.0,2000,1,0.0
102184.0,2000,1,0.0
257.0,2000,1,48.0
258.0,2000,1,53.0
259.0,2000,1,55.0
260.0,2000,1,46.0
262.0,2000,1,38.0
263.0,2000,1,43.0
265.0,2000,1,48.0
266.0,2000,1,39.0
267.0,2000,1,36.0
268.0,2000,1,32.0
269.0,2000,1,63.0
270.0,2000,1,46.0
271.0,2000,1,51.0
272.0,2000,1,57.0
273.0,2000,1,40.0
275.0,2000,1,0.0
276.0,2000,1,0.0
278.0,2000,1,0.0
279.0,2000,1,0.0
3098.0,2000,1,30.0
3562.0,2000,1,31.0
4093.0,2000,1,0.0
4099.0,2000,1,0.0
4363.0,2000,1,0.0
5329.0,2000,1,0.0
6698.0,2000,1,0.0
7174.0,2000,1,0.0
7943.0,2000,1,0.0
8324.0,2000,1,0.0
10264.0,2000,1,0.0
12019.0,2000,1,0.0
12038.0,2000,1,0.0
12039.0,2000,1,0.0
12145.0,2000,1,0.0
13090.0,2000,1,0.0
13150.0,2000,1,0.0
13546.0,2000,1,0.0
14822.0,2000,1,0.0
16002.0,2000,1,0.0
16249.0,2000,1,0.0
19385.0,2000,1,0.0
19518.0,2000,1,0.0
19519.0,2000,1,0.0
19520.0,2000,1,0.0
20484.0,2000,1,0.0
20973.0,2000,1,0.0
51588.0,2000,1,0.0
51826.0,2000,1,0.0
52028.0,2000,1,0.0
52029.0,2000,1,0.0
52050.0,2000,1,0.0
52050.0,2000,1,0.0
52053.0,2000,1,0.0
52151.0,2000,1,0.0
52404.0,2000,1,0.0
52680.0,2000,1,0.0
52681.0,2000,1,0.0
52682.0,2000,1,0.0
52722.0,2000,1,0.0
53027.0,2000,1,0.0
53119.0,2000,1,0.0
53126.0,2000,1,0.0
53256.0,2000,1,0.0
53292.0,2000,1,0.0
53293.0,2000,1,0.0
53294.0,2000,1,0.0
53295.0,2000,1,0.0
53317.0,2000,1,0.0
53318.0,2000,1,0.0
53460.0,2000,1,0.0
53617.0,2000,1,0.0
53645.0,2000,1,0.0
53648.0,2000,1,0.0
53816.0,2000,1,0.0
53889.0,2000,1,0.0
53945.0,2000,1,0.0
53971.0,2000,1,0.0
54197.0,2000,1,0.0
54220.0,2000,1,0.0
54221.0,2000,1,0.0
54222.0,2000,1,0.0
54222.0,2000,1,0.0
54224.0,2000,1,0.0
54224.0,2000,1,0.0
54255.0,2000,1,0.0
54266.0,2000,1,0.0
54338.0,2000,1,0.0
54448.0,2000,1,0.0
54760.0,2000,1,0.0
54928.0,2000,1,0.0
90460.0,2000,1,0.0
90463.0,2000,1,0.0
90491.0,2000,1,0.0
90684.0,2000,1,0.0
90698.0,2000,1,0.0
90775.0,2000,1,0.0
90776.0,2000,1,0.0
90949.0,2000,1,0.0
91077.0,2000,1,0.0
101614.0,2000,1,0.0
101694.0,2000,1,0.0
102033.0,2000,1,0.0
102581.0,2000,1,0.0
280.0,2000,1,42.0
281.0,2000,1,49.0
282.0,2000,1,22.0
283.0,2000,1,62.0
284.0,2000,1,62.0
285.0,2000,1,58.0
286.0,2000,1,31.0
288.0,2000,1,56.0
289.0,2000,1,66.0
290.0,2000,1,65.0
291.0,2000,1,78.0
292.0,2000,1,61.0
293.0,2000,1,35.0
294.0,2000,1,140.0
295.0,2000,1,0.0
296.0,2000,1,56.0
297.0,2000,1,0.0
298.0,2000,1,0.0
300.0,2000,1,0.0
302.0,2000,1,0.0
303.0,2000,1,0.0
305.0,2000,1,0.0
306.0,2000,1,0.0
308.0,2000,1,0.0
310.0,2000,1,0.0
311.0,2000,1,0.0
312.0,2000,1,0.0
313.0,2000,1,0.0
314.0,2000,1,0.0
315.0,2000,1,0.0
316.0,2000,1,0.0
317.0,2000,1,0.0
2971.0,2000,1,70.0
4163.0,2000,1,0.0
4419.0,2000,1,0.0
4552.0,2000,1,0.0
4632.0,2000,1,0.0
5021.0,2000,1,0.0
6657.0,2000,1,96.0
6658.0,2000,1,0.0
6659.0,2000,1,28.0
6659.0,2000,1,0.0
6801.0,2000,1,0.0
7175.0,2000,1,0.0
7175.0,2000,1,0.0
