año,codigo snies del programa,id genero,matriculados primer,semestre
2016,1283,1,36,2
2016,1284,2,12,2
2016,1285,2,15,2
2016,1291,2,27,2
2016,1293,1,58,2
2016,1294,2,12,2
2016,1295,1,109,2
2016,1296,2,6,2
2016,1297,2,198,2
2016,1298,2,55,2
2016,1299,2,89,2
2016,1300,1,1,2
2016,1301,1,2,2
2016,1302,1,1,2
2016,1303,1,4,2
2016,1305,2,4,2
2016,1307,1,5,2
2016,1308,1,1,2
2016,1309,1,3,2
2016,1310,1,2,2
2016,1315,2,6,2
2016,1317,2,2,2
2016,1323,2,112,2
2016,1325,1,16,2
2016,1328,1,17,2
2016,1329,1,20,2
2016,1330,2,21,2
2016,1331,1,28,2
2016,1332,1,21,2
2016,1335,2,35,2
2016,1336,1,37,2
2016,1337,1,46,2
2016,1338,1,124,2
2016,1339,2,51,2
2016,1340,2,16,2
2016,1347,2,18,2
2016,1348,1,61,2
2016,1349,2,25,2
2016,1350,2,81,2
2016,1361,1,42,2
2016,1363,1,7,2
2016,1365,1,13,2
2016,1371,1,4,2
2016,1372,1,4,2
2016,1380,1,150,2
2016,1381,2,350,2
2016,1383,2,238,2
2016,1385,1,83,2
2016,1386,2,233,2
2016,1387,1,12,2
2016,1389,2,5,2
2016,1394,2,49,2
2016,1395,2,47,2
2016,1396,2,64,2
2016,1399,2,30,2
2016,1402,2,45,2
2016,1403,2,71,2
2016,1409,1,32,2
2016,1412,1,4,2
2016,1413,1,2,2
2016,1415,1,14,2
2016,1422,1,435,2
2016,1425,1,133,2
2016,1426,1,203,2
2016,1430,1,117,2
2016,1431,2,7,2
2016,1432,1,4,2
2016,1433,1,98,2
2016,1434,2,12,2
2016,1439,1,18,2
2016,1441,2,41,2
2016,1442,1,22,2
2016,1444,1,33,2
2016,1445,1,10,2
2016,1446,1,52,2
2016,1448,1,24,2
2016,1450,2,55,2
2016,1451,1,64,2
2016,1464,1,19,2
2016,1466,2,48,2
2016,1475,2,339,2
2016,1476,2,119,2
2016,1477,2,118,2
2016,1483,1,180,2
2016,1485,2,38,2
2016,1487,1,80,2
2016,1488,2,44,2
2016,1489,2,51,2
2016,1490,2,44,2
2016,1491,2,24,2
2016,1492,2,85,2
2016,1493,2,136,2
2016,1494,2,115,2
2016,1496,2,32,2
2016,1497,1,44,2
2016,1498,2,51,2
2016,1499,2,75,2
2016,1503,2,55,2
2016,1504,1,13,2
2016,1512,1,114,2
2016,1513,1,8,2
2016,1514,2,60,2
2016,1516,2,102,2
2016,1519,2,17,2
2016,1520,2,11,2
2016,1527,1,182,2
2016,1529,2,79,2
2016,1531,2,121,2
2016,1532,1,217,2
2016,1533,1,296,2
2016,1534,1,206,2
2016,1535,1,491,2
2016,1536,2,750,2
2016,1537,2,107,2
2016,1538,2,30,2
2016,1539,1,272,2
2016,1540,1,210,2
2016,1541,1,62,2
2016,1542,2,486,2
2016,1543,1,155,2
2016,1544,1,239,2
2016,1545,1,157,2
2016,1546,2,119,2
2016,1547,2,99,2
2016,1548,2,160,2
2016,1550,2,37,2
2016,1551,2,18,2
2016,1552,2,24,2
2016,1555,2,42,2
2016,1561,1,47,2
2016,1569,2,5,2
2016,1573,2,12,2
2016,1574,2,47,2
2016,1575,2,158,2
2016,1576,1,20,2
2016,1578,1,51,2
2016,1579,1,9,2
2016,1580,2,17,2
2016,1581,1,26,2
2016,1582,2,19,2
2016,1585,1,5,2
2016,1587,2,2,2
2016,1591,1,66,2
2016,1592,1,68,2
2016,1593,1,22,2
2016,1595,1,17,2
2016,1596,1,29,2
2016,1597,1,32,2
2016,1598,1,227,2
2016,1599,1,131,2
2016,1605,1,21,2
2016,1606,2,27,2
2016,1607,1,1,2
2016,1614,2,20,2
2016,1621,1,13,2
2016,1622,2,41,2
2016,1626,2,17,2
2016,1627,1,15,2
2016,1628,1,28,2
2016,1630,1,41,2
2016,1635,2,54,2
2016,1636,1,66,2
2016,1640,2,56,2
2016,1641,1,50,2
2016,1642,1,29,2
2016,1643,1,112,2
2016,1644,1,1,2
2016,1645,2,24,2
2016,1646,1,25,2
2016,1647,1,16,2
2016,1649,2,25,2
2016,1650,1,11,2
2016,1651,2,82,2
2016,1652,1,28,2
2016,1653,2,17,2
2016,1654,2,251,2
2016,1655,1,67,2
2016,1656,1,34,2
2016,1657,2,19,2
2016,1658,1,18,2
2016,1667,1,79,2
2016,1668,2,119,2
2016,1676,2,208,2
2016,1677,1,2,2
2016,1678,1,4,2
2016,1679,2,2,2
2016,1680,1,4,2
2016,1681,2,2,2
2016,1682,2,2,2
2016,1683,1,2,2
2016,1684,1,2,2
2016,1687,1,6,2
2016,1688,2,11,2
2016,1689,1,11,2
2016,1690,1,48,2
2016,1691,1,34,2
2016,1692,1,24,2
2016,1693,2,49,2
2016,1694,2,47,2
2016,1697,1,71,2
2016,1698,2,33,2
2016,1703,1,35,2
2016,1705,1,24,2
2016,1706,2,49,2
2016,1708,2,276,2
2016,1715,2,34,2
2016,1716,1,46,2
2016,1717,2,67,2
2016,1718,2,124,2
2016,1719,2,83,2
2016,1724,1,51,2
2016,1725,2,52,2
2016,1730,2,54,2
2016,1731,1,67,2
2016,1736,2,45,2
2016,1737,2,19,2
2016,1738,1,19,2
2016,1739,2,49,2
2016,1741,1,39,2
2016,1742,1,25,2
2016,1743,2,13,2
2016,1749,2,111,2
2016,1751,1,100,2
2016,1752,1,34,2
2016,1755,1,65,2
2016,1758,2,18,2
2016,1760,1,65,2
2016,1762,1,145,2
2016,1763,1,20,2
2016,1764,1,33,2
2016,1765,1,132,2
2016,1766,1,8,2
2016,1767,2,10,2
2016,1768,2,19,2
2016,1769,2,78,2
2016,1770,2,132,2
2016,1771,2,71,2
2016,1774,2,29,2
2016,1775,1,7,2
2016,1776,1,3,2
2016,1777,1,37,2
2016,1778,2,2,2
2016,1779,1,2,2
2016,1780,1,2,2
2016,1781,1,2,2
2016,1783,2,1,2
2016,1784,2,2,2
2016,1786,2,2,2
2016,1787,1,1,2
2016,1788,2,1,2
2016,1790,2,2,2
2016,1791,1,2,2
2016,1792,2,2,2
2016,1793,1,4,2
2016,1795,1,4,2
2016,1796,1,2,2
2016,1797,1,2,2
2016,1801,2,2,2
2016,1802,1,1,2
2016,1805,2,7,2
2016,1806,2,5,2
2016,1807,1,158,2
2016,1808,1,8,2
2016,1813,2,77,2
2016,1814,2,46,2
2016,1815,1,6,2
2016,1816,1,5,2
2016,1817,1,4,2
2016,1818,1,6,2
2016,1819,2,1,2
2016,1820,2,5,2
2016,1821,1,4,2
2016,1822,2,2,2
2016,1823,2,5,2
2016,1827,2,9,2
2016,1832,2,30,2
2016,1834,1,134,2
2016,1836,2,2,2
2016,1837,1,13,2
2016,1838,1,218,2
2016,1840,2,25,2
2016,1841,2,20,2
2016,1846,2,32,2
2016,1847,2,68,2
2016,1850,2,4,2
2016,1853,2,13,2
2016,1854,1,22,2
2016,1855,2,14,2
2016,1856,1,14,2
2016,1870,2,72,2
2016,1872,1,7,2
2016,1875,1,123,2
2016,1877,2,105,2
2016,1878,1,32,2
2016,1881,2,11,2
2016,1883,2,20,2
2016,1884,1,16,2
2016,1886,2,35,2
2016,1888,1,1,2
2016,1889,1,1,2
2016,1890,1,48,2
2016,1892,1,409,2
2016,1893,2,21,2
2016,1894,1,240,2
2016,1895,1,51,2
2016,1902,1,71,2
2016,1905,2,2,2
2016,1914,1,7,2
2016,1915,2,49,2
2016,1916,2,29,2
2016,1918,2,18,2
2016,1919,1,14,2
2016,1928,1,48,2
2016,1936,1,6,2
2016,1937,1,19,2
2016,1942,2,23,2
2016,1944,1,4,2
2016,1946,1,17,2
2016,1950,2,14,2
2016,1956,1,94,2
2016,1958,1,194,2
2016,1976,2,128,2
2016,1977,1,92,2
2016,1980,1,161,2
2016,1981,1,41,2
2016,1982,2,31,2
2016,1983,2,75,2
2016,1984,1,38,2
2016,1985,1,18,2
2016,1988,1,17,2
2016,1989,2,32,2
2016,1991,2,128,2
2016,1993,2,2,2
2016,2004,2,94,2
2016,2009,2,4,2
2016,2016,1,32,2
2016,2026,1,12,2
2016,2028,2,6,2
2016,2034,2,6,2
2016,2037,2,7,2
2016,2039,2,48,2
2016,2040,1,48,2
2016,2046,1,22,2
2016,2049,2,8,2
2016,2051,1,298,2
2016,2052,2,80,2
2016,2053,2,47,2
2016,2054,2,217,2
2016,2055,1,63,2
2016,2065,1,47,2
2016,2068,2,42,2
2016,2069,1,41,2
2016,2070,2,91,2
2016,2071,1,13,2
2016,2076,1,145,2
2016,2078,1,43,2
2016,2093,1,37,2
2016,2094,1,18,2
2016,2095,1,8,2
2016,2098,2,46,2
2016,2111,2,7,2
2016,2114,1,184,2
2016,2115,2,12,2
2016,2119,1,31,2
2016,2131,1,97,2
2016,2134,1,227,2
2016,2145,1,103,2
2016,2153,1,9,2
2016,2162,1,4,2
2016,2168,1,46,2
2016,2180,1,23,2
2016,2189,2,41,2
2016,2190,2,25,2
2016,2191,1,46,2
2016,2192,1,23,2
2016,2205,2,19,2
2016,2206,2,38,2
2016,2217,1,21,2
2016,2234,1,49,2
2016,2249,1,28,2
2016,2268,1,40,2
2016,2296,1,17,2
2016,2314,1,34,2
2016,2337,2,113,2
2016,2345,1,28,2
2016,2361,1,2,2
2016,2362,1,9,2
2016,2377,1,29,2
2016,2381,2,136,2
2016,2382,1,144,2
2016,2384,2,112,2
2016,2402,1,10,2
2016,2414,1,33,2
2016,2427,2,21,2
2016,2437,1,16,2
2016,2438,2,4,2
2016,2445,2,23,2
2016,2446,2,112,2
2016,2450,1,6,2
2016,2458,2,1,2
2016,2459,2,42,2
2016,2460,2,115,2
2016,2470,1,17,2
2016,2483,1,28,2
2016,2484,1,32,2
2016,2497,1,21,2
2016,2501,1,2,2
2016,2506,2,18,2
2016,2507,2,2,2
2016,2513,2,1,2
2016,2518,1,101,2
2016,2519,2,62,2
2016,2520,1,12,2
2016,2521,1,22,2
2016,2522,1,31,2
2016,2523,1,25,2
2016,2524,1,80,2
2016,2525,1,15,2
2016,2526,2,7,2
2016,2534,1,7,2
2016,2537,2,14,2
2016,2538,2,6,2
2016,2539,1,22,2
2016,2540,1,148,2
2016,2541,2,48,2
2016,2542,1,44,2
2016,2543,1,28,2
2016,2546,1,10,2
2016,2547,2,4,2
2016,2548,2,2,2
2016,2555,2,29,2
2016,2561,1,1,2
2016,2562,2,83,2
2016,2563,1,99,2
2016,2564,1,12,2
2016,2566,1,4,2
2016,2568,2,6,2
2016,2572,1,7,2
2016,2579,2,252,2
2016,2584,1,15,2
2016,2586,2,23,2
2016,2588,1,23,2
2016,2603,1,13,2
2016,2604,1,4,2
2016,2605,2,2,2
2016,2611,2,44,2
2016,2612,2,39,2
2016,2616,2,29,2
2016,2617,1,45,2
2016,2618,2,5,2
2016,2621,1,3,2
2016,2623,2,46,2
2016,2633,1,47,2
2016,2634,1,47,2
2016,2636,1,89,2
2016,2648,2,130,2
2016,2652,2,107,2
2016,2653,1,5,2
2016,2654,2,39,2
2016,2671,1,16,2
2016,2674,2,2,2
2016,2677,1,12,2
2016,2683,1,53,2
2016,2684,1,18,2
2016,2686,2,72,2
2016,2689,1,35,2
2016,2690,2,7,2
2016,2692,2,2,2
2016,2693,1,38,2
2016,2699,1,5,2
2016,2706,1,2,2
2016,2708,1,1,2
2016,2709,2,1,2
2016,2710,1,6,2
2016,2713,2,52,2
2016,2714,2,74,2
2016,2715,2,61,2
2016,2718,1,6,2
2016,2721,1,113,2
2016,2722,2,124,2
2016,2723,1,61,2
2016,2730,2,5,2
2016,2731,1,29,2
2016,2738,2,9,2
2016,2744,2,30,2
2016,2746,2,9,2
2016,2750,1,26,2
2016,2754,2,22,2
2016,2760,1,55,2
2016,2761,1,44,2
2016,2762,2,36,2
2016,2767,1,21,2
2016,2768,2,11,2
2016,2769,2,14,2
2016,2775,1,3,2
2016,2776,1,22,2
2016,2777,2,45,2
2016,2778,2,6,2
2016,2784,2,16,2
2016,2801,1,23,2
2016,2806,2,12,2
2016,2807,2,61,2
2016,2817,1,27,2
2016,2821,2,44,2
2016,2822,1,34,2
2016,2825,1,7,2
2016,2826,1,43,2
2016,2829,2,36,2
2016,2830,1,23,2
2016,2831,2,118,2
2016,2833,1,20,2
2016,2840,1,10,2
2016,2842,2,26,2
2016,2845,2,14,2
2016,2848,2,22,2
2016,2850,1,62,2
2016,2851,1,10,2
2016,2858,1,52,2
2016,2859,1,46,2
2016,2861,2,20,2
2016,2863,2,3,2
2016,2866,1,37,2
2016,2870,1,2,2
2016,2883,2,24,2
2016,2887,2,1,2
2016,2888,2,33,2
2016,2889,2,23,2
2016,2890,1,27,2
2016,2891,2,37,2
2016,2896,1,15,2
2016,2901,2,7,2
2016,2914,1,52,2
2016,2917,1,12,2
2016,2919,2,45,2
2016,2922,1,10,2
2016,2923,2,14,2
2016,2929,1,80,2
2016,2935,1,18,2
2016,2937,2,91,2
2016,2949,2,15,2
2016,2965,2,18,2
2016,2971,1,53,2
2016,2972,2,62,2
2016,2973,1,6,2
2016,2977,2,59,2
2016,2978,1,16,2
2016,2989,1,34,2
2016,2990,1,42,2
2016,2992,1,78,2
2016,2993,1,81,2
2016,2995,1,23,2
2016,2998,2,96,2
2016,3003,1,48,2
2016,3006,1,28,2
2016,3015,2,59,2
2016,3020,2,216,2
2016,3040,2,5,2
2016,3047,1,20,2
2016,3048,2,39,2
2016,3054,2,45,2
2016,3055,2,50,2
2016,3062,2,13,2
2016,3069,1,5,2
2016,3078,1,62,2
2016,3079,2,49,2
2016,3087,2,160,2
2016,3093,1,15,2
2016,3096,2,23,2
2016,3100,1,10,2
2016,3101,2,32,2
2016,3103,1,43,2
2016,3104,1,70,2
2016,3127,1,75,2
2016,3134,2,18,2
2016,3136,2,24,2
2016,3137,2,14,2
2016,3139,2,26,2
2016,3140,1,66,2
2016,3141,2,41,2
2016,3143,2,9,2
2016,3147,1,113,2
2016,3149,1,21,2
2016,3152,1,70,2
2016,3165,2,33,2
2016,3167,1,26,2
2016,3174,2,27,2
2016,3175,2,22,2
2016,3177,2,60,2
2016,3182,1,62,2
