año,codigo snies del programa,id genero,matriculados primer,semestre
2019,1,1,86,2
2019,2,1,54,2
2019,3,2,55,2
2019,4,1,33,2
2019,5,2,49,2
2019,6,1,26,2
2019,7,1,78,2
2019,8,1,56,2
2019,9,2,132,2
2019,10,1,50,2
2019,11,2,79,2
2019,13,2,46,2
2019,14,1,77,2
2019,15,2,46,2
2019,16,2,46,2
2019,17,1,93,2
2019,18,2,115,2
2019,19,2,112,2
2019,20,1,42,2
2019,21,1,6,2
2019,23,2,70,2
2019,24,1,88,2
2019,25,2,127,2
2019,27,1,64,2
2019,28,2,88,2
2019,29,2,140,2
2019,30,2,80,2
2019,31,2,34,2
2019,32,1,61,2
2019,33,1,73,2
2019,34,1,42,2
2019,35,1,36,2
2019,36,2,68,2
2019,37,2,63,2
2019,48,2,6,2
2019,65,1,1,2
2019,69,1,28,2
2019,70,2,77,2
2019,79,1,9,2
2019,80,1,15,2
2019,85,2,32,2
2019,86,2,4,2
2019,90,1,1,2
2019,91,1,11,2
2019,92,1,7,2
2019,93,2,14,2
2019,95,1,13,2
2019,96,2,7,2
2019,97,2,11,2
2019,99,2,2,2
2019,100,1,20,2
2019,101,1,11,2
2019,103,1,16,2
2019,104,1,21,2
2019,105,1,20,2
2019,107,1,4,2
2019,108,1,25,2
2019,109,2,5,2
2019,110,1,3,2
2019,111,2,5,2
2019,112,1,3,2
2019,113,2,72,2
2019,114,1,40,2
2019,115,2,50,2
2019,116,1,64,2
2019,117,1,106,2
2019,118,1,43,2
2019,119,1,43,2
2019,120,2,64,2
2019,121,2,67,2
2019,122,1,79,2
2019,123,1,82,2
2019,124,2,56,2
2019,125,1,60,2
2019,126,1,49,2
2019,127,2,65,2
2019,128,1,41,2
2019,129,1,24,2
2019,132,1,5,2
2019,135,2,6,2
2019,136,1,9,2
2019,137,1,4,2
2019,142,2,8,2
2019,143,1,50,2
2019,144,2,23,2
2019,146,1,45,2
2019,147,1,27,2
2019,151,1,77,2
2019,155,1,10,2
2019,156,2,28,2
2019,157,2,57,2
2019,158,1,47,2
2019,159,1,53,2
2019,169,1,41,2
2019,176,1,2,2
2019,178,2,46,2
2019,180,2,54,2
2019,181,1,48,2
2019,188,2,44,2
2019,189,2,92,2
2019,190,2,95,2
2019,191,2,49,2
2019,192,2,47,2
2019,193,1,50,2
2019,194,1,12,2
2019,195,1,24,2
2019,197,1,26,2
2019,205,1,8,2
2019,207,1,3,2
2019,210,2,34,2
2019,212,1,47,2
2019,213,1,43,2
2019,215,2,38,2
2019,216,2,36,2
2019,217,1,40,2
2019,218,1,33,2
2019,224,1,23,2
2019,225,2,25,2
2019,229,1,30,2
2019,230,1,40,2
2019,232,1,2,2
2019,233,1,103,2
2019,234,1,45,2
2019,235,1,44,2
2019,236,1,74,2
2019,238,1,56,2
2019,239,2,2,2
2019,240,1,3,2
2019,241,1,3,2
2019,242,2,3,2
2019,243,1,4,2
2019,244,1,4,2
2019,245,1,24,2
2019,256,2,2,2
2019,257,1,81,2
2019,260,2,7,2
2019,267,1,58,2
2019,268,1,84,2
2019,269,2,128,2
2019,270,1,100,2
2019,271,2,211,2
2019,272,2,86,2
2019,279,1,5,2
2019,281,1,60,2
2019,288,2,65,2
2019,289,2,47,2
2019,290,1,54,2
2019,291,1,58,2
2019,292,1,62,2
2019,293,1,39,2
2019,294,1,60,2
2019,295,1,15,2
2019,296,1,60,2
2019,310,1,29,2
2019,312,1,8,2
2019,313,1,13,2
2019,320,1,40,2
2019,325,2,32,2
2019,326,1,37,2
2019,327,1,39,2
2019,337,2,44,2
2019,338,2,47,2
2019,340,1,153,2
2019,341,1,41,2
2019,342,1,22,2
2019,343,2,7,2
2019,347,1,42,2
2019,351,1,35,2
2019,354,2,9,2
2019,358,2,13,2
2019,361,1,206,2
2019,362,1,89,2
2019,363,2,136,2
2019,364,1,68,2
2019,365,1,109,2
2019,395,1,71,2
2019,401,1,19,2
2019,403,1,33,2
2019,404,2,33,2
2019,405,1,23,2
2019,406,1,6,2
2019,407,2,6,2
2019,412,2,52,2
2019,413,2,68,2
2019,417,1,25,2
2019,426,2,33,2
2019,427,1,39,2
2019,429,1,22,2
2019,430,2,31,2
2019,431,2,39,2
2019,432,2,15,2
2019,434,1,42,2
2019,435,1,40,2
2019,436,2,42,2
2019,437,2,82,2
2019,438,1,61,2
2019,439,1,51,2
2019,440,1,56,2
2019,441,1,41,2
2019,442,1,36,2
2019,444,1,44,2
2019,445,1,47,2
2019,446,1,45,2
2019,448,2,49,2
2019,450,1,42,2
2019,451,2,40,2
2019,456,2,22,2
2019,458,2,2,2
2019,460,2,1,2
2019,462,2,2,2
2019,463,2,1,2
2019,464,1,7,2
2019,465,2,1,2
2019,466,1,2,2
2019,467,2,3,2
2019,468,1,2,2
2019,469,1,2,2
2019,471,1,4,2
2019,472,2,12,2
2019,473,1,4,2
2019,474,1,4,2
2019,476,1,2,2
2019,477,1,1,2
2019,479,2,2,2
2019,481,2,5,2
2019,484,2,6,2
2019,485,1,1,2
2019,494,1,21,2
2019,503,2,24,2
2019,504,1,5,2
2019,515,2,10,2
2019,516,2,6,2
2019,517,1,2,2
2019,519,1,7,2
2019,522,2,16,2
2019,523,1,20,2
2019,530,1,24,2
2019,531,1,157,2
2019,532,1,106,2
2019,535,2,111,2
2019,536,1,103,2
2019,537,1,66,2
2019,538,1,103,2
2019,539,1,65,2
2019,549,1,51,2
2019,551,1,15,2
2019,555,2,51,2
2019,559,2,1,2
2019,565,1,38,2
2019,566,1,47,2
2019,568,2,37,2
2019,569,1,35,2
2019,570,1,8,2
2019,571,1,44,2
2019,572,1,45,2
2019,576,2,45,2
2019,577,1,48,2
2019,578,1,55,2
2019,579,1,55,2
2019,580,2,45,2
2019,581,2,47,2
2019,582,2,46,2
2019,583,1,44,2
2019,584,1,51,2
2019,585,1,39,2
2019,586,1,48,2
2019,587,1,47,2
2019,588,1,43,2
2019,589,2,41,2
2019,591,2,51,2
2019,592,2,1,2
2019,593,1,1,2
2019,594,2,34,2
2019,596,2,50,2
2019,602,2,2,2
2019,603,2,5,2
2019,604,1,4,2
2019,605,2,6,2
2019,607,1,1,2
2019,608,2,1,2
2019,609,2,2,2
2019,611,1,1,2
2019,612,2,4,2
2019,613,1,1,2
2019,614,2,1,2
2019,616,1,2,2
2019,618,2,1,2
2019,626,1,21,2
2019,628,2,14,2
2019,633,2,2,2
2019,636,2,14,2
2019,640,1,3,2
2019,642,1,18,2
2019,643,1,7,2
2019,645,2,14,2
2019,650,1,13,2
2019,651,1,18,2
2019,652,2,4,2
2019,655,1,14,2
2019,658,2,6,2
2019,660,1,34,2
2019,662,1,6,2
2019,663,1,8,2
2019,670,1,13,2
2019,672,1,2,2
2019,673,1,2,2
2019,677,2,5,2
2019,678,2,1,2
2019,679,1,2,2
2019,680,2,2,2
2019,683,1,78,2
2019,684,2,40,2
2019,685,2,19,2
2019,687,2,45,2
2019,690,1,46,2
2019,691,1,12,2
2019,692,2,3,2
2019,693,1,49,2
2019,694,2,107,2
2019,696,2,153,2
2019,697,1,69,2
2019,698,1,95,2
2019,699,1,111,2
2019,700,1,160,2
2019,701,1,144,2
2019,702,2,59,2
2019,703,1,52,2
2019,706,1,54,2
2019,707,2,48,2
2019,726,2,5,2
2019,728,2,2,2
2019,731,1,3,2
2019,732,1,3,2
2019,733,2,2,2
2019,736,2,51,2
2019,737,1,102,2
2019,738,2,42,2
2019,739,1,42,2
2019,740,1,114,2
2019,741,1,24,2
2019,742,2,91,2
2019,744,2,8,2
2019,745,1,10,2
2019,746,1,33,2
2019,747,1,50,2
2019,748,2,24,2
2019,749,1,6,2
2019,750,1,12,2
2019,751,1,1,2
2019,753,1,4,2
2019,754,2,3,2
2019,755,2,2,2
2019,756,2,11,2
2019,759,1,5,2
2019,762,2,6,2
2019,766,2,12,2
2019,770,1,11,2
2019,774,1,2,2
