año,codigo snies del programa,id genero,matriculados primer,semestre
2020,1,1,85,1
2020,2,1,48,1
2020,3,2,57,1
2020,4,1,38,1
2020,5,1,45,1
2020,6,1,26,1
2020,7,1,71,1
2020,8,1,2,1
2020,9,2,120,1
2020,10,1,49,1
2020,11,2,82,1
2020,12,1,48,1
2020,13,2,44,1
2020,14,1,74,1
2020,15,1,51,1
2020,16,2,51,1
2020,17,1,90,1
2020,18,2,108,1
2020,19,2,77,1
2020,20,1,41,1
2020,21,1,57,1
2020,23,2,94,1
2020,24,2,92,1
2020,25,1,118,1
2020,27,1,70,1
2020,28,2,84,1
2020,29,1,123,1
2020,30,2,85,1
2020,31,1,52,1
2020,32,2,50,1
2020,33,1,93,1
2020,34,1,43,1
2020,35,2,37,1
2020,36,2,65,1
2020,37,1,65,1
2020,38,2,6,1
2020,39,2,4,1
2020,40,2,2,1
2020,41,2,3,1
2020,45,1,2,1
2020,46,2,9,1
2020,47,1,6,1
2020,48,2,10,1
2020,49,1,2,1
2020,50,1,2,1
2020,52,2,6,1
2020,53,2,4,1
2020,55,1,12,1
2020,57,2,6,1
2020,58,1,5,1
2020,59,1,2,1
2020,60,1,3,1
2020,61,2,3,1
2020,64,1,8,1
2020,65,2,1,1
2020,66,1,3,1
2020,67,1,4,1
2020,69,1,2,1
2020,70,2,37,1
2020,71,1,9,1
2020,79,1,7,1
2020,80,1,8,1
2020,85,2,20,1
2020,86,1,9,1
2020,87,1,3,1
2020,88,2,58,1
2020,89,2,30,1
2020,92,1,5,1
2020,93,2,1,1
2020,96,1,8,1
2020,97,1,1,1
2020,100,1,3,1
2020,101,1,3,1
2020,103,1,3,1
2020,104,1,15,1
2020,105,1,14,1
2020,106,1,16,1
2020,107,1,3,1
2020,108,2,11,1
2020,109,2,11,1
2020,110,2,2,1
2020,111,1,5,1
2020,113,2,63,1
2020,114,1,39,1
2020,115,2,37,1
2020,116,2,60,1
2020,117,2,77,1
2020,118,1,38,1
2020,119,1,46,1
2020,120,1,54,1
2020,121,1,51,1
2020,122,2,62,1
2020,123,1,57,1
2020,124,1,46,1
2020,125,1,49,1
2020,126,1,40,1
2020,127,1,58,1
2020,128,2,39,1
2020,129,1,35,1
2020,132,1,13,1
2020,134,1,19,1
2020,136,1,3,1
2020,137,1,7,1
2020,140,2,9,1
2020,142,1,2,1
2020,143,1,53,1
2020,144,1,37,1
2020,146,1,41,1
2020,147,2,23,1
2020,151,1,75,1
2020,155,2,19,1
2020,156,2,39,1
2020,157,1,47,1
2020,158,1,46,1
2020,159,1,47,1
2020,162,2,11,1
2020,169,1,35,1
2020,170,1,43,1
2020,172,1,13,1
2020,173,1,17,1
2020,176,2,42,1
2020,178,2,50,1
2020,180,2,58,1
2020,181,2,47,1
2020,188,1,3,1
2020,189,1,91,1
2020,190,1,94,1
2020,191,1,53,1
2020,192,1,44,1
2020,193,2,45,1
2020,194,2,16,1
2020,195,2,39,1
2020,197,1,43,1
2020,204,2,7,1
2020,205,1,8,1
2020,207,1,5,1
2020,210,2,35,1
2020,212,2,38,1
2020,213,2,44,1
2020,215,2,35,1
2020,216,1,36,1
2020,217,2,42,1
2020,218,1,35,1
2020,222,2,29,1
2020,223,1,36,1
2020,224,1,23,1
2020,229,1,40,1
2020,230,1,40,1
2020,232,1,44,1
2020,233,2,107,1
2020,234,1,45,1
2020,235,2,44,1
2020,236,1,77,1
2020,238,1,54,1
2020,245,1,47,1
2020,246,2,23,1
2020,252,2,1,1
2020,257,2,101,1
2020,260,1,82,1
2020,263,2,75,1
2020,267,2,57,1
2020,268,1,81,1
2020,269,2,164,1
2020,270,1,90,1
2020,271,2,227,1
2020,272,2,101,1
2020,276,2,11,1
2020,278,1,8,1
2020,279,2,17,1
2020,281,1,61,1
2020,282,1,52,1
2020,283,1,61,1
2020,284,2,31,1
2020,288,2,55,1
2020,289,1,37,1
2020,290,1,60,1
2020,291,1,58,1
2020,292,1,64,1
2020,293,2,60,1
2020,294,1,64,1
2020,295,1,1,1
2020,296,1,57,1
2020,297,1,3,1
2020,298,2,3,1
2020,300,2,2,1
2020,302,2,3,1
2020,303,1,3,1
2020,305,1,3,1
2020,306,2,3,1
2020,308,1,3,1
2020,314,1,12,1
2020,320,1,53,1
2020,325,1,36,1
2020,326,2,77,1
2020,327,2,49,1
2020,337,1,46,1
2020,338,2,46,1
2020,340,2,199,1
2020,341,2,45,1
2020,342,1,43,1
2020,343,2,8,1
2020,347,1,33,1
2020,351,1,38,1
2020,354,1,10,1
2020,361,2,222,1
2020,362,1,120,1
2020,363,2,186,1
2020,364,2,103,1
2020,365,2,187,1
2020,366,2,6,1
2020,368,1,7,1
2020,369,2,1,1
2020,370,1,3,1
2020,371,1,2,1
2020,372,2,10,1
2020,374,1,4,1
2020,375,2,12,1
2020,377,1,2,1
2020,378,1,1,1
2020,379,1,3,1
2020,380,2,3,1
2020,382,2,8,1
2020,383,2,6,1
2020,384,2,2,1
2020,385,2,11,1
2020,386,1,3,1
2020,388,1,4,1
2020,389,2,2,1
2020,390,2,2,1
2020,391,1,2,1
2020,394,2,1,1
2020,395,2,57,1
2020,401,2,31,1
2020,405,1,27,1
2020,406,1,14,1
2020,407,1,8,1
2020,412,2,35,1
2020,413,2,22,1
2020,417,1,18,1
2020,426,1,51,1
2020,427,1,62,1
2020,429,2,34,1
2020,430,2,52,1
2020,431,1,46,1
2020,432,1,25,1
2020,434,1,46,1
2020,435,2,50,1
2020,436,2,43,1
2020,437,2,105,1
2020,438,1,71,1
2020,439,2,64,1
2020,440,2,70,1
2020,441,1,35,1
2020,442,2,35,1
2020,444,1,50,1
2020,445,2,56,1
2020,446,2,54,1
2020,448,1,38,1
2020,451,1,59,1
2020,452,2,82,1
2020,453,1,108,1
2020,454,2,103,1
2020,455,2,115,1
2020,456,2,33,1
2020,483,1,21,1
2020,504,2,16,1
2020,510,2,19,1
2020,511,2,12,1
2020,513,2,15,1
2020,515,1,9,1
2020,516,1,6,1
2020,517,1,11,1
2020,519,1,5,1
2020,521,1,8,1
2020,522,2,22,1
2020,523,2,18,1
2020,530,2,22,1
2020,531,1,106,1
2020,532,1,74,1
2020,535,1,92,1
2020,536,2,87,1
2020,537,1,63,1
2020,538,1,63,1
2020,539,1,47,1
2020,549,2,49,1
2020,551,2,15,1
2020,557,1,43,1
2020,559,2,55,1
2020,570,1,137,1
2020,573,2,66,1
2020,574,1,70,1
2020,575,1,64,1
2020,579,1,59,1
2020,580,1,95,1
2020,581,1,93,1
2020,582,1,52,1
2020,583,1,39,1
2020,584,1,44,1
2020,585,1,46,1
2020,586,1,46,1
2020,587,1,48,1
2020,588,1,45,1
2020,589,2,44,1
2020,591,1,52,1
2020,592,1,80,1
2020,593,2,60,1
2020,594,1,43,1
2020,595,2,47,1
2020,596,2,57,1
2020,601,1,4,1
2020,602,2,2,1
2020,608,1,1,1
2020,609,1,1,1
2020,610,1,2,1
2020,611,2,8,1
2020,613,1,1,1
2020,614,2,1,1
2020,615,1,6,1
2020,616,1,2,1
2020,622,1,5,1
2020,626,2,13,1
2020,628,1,6,1
2020,642,1,7,1
2020,654,2,9,1
2020,659,2,8,1
2020,660,1,27,1
2020,662,1,6,1
2020,664,1,6,1
2020,670,1,8,1
2020,672,1,2,1
2020,673,1,3,1
2020,674,1,1,1
2020,676,2,7,1
2020,677,1,4,1
2020,678,2,2,1
2020,679,1,3,1
2020,680,2,4,1
2020,683,1,80,1
2020,684,1,43,1
2020,685,2,40,1
2020,687,2,45,1
2020,689,1,50,1
2020,690,2,1,1
2020,691,2,110,1
2020,692,1,35,1
2020,693,2,47,1
2020,694,2,70,1
2020,696,1,139,1
2020,697,1,62,1
2020,698,2,99,1
2020,699,1,83,1
2020,700,1,134,1
2020,701,1,126,1
2020,702,2,58,1
2020,703,1,101,1
2020,704,2,49,1
2020,705,2,45,1
2020,706,1,53,1
2020,707,2,47,1
2020,709,1,3,1
2020,710,2,4,1
2020,711,1,5,1
2020,712,2,1,1
2020,713,1,1,1
2020,714,1,4,1
2020,716,2,3,1
2020,717,1,17,1
2020,728,2,6,1
2020,731,1,1,1
2020,732,1,8,1
2020,733,1,1,1
2020,736,2,48,1
2020,737,2,104,1
2020,738,1,39,1
2020,739,1,38,1
2020,740,1,110,1
2020,741,1,43,1
2020,742,1,92,1
2020,744,1,24,1
2020,745,2,26,1
2020,746,1,27,1
2020,747,2,45,1
2020,748,2,45,1
2020,750,2,1,1
2020,761,2,4,1
2020,766,2,25,1
2020,770,1,16,1
2020,774,1,4,1
2020,777,2,59,1
2020,783,1,58,1
2020,788,2,2,1
2020,789,2,114,1
2020,791,2,66,1
2020,794,1,37,1
2020,799,1,42,1
2020,801,1,52,1
2020,803,2,42,1
2020,805,1,43,1
2020,807,2,46,1
2020,808,1,42,1
2020,809,1,23,1
2020,810,2,46,1
2020,811,2,45,1
2020,818,1,38,1
2020,831,1,51,1
2020,834,1,133,1
2020,835,1,78,1
2020,839,1,62,1
2020,842,1,62,1
2020,852,1,38,1
2020,855,1,103,1
2020,856,1,63,1
2020,857,2,55,1
2020,870,2,51,1
2020,873,1,37,1
2020,882,1,59,1
2020,884,1,58,1
2020,885,1,57,1
2020,889,1,43,1
2020,895,2,15,1
2020,898,1,39,1
2020,902,2,37,1
2020,906,2,33,1
2020,907,1,34,1
2020,908,2,36,1
2020,913,1,81,1
2020,915,1,77,1
2020,916,2,63,1
2020,917,2,124,1
2020,918,1,124,1
2020,919,2,115,1
2020,920,1,126,1
2020,921,1,69,1
2020,923,1,9,1
2020,925,1,86,1
2020,926,2,51,1
2020,933,1,3,1
2020,936,2,9,1
2020,937,1,2,1
2020,943,1,30,1
2020,944,1,52,1
2020,946,1,51,1
2020,947,1,38,1
2020,949,2,180,1
2020,950,2,105,1
2020,951,1,124,1
2020,952,2,76,1
2020,953,1,230,1
2020,954,1,63,1
2020,955,2,20,1
2020,956,1,16,1
2020,957,1,35,1
2020,958,1,36,1
2020,959,1,65,1
2020,960,1,41,1
2020,961,2,118,1
2020,962,1,128,1
2020,964,2,31,1
2020,965,1,18,1
2020,967,1,6,1
2020,969,2,2,1
2020,971,1,8,1
2020,973,2,8,1
2020,974,1,1,1
2020,975,1,1,1
2020,976,1,1,1
2020,977,2,2,1
2020,978,2,5,1
2020,979,2,2,1
2020,980,2,8,1
2020,981,1,6,1
2020,982,2,2,1
2020,983,2,1,1
2020,985,1,12,1
2020,986,1,3,1
2020,988,1,2,1
2020,990,2,4,1
2020,991,1,12,1
2020,995,1,2,1
2020,998,1,11,1
2020,999,1,10,1
2020,1001,1,40,1
2020,1003,1,59,1
2020,1005,1,30,1
2020,1006,1,22,1
2020,1007,2,7,1
2020,1008,1,30,1
2020,1009,1,22,1
2020,1010,2,12,1
2020,1012,1,36,1
2020,1019,1,3,1
2020,1020,2,7,1
2020,1021,1,7,1
2020,1026,1,13,1
2020,1027,2,26,1
2020,1028,2,14,1
2020,1029,2,6,1
2020,1030,1,13,1
2020,1033,2,9,1
2020,1036,1,14,1
2020,1037,1,5,1
2020,1038,2,2,1
2020,1039,1,42,1
2020,1040,1,75,1
2020,1041,1,14,1
2020,1042,1,26,1
2020,1043,1,20,1
2020,1044,1,36,1
2020,1046,2,33,1
2020,1047,2,24,1
2020,1053,1,4,1
2020,1054,2,10,1
2020,1056,1,9,1
2020,1063,2,27,1
2020,1079,2,37,1
2020,1080,1,106,1
2020,1081,2,40,1
2020,1082,1,6,1
2020,1083,1,38,1
2020,1084,2,68,1
2020,1085,1,29,1
2020,1086,1,65,1
2020,1087,2,49,1
2020,1088,1,14,1
2020,1091,2,7,1
2020,1092,1,3,1
2020,1094,1,3,1
2020,1096,1,20,1
2020,1097,2,101,1
2020,1098,1,166,1
2020,1099,2,13,1
2020,1101,1,23,1
2020,1102,1,22,1
2020,1103,1,110,1
2020,1104,2,18,1
2020,1110,1,100,1
2020,1111,1,30,1
2020,1112,2,312,1
2020,1113,2,42,1
2020,1114,1,124,1
2020,1115,2,108,1
2020,1116,2,63,1
2020,1117,1,30,1
2020,1120,2,33,1
2020,1125,1,19,1
2020,1126,2,36,1
2020,1136,1,30,1
2020,1138,1,23,1
2020,1143,1,69,1
2020,1144,1,57,1
2020,1146,2,61,1
2020,1147,2,58,1
2020,1148,1,18,1
2020,1149,1,11,1
2020,1151,1,42,1
2020,1152,2,36,1
2020,1155,1,16,1
2020,1156,2,18,1
2020,1158,1,34,1
2020,1166,1,33,1
2020,1169,2,56,1
2020,1170,1,85,1
2020,1172,1,35,1
2020,1173,1,41,1
2020,1175,1,93,1
2020,1176,1,50,1
2020,1178,2,53,1
2020,1179,1,28,1
2020,1180,1,41,1
2020,1192,2,73,1
2020,1193,1,35,1
2020,1195,2,76,1
2020,1196,1,41,1
2020,1197,1,15,1
2020,1199,2,19,1
2020,1200,1,29,1
2020,1201,2,16,1
2020,1202,2,53,1
2020,1203,2,50,1
2020,1205,1,127,1
2020,1216,2,4,1
2020,1217,1,19,1
2020,1218,1,8,1
2020,1219,1,9,1
2020,1220,2,22,1
2020,1224,1,8,1
2020,1227,1,20,1
2020,1229,1,4,1
2020,1236,1,24,1
2020,1237,1,88,1
2020,1238,2,47,1
2020,1239,1,74,1
2020,1240,1,43,1
2020,1241,1,16,1
2020,1242,1,13,1
2020,1244,2,125,1
2020,1245,1,287,1
2020,1246,2,21,1
2020,1247,2,84,1
2020,1248,2,108,1
2020,1249,1,31,1
2020,1250,2,74,1
2020,1251,2,38,1
2020,1252,1,47,1
2020,1254,2,58,1
2020,1256,1,18,1
2020,1259,2,17,1
2020,1261,1,1,1
2020,1264,1,12,1
2020,1265,1,61,1
2020,1266,1,10,1
2020,1267,2,12,1
2020,1268,1,22,1
2020,1269,1,125,1
2020,1270,2,117,1
2020,1271,1,126,1
2020,1272,1,102,1
2020,1273,1,130,1
2020,1275,1,30,1
2020,1276,2,113,1
2020,1277,2,91,1
2020,1283,1,1,1
2020,1291,2,19,1
2020,1293,1,85,1
2020,1294,2,19,1
2020,1295,2,136,1
2020,1296,2,8,1
2020,1297,2,179,1
2020,1298,1,44,1
2020,1299,1,36,1
2020,1300,1,8,1
2020,1301,1,3,1
2020,1302,1,1,1
2020,1303,2,4,1
2020,1305,1,4,1
2020,1307,2,4,1
2020,1310,1,2,1
2020,1311,1,2,1
2020,1312,2,3,1
2020,1313,2,1,1
2020,1315,2,6,1
2020,1316,1,5,1
2020,1317,2,2,1
2020,1323,1,76,1
2020,1324,1,7,1
2020,1325,1,29,1
2020,1326,1,31,1
2020,1328,1,20,1
2020,1335,1,24,1
2020,1336,2,24,1
2020,1337,1,55,1
2020,1338,2,74,1
2020,1339,2,70,1
2020,1347,2,16,1
2020,1348,1,31,1
2020,1349,1,14,1
2020,1350,1,44,1
2020,1361,2,41,1
2020,1365,2,16,1
2020,1371,1,19,1
2020,1372,1,10,1
2020,1380,2,118,1
2020,1381,1,387,1
2020,1385,1,55,1
2020,1386,1,223,1
2020,1387,1,18,1
2020,1394,2,50,1
2020,1395,2,50,1
2020,1396,1,66,1
2020,1399,1,56,1
2020,1402,2,58,1
2020,1403,1,45,1
2020,1409,2,75,1
2020,1412,1,23,1
2020,1415,1,26,1
2020,1422,1,279,1
2020,1426,2,209,1
2020,1430,2,205,1
2020,1431,2,10,1
2020,1432,1,7,1
2020,1433,2,126,1
2020,1434,2,14,1
2020,1435,1,13,1
2020,1439,2,42,1
2020,1441,2,38,1
2020,1442,2,20,1
2020,1444,2,16,1
2020,1445,1,10,1
2020,1446,1,37,1
2020,1447,1,6,1
2020,1448,1,16,1
2020,1450,1,19,1
2020,1451,2,59,1
2020,1455,1,6,1
2020,1464,1,31,1
2020,1466,1,40,1
2020,1468,1,10,1
2020,1475,1,391,1
2020,1476,2,118,1
2020,1477,1,102,1
2020,1483,2,363,1
2020,1485,2,40,1
2020,1487,1,92,1
2020,1488,2,77,1
2020,1489,1,96,1
2020,1490,2,41,1
2020,1491,1,12,1
2020,1492,1,90,1
2020,1493,1,150,1
2020,1494,2,55,1
2020,1496,2,16,1
2020,1497,1,107,1
2020,1498,1,213,1
2020,1499,1,209,1
2020,1503,1,155,1
2020,1504,2,19,1
2020,1512,1,151,1
2020,1513,1,19,1
2020,1514,1,67,1
2020,1516,2,68,1
2020,1519,2,11,1
2020,1520,2,20,1
2020,1527,1,29,1
2020,1529,1,25,1
2020,1531,1,19,1
2020,1532,1,47,1
2020,1533,1,199,1
2020,1534,1,43,1
2020,1535,2,162,1
2020,1536,1,189,1
2020,1537,1,22,1
2020,1539,1,100,1
2020,1540,2,135,1
2020,1541,2,19,1
2020,1542,1,162,1
2020,1543,2,92,1
2020,1544,2,95,1
2020,1545,1,38,1
2020,1546,2,76,1
2020,1547,1,26,1
2020,1548,1,37,1
2020,1550,1,1,1
2020,1555,1,1,1
2020,1573,1,10,1
2020,1574,1,34,1
2020,1575,2,31,1
2020,1576,2,11,1
2020,1578,2,33,1
2020,1579,2,9,1
2020,1580,1,4,1
2020,1581,1,26,1
2020,1582,1,6,1
2020,1585,1,4,1
2020,1587,2,4,1
2020,1591,2,17,1
2020,1592,1,77,1
2020,1595,1,28,1
2020,1596,1,43,1
2020,1597,2,30,1
2020,1598,1,105,1
2020,1599,1,58,1
2020,1605,2,23,1
2020,1606,1,28,1
2020,1614,2,10,1
2020,1621,1,20,1
2020,1622,1,25,1
2020,1626,2,22,1
2020,1627,1,24,1
2020,1628,1,34,1
2020,1630,1,44,1
2020,1635,2,38,1
2020,1636,1,13,1
2020,1640,2,104,1
2020,1641,1,57,1
2020,1642,1,24,1
2020,1643,1,26,1
2020,1644,1,6,1
2020,1645,1,11,1
2020,1646,1,9,1
2020,1647,2,12,1
2020,1650,1,12,1
2020,1651,1,45,1
2020,1652,1,14,1
2020,1653,2,17,1
2020,1654,2,200,1
2020,1655,2,64,1
2020,1656,2,27,1
2020,1657,1,27,1
2020,1658,1,16,1
2020,1667,2,160,1
2020,1668,2,96,1
2020,1676,2,418,1
2020,1677,1,4,1
2020,1678,1,2,1
2020,1679,1,4,1
2020,1680,1,4,1
2020,1681,1,2,1
2020,1682,1,2,1
2020,1683,2,2,1
2020,1687,1,18,1
2020,1688,2,31,1
2020,1689,1,3,1
2020,1690,2,47,1
2020,1693,2,49,1
2020,1694,2,44,1
2020,1697,1,40,1
2020,1698,2,27,1
2020,1703,1,21,1
2020,1706,1,75,1
2020,1708,1,129,1
2020,1712,1,14,1
2020,1713,2,180,1
2020,1714,1,15,1
2020,1715,2,20,1
2020,1716,2,5,1
2020,1717,1,63,1
2020,1718,1,124,1
2020,1719,1,87,1
2020,1724,2,53,1
2020,1725,1,48,1
2020,1730,2,86,1
2020,1731,2,68,1
2020,1735,1,41,1
2020,1736,1,45,1
2020,1737,2,17,1
2020,1738,1,16,1
2020,1739,2,3,1
2020,1741,1,64,1
2020,1742,1,40,1
2020,1743,1,34,1
2020,1749,1,1,1
2020,1751,2,42,1
2020,1752,1,1,1
2020,1755,2,56,1
2020,1762,2,102,1
2020,1763,2,18,1
2020,1764,1,30,1
2020,1765,1,139,1
2020,1766,1,4,1
2020,1767,1,10,1
2020,1769,1,119,1
2020,1770,2,123,1
2020,1771,1,77,1
2020,1774,2,17,1
2020,1775,1,12,1
2020,1776,2,7,1
2020,1778,1,45,1
2020,1779,2,110,1
2020,1780,2,63,1
2020,1781,1,3,1
