año,codigo snies del programa,id genero,matriculados primer,semestre
2018.0,1,1.0,79.0,2.0
2018.0,2,1.0,53.0,2.0
2018.0,3,2.0,50.0,2.0
2018.0,4,1.0,30.0,2.0
2018.0,5,2.0,53.0,2.0
2018.0,6,2.0,24.0,2.0
2018.0,7,1.0,124.0,2.0
2018.0,8,1.0,44.0,2.0
2018.0,9,1.0,117.0,2.0
2018.0,10,2.0,54.0,2.0
2018.0,11,2.0,68.0,2.0
2018.0,12,2.0,2.0,2.0
2018.0,13,1.0,36.0,2.0
2018.0,14,1.0,61.0,2.0
2018.0,15,1.0,52.0,2.0
2018.0,16,1.0,43.0,2.0
2018.0,17,1.0,86.0,2.0
2018.0,18,2.0,118.0,2.0
2018.0,19,2.0,128.0,2.0
2018.0,20,1.0,43.0,2.0
2018.0,21,2.0,5.0,2.0
2018.0,23,1.0,79.0,2.0
2018.0,24,1.0,105.0,2.0
2018.0,25,2.0,117.0,2.0
2018.0,27,1.0,54.0,2.0
2018.0,28,2.0,76.0,2.0
2018.0,29,1.0,109.0,2.0
2018.0,30,1.0,86.0,2.0
2018.0,31,2.0,33.0,2.0
2018.0,32,1.0,59.0,2.0
2018.0,33,1.0,77.0,2.0
2018.0,34,1.0,37.0,2.0
2018.0,35,2.0,39.0,2.0
2018.0,36,2.0,70.0,2.0
2018.0,37,2.0,62.0,2.0
2018.0,47,1.0,7.0,2.0
2018.0,48,1.0,9.0,2.0
2018.0,65,1.0,1.0,2.0
2018.0,69,2.0,51.0,2.0
2018.0,70,1.0,41.0,2.0
2018.0,71,1.0,29.0,2.0
2018.0,79,2.0,8.0,2.0
2018.0,80,2.0,14.0,2.0
2018.0,86,2.0,4.0,2.0
2018.0,89,1.0,30.0,2.0
2018.0,90,1.0,1.0,2.0
2018.0,91,1.0,18.0,2.0
2018.0,92,1.0,12.0,2.0
2018.0,95,2.0,13.0,2.0
2018.0,96,1.0,10.0,2.0
2018.0,97,2.0,13.0,2.0
2018.0,99,1.0,16.0,2.0
2018.0,100,1.0,16.0,2.0
2018.0,101,2.0,17.0,2.0
2018.0,103,1.0,1.0,2.0
2018.0,104,1.0,18.0,2.0
2018.0,105,2.0,20.0,2.0
2018.0,106,2.0,1.0,2.0
2018.0,107,1.0,7.0,2.0
2018.0,108,2.0,20.0,2.0
2018.0,109,2.0,7.0,2.0
2018.0,110,1.0,2.0,2.0
2018.0,111,1.0,3.0,2.0
2018.0,112,1.0,4.0,2.0
2018.0,113,1.0,71.0,2.0
2018.0,114,1.0,55.0,2.0
2018.0,115,1.0,49.0,2.0
2018.0,116,1.0,63.0,2.0
2018.0,117,2.0,91.0,2.0
2018.0,118,2.0,36.0,2.0
2018.0,119,2.0,42.0,2.0
2018.0,120,1.0,60.0,2.0
2018.0,121,2.0,51.0,2.0
2018.0,122,2.0,69.0,2.0
2018.0,123,2.0,72.0,2.0
2018.0,124,1.0,62.0,2.0
2018.0,125,1.0,55.0,2.0
2018.0,126,1.0,61.0,2.0
2018.0,127,2.0,64.0,2.0
2018.0,128,2.0,40.0,2.0
2018.0,129,1.0,47.0,2.0
2018.0,132,2.0,9.0,2.0
2018.0,135,2.0,1.0,2.0
2018.0,136,2.0,11.0,2.0
2018.0,137,2.0,10.0,2.0
2018.0,142,1.0,5.0,2.0
2018.0,143,2.0,70.0,2.0
2018.0,144,1.0,34.0,2.0
2018.0,146,1.0,54.0,2.0
2018.0,147,2.0,39.0,2.0
2018.0,151,2.0,82.0,2.0
2018.0,155,2.0,32.0,2.0
2018.0,156,2.0,51.0,2.0
2018.0,157,2.0,61.0,2.0
2018.0,158,2.0,66.0,2.0
2018.0,159,1.0,65.0,2.0
2018.0,169,1.0,44.0,2.0
2018.0,170,1.0,1.0,2.0
2018.0,178,2.0,50.0,2.0
2018.0,180,2.0,47.0,2.0
2018.0,181,1.0,44.0,2.0
2018.0,188,1.0,48.0,2.0
2018.0,189,1.0,96.0,2.0
2018.0,190,1.0,98.0,2.0
2018.0,191,1.0,49.0,2.0
2018.0,192,2.0,49.0,2.0
2018.0,193,2.0,51.0,2.0
2018.0,194,1.0,15.0,2.0
2018.0,195,2.0,40.0,2.0
2018.0,197,1.0,30.0,2.0
2018.0,207,1.0,6.0,2.0
2018.0,210,2.0,38.0,2.0
2018.0,212,2.0,42.0,2.0
2018.0,213,1.0,47.0,2.0
2018.0,215,1.0,39.0,2.0
2018.0,216,1.0,40.0,2.0
2018.0,217,1.0,44.0,2.0
2018.0,218,2.0,34.0,2.0
2018.0,224,2.0,11.0,2.0
2018.0,229,1.0,29.0,2.0
2018.0,230,2.0,20.0,2.0
2018.0,233,1.0,64.0,2.0
2018.0,234,2.0,23.0,2.0
2018.0,235,1.0,30.0,2.0
2018.0,236,1.0,46.0,2.0
2018.0,238,1.0,29.0,2.0
2018.0,239,2.0,1.0,2.0
2018.0,240,1.0,3.0,2.0
2018.0,241,1.0,3.0,2.0
2018.0,242,1.0,3.0,2.0
2018.0,243,1.0,4.0,2.0
2018.0,244,1.0,4.0,2.0
2018.0,245,1.0,30.0,2.0
2018.0,257,2.0,88.0,2.0
2018.0,258,2.0,80.0,2.0
2018.0,260,1.0,4.0,2.0
2018.0,266,1.0,3.0,2.0
2018.0,267,2.0,58.0,2.0
2018.0,268,1.0,82.0,2.0
2018.0,269,1.0,91.0,2.0
2018.0,270,1.0,98.0,2.0
2018.0,271,2.0,215.0,2.0
2018.0,272,2.0,90.0,2.0
2018.0,275,1.0,9.0,2.0
2018.0,278,1.0,8.0,2.0
2018.0,281,1.0,57.0,2.0
2018.0,288,2.0,56.0,2.0
2018.0,289,1.0,51.0,2.0
2018.0,290,2.0,46.0,2.0
2018.0,291,1.0,59.0,2.0
2018.0,292,2.0,62.0,2.0
2018.0,293,2.0,53.0,2.0
2018.0,294,1.0,57.0,2.0
2018.0,295,1.0,3.0,2.0
2018.0,296,1.0,54.0,2.0
2018.0,310,1.0,34.0,2.0
2018.0,311,1.0,1.0,2.0
2018.0,312,2.0,10.0,2.0
2018.0,313,1.0,1.0,2.0
2018.0,314,1.0,1.0,2.0
2018.0,320,1.0,87.0,2.0
2018.0,325,2.0,38.0,2.0
2018.0,326,1.0,53.0,2.0
2018.0,327,2.0,70.0,2.0
2018.0,337,2.0,46.0,2.0
2018.0,338,1.0,46.0,2.0
2018.0,340,2.0,92.0,2.0
2018.0,341,1.0,43.0,2.0
2018.0,342,1.0,43.0,2.0
2018.0,343,2.0,6.0,2.0
2018.0,347,2.0,41.0,2.0
2018.0,351,1.0,34.0,2.0
2018.0,352,2.0,98.0,2.0
2018.0,354,1.0,10.0,2.0
2018.0,358,1.0,11.0,2.0
2018.0,361,2.0,199.0,2.0
2018.0,362,1.0,74.0,2.0
2018.0,363,1.0,176.0,2.0
2018.0,364,2.0,111.0,2.0
2018.0,365,1.0,162.0,2.0
2018.0,395,2.0,62.0,2.0
2018.0,401,1.0,37.0,2.0
2018.0,403,1.0,64.0,2.0
2018.0,404,2.0,54.0,2.0
2018.0,405,1.0,35.0,2.0
2018.0,406,1.0,13.0,2.0
2018.0,407,2.0,12.0,2.0
2018.0,412,2.0,26.0,2.0
2018.0,413,1.0,55.0,2.0
2018.0,417,1.0,19.0,2.0
2018.0,426,1.0,45.0,2.0
2018.0,427,2.0,61.0,2.0
2018.0,429,2.0,33.0,2.0
2018.0,430,1.0,51.0,2.0
2018.0,431,2.0,58.0,2.0
2018.0,432,1.0,26.0,2.0
2018.0,434,1.0,61.0,2.0
2018.0,435,2.0,66.0,2.0
2018.0,436,1.0,54.0,2.0
2018.0,437,1.0,125.0,2.0
2018.0,438,1.0,80.0,2.0
2018.0,439,1.0,92.0,2.0
