año,codigo snies del programa,id genero,matriculados primer,semestre
2017,1,1,102,2
2017,2,1,52,2
2017,3,2,50,2
2017,4,1,32,2
2017,5,2,50,2
2017,6,2,29,2
2017,7,1,92,2
2017,8,1,44,2
2017,9,1,127,2
2017,10,2,50,2
2017,11,2,60,2
2017,12,2,2,2
2017,13,1,38,2
2017,14,1,61,2
2017,15,1,55,2
2017,16,1,39,2
2017,17,1,87,2
2017,18,2,105,2
2017,19,1,102,2
2017,20,2,41,2
2017,21,1,4,2
2017,22,2,5,2
2017,23,1,87,2
2017,24,2,91,2
2017,25,2,110,2
2017,26,2,96,2
2017,27,1,57,2
2017,28,2,78,2
2017,29,1,122,2
2017,30,1,75,2
2017,31,1,61,2
2017,32,1,56,2
2017,33,1,65,2
2017,34,2,34,2
2017,35,2,48,2
2017,36,1,70,2
2017,37,2,63,2
2017,48,1,8,2
2017,65,1,1,2
2017,69,1,37,2
2017,70,2,78,2
2017,71,2,57,2
2017,79,2,10,2
2017,80,1,13,2
2017,85,2,21,2
2017,86,2,6,2
2017,91,2,17,2
2017,92,2,10,2
2017,93,1,9,2
2017,95,2,16,2
2017,96,2,15,2
2017,97,1,9,2
2017,98,2,13,2
2017,99,2,18,2
2017,100,1,23,2
2017,101,1,17,2
2017,104,2,15,2
2017,105,1,14,2
2017,107,1,6,2
2017,108,1,23,2
2017,109,1,11,2
2017,110,1,2,2
2017,111,2,3,2
2017,113,2,61,2
2017,114,1,57,2
2017,115,1,41,2
2017,116,1,66,2
2017,117,1,95,2
2017,118,1,53,2
2017,119,1,54,2
2017,120,2,67,2
2017,121,2,53,2
2017,122,2,77,2
2017,123,2,84,2
2017,124,1,54,2
2017,125,1,56,2
2017,126,2,62,2
2017,127,2,60,2
2017,128,2,37,2
2017,129,1,45,2
2017,132,2,14,2
2017,135,1,4,2
2017,136,2,17,2
2017,137,2,11,2
2017,141,1,3,2
2017,142,1,5,2
2017,143,1,62,2
2017,144,1,34,2
2017,146,1,51,2
2017,147,2,38,2
2017,151,2,80,2
2017,155,1,1,2
2017,156,2,30,2
2017,157,1,80,2
2017,158,2,61,2
2017,159,1,99,2
2017,169,2,73,2
2017,170,2,21,2
2017,172,2,27,2
2017,175,2,1,2
2017,177,2,51,2
2017,178,2,46,2
2017,180,1,50,2
2017,181,2,45,2
2017,188,2,50,2
2017,189,1,92,2
2017,190,1,86,2
2017,191,2,52,2
2017,192,1,45,2
2017,193,1,46,2
2017,194,1,9,2
2017,195,2,32,2
2017,197,1,23,2
2017,205,1,1,2
2017,207,2,6,2
2017,210,1,48,2
2017,212,1,64,2
2017,213,2,54,2
2017,215,2,50,2
2017,216,1,57,2
2017,217,2,64,2
2017,218,2,44,2
2017,224,1,25,2
2017,229,1,38,2
2017,230,2,42,2
2017,233,1,168,2
2017,234,1,40,2
