año,codigo snies del programa,id genero,matriculados primer,semestre
2017,1,1,104,1
2017,2,1,48,1
2017,3,2,43,1
2017,4,1,34,1
2017,5,1,52,1
2017,6,1,26,1
2017,7,1,73,1
2017,8,1,1,1
2017,9,2,118,1
2017,10,1,57,1
2017,11,1,54,1
2017,12,1,41,1
2017,13,1,45,1
2017,14,1,68,1
2017,15,2,48,1
2017,16,1,54,1
2017,17,2,72,1
2017,18,2,89,1
2017,19,1,74,1
2017,20,1,38,1
2017,21,2,54,1
2017,22,1,39,1
2017,23,2,82,1
2017,24,1,83,1
2017,25,2,114,1
2017,26,1,99,1
2017,27,1,55,1
2017,28,1,75,1
2017,29,1,124,1
2017,30,1,75,1
2017,31,2,62,1
2017,32,1,55,1
2017,33,2,68,1
2017,34,1,35,1
2017,35,1,42,1
2017,36,1,75,1
2017,37,1,71,1
2017,38,1,6,1
2017,39,1,3,1
2017,40,1,3,1
2017,41,1,3,1
2017,45,1,2,1
2017,46,2,10,1
2017,47,1,7,1
2017,48,1,10,1
2017,49,1,2,1
2017,50,2,2,1
2017,51,2,7,1
2017,52,1,6,1
2017,53,1,3,1
2017,55,1,16,1
2017,57,2,4,1
2017,58,2,5,1
2017,59,1,2,1
2017,60,1,3,1
2017,61,1,2,1
2017,64,2,6,1
2017,65,1,1,1
2017,66,2,3,1
2017,67,2,4,1
2017,69,1,2,1
2017,70,1,34,1
2017,71,1,33,1
2017,79,1,6,1
2017,85,2,30,1
2017,86,2,2,1
2017,87,1,7,1
2017,88,1,10,1
2017,89,1,29,1
2017,90,1,19,1
2017,91,1,1,1
2017,92,1,14,1
2017,95,1,5,1
2017,96,2,8,1
2017,98,1,14,1
2017,99,1,2,1
2017,100,1,3,1
2017,104,2,19,1
2017,105,2,13,1
2017,106,1,20,1
2017,107,1,14,1
2017,108,2,16,1
2017,109,1,9,1
2017,110,1,2,1
2017,111,2,2,1
2017,112,2,8,1
2017,113,2,51,1
2017,114,1,51,1
2017,115,1,40,1
2017,116,1,59,1
2017,117,2,96,1
2017,118,1,58,1
2017,119,2,53,1
2017,120,2,66,1
2017,121,1,51,1
2017,122,1,75,1
2017,123,1,59,1
2017,124,1,62,1
2017,125,2,55,1
2017,126,1,63,1
2017,127,1,55,1
2017,128,1,39,1
2017,129,1,46,1
2017,132,1,11,1
2017,134,2,18,1
2017,135,1,6,1
2017,136,1,8,1
2017,137,1,12,1
2017,139,1,15,1
2017,140,2,15,1
2017,141,1,6,1
2017,142,2,12,1
2017,143,2,48,1
2017,144,1,41,1
2017,146,1,50,1
2017,147,2,29,1
2017,149,2,34,1
2017,151,1,79,1
2017,153,1,54,1
2017,155,1,27,1
2017,156,2,42,1
2017,157,2,59,1
2017,158,1,54,1
2017,159,1,74,1
2017,162,1,4,1
2017,169,2,90,1
2017,170,2,23,1
2017,172,1,25,1
2017,173,2,12,1
2017,175,2,39,1
2017,176,2,43,1
2017,177,2,48,1
2017,178,2,39,1
2017,180,1,43,1
2017,181,1,40,1
2017,182,2,36,1
2017,188,2,2,1
2017,189,1,81,1
2017,190,2,78,1
2017,191,2,42,1
2017,192,2,46,1
2017,193,1,45,1
2017,194,2,3,1
2017,195,2,10,1
2017,197,2,7,1
2017,204,2,11,1
2017,205,1,4,1
2017,207,1,13,1
2017,210,1,44,1
2017,212,1,46,1
2017,213,2,47,1
2017,215,2,26,1
2017,216,1,32,1
2017,217,1,28,1
2017,218,2,22,1
2017,222,2,31,1
2017,223,1,38,1
2017,224,1,26,1
2017,225,1,1,1
2017,229,2,42,1
2017,230,1,43,1
2017,232,1,50,1
2017,233,2,244,1
2017,234,2,47,1
2017,235,1,47,1
2017,236,2,83,1
2017,238,2,52,1
2017,242,2,1,1
2017,245,1,29,1
2017,246,2,35,1
2017,252,1,4,1
2017,256,2,12,1
2017,257,2,6,1
2017,258,1,2,1
2017,260,1,2,1
2017,263,2,6,1
2017,266,2,2,1
2017,267,2,2,1
2017,268,1,2,1
2017,269,1,2,1
2017,270,1,2,1
2017,271,1,2,1
2017,272,1,2,1
2017,275,2,5,1
2017,276,2,2,1
2017,278,1,4,1
2017,281,2,58,1
2017,282,2,51,1
2017,283,1,69,1
2017,284,2,33,1
2017,288,2,54,1
2017,289,1,42,1
2017,290,1,52,1
2017,291,2,53,1
2017,292,2,61,1
2017,293,1,53,1
2017,294,1,57,1
2017,295,1,15,1
2017,296,2,60,1
2017,297,2,3,1
2017,298,1,3,1
2017,302,2,3,1
2017,303,1,3,1
2017,305,2,3,1
2017,306,2,2,1
2017,308,1,3,1
2017,311,1,15,1
2017,312,2,1,1
2017,313,1,11,1
2017,320,1,89,1
2017,321,1,55,1
2017,325,1,54,1
2017,326,1,49,1
2017,327,1,98,1
2017,337,1,42,1
2017,338,2,43,1
2017,340,1,145,1
2017,341,1,40,1
2017,342,2,41,1
2017,343,1,3,1
2017,344,2,8,1
2017,347,2,49,1
2017,351,1,41,1
2017,352,2,133,1
2017,358,1,1,1
2017,361,1,204,1
2017,362,1,62,1
2017,363,1,125,1
2017,364,2,80,1
2017,365,2,137,1
2017,366,1,10,1
2017,367,1,1,1
2017,368,1,9,1
2017,369,1,2,1
2017,370,2,3,1
2017,371,1,3,1
2017,372,1,10,1
2017,374,1,3,1
2017,375,1,12,1
2017,378,1,2,1
2017,379,2,3,1
2017,380,2,3,1
2017,382,2,7,1
2017,383,1,5,1
2017,384,1,4,1
2017,385,1,11,1
2017,386,2,4,1
2017,388,1,3,1
2017,389,2,3,1
2017,390,1,3,1
2017,391,1,2,1
2017,394,1,3,1
2017,395,2,52,1
2017,400,2,2,1
2017,401,1,50,1
2017,403,2,62,1
2017,404,2,62,1
2017,405,2,34,1
2017,406,2,5,1
2017,407,2,11,1
2017,412,2,50,1
2017,413,2,67,1
2017,417,1,34,1
2017,420,2,36,1
2017,426,1,50,1
2017,427,1,56,1
2017,429,1,34,1
2017,430,1,62,1
2017,431,1,63,1
2017,432,1,33,1
2017,434,2,67,1
2017,435,1,63,1
2017,436,2,57,1
2017,437,2,114,1
2017,438,2,70,1
2017,439,1,88,1
2017,440,1,55,1
2017,441,1,53,1
2017,442,1,50,1
2017,444,2,61,1
2017,445,1,75,1
2017,446,2,66,1
2017,448,1,72,1
2017,450,1,80,1
2017,451,2,22,1
2017,452,2,54,1
2017,453,2,62,1
2017,454,1,67,1
2017,455,1,66,1
2017,456,1,58,1
2017,478,1,21,1
2017,503,2,28,1
2017,504,1,20,1
2017,513,2,3,1
2017,515,2,5,1
2017,516,2,13,1
2017,517,1,5,1
2017,519,2,7,1
2017,522,1,28,1
2017,523,1,34,1
2017,530,2,76,1
2017,531,2,256,1
2017,532,1,101,1
2017,535,2,130,1
2017,536,1,107,1
2017,537,1,102,1
2017,538,1,111,1
2017,539,2,47,1
2017,549,1,46,1
2017,551,1,15,1
2017,555,2,4,1
2017,557,1,39,1
2017,559,2,54,1
2017,565,2,5,1
2017,566,1,6,1
2017,568,2,5,1
2017,569,2,3,1
2017,570,2,128,1
2017,571,2,6,1
2017,572,2,2,1
