año,codigo snies del programa,id genero,matriculados primer,semestre
2014,1,2,78,2
2014,2,2,51,2
2014,3,2,55,2
2014,4,1,32,2
2014,5,1,43,2
2014,6,2,27,2
2014,7,1,90,2
2014,8,2,53,2
2014,9,1,126,2
2014,10,2,46,2
2014,11,1,46,2
2014,12,2,1,2
2014,13,2,47,2
2014,14,1,78,2
2014,15,2,45,2
2014,16,2,53,2
2014,17,1,74,2
2014,18,1,92,2
2014,19,2,78,2
2014,20,1,43,2
2014,21,2,4,2
2014,22,1,4,2
2014,23,2,79,2
2014,24,1,65,2
2014,25,2,111,2
2014,26,1,83,2
2014,27,2,63,2
2014,28,2,88,2
2014,29,2,125,2
2014,30,1,68,2
2014,31,2,59,2
2014,32,2,59,2
2014,33,1,59,2
2014,34,2,37,2
2014,35,1,42,2
2014,36,2,70,2
2014,37,2,71,2
2014,40,2,2,2
2014,48,2,8,2
2014,65,1,1,2
2014,69,2,65,2
2014,70,1,79,2
2014,79,2,8,2
2014,80,1,13,2
2014,86,2,21,2
2014,87,2,1,2
2014,89,2,17,2
2014,90,2,12,2
2014,91,2,7,2
2014,92,1,9,2
2014,93,2,11,2
2014,95,2,19,2
2014,96,1,16,2
2014,98,1,8,2
2014,99,1,3,2
2014,100,1,17,2
2014,101,2,13,2
2014,103,1,25,2
2014,104,2,29,2
2014,105,2,25,2
2014,106,2,2,2
2014,107,1,7,2
2014,108,1,12,2
2014,110,2,1,2
2014,111,2,10,2
2014,112,1,6,2
2014,113,1,36,2
2014,114,2,37,2
2014,115,2,42,2
2014,116,1,67,2
2014,117,2,96,2
2014,118,1,68,2
2014,119,2,56,2
2014,120,2,63,2
2014,121,1,65,2
2014,122,2,66,2
2014,123,2,81,2
2014,124,2,73,2
2014,125,2,54,2
2014,126,2,68,2
2014,127,2,61,2
2014,128,1,34,2
2014,129,2,37,2
2014,132,2,5,2
2014,135,2,14,2
2014,136,2,22,2
2014,137,2,14,2
2014,139,2,2,2
2014,141,1,1,2
2014,142,2,4,2
2014,143,1,51,2
2014,144,2,48,2
2014,146,2,37,2
2014,147,2,35,2
2014,149,2,46,2
2014,150,2,46,2
2014,151,2,63,2
2014,153,2,44,2
2014,154,1,36,2
2014,155,1,36,2
2014,156,2,42,2
2014,157,2,58,2
2014,158,2,43,2
2014,159,1,42,2
2014,174,2,19,2
2014,177,2,44,2
2014,178,1,40,2
2014,180,2,44,2
2014,181,1,42,2
2014,182,2,38,2
2014,189,1,113,2
