año,codigo snies del programa,matriculados,semestre
2014,102348,100.0,1.0
2014,102349,23.0,1.0
2014,102350,118.0,1.0
2014,102351,49.0,1.0
2014,102352,49.0,1.0
2014,102354,26.0,1.0
2014,102355,25.0,1.0
2014,102356,53.0,1.0
2014,102357,17.0,1.0
2014,102358,6.0,1.0
2014,102359,76.0,1.0
2014,102360,30.0,1.0
2014,102361,33.0,1.0
2014,102362,37.0,1.0
2014,102364,10.0,1.0
2014,102367,28.0,1.0
2014,102368,483.0,1.0
2014,102369,39.0,1.0
2014,102370,138.0,1.0
2014,102371,71.0,1.0
2014,102372,34.0,1.0
2014,102373,60.0,1.0
2014,102374,153.0,1.0
2014,102375,28.0,1.0
2014,102376,12.0,1.0
2014,102377,1.0,1.0
2014,102378,73.0,1.0
2014,102379,5.0,1.0
2014,102380,38.0,1.0
2014,102381,42.0,1.0
2014,102382,21.0,1.0
2014,102383,37.0,1.0
2014,102385,55.0,1.0
2014,102386,7.0,1.0
2014,102388,31.0,1.0
2014,102389,40.0,1.0
2014,102390,21.0,1.0
2014,102391,15.0,1.0
2014,102393,2.0,1.0
2014,102394,5.0,1.0
2014,102402,13.0,1.0
2014,102404,4.0,1.0
2014,102405,18.0,1.0
2014,102407,2.0,1.0
2014,102408,10.0,1.0
2014,102410,7.0,1.0
2014,102411,24.0,1.0
2014,102413,7.0,1.0
2014,102414,16.0,1.0
2014,102418,33.0,1.0
2014,102420,4.0,1.0
2014,102421,3.0,1.0
2014,102422,3.0,1.0
2014,102424,28.0,1.0
2014,102425,16.0,1.0
2014,102426,41.0,1.0
2014,102427,71.0,1.0
2014,102432,65.0,1.0
2014,102434,34.0,1.0
2014,102436,30.0,1.0
2014,102437,1.0,1.0
2014,102438,10.0,1.0
2014,102439,10.0,1.0
2014,102440,5.0,1.0
2014,102441,53.0,1.0
2014,102442,9.0,1.0
2014,102444,11.0,1.0
2014,102445,23.0,1.0
2014,102446,25.0,1.0
2014,102447,88.0,1.0
2014,102449,34.0,1.0
2014,102450,25.0,1.0
2014,102451,41.0,1.0
2014,102452,48.0,1.0
2014,102453,56.0,1.0
2014,102454,32.0,1.0
2014,102455,41.0,1.0
2014,102456,62.0,1.0
2014,102457,31.0,1.0
2014,102458,23.0,1.0
2014,102460,32.0,1.0
2014,102461,25.0,1.0
2014,102463,7.0,1.0
2014,102464,9.0,1.0
2014,102465,8.0,1.0
2014,102466,23.0,1.0
2014,102467,9.0,1.0
2014,102468,3.0,1.0
2014,102471,46.0,1.0
2014,102473,28.0,1.0
2014,102476,9.0,1.0
2014,102477,11.0,1.0
2014,102478,19.0,1.0
2014,102479,92.0,1.0
2014,102480,13.0,1.0
2014,102481,42.0,1.0
2014,102482,32.0,1.0
2014,102485,9.0,1.0
2014,102486,22.0,1.0
2014,102489,55.0,1.0
2014,102490,92.0,1.0
2014,102492,2.0,1.0
2014,102493,6.0,1.0
2014,102494,6.0,1.0
2014,102497,13.0,1.0
2014,102498,1.0,1.0
2014,102502,41.0,1.0
2014,102503,4.0,1.0
2014,102508,20.0,1.0
2014,102509,5.0,1.0
2014,102510,4.0,1.0
2014,102511,1.0,1.0
2014,102515,13.0,1.0
2014,102516,2.0,1.0
2014,102517,4.0,1.0
2014,102519,12.0,1.0
2014,102524,13.0,1.0
2014,102526,40.0,1.0
2014,102532,5.0,1.0
2014,102535,38.0,1.0
2014,102537,3.0,1.0
2014,102538,11.0,1.0
2014,102540,29.0,1.0
2014,102541,34.0,1.0
2014,102542,21.0,1.0
2014,102544,11.0,1.0
2014,102547,72.0,1.0
2014,102549,21.0,1.0
2014,102551,65.0,1.0
2014,102556,25.0,1.0
2014,102559,17.0,1.0
2014,102561,29.0,1.0
2014,102565,12.0,1.0
2014,102566,23.0,1.0
2014,102567,32.0,1.0
2014,102568,64.0,1.0
2014,102570,18.0,1.0
2014,102574,1.0,1.0
2014,102576,18.0,1.0
2014,102577,12.0,1.0
2014,102578,65.0,1.0
2014,102579,16.0,1.0
2014,102582,37.0,1.0
2014,102583,7.0,1.0
2014,102585,15.0,1.0
2014,102587,16.0,1.0
2014,102588,12.0,1.0
2014,102594,2.0,1.0
2014,102595,10.0,1.0
2014,102596,94.0,1.0
2014,102598,30.0,1.0
2014,102599,7.0,1.0
2014,102601,19.0,1.0
2014,102603,197.0,1.0
2014,102604,91.0,1.0
2014,102607,178.0,1.0
2014,102609,68.0,1.0
2014,102611,34.0,1.0
2014,102618,35.0,1.0
2014,102621,36.0,1.0
2014,102622,11.0,1.0
2014,102623,16.0,1.0
2014,102627,24.0,1.0
2014,102631,54.0,1.0
2014,102634,44.0,1.0
2014,102635,22.0,1.0
2014,102637,27.0,1.0
2014,102638,11.0,1.0
2014,102640,5.0,1.0
2014,102642,26.0,1.0
2014,102646,18.0,1.0
2014,102647,13.0,1.0
2014,102648,7.0,1.0
2014,102649,27.0,1.0
2014,102650,21.0,1.0
2014,102651,1.0,1.0
2014,102653,41.0,1.0
2014,102654,9.0,1.0
2014,102655,70.0,1.0
2014,102656,54.0,1.0
2014,102657,13.0,1.0
2014,102665,14.0,1.0
2014,102668,6.0,1.0
2014,102669,2.0,1.0
2014,102670,9.0,1.0
2014,102673,4.0,1.0
2014,102675,19.0,1.0
2014,102677,12.0,1.0
2014,102680,10.0,1.0
2014,102685,29.0,1.0
2014,102686,29.0,1.0
2014,102690,8.0,1.0
2014,102691,14.0,1.0
2014,102694,1.0,1.0
2014,102695,24.0,1.0
2014,102699,7.0,1.0
2014,102702,14.0,1.0
2014,102703,13.0,1.0
2014,102704,66.0,1.0
2014,102705,4.0,1.0
2014,102706,14.0,1.0
2014,102709,45.0,1.0
2014,102710,73.0,1.0
2014,102712,8.0,1.0
2014,102714,6.0,1.0
2014,102715,23.0,1.0
2014,102717,8.0,1.0
2014,102718,26.0,1.0
2014,102721,17.0,1.0
2014,102724,16.0,1.0
2014,102725,23.0,1.0
2014,102727,7.0,1.0
2014,102733,7.0,1.0
2014,102735,31.0,1.0
2014,102739,17.0,1.0
2014,102741,15.0,1.0
2014,102743,15.0,1.0
2014,102744,19.0,1.0
2014,102746,18.0,1.0
2014,102747,23.0,1.0
2014,102748,32.0,1.0
2014,102749,35.0,1.0
2014,102750,4.0,1.0
2014,102751,3.0,1.0
2014,102752,5.0,1.0
2014,102758,6.0,1.0
2014,102759,24.0,1.0
2014,102760,5.0,1.0
2014,102761,17.0,1.0
2014,102763,31.0,1.0
2014,102764,13.0,1.0
2014,102768,12.0,1.0
2014,102770,4.0,1.0
2014,102773,85.0,1.0
2014,102774,58.0,1.0
2014,102777,6.0,1.0
2014,102779,15.0,1.0
2014,102780,46.0,1.0
2014,102781,10.0,1.0
2014,102782,20.0,1.0
2014,102783,1.0,1.0
2014,102784,15.0,1.0
2014,102785,29.0,1.0
2014,102786,26.0,1.0
2014,102788,1.0,1.0
2014,102791,62.0,1.0
2014,102793,19.0,1.0
2014,102798,204.0,1.0
2014,102800,52.0,1.0
2014,102802,14.0,1.0
2014,102805,2.0,1.0
2014,102806,5.0,1.0
2014,102807,24.0,1.0
2014,102816,19.0,1.0
2014,102818,37.0,1.0
2014,102820,81.0,1.0
2014,102821,4.0,1.0
2014,102822,38.0,1.0
2014,102823,78.0,1.0
2014,102824,157.0,1.0
2014,102827,27.0,1.0
2014,102828,11.0,1.0
2014,102832,4.0,1.0
2014,102839,23.0,1.0
2014,102840,14.0,1.0
2014,102841,70.0,1.0
2014,102843,5.0,1.0
2014,102846,62.0,1.0
2014,102847,23.0,1.0
2014,102848,18.0,1.0
2014,102849,15.0,1.0
2014,102851,16.0,1.0
2014,102853,14.0,1.0
2014,102855,73.0,1.0
2014,102858,23.0,1.0
2014,102860,14.0,1.0
2014,102861,73.0,1.0
2014,102862,4.0,1.0
2014,102863,22.0,1.0
2014,102864,4.0,1.0
2014,102865,7.0,1.0
2014,102870,134.0,1.0
2014,102871,20.0,1.0
2014,102876,83.0,1.0
2014,102879,403.0,1.0
2014,102880,72.0,1.0
2014,102883,25.0,1.0
2014,102890,16.0,1.0
2014,102894,8.0,1.0
2014,102896,13.0,1.0
2014,102897,17.0,1.0
2014,102901,29.0,1.0
2014,102905,54.0,1.0
2014,102907,9.0,1.0
2014,102910,86.0,1.0
2014,102912,63.0,1.0
2014,102915,15.0,1.0
2014,102918,16.0,1.0
2014,102925,27.0,1.0
2014,102935,10.0,1.0
2014,102936,112.0,1.0
2014,102937,38.0,1.0
2014,102938,7.0,1.0
2014,102939,12.0,1.0
2014,102947,13.0,1.0
2014,102951,4.0,1.0
2014,102970,23.0,1.0
2014,102994,15.0,1.0
2014,102998,18.0,1.0
2014,102999,12.0,1.0
2014,103002,3.0,1.0
2014,103004,20.0,1.0
2014,103013,25.0,1.0
2014,103016,5.0,1.0
2014,103018,38.0,1.0
2014,103020,121.0,1.0
2014,103022,16.0,1.0
2014,103034,1.0,1.0
2014,103049,24.0,1.0
2014,103069,30.0,1.0
2014,103083,8.0,1.0
2014,103087,7.0,1.0
2014,103090,5.0,1.0
2014,103114,38.0,1.0
2014,103124,117.0,1.0
2014,103146,25.0,1.0
2014,103151,26.0,1.0
2014,103154,6.0,1.0
2014,103194,18.0,1.0
2014,103204,39.0,1.0
2014,103228,22.0,1.0
2014,103244,13.0,1.0
2014,103364,12.0,1.0
2014,103868,1.0,1.0
2014,104645,119.0,1.0
2015,3,47.0,1.0
2015,4,29.0,1.0
2015,5,54.0,1.0
2015,6,34.0,1.0
2015,7,83.0,1.0
2015,8,15.0,1.0
2015,9,144.0,1.0
2015,10,55.0,1.0
2015,11,66.0,1.0
2015,12,51.0,1.0
2015,13,64.0,1.0
2015,14,96.0,1.0
2015,15,49.0,1.0
2015,16,67.0,1.0
2015,17,105.0,1.0
2015,18,112.0,1.0
2015,19,91.0,1.0
2015,20,43.0,1.0
2015,21,51.0,1.0
2015,22,42.0,1.0
2015,23,101.0,1.0
2015,24,70.0,1.0
2015,25,149.0,1.0
2015,26,109.0,1.0
2015,27,81.0,1.0
2015,28,96.0,1.0
2015,29,142.0,1.0
2015,30,86.0,1.0
2015,31,65.0,1.0
2015,32,73.0,1.0
2015,33,78.0,1.0
2015,34,46.0,1.0
2015,35,35.0,1.0
2015,36,79.0,1.0
2015,37,89.0,1.0
2015,38,6.0,1.0
2015,39,3.0,1.0
2015,40,2.0,1.0
2015,41,3.0,1.0
2015,45,2.0,1.0
2015,46,10.0,1.0
2015,47,6.0,1.0
2015,48,10.0,1.0
2015,49,2.0,1.0
2015,50,2.0,1.0
2015,51,6.0,1.0
2015,52,4.0,1.0
2015,53,3.0,1.0
2015,55,12.0,1.0
2015,57,5.0,1.0
2015,58,4.0,1.0
2015,59,2.0,1.0
2015,60,2.0,1.0
2015,61,2.0,1.0
2015,63,6.0,1.0
2015,64,5.0,1.0
2015,66,2.0,1.0
2015,67,3.0,1.0
2015,69,3.0,1.0
2015,70,118.0,1.0
2015,71,44.0,1.0
2015,79,12.0,1.0
2015,86,7.0,1.0
2015,87,8.0,1.0
2015,88,19.0,1.0
2015,89,31.0,1.0
2015,90,16.0,1.0
2015,91,1.0,1.0
2015,92,12.0,1.0
2015,93,1.0,1.0
2015,95,1.0,1.0
2015,96,6.0,1.0
2015,98,10.0,1.0
2015,99,1.0,1.0
2015,100,1.0,1.0
2015,101,1.0,1.0
2015,103,4.0,1.0
2015,104,32.0,1.0
2015,105,26.0,1.0
2015,106,20.0,1.0
2015,107,11.0,1.0
2015,108,16.0,1.0
2015,109,13.0,1.0
2015,110,11.0,1.0
2015,111,5.0,1.0
2015,112,7.0,1.0
2015,113,43.0,1.0
2015,114,50.0,1.0
2015,115,42.0,1.0
2015,116,81.0,1.0
2015,117,124.0,1.0
2015,118,105.0,1.0
2015,119,81.0,1.0
2015,120,73.0,1.0
2015,121,79.0,1.0
2015,122,84.0,1.0
2015,123,114.0,1.0
2015,124,74.0,1.0
2015,125,76.0,1.0
2015,126,97.0,1.0
2015,127,86.0,1.0
2015,128,43.0,1.0
2015,129,51.0,1.0
2015,132,11.0,1.0
2015,134,19.0,1.0
2015,135,4.0,1.0
2015,136,9.0,1.0
2015,137,13.0,1.0
2015,139,21.0,1.0
2015,140,9.0,1.0
2015,141,5.0,1.0
2015,142,7.0,1.0
2015,143,60.0,1.0
2015,144,47.0,1.0
2015,146,38.0,1.0
2015,147,30.0,1.0
2015,149,71.0,1.0
2015,150,58.0,1.0
2015,151,62.0,1.0
2015,153,40.0,1.0
2015,154,42.0,1.0
2015,155,25.0,1.0
2015,156,38.0,1.0
2015,157,61.0,1.0
2015,158,48.0,1.0
2015,159,49.0,1.0
2015,174,6.0,1.0
2015,175,40.0,1.0
2015,176,42.0,1.0
2015,177,51.0,1.0
2015,178,43.0,1.0
2015,180,45.0,1.0
2015,181,42.0,1.0
2015,182,39.0,1.0
2015,188,42.0,1.0
2015,189,110.0,1.0
2015,190,93.0,1.0
2015,191,53.0,1.0
2015,192,55.0,1.0
2015,193,57.0,1.0
2015,194,12.0,1.0
2015,195,29.0,1.0
2015,197,14.0,1.0
2015,204,8.0,1.0
2015,205,11.0,1.0
2015,207,3.0,1.0
2015,210,38.0,1.0
2015,212,58.0,1.0
2015,213,40.0,1.0
2015,215,36.0,1.0
2015,217,39.0,1.0
2015,218,35.0,1.0
2015,219,28.0,1.0
2015,222,25.0,1.0
2015,223,32.0,1.0
2015,224,24.0,1.0
2015,225,20.0,1.0
2015,229,39.0,1.0
2015,230,38.0,1.0
2015,232,42.0,1.0
2015,233,169.0,1.0
2015,234,39.0,1.0
2015,235,44.0,1.0
2015,236,71.0,1.0
2015,238,57.0,1.0
2015,257,89.0,1.0
2015,258,77.0,1.0
2015,260,81.0,1.0
2015,263,85.0,1.0
2015,266,87.0,1.0
2015,267,49.0,1.0
2015,268,70.0,1.0
2015,269,149.0,1.0
2015,270,83.0,1.0
2015,271,199.0,1.0
2015,272,80.0,1.0
2015,276,18.0,1.0
2015,281,42.0,1.0
2015,282,43.0,1.0
2015,283,57.0,1.0
2015,284,25.0,1.0
2015,288,56.0,1.0
2015,289,45.0,1.0
2015,290,56.0,1.0
2015,291,51.0,1.0
2015,292,59.0,1.0
2015,293,40.0,1.0
2015,294,49.0,1.0
2015,295,7.0,1.0
2015,296,57.0,1.0
2015,297,3.0,1.0
2015,298,2.0,1.0
2015,300,1.0,1.0
2015,302,3.0,1.0
2015,303,2.0,1.0
2015,305,3.0,1.0
2015,306,3.0,1.0
2015,308,3.0,1.0
2015,311,11.0,1.0
2015,314,11.0,1.0
2015,316,4.0,1.0
2015,320,64.0,1.0
2015,321,40.0,1.0
2015,325,43.0,1.0
2015,326,65.0,1.0
2015,327,126.0,1.0
2015,337,58.0,1.0
2015,338,47.0,1.0
2015,340,86.0,1.0
2015,341,32.0,1.0
2015,342,40.0,1.0
2015,343,8.0,1.0
2015,344,13.0,1.0
2015,347,11.0,1.0
2015,351,12.0,1.0
2015,352,166.0,1.0
2015,361,189.0,1.0
2015,362,89.0,1.0
2015,363,103.0,1.0
2015,364,115.0,1.0
2015,365,242.0,1.0
2015,366,12.0,1.0
2015,367,2.0,1.0
2015,368,8.0,1.0
2015,369,1.0,1.0
2015,370,3.0,1.0
2015,371,2.0,1.0
2015,372,10.0,1.0
2015,374,3.0,1.0
2015,375,13.0,1.0
2015,376,1.0,1.0
2015,378,1.0,1.0
2015,379,3.0,1.0
2015,380,3.0,1.0
2015,382,7.0,1.0
2015,383,7.0,1.0
2015,384,4.0,1.0
2015,385,15.0,1.0
2015,386,4.0,1.0
2015,388,3.0,1.0
2015,389,3.0,1.0
2015,390,3.0,1.0
2015,391,2.0,1.0
2015,394,1.0,1.0
2015,395,30.0,1.0
2015,400,18.0,1.0
2015,401,48.0,1.0
2015,403,55.0,1.0
2015,404,53.0,1.0
2015,405,28.0,1.0
2015,412,42.0,1.0
2015,413,48.0,1.0
2015,417,29.0,1.0
2015,420,11.0,1.0
2015,426,52.0,1.0
2015,427,54.0,1.0
2015,429,30.0,1.0
2015,430,50.0,1.0
2015,431,54.0,1.0
2015,432,30.0,1.0
2015,434,50.0,1.0
2015,435,53.0,1.0
2015,436,50.0,1.0
2015,437,96.0,1.0
2015,438,50.0,1.0
2015,439,54.0,1.0
2015,440,50.0,1.0
2015,441,47.0,1.0
2015,442,54.0,1.0
2015,444,66.0,1.0
2015,445,60.0,1.0
2015,446,62.0,1.0
2015,448,62.0,1.0
2015,450,61.0,1.0
2015,451,76.0,1.0
2015,452,41.0,1.0
2015,453,39.0,1.0
2015,454,54.0,1.0
2015,455,48.0,1.0
2015,456,54.0,1.0
2015,541,1.0,1.0
2015,549,41.0,1.0
2015,551,14.0,1.0
2015,557,39.0,1.0
2015,559,48.0,1.0
2015,566,2.0,1.0
2015,570,118.0,1.0
2015,573,53.0,1.0
2015,574,62.0,1.0
2015,575,57.0,1.0
2015,578,1.0,1.0
2015,579,44.0,1.0
2015,580,38.0,1.0
2015,581,36.0,1.0
2015,582,45.0,1.0
2015,583,47.0,1.0
2015,584,59.0,1.0
2015,585,62.0,1.0
2015,586,48.0,1.0
2015,587,56.0,1.0
2015,588,43.0,1.0
2015,589,61.0,1.0
2015,591,45.0,1.0
2015,592,62.0,1.0
2015,593,51.0,1.0
2015,594,37.0,1.0
2015,595,48.0,1.0
2015,596,54.0,1.0
2015,606,2.0,1.0
2015,608,1.0,1.0
2015,609,2.0,1.0
2015,610,2.0,1.0
2015,611,8.0,1.0
2015,613,1.0,1.0
2015,615,10.0,1.0
2015,616,2.0,1.0
2015,621,8.0,1.0
2015,623,12.0,1.0
2015,626,19.0,1.0
2015,633,11.0,1.0
2015,642,6.0,1.0
2015,645,17.0,1.0
2015,656,23.0,1.0
2015,658,10.0,1.0
2015,659,19.0,1.0
2015,660,60.0,1.0
2015,662,14.0,1.0
2015,663,11.0,1.0
2015,664,14.0,1.0
2015,670,5.0,1.0
2015,672,6.0,1.0
2015,673,1.0,1.0
2015,674,6.0,1.0
2015,676,9.0,1.0
2015,678,1.0,1.0
2015,683,114.0,1.0
2015,684,40.0,1.0
2015,685,28.0,1.0
2015,687,32.0,1.0
2015,689,50.0,1.0
2015,691,108.0,1.0
2015,692,32.0,1.0
2015,693,46.0,1.0
2015,694,60.0,1.0
2015,696,149.0,1.0
2015,697,118.0,1.0
2015,698,81.0,1.0
2015,699,98.0,1.0
2015,700,156.0,1.0
2015,701,145.0,1.0
2015,702,58.0,1.0
2015,703,139.0,1.0
2015,704,44.0,1.0
2015,705,45.0,1.0
2015,706,52.0,1.0
2015,707,48.0,1.0
2015,709,3.0,1.0
2015,710,4.0,1.0
2015,711,5.0,1.0
2015,712,1.0,1.0
2015,713,2.0,1.0
2015,714,4.0,1.0
2015,715,12.0,1.0
2015,716,4.0,1.0
2015,728,10.0,1.0
2015,731,3.0,1.0
2015,732,7.0,1.0
2015,733,6.0,1.0
2015,736,50.0,1.0
2015,737,70.0,1.0
2015,738,46.0,1.0
2015,739,45.0,1.0
2015,740,98.0,1.0
2015,741,48.0,1.0
2015,742,100.0,1.0
2015,744,25.0,1.0
2015,745,27.0,1.0
2015,746,30.0,1.0
2015,747,49.0,1.0
2015,748,32.0,1.0
2015,750,1.0,1.0
2015,761,4.0,1.0
2015,766,26.0,1.0
2015,767,10.0,1.0
2015,770,24.0,1.0
2015,774,1.0,1.0
2015,775,3.0,1.0
2015,777,21.0,1.0
2015,783,27.0,1.0
2015,789,62.0,1.0
2015,791,44.0,1.0
2015,799,5.0,1.0
2015,800,6.0,1.0
2015,801,27.0,1.0
2015,805,18.0,1.0
2015,807,21.0,1.0
2015,808,25.0,1.0
2015,809,12.0,1.0
2015,810,29.0,1.0
2015,811,29.0,1.0
2015,818,30.0,1.0
2015,819,43.0,1.0
2015,827,134.0,1.0
2015,829,33.0,1.0
2015,831,36.0,1.0
2015,834,90.0,1.0
2015,835,58.0,1.0
2015,839,39.0,1.0
2015,842,71.0,1.0
2015,852,36.0,1.0
2015,855,121.0,1.0
2015,856,65.0,1.0
2015,857,103.0,1.0
2015,862,77.0,1.0
2015,866,250.0,1.0
2015,870,143.0,1.0
2015,873,73.0,1.0
2015,882,88.0,1.0
2015,884,88.0,1.0
2015,885,63.0,1.0
2015,889,53.0,1.0
2015,895,4.0,1.0
2015,898,42.0,1.0
2015,902,32.0,1.0
2015,904,64.0,1.0
2015,906,35.0,1.0
2015,907,40.0,1.0
2015,908,37.0,1.0
2015,910,76.0,1.0
2015,913,71.0,1.0
2015,914,43.0,1.0
2015,915,70.0,1.0
2015,916,69.0,1.0
2015,917,118.0,1.0
2015,918,118.0,1.0
2015,919,118.0,1.0
2015,920,129.0,1.0
2015,921,60.0,1.0
2015,923,12.0,1.0
2015,925,112.0,1.0
2015,926,59.0,1.0
2015,933,2.0,1.0
2015,935,75.0,1.0
2015,936,17.0,1.0
2015,937,13.0,1.0
2015,943,31.0,1.0
2015,944,67.0,1.0
2015,946,36.0,1.0
2015,947,50.0,1.0
2015,948,27.0,1.0
2015,949,174.0,1.0
2015,950,87.0,1.0
2015,951,128.0,1.0
2015,952,117.0,1.0
2015,953,181.0,1.0
2015,954,89.0,1.0
2015,955,12.0,1.0
2015,956,22.0,1.0
2015,957,22.0,1.0
2015,958,36.0,1.0
2015,959,117.0,1.0
2015,960,113.0,1.0
2015,961,178.0,1.0
2015,962,88.0,1.0
2015,964,41.0,1.0
2015,965,21.0,1.0
2015,967,6.0,1.0
2015,969,2.0,1.0
2015,971,7.0,1.0
2015,973,8.0,1.0
2015,974,1.0,1.0
2015,975,1.0,1.0
2015,977,2.0,1.0
2015,978,2.0,1.0
2015,979,1.0,1.0
2015,980,8.0,1.0
2015,981,5.0,1.0
2015,982,2.0,1.0
2015,983,1.0,1.0
2015,986,3.0,1.0
2015,988,2.0,1.0
2015,990,4.0,1.0
2015,991,12.0,1.0
2015,992,7.0,1.0
2015,995,2.0,1.0
2015,998,8.0,1.0
2015,999,10.0,1.0
2015,1001,30.0,1.0
2015,1002,7.0,1.0
2015,1003,35.0,1.0
2015,1005,31.0,1.0
2015,1006,11.0,1.0
2015,1007,3.0,1.0
2015,1008,23.0,1.0
2015,1009,6.0,1.0
2015,1010,12.0,1.0
2015,1012,38.0,1.0
2015,1018,4.0,1.0
2015,1019,10.0,1.0
2015,1020,11.0,1.0
2015,1021,1.0,1.0
2015,1025,10.0,1.0
2015,1026,33.0,1.0
2015,1028,8.0,1.0
2015,1029,10.0,1.0
2015,1030,8.0,1.0
2015,1033,14.0,1.0
2015,1036,13.0,1.0
2015,1037,2.0,1.0
2015,1038,2.0,1.0
2015,1039,69.0,1.0
2015,1040,146.0,1.0
2015,1041,17.0,1.0
2015,1042,18.0,1.0
2015,1043,56.0,1.0
2015,1044,76.0,1.0
2015,1046,27.0,1.0
2015,1047,20.0,1.0
2015,1050,2.0,1.0
2015,1053,96.0,1.0
2015,1054,66.0,1.0
2015,1056,46.0,1.0
2015,1059,44.0,1.0
2015,1060,19.0,1.0
2015,1061,47.0,1.0
2015,1062,40.0,1.0
2015,1063,15.0,1.0
2015,1074,11.0,1.0
2015,1077,14.0,1.0
2015,1078,95.0,1.0
2015,1079,44.0,1.0
2015,1080,145.0,1.0
2015,1081,84.0,1.0
2015,1082,18.0,1.0
2015,1083,48.0,1.0
2015,1084,96.0,1.0
2015,1085,118.0,1.0
2015,1086,39.0,1.0
2015,1087,52.0,1.0
2015,1088,4.0,1.0
2015,1091,16.0,1.0
2015,1092,15.0,1.0
2015,1094,6.0,1.0
2015,1096,29.0,1.0
2015,1097,125.0,1.0
2015,1098,212.0,1.0
2015,1099,22.0,1.0
2015,1101,12.0,1.0
2015,1102,48.0,1.0
2015,1103,127.0,1.0
2015,1104,43.0,1.0
2015,1110,200.0,1.0
2015,1111,52.0,1.0
2015,1112,624.0,1.0
2015,1113,82.0,1.0
2015,1114,333.0,1.0
2015,1115,113.0,1.0
2015,1116,115.0,1.0
2015,1117,80.0,1.0
2015,1120,42.0,1.0
2015,1125,29.0,1.0
2015,1126,41.0,1.0
2015,1130,1.0,1.0
2015,1131,18.0,1.0
2015,1136,30.0,1.0
2015,1138,60.0,1.0
2015,1143,178.0,1.0
2015,1144,124.0,1.0
2015,1146,139.0,1.0
2015,1147,160.0,1.0
2015,1148,33.0,1.0
2015,1149,26.0,1.0
2015,1150,53.0,1.0
2015,1151,54.0,1.0
2015,1152,40.0,1.0
2015,1153,6.0,1.0
2015,1155,76.0,1.0
2015,1156,25.0,1.0
2015,1158,44.0,1.0
2015,1166,14.0,1.0
2015,1169,252.0,1.0
2015,1170,249.0,1.0
2015,1172,78.0,1.0
2015,1173,87.0,1.0
2015,1175,53.0,1.0
2015,1176,53.0,1.0
2015,1178,68.0,1.0
2015,1179,55.0,1.0
2015,1180,43.0,1.0
2015,1192,140.0,1.0
2015,1193,59.0,1.0
2015,1195,147.0,1.0
2015,1196,75.0,1.0
2015,1197,11.0,1.0
2015,1199,9.0,1.0
2015,1200,39.0,1.0
2015,1201,60.0,1.0
2015,1202,75.0,1.0
2015,1203,89.0,1.0
2015,1205,165.0,1.0
2015,1216,9.0,1.0
2015,1217,14.0,1.0
2015,1218,15.0,1.0
2015,1219,22.0,1.0
2015,1220,29.0,1.0
2015,1224,10.0,1.0
2015,1227,25.0,1.0
2015,1228,14.0,1.0
2015,1229,14.0,1.0
2015,1236,41.0,1.0
2015,1237,182.0,1.0
2015,1238,94.0,1.0
2015,1239,122.0,1.0
2015,1240,77.0,1.0
2015,1241,15.0,1.0
2015,1242,23.0,1.0
2015,1244,133.0,1.0
2015,1245,360.0,1.0
2015,1246,29.0,1.0
2015,1247,191.0,1.0
2015,1248,111.0,1.0
2015,1249,34.0,1.0
2015,1250,114.0,1.0
2015,1251,75.0,1.0
2015,1252,37.0,1.0
2015,1254,32.0,1.0
2015,1256,13.0,1.0
2015,1258,3.0,1.0
2015,1263,6.0,1.0
2015,1264,6.0,1.0
2015,1265,21.0,1.0
2015,1266,7.0,1.0
2015,1267,22.0,1.0
2015,1268,60.0,1.0
2015,1269,127.0,1.0
2015,1270,147.0,1.0
2015,1271,138.0,1.0
2015,1272,144.0,1.0
2015,1273,252.0,1.0
2015,1274,132.0,1.0
2015,1275,86.0,1.0
2015,1276,226.0,1.0
2015,1277,208.0,1.0
2015,1291,20.0,1.0
2015,1293,67.0,1.0
2015,1294,22.0,1.0
2015,1295,91.0,1.0
2015,1296,15.0,1.0
2015,1297,141.0,1.0
2015,1298,24.0,1.0
2015,1299,65.0,1.0
2015,1300,6.0,1.0
2015,1301,6.0,1.0
2015,1302,1.0,1.0
2015,1303,5.0,1.0
2015,1305,2.0,1.0
2015,1307,5.0,1.0
2015,1308,1.0,1.0
2015,1309,1.0,1.0
2015,1310,2.0,1.0
2015,1311,2.0,1.0
2015,1312,7.0,1.0
2015,1313,1.0,1.0
2015,1315,5.0,1.0
2015,1316,6.0,1.0
2015,1317,3.0,1.0
2015,1318,2.0,1.0
2015,1319,1.0,1.0
2015,1323,46.0,1.0
2015,1325,21.0,1.0
2015,1326,12.0,1.0
2015,1328,20.0,1.0
2015,1329,27.0,1.0
2015,1330,27.0,1.0
2015,1331,24.0,1.0
2015,1332,20.0,1.0
2015,1335,123.0,1.0
2015,1336,86.0,1.0
2015,1337,99.0,1.0
2015,1338,130.0,1.0
2015,1339,50.0,1.0
2015,1340,53.0,1.0
2015,1347,23.0,1.0
2015,1348,98.0,1.0
2015,1349,15.0,1.0
2015,1350,79.0,1.0
2015,1361,87.0,1.0
2015,1363,14.0,1.0
2015,1371,26.0,1.0
2015,1372,27.0,1.0
2015,1380,167.0,1.0
2015,1381,359.0,1.0
2015,1383,246.0,1.0
2015,1384,65.0,1.0
2015,1385,171.0,1.0
2015,1386,176.0,1.0
2015,1394,106.0,1.0
2015,1395,94.0,1.0
