codigo snies del programa,año,semestre,total
11018.0,2006.0,2,2.0
11500.0,2006.0,2,16.0
12012.0,2006.0,2,3.0
12797.0,2006.0,2,10.0
13793.0,2006.0,2,6.0
15354.0,2006.0,2,7.0
1340.0,2006.0,2,31.0
1346.0,2006.0,2,135.0
1347.0,2006.0,2,27.0
1348.0,2006.0,2,87.0
1349.0,2006.0,2,42.0
1350.0,2006.0,2,101.0
2831.0,2006.0,2,119.0
3827.0,2006.0,2,47.0
3828.0,2006.0,2,16.0
4466.0,2006.0,2,42.0
4481.0,2006.0,2,96.0
4921.0,2006.0,2,17.0
5261.0,2006.0,2,1.0
9373.0,2006.0,2,18.0
9551.0,2006.0,2,11.0
10341.0,2006.0,2,22.0
10445.0,2006.0,2,22.0
12052.0,2006.0,2,24.0
12271.0,2006.0,2,48.0
15033.0,2006.0,2,73.0
52192.0,2006.0,2,30.0
1355.0,2006.0,2,4.0
1361.0,2006.0,2,88.0
1363.0,2006.0,2,63.0
1365.0,2006.0,2,5.0
3732.0,2006.0,2,35.0
4045.0,2006.0,2,90.0
4813.0,2006.0,2,11.0
4814.0,2006.0,2,43.0
4902.0,2006.0,2,59.0
7490.0,2006.0,2,33.0
7922.0,2006.0,2,35.0
8357.0,2006.0,2,15.0
8708.0,2006.0,2,8.0
9571.0,2006.0,2,25.0
9573.0,2006.0,2,1.0
9577.0,2006.0,2,56.0
9578.0,2006.0,2,5.0
9581.0,2006.0,2,6.0
10694.0,2006.0,2,23.0
12236.0,2006.0,2,3.0
13277.0,2006.0,2,24.0
14868.0,2006.0,2,9.0
15034.0,2006.0,2,37.0
15541.0,2006.0,2,34.0
15569.0,2006.0,2,25.0
18890.0,2006.0,2,13.0
19642.0,2006.0,2,27.0
20053.0,2006.0,2,6.0
51606.0,2006.0,2,45.0
51607.0,2006.0,2,16.0
51817.0,2006.0,2,39.0
1366.0,2006.0,2,26.0
1371.0,2006.0,2,3.0
1372.0,2006.0,2,8.0
1373.0,2006.0,2,57.0
2520.0,2006.0,2,9.0
2901.0,2006.0,2,18.0
3190.0,2006.0,2,15.0
3229.0,2006.0,2,10.0
3270.0,2006.0,2,13.0
4494.0,2006.0,2,10.0
4498.0,2006.0,2,36.0
5034.0,2006.0,2,15.0
5132.0,2006.0,2,20.0
6647.0,2006.0,2,39.0
8453.0,2006.0,2,97.0
11515.0,2006.0,2,17.0
11519.0,2006.0,2,23.0
17580.0,2006.0,2,6.0
17675.0,2006.0,2,1.0
1380.0,2006.0,2,261.0
1381.0,2006.0,2,257.0
1382.0,2006.0,2,218.0
1383.0,2006.0,2,117.0
1384.0,2006.0,2,94.0
1385.0,2006.0,2,230.0
1386.0,2006.0,2,59.0
1387.0,2006.0,2,31.0
1388.0,2006.0,2,45.0
1389.0,2006.0,2,37.0
2521.0,2006.0,2,42.0
2522.0,2006.0,2,37.0
2523.0,2006.0,2,52.0
2684.0,2006.0,2,32.0
2686.0,2006.0,2,37.0
3016.0,2006.0,2,30.0
3247.0,2006.0,2,133.0
4072.0,2006.0,2,73.0
4140.0,2006.0,2,22.0
4172.0,2006.0,2,17.0
6341.0,2006.0,2,40.0
6342.0,2006.0,2,32.0
6343.0,2006.0,2,24.0
6345.0,2006.0,2,60.0
8180.0,2006.0,2,19.0
8696.0,2006.0,2,30.0
8697.0,2006.0,2,24.0
11317.0,2006.0,2,43.0
11858.0,2006.0,2,55.0
11861.0,2006.0,2,47.0
12014.0,2006.0,2,33.0
12790.0,2006.0,2,32.0
12795.0,2006.0,2,337.0
12807.0,2006.0,2,69.0
14962.0,2006.0,2,14.0
14963.0,2006.0,2,39.0
1394.0,2006.0,2,91.0
1395.0,2006.0,2,35.0
1396.0,2006.0,2,99.0
2445.0,2006.0,2,42.0
2632.0,2006.0,2,25.0
2826.0,2006.0,2,34.0
4960.0,2006.0,2,54.0
7234.0,2006.0,2,32.0
8470.0,2006.0,2,49.0
13301.0,2006.0,2,48.0
15461.0,2006.0,2,40.0
1399.0,2006.0,2,31.0
1401.0,2006.0,2,12.0
1402.0,2006.0,2,46.0
1403.0,2006.0,2,37.0
2731.0,2006.0,2,52.0
4551.0,2006.0,2,38.0
7238.0,2006.0,2,140.0
10415.0,2006.0,2,28.0
11474.0,2006.0,2,35.0
12967.0,2006.0,2,28.0
13541.0,2006.0,2,29.0
14190.0,2006.0,2,44.0
14766.0,2006.0,2,12.0
15192.0,2006.0,2,18.0
17748.0,2006.0,2,21.0
1409.0,2006.0,2,68.0
1412.0,2006.0,2,22.0
2234.0,2006.0,2,81.0
2524.0,2006.0,2,36.0
3549.0,2006.0,2,14.0
4198.0,2006.0,2,44.0
4956.0,2006.0,2,11.0
10625.0,2006.0,2,15.0
11257.0,2006.0,2,18.0
11919.0,2006.0,2,17.0
15313.0,2006.0,2,21.0
16848.0,2006.0,2,12.0
17411.0,2006.0,2,32.0
1414.0,2006.0,2,10.0
1415.0,2006.0,2,13.0
2525.0,2006.0,2,36.0
2526.0,2006.0,2,22.0
2620.0,2006.0,2,25.0
3142.0,2006.0,2,6.0
3252.0,2006.0,2,15.0
4071.0,2006.0,2,42.0
4092.0,2006.0,2,9.0
6660.0,2006.0,2,35.0
10285.0,2006.0,2,13.0
10287.0,2006.0,2,8.0
15371.0,2006.0,2,12.0
19741.0,2006.0,2,23.0
1771.0,2006.0,2,243.0
1774.0,2006.0,2,147.0
1775.0,2006.0,2,144.0
1776.0,2006.0,2,38.0
1777.0,2006.0,2,175.0
3004.0,2006.0,2,31.0
3046.0,2006.0,2,29.0
3061.0,2006.0,2,38.0
3148.0,2006.0,2,20.0
3280.0,2006.0,2,31.0
3281.0,2006.0,2,31.0
3483.0,2006.0,2,45.0
3568.0,2006.0,2,141.0
3850.0,2006.0,2,49.0
4335.0,2006.0,2,1.0
5028.0,2006.0,2,13.0
8570.0,2006.0,2,48.0
8576.0,2006.0,2,19.0
8621.0,2006.0,2,127.0
10386.0,2006.0,2,13.0
13076.0,2006.0,2,152.0
14803.0,2006.0,2,93.0
14863.0,2006.0,2,253.0
15463.0,2006.0,2,1.0
16251.0,2006.0,2,43.0
1850.0,2006.0,2,45.0
1854.0,2006.0,2,17.0
1855.0,2006.0,2,21.0
1856.0,2006.0,2,37.0
4361.0,2006.0,2,7.0
4443.0,2006.0,2,31.0
8562.0,2006.0,2,11.0
10435.0,2006.0,2,21.0
13018.0,2006.0,2,18.0
15134.0,2006.0,2,31.0
15229.0,2006.0,2,4.0
15230.0,2006.0,2,39.0
15231.0,2006.0,2,37.0
15232.0,2006.0,2,46.0
15235.0,2006.0,2,17.0
20271.0,2006.0,2,18.0
3684.0,2006.0,2,28.0
3685.0,2006.0,2,5.0
3687.0,2006.0,2,15.0
4311.0,2006.0,2,1.0
4312.0,2006.0,2,8.0
4313.0,2006.0,2,28.0
4355.0,2006.0,2,55.0
4458.0,2006.0,2,21.0
4950.0,2006.0,2,23.0
4953.0,2006.0,2,15.0
5292.0,2006.0,2,40.0
7240.0,2006.0,2,15.0
7241.0,2006.0,2,6.0
9385.0,2006.0,2,29.0
11038.0,2006.0,2,2.0
12703.0,2006.0,2,26.0
51596.0,2006.0,2,1.0
1870.0,2006.0,2,166.0
1872.0,2006.0,2,10.0
2730.0,2006.0,2,20.0
2861.0,2006.0,2,144.0
3271.0,2006.0,2,106.0
3637.0,2006.0,2,78.0
4879.0,2006.0,2,50.0
6525.0,2006.0,2,20.0
7773.0,2006.0,2,26.0
10903.0,2006.0,2,140.0
20505.0,2006.0,2,82.0
20601.0,2006.0,2,38.0
51612.0,2006.0,2,36.0
1778.0,2006.0,2,2.0
1779.0,2006.0,2,60.0
1780.0,2006.0,2,2.0
1781.0,2006.0,2,2.0
1784.0,2006.0,2,2.0
1786.0,2006.0,2,6.0
1790.0,2006.0,2,8.0
1791.0,2006.0,2,4.0
1792.0,2006.0,2,6.0
1795.0,2006.0,2,4.0
1796.0,2006.0,2,2.0
1797.0,2006.0,2,2.0
1799.0,2006.0,2,2.0
1801.0,2006.0,2,10.0
1802.0,2006.0,2,4.0
2674.0,2006.0,2,8.0
2692.0,2006.0,2,6.0
3572.0,2006.0,2,6.0
4385.0,2006.0,2,2.0
4610.0,2006.0,2,2.0
5033.0,2006.0,2,2.0
10571.0,2006.0,2,2.0
15555.0,2006.0,2,2.0
9257.0,2006.0,2,21.0
9258.0,2006.0,2,14.0
11880.0,2006.0,2,18.0
12182.0,2006.0,2,20.0
13675.0,2006.0,2,6.0
15508.0,2006.0,2,21.0
15509.0,2006.0,2,28.0
15528.0,2006.0,2,32.0
15529.0,2006.0,2,21.0
5456.0,2006.0,2,25.0
7741.0,2006.0,2,12.0
7750.0,2006.0,2,27.0
9144.0,2006.0,2,84.0
17860.0,2006.0,2,2.0
19388.0,2006.0,2,46.0
20540.0,2006.0,2,8.0
5505.0,2006.0,2,26.0
5506.0,2006.0,2,37.0
6294.0,2006.0,2,48.0
13093.0,2006.0,2,69.0
20697.0,2006.0,2,93.0
20699.0,2006.0,2,26.0
20700.0,2006.0,2,19.0
20704.0,2006.0,2,4.0
20705.0,2006.0,2,10.0
20706.0,2006.0,2,78.0
20709.0,2006.0,2,11.0
20710.0,2006.0,2,10.0
20711.0,2006.0,2,17.0
20712.0,2006.0,2,18.0
20713.0,2006.0,2,25.0
20716.0,2006.0,2,27.0
20723.0,2006.0,2,16.0
20734.0,2006.0,2,41.0
20739.0,2006.0,2,20.0
21363.0,2006.0,2,26.0
21364.0,2006.0,2,6.0
21365.0,2006.0,2,133.0
21366.0,2006.0,2,40.0
21367.0,2006.0,2,6.0
21368.0,2006.0,2,27.0
21371.0,2006.0,2,20.0
21372.0,2006.0,2,9.0
21373.0,2006.0,2,18.0
21374.0,2006.0,2,10.0
21376.0,2006.0,2,6.0
21378.0,2006.0,2,27.0
21379.0,2006.0,2,24.0
21382.0,2006.0,2,21.0
21383.0,2006.0,2,10.0
21389.0,2006.0,2,22.0
21390.0,2006.0,2,34.0
21392.0,2006.0,2,10.0
21393.0,2006.0,2,19.0
21396.0,2006.0,2,20.0
21397.0,2006.0,2,3.0
21399.0,2006.0,2,38.0
21401.0,2006.0,2,8.0
21405.0,2006.0,2,23.0
21415.0,2006.0,2,14.0
51583.0,2006.0,2,80.0
815.0,2006.0,2,14.0
1422.0,2006.0,2,520.0
1423.0,2006.0,2,9.0
1424.0,2006.0,2,78.0
1425.0,2006.0,2,85.0
1426.0,2006.0,2,37.0
2927.0,2006.0,2,13.0
3991.0,2006.0,2,15.0
4022.0,2006.0,2,18.0
4023.0,2006.0,2,13.0
4027.0,2006.0,2,10.0
4028.0,2006.0,2,6.0
5061.0,2006.0,2,13.0
7542.0,2006.0,2,10.0
9580.0,2006.0,2,32.0
9712.0,2006.0,2,56.0
10773.0,2006.0,2,11.0
10775.0,2006.0,2,10.0
10900.0,2006.0,2,78.0
10902.0,2006.0,2,12.0
12154.0,2006.0,2,29.0
13393.0,2006.0,2,26.0
13394.0,2006.0,2,35.0
14773.0,2006.0,2,8.0
14774.0,2006.0,2,28.0
19095.0,2006.0,2,13.0
1430.0,2006.0,2,95.0
1431.0,2006.0,2,3.0
1432.0,2006.0,2,10.0
3450.0,2006.0,2,16.0
3677.0,2006.0,2,15.0
3725.0,2006.0,2,20.0
11247.0,2006.0,2,47.0
11248.0,2006.0,2,13.0
20413.0,2006.0,2,14.0
1433.0,2006.0,2,203.0
1434.0,2006.0,2,72.0
1439.0,2006.0,2,46.0
1441.0,2006.0,2,80.0
1442.0,2006.0,2,65.0
1443.0,2006.0,2,194.0
1444.0,2006.0,2,279.0
1445.0,2006.0,2,36.0
1446.0,2006.0,2,55.0
1447.0,2006.0,2,27.0
1448.0,2006.0,2,21.0
1449.0,2006.0,2,31.0
1450.0,2006.0,2,103.0
1451.0,2006.0,2,43.0
1453.0,2006.0,2,13.0
1454.0,2006.0,2,22.0
1455.0,2006.0,2,16.0
2453.0,2006.0,2,20.0
2770.0,2006.0,2,13.0
3700.0,2006.0,2,23.0
5170.0,2006.0,2,27.0
6661.0,2006.0,2,13.0
7245.0,2006.0,2,58.0
10840.0,2006.0,2,245.0
12852.0,2006.0,2,64.0
16998.0,2006.0,2,74.0
16999.0,2006.0,2,344.0
19203.0,2006.0,2,14.0
20970.0,2006.0,2,16.0
52079.0,2006.0,2,38.0
936.0,2006.0,2,24.0
1460.0,2006.0,2,19.0
1461.0,2006.0,2,32.0
1463.0,2006.0,2,67.0
1464.0,2006.0,2,30.0
1466.0,2006.0,2,19.0
1467.0,2006.0,2,2.0
2530.0,2006.0,2,75.0
2616.0,2006.0,2,42.0
2801.0,2006.0,2,49.0
2850.0,2006.0,2,97.0
2851.0,2006.0,2,6.0
3462.0,2006.0,2,1.0
3546.0,2006.0,2,6.0
3633.0,2006.0,2,9.0
3695.0,2006.0,2,40.0
5008.0,2006.0,2,6.0
5046.0,2006.0,2,6.0
5279.0,2006.0,2,2.0
5297.0,2006.0,2,4.0
5303.0,2006.0,2,21.0
6707.0,2006.0,2,25.0
7246.0,2006.0,2,67.0
7247.0,2006.0,2,76.0
7867.0,2006.0,2,1.0
9335.0,2006.0,2,46.0
9503.0,2006.0,2,130.0
11141.0,2006.0,2,86.0
12708.0,2006.0,2,11.0
12711.0,2006.0,2,36.0
13383.0,2006.0,2,2.0
15278.0,2006.0,2,52.0
16120.0,2006.0,2,30.0
1475.0,2006.0,2,324.0
1476.0,2006.0,2,318.0
1477.0,2006.0,2,279.0
2636.0,2006.0,2,136.0
2738.0,2006.0,2,1.0
2832.0,2006.0,2,18.0
2929.0,2006.0,2,138.0
3054.0,2006.0,2,77.0
3141.0,2006.0,2,27.0
3152.0,2006.0,2,109.0
3298.0,2006.0,2,48.0
3312.0,2006.0,2,75.0
3508.0,2006.0,2,45.0
3517.0,2006.0,2,43.0
3518.0,2006.0,2,53.0
3697.0,2006.0,2,43.0
3698.0,2006.0,2,99.0
3699.0,2006.0,2,27.0
3709.0,2006.0,2,19.0
3852.0,2006.0,2,18.0
3853.0,2006.0,2,192.0
4225.0,2006.0,2,18.0
4631.0,2006.0,2,79.0
4633.0,2006.0,2,21.0
4634.0,2006.0,2,41.0
4783.0,2006.0,2,264.0
4840.0,2006.0,2,47.0
5080.0,2006.0,2,17.0
5098.0,2006.0,2,186.0
5121.0,2006.0,2,16.0
5131.0,2006.0,2,62.0
5305.0,2006.0,2,48.0
5306.0,2006.0,2,162.0
7248.0,2006.0,2,55.0
7804.0,2006.0,2,7.0
13215.0,2006.0,2,45.0
13456.0,2006.0,2,16.0
14028.0,2006.0,2,20.0
14031.0,2006.0,2,16.0
14901.0,2006.0,2,48.0
15491.0,2006.0,2,30.0
16245.0,2006.0,2,60.0
16248.0,2006.0,2,75.0
19502.0,2006.0,2,20.0
19514.0,2006.0,2,16.0
20882.0,2006.0,2,11.0
20886.0,2006.0,2,125.0
1483.0,2006.0,2,339.0
1485.0,2006.0,2,230.0
1487.0,2006.0,2,45.0
1488.0,2006.0,2,20.0
1489.0,2006.0,2,20.0
1490.0,2006.0,2,20.0
1491.0,2006.0,2,22.0
2898.0,2006.0,2,17.0
3440.0,2006.0,2,20.0
3601.0,2006.0,2,22.0
3662.0,2006.0,2,41.0
4337.0,2006.0,2,30.0
4347.0,2006.0,2,195.0
4860.0,2006.0,2,19.0
5022.0,2006.0,2,118.0
5023.0,2006.0,2,46.0
6214.0,2006.0,2,13.0
6372.0,2006.0,2,51.0
7485.0,2006.0,2,20.0
8167.0,2006.0,2,12.0
8606.0,2006.0,2,20.0
10550.0,2006.0,2,139.0
10973.0,2006.0,2,203.0
11321.0,2006.0,2,40.0
11327.0,2006.0,2,35.0
11463.0,2006.0,2,17.0
14032.0,2006.0,2,28.0
14033.0,2006.0,2,30.0
14696.0,2006.0,2,19.0
16867.0,2006.0,2,268.0
19098.0,2006.0,2,36.0
19109.0,2006.0,2,15.0
19533.0,2006.0,2,37.0
19817.0,2006.0,2,68.0
20258.0,2006.0,2,84.0
1492.0,2006.0,2,340.0
1493.0,2006.0,2,204.0
1494.0,2006.0,2,100.0
1495.0,2006.0,2,131.0
8559.0,2006.0,2,101.0
11584.0,2006.0,2,35.0
12632.0,2006.0,2,57.0
1497.0,2006.0,2,241.0
3427.0,2006.0,2,39.0
3436.0,2006.0,2,41.0
3437.0,2006.0,2,62.0
3438.0,2006.0,2,41.0
3439.0,2006.0,2,23.0
4382.0,2006.0,2,41.0
5122.0,2006.0,2,7.0
5124.0,2006.0,2,7.0
5125.0,2006.0,2,8.0
5126.0,2006.0,2,6.0
10127.0,2006.0,2,48.0
4830.0,2006.0,2,17.0
4831.0,2006.0,2,4.0
4832.0,2006.0,2,103.0
9253.0,2006.0,2,11.0
9963.0,2006.0,2,9.0
12635.0,2006.0,2,12.0
13367.0,2006.0,2,63.0
13368.0,2006.0,2,23.0
20259.0,2006.0,2,20.0
1503.0,2006.0,2,400.0
1504.0,2006.0,2,24.0
4924.0,2006.0,2,30.0
5024.0,2006.0,2,50.0
5066.0,2006.0,2,50.0
8245.0,2006.0,2,60.0
8247.0,2006.0,2,35.0
8313.0,2006.0,2,35.0
8317.0,2006.0,2,40.0
8659.0,2006.0,2,40.0
8940.0,2006.0,2,40.0
12681.0,2006.0,2,50.0
3924.0,2006.0,2,58.0
4354.0,2006.0,2,90.0
4940.0,2006.0,2,14.0
8060.0,2006.0,2,13.0
8360.0,2006.0,2,20.0
12215.0,2006.0,2,13.0
14042.0,2006.0,2,22.0
1512.0,2006.0,2,177.0
1513.0,2006.0,2,1.0
1514.0,2006.0,2,87.0
1516.0,2006.0,2,34.0
1520.0,2006.0,2,19.0
2095.0,2006.0,2,16.0
3134.0,2006.0,2,41.0
3136.0,2006.0,2,53.0
3193.0,2006.0,2,20.0
4670.0,2006.0,2,33.0
4980.0,2006.0,2,40.0
7255.0,2006.0,2,44.0
9312.0,2006.0,2,66.0
10243.0,2006.0,2,59.0
10872.0,2006.0,2,11.0
11128.0,2006.0,2,77.0
12549.0,2006.0,2,21.0
12911.0,2006.0,2,14.0
14880.0,2006.0,2,78.0
15243.0,2006.0,2,166.0
15245.0,2006.0,2,21.0
16063.0,2006.0,2,23.0
17490.0,2006.0,2,43.0
1527.0,2006.0,2,77.0
1529.0,2006.0,2,81.0
1531.0,2006.0,2,59.0
1532.0,2006.0,2,101.0
1533.0,2006.0,2,329.0
1534.0,2006.0,2,143.0
1535.0,2006.0,2,283.0
1536.0,2006.0,2,464.0
1537.0,2006.0,2,23.0
1538.0,2006.0,2,73.0
1539.0,2006.0,2,80.0
1540.0,2006.0,2,112.0
1541.0,2006.0,2,18.0
1542.0,2006.0,2,419.0
1543.0,2006.0,2,133.0
1544.0,2006.0,2,147.0
1545.0,2006.0,2,52.0
1546.0,2006.0,2,27.0
1547.0,2006.0,2,30.0
1548.0,2006.0,2,64.0
2531.0,2006.0,2,284.0
3918.0,2006.0,2,24.0
4017.0,2006.0,2,170.0
4690.0,2006.0,2,149.0
7258.0,2006.0,2,41.0
8189.0,2006.0,2,61.0
19948.0,2006.0,2,18.0
20044.0,2006.0,2,420.0
2855.0,2006.0,2,24.0
3097.0,2006.0,2,64.0
6711.0,2006.0,2,114.0
9370.0,2006.0,2,55.0
9584.0,2006.0,2,50.0
1595.0,2006.0,2,47.0
1596.0,2006.0,2,71.0
1597.0,2006.0,2,81.0
1598.0,2006.0,2,112.0
1599.0,2006.0,2,35.0
1600.0,2006.0,2,4.0
2968.0,2006.0,2,14.0
3003.0,2006.0,2,19.0
3047.0,2006.0,2,19.0
3055.0,2006.0,2,87.0
3452.0,2006.0,2,20.0
3454.0,2006.0,2,22.0
3571.0,2006.0,2,117.0
3849.0,2006.0,2,60.0
4019.0,2006.0,2,69.0
4020.0,2006.0,2,56.0
10191.0,2006.0,2,15.0
12910.0,2006.0,2,80.0
20269.0,2006.0,2,24.0
1605.0,2006.0,2,39.0
1607.0,2006.0,2,14.0
3254.0,2006.0,2,89.0
3500.0,2006.0,2,35.0
3691.0,2006.0,2,5.0
4036.0,2006.0,2,24.0
4148.0,2006.0,2,23.0
4197.0,2006.0,2,106.0
5622.0,2006.0,2,41.0
5974.0,2006.0,2,25.0
6175.0,2006.0,2,66.0
6668.0,2006.0,2,8.0
6741.0,2006.0,2,29.0
7260.0,2006.0,2,18.0
8241.0,2006.0,2,10.0
8380.0,2006.0,2,31.0
10789.0,2006.0,2,1.0
10791.0,2006.0,2,15.0
12112.0,2006.0,2,31.0
12114.0,2006.0,2,1.0
12117.0,2006.0,2,15.0
12122.0,2006.0,2,24.0
15052.0,2006.0,2,5.0
15054.0,2006.0,2,22.0
15059.0,2006.0,2,9.0
15060.0,2006.0,2,9.0
15061.0,2006.0,2,13.0
15064.0,2006.0,2,20.0
15085.0,2006.0,2,31.0
15104.0,2006.0,2,35.0
15190.0,2006.0,2,48.0
1614.0,2006.0,2,29.0
2637.0,2006.0,2,29.0
3027.0,2006.0,2,8.0
3855.0,2006.0,2,35.0
4336.0,2006.0,2,79.0
4388.0,2006.0,2,14.0
5019.0,2006.0,2,125.0
8493.0,2006.0,2,12.0
8494.0,2006.0,2,17.0
10518.0,2006.0,2,17.0
15032.0,2006.0,2,43.0
15035.0,2006.0,2,13.0
15188.0,2006.0,2,35.0
1620.0,2006.0,2,23.0
1621.0,2006.0,2,15.0
1622.0,2006.0,2,106.0
1623.0,2006.0,2,216.0
2722.0,2006.0,2,145.0
2998.0,2006.0,2,47.0
3203.0,2006.0,2,45.0
3256.0,2006.0,2,32.0
3261.0,2006.0,2,16.0
3314.0,2006.0,2,115.0
3523.0,2006.0,2,26.0
3527.0,2006.0,2,224.0
3528.0,2006.0,2,33.0
4064.0,2006.0,2,60.0
4115.0,2006.0,2,58.0
4474.0,2006.0,2,3.0
4480.0,2006.0,2,41.0
5343.0,2006.0,2,18.0
5372.0,2006.0,2,2.0
5373.0,2006.0,2,91.0
5376.0,2006.0,2,23.0
5377.0,2006.0,2,22.0
5390.0,2006.0,2,60.0
5407.0,2006.0,2,41.0
5408.0,2006.0,2,76.0
5530.0,2006.0,2,33.0
5579.0,2006.0,2,4.0
5608.0,2006.0,2,24.0
5609.0,2006.0,2,1.0
5781.0,2006.0,2,1.0
5783.0,2006.0,2,19.0
5959.0,2006.0,2,22.0
6216.0,2006.0,2,12.0
6357.0,2006.0,2,16.0
6358.0,2006.0,2,56.0
6359.0,2006.0,2,61.0
6410.0,2006.0,2,5.0
6730.0,2006.0,2,4.0
6817.0,2006.0,2,7.0
6823.0,2006.0,2,41.0
7271.0,2006.0,2,89.0
7272.0,2006.0,2,20.0
7276.0,2006.0,2,10.0
8630.0,2006.0,2,31.0
8692.0,2006.0,2,22.0
8784.0,2006.0,2,19.0
8864.0,2006.0,2,3.0
8891.0,2006.0,2,25.0
8893.0,2006.0,2,138.0
8894.0,2006.0,2,75.0
8895.0,2006.0,2,194.0
8923.0,2006.0,2,155.0
8967.0,2006.0,2,17.0
8970.0,2006.0,2,47.0
8971.0,2006.0,2,76.0
8973.0,2006.0,2,24.0
9001.0,2006.0,2,111.0
9032.0,2006.0,2,6.0
9033.0,2006.0,2,4.0
9105.0,2006.0,2,37.0
9107.0,2006.0,2,34.0
9113.0,2006.0,2,18.0
10226.0,2006.0,2,1.0
11431.0,2006.0,2,1.0
12123.0,2006.0,2,58.0
13119.0,2006.0,2,41.0
13287.0,2006.0,2,55.0
13290.0,2006.0,2,14.0
13292.0,2006.0,2,8.0
13296.0,2006.0,2,13.0
13304.0,2006.0,2,1.0
13597.0,2006.0,2,21.0
13615.0,2006.0,2,19.0
13651.0,2006.0,2,6.0
13655.0,2006.0,2,27.0
13656.0,2006.0,2,14.0
13679.0,2006.0,2,27.0
13692.0,2006.0,2,25.0
13694.0,2006.0,2,29.0
13711.0,2006.0,2,11.0
13713.0,2006.0,2,21.0
13717.0,2006.0,2,16.0
13718.0,2006.0,2,13.0
13720.0,2006.0,2,68.0
13729.0,2006.0,2,156.0
13730.0,2006.0,2,51.0
13734.0,2006.0,2,22.0
13735.0,2006.0,2,20.0
13738.0,2006.0,2,20.0
13771.0,2006.0,2,25.0
14988.0,2006.0,2,3.0
15047.0,2006.0,2,69.0
15048.0,2006.0,2,13.0
15049.0,2006.0,2,13.0
15110.0,2006.0,2,45.0
15111.0,2006.0,2,53.0
15120.0,2006.0,2,151.0
15124.0,2006.0,2,23.0
15132.0,2006.0,2,1.0
15138.0,2006.0,2,39.0
15141.0,2006.0,2,5.0
15143.0,2006.0,2,36.0
15144.0,2006.0,2,32.0
15145.0,2006.0,2,32.0
15149.0,2006.0,2,1.0
15159.0,2006.0,2,24.0
15161.0,2006.0,2,27.0
15180.0,2006.0,2,93.0
15181.0,2006.0,2,28.0
15182.0,2006.0,2,369.0
15257.0,2006.0,2,11.0
15262.0,2006.0,2,14.0
15275.0,2006.0,2,32.0
16851.0,2006.0,2,70.0
1626.0,2006.0,2,27.0
4803.0,2006.0,2,25.0
7286.0,2006.0,2,59.0
10517.0,2006.0,2,1.0
15018.0,2006.0,2,34.0
15026.0,2006.0,2,18.0
1628.0,2006.0,2,27.0
1630.0,2006.0,2,20.0
3255.0,2006.0,2,90.0
3529.0,2006.0,2,170.0
4035.0,2006.0,2,27.0
4176.0,2006.0,2,29.0
4504.0,2006.0,2,22.0
4804.0,2006.0,2,38.0
5621.0,2006.0,2,61.0
6176.0,2006.0,2,57.0
6669.0,2006.0,2,24.0
8206.0,2006.0,2,34.0
14993.0,2006.0,2,20.0
1635.0,2006.0,2,17.0
1636.0,2006.0,2,19.0
9528.0,2006.0,2,8.0
13107.0,2006.0,2,17.0
1640.0,2006.0,2,105.0
1641.0,2006.0,2,80.0
1642.0,2006.0,2,19.0
1643.0,2006.0,2,8.0
2689.0,2006.0,2,35.0
2754.0,2006.0,2,21.0
2935.0,2006.0,2,27.0
3040.0,2006.0,2,24.0
3488.0,2006.0,2,94.0
5091.0,2006.0,2,18.0
7731.0,2006.0,2,15.0
9727.0,2006.0,2,11.0
10359.0,2006.0,2,14.0
13907.0,2006.0,2,44.0
15577.0,2006.0,2,25.0
20638.0,2006.0,2,9.0
20652.0,2006.0,2,22.0
20837.0,2006.0,2,72.0
51797.0,2006.0,2,20.0
1650.0,2006.0,2,32.0
1651.0,2006.0,2,111.0
1652.0,2006.0,2,34.0
1653.0,2006.0,2,10.0
1654.0,2006.0,2,163.0
1655.0,2006.0,2,10.0
1656.0,2006.0,2,36.0
1657.0,2006.0,2,18.0
1658.0,2006.0,2,10.0
1660.0,2006.0,2,6.0
1661.0,2006.0,2,20.0
1662.0,2006.0,2,15.0
1663.0,2006.0,2,16.0
1664.0,2006.0,2,32.0
1665.0,2006.0,2,14.0
3843.0,2006.0,2,2.0
4041.0,2006.0,2,10.0
4936.0,2006.0,2,22.0
7294.0,2006.0,2,14.0
7296.0,2006.0,2,3.0
7766.0,2006.0,2,8.0
7774.0,2006.0,2,2.0
10948.0,2006.0,2,20.0
1913.0,2006.0,2,15.0
1914.0,2006.0,2,18.0
1915.0,2006.0,2,18.0
1916.0,2006.0,2,57.0
1917.0,2006.0,2,14.0
1918.0,2006.0,2,31.0
1919.0,2006.0,2,14.0
2057.0,2006.0,2,23.0
2936.0,2006.0,2,8.0
2981.0,2006.0,2,2.0
3492.0,2006.0,2,16.0
3733.0,2006.0,2,30.0
6560.0,2006.0,2,5.0
9725.0,2006.0,2,15.0
10964.0,2006.0,2,95.0
10975.0,2006.0,2,13.0
11773.0,2006.0,2,11.0
12009.0,2006.0,2,16.0
17692.0,2006.0,2,2.0
19545.0,2006.0,2,34.0
19546.0,2006.0,2,30.0
19726.0,2006.0,2,10.0
20040.0,2006.0,2,11.0
1935.0,2006.0,2,71.0
1941.0,2006.0,2,15.0
1942.0,2006.0,2,30.0
1943.0,2006.0,2,4.0
1944.0,2006.0,2,28.0
