año,codigo snies del programa,matriculados,semestre
2015,101381,3,1
2015,101382,75,1
2015,101383,2,1
2015,101386,1,1
2015,101389,83,1
2015,101391,4,1
2015,101392,2,1
2015,101393,2,1
2015,101409,6,1
2015,101410,1,1
2015,101414,1,1
2015,101416,3,1
2015,101420,1,1
2015,101427,163,1
2015,101428,161,1
2015,101435,3,1
2015,101438,3,1
2015,101439,5,1
2015,101440,7,1
2015,101441,11,1
2015,101442,38,1
2015,101445,19,1
2015,101454,10,1
2015,101455,18,1
2015,101456,3,1
2015,101461,5,1
2015,101465,1,1
2015,101467,3,1
2015,101471,1,1
2015,101475,6,1
2015,101482,6,1
2015,101483,5,1
2015,101484,3,1
2015,101485,9,1
2015,101486,2,1
2015,101487,6,1
2015,101488,14,1
2015,101489,5,1
2015,101493,1,1
2015,101494,9,1
2015,101495,12,1
2015,101500,3,1
2015,101501,18,1
2015,101504,6,1
2015,101511,10,1
2015,101521,3,1
2015,101522,9,1
2015,101523,12,1
2015,101529,30,1
2015,101530,12,1
2015,101531,36,1
2015,101533,9,1
2015,101534,1,1
2015,101536,13,1
2015,101537,4,1
2015,101541,10,1
2015,101548,1,1
2015,101549,4,1
2015,101551,18,1
2015,101553,9,1
2015,101558,1,1
2015,101559,3,1
2015,101562,10,1
2015,101567,13,1
2015,101570,5,1
2015,101573,14,1
2015,101574,1,1
2015,101586,1,1
2015,101588,10,1
2015,101589,2,1
2015,101590,9,1
2015,101594,2,1
2015,101602,1,1
2015,101603,2,1
2015,101604,14,1
2015,101605,14,1
2015,101610,3,1
2015,101613,35,1
2015,101618,7,1
2015,101619,21,1
2015,101620,10,1
2015,101621,5,1
2015,101624,6,1
2015,101625,7,1
2015,101630,2,1
2015,101633,103,1
2015,101635,24,1
2015,101638,26,1
2015,101641,14,1
2015,101642,11,1
2015,101647,1,1
2015,101653,2,1
2015,101657,11,1
2015,101660,7,1
2015,101661,46,1
2015,101662,25,1
2015,101665,1,1
2015,101666,8,1
2015,101671,9,1
2015,101674,8,1
2015,101678,1,1
2015,101680,2,1
2015,101685,17,1
2015,101688,7,1
2015,101690,3,1
2015,101692,4,1
2015,101693,4,1
2015,101697,1,1
2015,101704,24,1
2015,101706,1,1
2015,101707,40,1
2015,101709,1,1
2015,101711,2,1
2015,101714,8,1
2015,101716,14,1
2015,101721,16,1
2015,101727,1,1
2015,101728,95,1
2015,101734,65,1
2015,101746,27,1
2015,101750,32,1
2015,101755,13,1
2015,101766,1,1
2015,101771,2,1
2015,101772,9,1
2015,101783,3,1
2015,101784,30,1
2015,101785,12,1
2015,101786,1,1
2015,101790,8,1
2015,101795,20,1
2015,101804,1,1
2015,101812,2,1
2015,101814,4,1
2015,101820,23,1
2015,101822,9,1
2015,101823,7,1
2015,101839,8,1
2015,101841,43,1
2015,101851,35,1
2015,101852,12,1
2015,101853,8,1
2015,101857,24,1
2015,101863,5,1
2015,101864,5,1
2015,101867,23,1
2015,101868,8,1
2015,101870,1,1
2015,101877,8,1
2015,101879,33,1
2015,101880,6,1
2015,101881,11,1
2015,101886,3,1
2015,101887,4,1
2015,101895,1,1
2015,101898,17,1
2015,101901,2,1
2015,101906,16,1
2015,101908,3,1
2015,101909,4,1
2015,101914,22,1
2015,101919,1,1
2015,101920,8,1
2015,101922,23,1
2015,101923,20,1
2015,101925,28,1
2015,101927,4,1
2015,101929,21,1
2015,101934,9,1
2015,101936,2,1
2015,101938,2,1
2015,101949,4,1
2015,101950,1,1
2015,101952,8,1
2015,101960,10,1
2015,101968,4,1
2015,101978,12,1
2015,101985,5,1
2015,101990,1,1
2015,101991,6,1
2015,101992,4,1
2015,101995,23,1
2015,101998,17,1
2015,102000,5,1
2015,102001,7,1
2015,102009,27,1
2015,102015,5,1
2015,102020,3,1
2015,102021,1,1
2015,102029,4,1
2015,102034,2,1
2015,102035,5,1
2015,102037,1,1
2015,102042,9,1
2015,102043,26,1
2015,102044,117,1
2015,102049,10,1
2015,102050,8,1
2015,102063,8,1
2015,102074,14,1
2015,102079,11,1
2015,102081,4,1
2015,102082,1,1
2015,102086,6,1
2015,102093,3,1
2015,102107,5,1
2015,102109,27,1
2015,102114,33,1
2015,102115,3,1
2015,102119,19,1
2015,102120,2,1
2015,102121,9,1
2015,102127,2,1
2015,102132,14,1
2015,102134,2,1
2015,102135,9,1
2015,102145,2,1
2015,102147,2,1
2015,102161,6,1
2015,102174,4,1
2015,102183,20,1
2015,102186,19,1
2015,102187,42,1
2015,102190,1,1
2015,102193,7,1
2015,102195,1,1
2015,102201,1,1
2015,102205,3,1
2015,102207,8,1
2015,102217,10,1
2015,102224,5,1
2015,102225,7,1
2015,102226,7,1
2015,102227,137,1
2015,102229,7,1
2015,102230,1,1
2015,102233,1,1
2015,102234,10,1
2015,102236,18,1
2015,102254,3,1
2015,102264,7,1
2015,102286,44,1
2015,102302,10,1
2015,102303,15,1
2015,102305,29,1
2015,102311,2,1
2015,102333,2,1
2015,102338,14,1
2015,102341,3,1
2015,102342,4,1
2015,102343,2,1
2015,102344,4,1
2015,102345,2,1
2015,102346,6,1
2015,102347,60,1
2015,102348,3,1
2015,102349,3,1
2015,102350,2,1
2015,102351,2,1
2015,102352,19,1
2015,102354,11,1
2015,102355,1,1
2015,102356,5,1
2015,102357,8,1
2015,102358,11,1
2015,102359,2,1
2015,102360,7,1
2015,102361,2,1
2015,102362,8,1
2015,102363,3,1
2015,102364,2,1
2015,102365,2,1
2015,102366,3,1
2015,102367,6,1
2015,102368,11,1
2015,102369,1,1
2015,102370,4,1
2015,102371,2,1
2015,102372,16,1
2015,102373,19,1
2015,102374,8,1
2015,102375,4,1
2015,102376,11,1
2015,102377,13,1
2015,102378,47,1
2015,102380,43,1
2015,102382,2,1
2015,102387,10,1
2015,102412,1,1
2015,102416,1,1
2015,102425,14,1
2015,102438,9,1
2015,102441,12,1
2015,102463,2,1
2015,102466,1,1
2015,102470,1,1
2015,102476,4,1
2015,102500,16,1
2015,102502,9,1
2015,102518,8,1
2015,102519,23,1
2015,102527,3,1
2015,102528,1,1
2015,102536,4,1
2015,102544,11,1
2015,102551,18,1
2015,102553,14,1
2015,102554,80,1
2015,102567,30,1
2015,102568,65,1
2015,102570,3,1
2015,102572,4,1
2015,102581,8,1
2015,102590,12,1
2015,102599,6,1
2015,102611,28,1
2015,102621,9,1
2015,102623,11,1
2015,102627,31,1
2015,102634,1,1
2015,102637,25,1
2015,102640,1,1
2015,102642,12,1
2015,102644,12,1
2015,102655,15,1
2015,102662,3,1
2015,102664,5,1
2015,102669,10,1
2015,102670,23,1
2015,102675,19,1
2015,102680,10,1
2015,102684,8,1
2015,102690,37,1
2015,102692,8,1
2015,102695,19,1
2015,102697,2,1
2015,102702,14,1
2015,102725,23,1
2015,102728,10,1
2015,102730,21,1
2015,102735,21,1
2015,102739,6,1
2015,102748,32,1
2015,102749,27,1
2015,102755,139,1
2015,102757,26,1
2015,102759,19,1
2015,102760,4,1
2015,102768,10,1
2015,102769,4,1
2015,102798,4,1
2015,102799,9,1
2015,102800,7,1
2015,102818,2,1
2015,102820,79,1
2015,102824,125,1
2015,102834,6,1
2015,102840,14,1
2015,102860,4,1
2015,102862,12,1
2015,102877,1,1
2015,102905,12,1
2015,102933,4,1
2015,102942,1,1
2015,102945,1,1
2015,102957,172,1
2015,103022,9,1
2015,103031,3,1
2015,103034,1,1
2015,103043,7,1
2015,103045,1,1
2015,103049,20,1
2015,103061,1,1
2015,103063,15,1
2015,103066,15,1
2015,103070,77,1
2015,103109,1,1
2015,103124,74,1
2015,103152,1,1
2015,103154,1,1
2015,103176,13,1
2015,103204,3,1
2015,103217,24,1
2015,103219,23,1
2015,103228,11,1
2015,103236,3,1
2015,103244,16,1
2015,103245,5,1
2015,103364,10,1
2015,103380,1,1
2015,103381,1,1
2015,103699,30,1
2015,103814,14,1
2015,103826,10,1
2015,103833,1,1
2015,104085,4,1
2015,104314,5,1
2015,104395,2,1
2015,104645,22,1
2015,3,33,2
2015,4,24,2
2015,5,32,2
2015,6,20,2
2015,7,65,2
2015,8,19,2
2015,9,201,2
2015,10,42,2
2015,11,46,2
2015,12,11,2
2015,13,40,2
2015,14,43,2
2015,15,28,2
2015,16,38,2
2015,17,65,2
2015,18,48,2
2015,19,48,2
2015,20,27,2
2015,21,13,2
2015,22,13,2
2015,23,38,2
2015,24,23,2
2015,25,77,2
2015,26,39,2
2015,27,30,2
2015,28,45,2
2015,29,76,2
2015,30,47,2
2015,31,26,2
2015,32,13,2
2015,33,20,2
2015,34,35,2
2015,35,10,2
2015,36,15,2
2015,37,52,2
2015,38,1,2
2015,48,11,2
2015,50,1,2
2015,51,6,2
2015,52,1,2
2015,57,1,2
2015,59,1,2
2015,61,1,2
2015,69,58,2
2015,70,83,2
2015,71,2,2
2015,79,14,2
2015,80,3,2
2015,85,3,2
2015,86,6,2
2015,87,4,2
2015,88,8,2
2015,89,10,2
2015,90,3,2
2015,91,3,2
2015,92,6,2
2015,93,5,2
2015,95,6,2
2015,96,10,2
2015,97,2,2
2015,98,5,2
2015,99,7,2
2015,100,6,2
2015,101,1,2
2015,103,3,2
2015,104,2,2
2015,105,11,2
2015,106,10,2
2015,107,8,2
2015,108,20,2
2015,109,5,2
2015,110,5,2
2015,111,3,2
2015,112,2,2
2015,113,9,2
2015,114,17,2
2015,115,13,2
2015,116,7,2
2015,117,88,2
2015,118,22,2
2015,119,38,2
2015,120,21,2
2015,121,51,2
2015,122,36,2
2015,123,30,2
2015,124,22,2
2015,125,62,2
2015,126,24,2
2015,127,57,2
2015,128,14,2
2015,129,9,2
2015,132,8,2
2015,134,4,2
2015,135,4,2
2015,136,8,2
2015,137,5,2
2015,139,5,2
2015,140,9,2
2015,141,4,2
2015,142,4,2
2015,143,25,2
2015,144,3,2
2015,146,24,2
2015,147,27,2
2015,149,54,2
2015,150,53,2
2015,151,72,2
2015,153,40,2
2015,154,43,2
2015,155,19,2
2015,156,26,2
2015,157,33,2
2015,158,38,2
2015,159,45,2
2015,161,19,2
2015,163,6,2
2015,165,12,2
2015,170,14,2
2015,172,8,2
2015,173,8,2
2015,174,2,2
2015,175,8,2
2015,176,7,2
2015,177,26,2
2015,178,39,2
2015,180,44,2
2015,181,20,2
2015,182,47,2
2015,187,1,2
2015,188,18,2
2015,189,38,2
2015,190,66,2
2015,191,24,2
2015,192,34,2
2015,193,19,2
2015,195,31,2
2015,197,50,2
2015,204,2,2
2015,205,1,2
2015,207,1,2
2015,208,9,2
2015,210,27,2
2015,212,32,2
2015,213,24,2
2015,215,21,2
2015,216,14,2
2015,217,20,2
2015,218,15,2
2015,219,5,2
2015,223,5,2
2015,224,2,2
2015,225,7,2
2015,229,8,2
2015,230,34,2
2015,232,14,2
2015,233,79,2
2015,234,40,2
2015,235,55,2
2015,236,52,2
2015,238,43,2
2015,239,1,2
2015,240,3,2
2015,241,1,2
2015,242,2,2
2015,243,3,2
2015,244,3,2
2015,245,37,2
2015,246,1,2
2015,252,2,2
2015,256,1,2
2015,257,78,2
2015,258,37,2
2015,260,24,2
2015,262,4,2
2015,263,27,2
2015,266,11,2
2015,267,51,2
2015,268,58,2
2015,269,86,2
2015,270,58,2
2015,271,216,2
2015,272,52,2
2015,273,42,2
2015,275,8,2
2015,276,15,2
2015,279,2,2
2015,281,27,2
2015,282,9,2
2015,283,13,2
2015,284,2,2
2015,288,40,2
2015,289,1,2
2015,290,22,2
2015,291,35,2
2015,292,5,2
2015,293,1,2
2015,294,25,2
2015,295,4,2
2015,296,14,2
2015,303,1,2
2015,306,2,2
2015,308,1,2
2015,310,3,2
2015,314,2,2
2015,316,1,2
2015,320,35,2
2015,321,59,2
2015,325,37,2
2015,326,46,2
2015,327,73,2
2015,332,5,2
2015,337,25,2
2015,340,48,2
2015,341,27,2
2015,342,25,2
2015,343,8,2
2015,344,9,2
2015,347,39,2
2015,351,17,2
2015,352,17,2
2015,354,18,2
2015,358,3,2
2015,360,1,2
2015,361,114,2
2015,362,42,2
2015,363,47,2
2015,364,41,2
2015,365,43,2
2015,366,2,2
2015,368,2,2
2015,372,2,2
2015,379,2,2
2015,385,5,2
2015,387,2,2
2015,389,1,2
2015,393,1,2
2015,395,41,2
2015,399,3,2
2015,400,8,2
2015,401,48,2
2015,403,22,2
2015,404,19,2
2015,405,12,2
2015,406,10,2
2015,407,2,2
2015,408,7,2
2015,409,2,2
2015,412,7,2
2015,413,39,2
2015,417,10,2
2015,420,27,2
2015,426,64,2
2015,427,58,2
2015,429,58,2
2015,430,49,2
2015,431,26,2
2015,432,3,2
2015,434,36,2
2015,435,29,2
2015,436,19,2
2015,437,71,2
2015,438,40,2
2015,439,47,2
2015,440,56,2
2015,441,15,2
2015,442,11,2
2015,444,27,2
2015,445,22,2
2015,446,30,2
2015,448,38,2
2015,450,43,2
2015,451,28,2
2015,452,27,2
2015,453,5,2
2015,454,1,2
2015,455,7,2
2015,456,46,2
2015,458,6,2
2015,460,3,2
2015,462,6,2
2015,463,3,2
2015,464,12,2
2015,465,4,2
2015,466,3,2
2015,467,3,2
2015,468,3,2
2015,469,3,2
2015,470,4,2
2015,471,4,2
2015,472,11,2
2015,473,6,2
2015,474,5,2
2015,476,2,2
2015,477,2,2
2015,478,37,2
2015,479,3,2
2015,481,9,2
2015,483,1,2
2015,484,7,2
2015,485,3,2
2015,494,31,2
2015,503,4,2
2015,504,5,2
2015,510,5,2
2015,511,1,2
2015,513,2,2
2015,515,2,2
2015,516,9,2
2015,517,1,2
2015,519,8,2
2015,521,1,2
2015,522,6,2
2015,523,14,2
2015,529,20,2
2015,530,37,2
2015,531,140,2
2015,532,31,2
2015,535,80,2
2015,536,29,2
2015,537,45,2
2015,538,63,2
2015,539,12,2
2015,540,124,2
2015,549,15,2
2015,551,7,2
2015,555,18,2
2015,557,15,2
2015,559,11,2
2015,565,9,2
2015,566,25,2
2015,568,23,2
2015,569,27,2
2015,570,69,2
2015,571,21,2
2015,572,22,2
2015,573,11,2
2015,574,30,2
2015,575,10,2
2015,576,12,2
2015,577,23,2
2015,578,6,2
2015,579,15,2
2015,580,51,2
2015,581,58,2
2015,582,26,2
2015,583,18,2
2015,584,20,2
2015,585,19,2
2015,586,10,2
2015,587,34,2
2015,588,22,2
2015,589,27,2
2015,591,22,2
2015,592,29,2
2015,593,10,2
2015,594,2,2
2015,595,4,2
2015,596,12,2
2015,599,5,2
2015,600,2,2
2015,601,3,2
2015,602,2,2
2015,603,5,2
2015,604,2,2
2015,605,6,2
2015,606,1,2
2015,607,1,2
2015,608,1,2
2015,609,1,2
2015,612,2,2
2015,613,1,2
2015,614,1,2
2015,616,2,2
2015,621,4,2
2015,622,1,2
2015,623,2,2
2015,626,22,2
2015,628,8,2
2015,633,2,2
2015,636,5,2
2015,640,3,2
2015,642,5,2
2015,643,1,2
2015,645,12,2
2015,650,3,2
2015,651,12,2
2015,652,1,2
2015,654,4,2
2015,655,4,2
2015,656,9,2
2015,657,5,2
2015,658,5,2
2015,659,3,2
2015,660,70,2
2015,662,12,2
2015,663,5,2
2015,664,2,2
2015,670,4,2
2015,672,1,2
2015,673,4,2
2015,674,4,2
2015,676,2,2
2015,677,4,2
2015,678,2,2
2015,679,3,2
2015,680,3,2
2015,683,7,2
2015,684,16,2
2015,685,30,2
2015,687,5,2
2015,690,21,2
2015,691,102,2
2015,692,39,2
2015,693,50,2
2015,694,21,2
2015,695,3,2
2015,696,109,2
2015,697,108,2
2015,698,29,2
2015,699,45,2
2015,700,87,2
2015,701,75,2
2015,702,38,2
2015,703,110,2
2015,704,12,2
2015,705,4,2
2015,706,20,2
2015,707,17,2
2015,717,4,2
2015,736,54,2
2015,737,63,2
2015,738,40,2
2015,739,33,2
2015,740,109,2
2015,741,25,2
2015,742,68,2
2015,744,14,2
2015,745,22,2
2015,746,29,2
2015,747,49,2
2015,748,32,2
2015,749,3,2
2015,750,4,2
2015,751,1,2
2015,753,4,2
2015,754,1,2
2015,755,1,2
2015,756,4,2
2015,758,2,2
2015,759,1,2
2015,760,104,2
2015,761,3,2
2015,762,6,2
2015,766,38,2
2015,767,1,2
2015,770,50,2
2015,771,6,2
2015,774,2,2
2015,775,1,2
2015,777,4,2
2015,779,17,2
2015,783,3,2
2015,786,31,2
2015,788,76,2
2015,789,33,2
2015,790,6,2
2015,791,28,2
2015,794,2,2
2015,795,2,2
2015,796,14,2
2015,798,13,2
2015,799,22,2
2015,800,27,2
2015,801,78,2
2015,805,14,2
2015,807,59,2
2015,808,27,2
2015,809,400,2
2015,810,38,2
2015,811,20,2
2015,816,1,2
2015,818,2,2
2015,819,5,2
2015,827,57,2
2015,829,2,2
2015,831,28,2
2015,833,59,2
2015,834,24,2
2015,835,15,2
2015,839,52,2
2015,841,4,2
2015,842,27,2
2015,843,30,2
2015,847,11,2
2015,849,1,2
2015,850,18,2
2015,852,47,2
2015,854,346,2
2015,855,115,2
2015,856,13,2
2015,857,21,2
2015,858,2,2
2015,863,1,2
2015,866,2,2
2015,870,23,2
2015,873,12,2
2015,882,29,2
2015,884,4,2
2015,885,25,2
2015,887,1,2
2015,889,23,2
2015,895,7,2
2015,898,33,2
2015,902,20,2
2015,904,35,2
2015,910,27,2
2015,912,1,2
2015,913,4,2
2015,914,29,2
2015,915,35,2
2015,916,12,2
2015,917,100,2
2015,918,139,2
2015,919,102,2
2015,920,167,2
2015,921,13,2
2015,924,2,2
2015,925,100,2
2015,926,22,2
2015,933,2,2
2015,935,29,2
2015,936,35,2
2015,937,23,2
2015,943,11,2
2015,944,28,2
2015,946,23,2
2015,947,43,2
2015,948,11,2
2015,949,115,2
2015,950,75,2
2015,951,108,2
2015,952,33,2
2015,953,140,2
2015,954,63,2
2015,955,7,2
2015,956,9,2
2015,957,9,2
2015,958,16,2
2015,959,42,2
2015,960,37,2
2015,961,117,2
2015,962,96,2
2015,964,13,2
2015,965,4,2
2015,968,2,2
2015,972,4,2
2015,973,8,2
2015,976,1,2
2015,979,1,2
2015,983,2,2
2015,984,11,2
2015,985,7,2
2015,986,3,2
2015,990,5,2
2015,991,8,2
2015,992,8,2
2015,994,1,2
2015,998,19,2
2015,1001,38,2
2015,1002,2,2
2015,1005,12,2
2015,1007,7,2
2015,1008,13,2
2015,1009,8,2
2015,1010,10,2
2015,1012,95,2
2015,1018,7,2
2015,1019,9,2
2015,1020,20,2
2015,1021,3,2
2015,1023,1,2
2015,1025,11,2
2015,1026,11,2
2015,1027,31,2
2015,1028,9,2
2015,1029,14,2
2015,1030,5,2
2015,1033,5,2
2015,1036,29,2
2015,1037,1,2
2015,1038,2,2
2015,1039,47,2
2015,1040,97,2
2015,1041,11,2
2015,1042,5,2
2015,1043,7,2
2015,1044,56,2
2015,1046,49,2
2015,1047,21,2
2015,1050,11,2
2015,1053,63,2
2015,1054,34,2
2015,1056,45,2
2015,1059,23,2
2015,1060,16,2
2015,1061,37,2
2015,1062,28,2
2015,1063,7,2
2015,1070,2,2
2015,1071,4,2
2015,1072,2,2
2015,1074,3,2
2015,1077,3,2
2015,1078,48,2
2015,1079,22,2
2015,1080,79,2
2015,1081,35,2
2015,1082,23,2
2015,1083,47,2
2015,1084,30,2
2015,1085,24,2
2015,1086,19,2
2015,1087,64,2
2015,1088,16,2
2015,1091,13,2
2015,1092,16,2
2015,1094,12,2
2015,1096,24,2
2015,1097,70,2
2015,1098,139,2
2015,1099,17,2
2015,1101,25,2
2015,1102,43,2
2015,1103,39,2
2015,1104,38,2
2015,1106,8,2
2015,1110,62,2
2015,1111,10,2
2015,1112,90,2
2015,1113,22,2
2015,1114,80,2
2015,1115,47,2
2015,1116,30,2
2015,1117,14,2
2015,1143,134,2
2015,1144,182,2
2015,1146,116,2
2015,1147,43,2
2015,1148,16,2
2015,1149,20,2
2015,1150,69,2
2015,1151,33,2
2015,1152,26,2
2015,1153,5,2
2015,1155,52,2
2015,1156,5,2
2015,1158,14,2
2015,1162,3,2
2015,1163,16,2
2015,1166,6,2
2015,1169,191,2
2015,1170,86,2
2015,1172,44,2
2015,1173,37,2
2015,1175,34,2
2015,1176,28,2
2015,1178,49,2
2015,1179,50,2
2015,1180,35,2
2015,1185,2,2
2015,1192,57,2
2015,1193,8,2
2015,1195,20,2
2015,1196,52,2
2015,1197,1,2
2015,1198,1,2
2015,1199,9,2
2015,1200,20,2
2015,1201,20,2
2015,1202,25,2
2015,1203,19,2
2015,1204,2,2
2015,1205,53,2
2015,1206,2,2
2015,1207,2,2
2015,1208,4,2
2015,1210,5,2
2015,1211,2,2
2015,1212,4,2
2015,1213,3,2
2015,1214,4,2
2015,1216,4,2
2015,1218,5,2
2015,1219,3,2
2015,1220,5,2
2015,1224,4,2
2015,1227,14,2
2015,1228,3,2
2015,1229,5,2
2015,1236,15,2
2015,1237,99,2
2015,1238,47,2
2015,1239,30,2
2015,1240,55,2
2015,1241,9,2
2015,1242,30,2
2015,1244,95,2
2015,1245,208,2
2015,1246,18,2
2015,1247,49,2
2015,1248,24,2
2015,1249,44,2
2015,1250,44,2
2015,1251,8,2
2015,1252,49,2
2015,1254,70,2
2015,1256,28,2
2015,1258,12,2
2015,1261,13,2
2015,1264,3,2
2015,1265,95,2
2015,1266,11,2
2015,1267,13,2
2015,1268,34,2
2015,1269,115,2
2015,1270,46,2
2015,1271,47,2
2015,1272,90,2
2015,1273,31,2
2015,1274,11,2
2015,1275,18,2
2015,1276,60,2
2015,1277,42,2
2015,1279,5,2
2015,1280,5,2
2015,1281,43,2
2015,1282,1,2
2015,1283,49,2
2015,1284,19,2
2015,1285,14,2
2015,1291,66,2
2015,1293,26,2
2015,1294,4,2
2015,1295,72,2
2015,1296,4,2
2015,1297,137,2
2015,1298,20,2
2015,1299,65,2
2015,1300,3,2
2015,1323,122,2
2015,1324,18,2
2015,1325,15,2
2015,1326,13,2
2015,1328,18,2
2015,1329,27,2
2015,1330,30,2
2015,1331,21,2
2015,1332,10,2
2015,1335,120,2
2015,1336,54,2
2015,1337,37,2
2015,1338,86,2
2015,1339,16,2
2015,1340,16,2
2015,1347,14,2
2015,1348,56,2
2015,1349,14,2
2015,1350,74,2
2015,1361,40,2
2015,1363,11,2
2015,1371,8,2
2015,1372,13,2
2015,1380,134,2
2015,1381,362,2
2015,1383,59,2
2015,1384,25,2
2015,1385,81,2
2015,1386,80,2
2015,1387,12,2
2015,1389,12,2
2015,1394,46,2
2015,1395,26,2
2015,1396,73,2
2015,1399,34,2
2015,1402,18,2
2015,1403,22,2
2015,1409,28,2
2015,1412,12,2
2015,1413,1,2
2015,1414,1,2
2015,1415,25,2
2015,1422,480,2
2015,1423,20,2
2015,1424,119,2
2015,1425,102,2
2015,1426,82,2
2015,1430,177,2
2015,1431,9,2
2015,1432,8,2
2015,1433,29,2
2015,1434,9,2
2015,1439,12,2
2015,1441,6,2
2015,1442,20,2
2015,1444,77,2
2015,1445,3,2
2015,1446,21,2
2015,1447,6,2
2015,1448,8,2
2015,1449,1,2
2015,1450,30,2
2015,1451,15,2
2015,1460,2,2
2015,1461,10,2
2015,1464,21,2
2015,1466,17,2
2015,1468,10,2
2015,1475,110,2
2015,1476,52,2
2015,1477,74,2
2015,1483,207,2
2015,1485,58,2
2015,1487,350,2
2015,1492,89,2
2015,1493,54,2
2015,1494,125,2
2015,1496,3,2
2015,1497,98,2
2015,1498,89,2
2015,1499,174,2
2015,1503,82,2
2015,1504,13,2
2015,1511,1,2
2015,1512,180,2
2015,1514,73,2
2015,1516,29,2
2015,1519,2,2
2015,1520,10,2
2015,1524,1,2
2015,1527,33,2
2015,1529,17,2
2015,1531,30,2
2015,1532,48,2
2015,1533,126,2
2015,1534,55,2
2015,1535,88,2
2015,1536,108,2
2015,1537,11,2
2015,1538,16,2
2015,1539,76,2
2015,1540,34,2
2015,1541,21,2
2015,1542,173,2
2015,1543,47,2
2015,1544,59,2
2015,1545,30,2
2015,1546,4,2
2015,1547,8,2
2015,1548,18,2
2015,1550,40,2
2015,1551,26,2
2015,1552,34,2
2015,1555,34,2
2015,1560,29,2
2015,1561,36,2
2015,1566,4,2
2015,1568,30,2
2015,1569,1,2
2015,1573,11,2
2015,1574,29,2
2015,1575,97,2
2015,1576,18,2
2015,1578,44,2
2015,1579,9,2
2015,1580,4,2
2015,1581,25,2
2015,1582,11,2
2015,1585,3,2
2015,1587,1,2
2015,1591,1,2
2015,1592,13,2
2015,1593,1,2
2015,1595,26,2
2015,1596,48,2
2015,1597,19,2
2015,1598,140,2
2015,1599,84,2
2015,1605,8,2
2015,1606,8,2
2015,1607,5,2
2015,1613,1,2
2015,1614,39,2
2015,1620,26,2
2015,1621,15,2
2015,1622,32,2
2015,1626,14,2
2015,1627,6,2
2015,1628,24,2
2015,1630,35,2
2015,1640,68,2
2015,1641,39,2
2015,1642,20,2
2015,1643,3,2
2015,1644,14,2
2015,1645,28,2
2015,1646,23,2
2015,1647,20,2
2015,1649,37,2
2015,1650,11,2
2015,1651,49,2
2015,1652,13,2
2015,1653,1,2
2015,1654,156,2
2015,1655,24,2
2015,1656,51,2
2015,1657,9,2
2015,1658,13,2
2015,1660,7,2
2015,1662,2,2
2015,1665,1,2
2015,1667,67,2
2015,1668,46,2
2015,1676,60,2
2015,1677,2,2
2015,1678,2,2
2015,1679,3,2
2015,1680,2,2
2015,1681,2,2
2015,1682,1,2
2015,1683,2,2
2015,1687,4,2
2015,1688,9,2
2015,1689,8,2
2015,1690,8,2
2015,1691,9,2
2015,1692,15,2
2015,1693,17,2
2015,1694,26,2
2015,1697,57,2
2015,1698,21,2
2015,1703,7,2
2015,1705,11,2
2015,1706,85,2
2015,1708,132,2
2015,1714,72,2
2015,1715,16,2
2015,1716,24,2
2015,1717,30,2
2015,1718,105,2
2015,1719,57,2
2015,1724,16,2
2015,1725,41,2
2015,1730,65,2
2015,1731,58,2
2015,1735,1,2
2015,1736,7,2
2015,1737,7,2
2015,1738,17,2
2015,1739,5,2
2015,1741,10,2
2015,1742,9,2
2015,1743,34,2
2015,1749,71,2
2015,1751,16,2
2015,1752,5,2
2015,1754,2,2
2015,1755,47,2
2015,1758,19,2
2015,1759,29,2
2015,1760,5,2
2015,1762,12,2
2015,1763,4,2
2015,1764,24,2
2015,1765,28,2
2015,1769,68,2
2015,1770,64,2
2015,1771,39,2
2015,1774,40,2
2015,1775,15,2
2015,1776,2,2
2015,1777,39,2
2015,1778,43,2
2015,1779,55,2
2015,1780,47,2
2015,1781,5,2
2015,1784,4,2
2015,1786,12,2
2015,1789,2,2
2015,1790,10,2
2015,1791,2,2
2015,1792,4,2
2015,1793,2,2
2015,1794,35,2
2015,1795,5,2
2015,1796,2,2
2015,1797,2,2
2015,1798,1,2
2015,1799,1,2
2015,1800,1,2
2015,1802,2,2
2015,1805,4,2
2015,1806,4,2
2015,1807,126,2
2015,1808,6,2
2015,1810,7,2
2015,1811,2,2
2015,1813,96,2
2015,1814,67,2
2015,1815,6,2
2015,1816,5,2
2015,1817,5,2
2015,1818,6,2
2015,1819,2,2
2015,1820,6,2
2015,1821,6,2
2015,1822,1,2
2015,1823,4,2
2015,1826,3,2
2015,1827,5,2
2015,1828,41,2
2015,1831,1,2
2015,1832,27,2
2015,1834,72,2
2015,1836,5,2
2015,1837,14,2
2015,1838,166,2
2015,1844,1,2
2015,1846,16,2
2015,1847,84,2
2015,1851,1,2
2015,1853,7,2
2015,1854,15,2
2015,1855,13,2
2015,1856,22,2
2015,1861,9,2
2015,1869,2,2
2015,1870,17,2
2015,1872,2,2
2015,1873,2,2
2015,1874,3,2
2015,1875,42,2
2015,1877,61,2
2015,1878,6,2
2015,1881,16,2
2015,1883,52,2
2015,1884,32,2
2015,1885,8,2
2015,1886,127,2
2015,1887,7,2
2015,1888,53,2
2015,1889,4,2
2015,1890,11,2
2015,1892,159,2
2015,1893,75,2
2015,1894,166,2
